node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Ahn, Dong Hyun",7,1345,1.62491636549943E-05,2040,0.0066855949,848,2,840,1,427
"Ahn, HeeJoon",3,2197,0,3534,5.55748282876484E-05,3741,,,1,427
"Ahn, Seoungpil",8,1233,2.55222343295654E-05,1960,0.0042612369,1155,1,1399,1,427
"Aitken, Michael J.",3,2197,5.15987743364481E-05,1825,1.98602652837732E-05,3988,1,1399,,
"Aivazian, Varouj A.",2,2836,,,,,,,1,427
"Aizcorbe, Ana M.",1,3955,0,3534,0.0065373475,864,1,1399,,
"Aizenman, Joshua",4,1903,0.0013411206,743,7.71745161627952E-05,3623,2,840,,
"Akdoĝu, Evrim",3,2197,7.84909430928359E-07,2536,0.0068954507,825,1,1399,,
"Akhigbe, Aigbe O.",8,1233,0.0005117317,1186,0.0014774487,1866,,,2,129
"Alawode, Abayomi A.",3,2197,4.52860927716925E-05,1852,0.0015360796,1829,1,1399,,
"Albuquerque, Rui",5,1666,1.65026383149499E-05,2037,0.0058265499,946,4,422,,
"Alderson, Michael J.",2,2836,0.00000001,3297,0.0002050025,3224,1,1399,,
"Alencar, Leonardo S.",2,2836,4.79774089474917E-05,1836,2.98991102510523E-05,3894,1,1399,,
"Alesina, Alberto F.",2,2836,0,3534,0.0034258934,1311,2,840,,
"Alexander, Carol O.",9,1116,0.0026818943,406,0.0002989933,3046,1,1399,1,427
"Alexander, Gordon J.",9,1116,0.0012158861,789,0.00224731,1620,3,573,,
"Alford, Andrew W.",4,1903,0.0001333372,1619,0.0008356011,2273,2,840,,
"Ali, Ashiq",5,1666,0.000149009,1583,1.77869167241538E-06,4352,,,1,427
"Ali, Mukhtar M.",3,2197,1.15546234626709E-06,2453,0.0005628515,2560,1,1399,,
"Allayannis, George",33,163,0.0039241479,256,0.016338568,372,1,1399,2,129
"Allen, Franklin",39,112,0.0053213861,162,0.0210717903,274,11,78,2,129
"Allen, Jeffrey W.",3,2197,0,3534,0.0018335856,1749,2,840,,
"Allen, Linda",15,666,0.0010782703,840,0.0046518723,1089,4,422,2,129
"Allen, William A.",3,2197,2.7280485842901E-08,3103,9.28325737703257E-06,4156,1,1399,,
"Allen, William T.",4,1903,0.000003511,2333,0.004564318,1107,2,840,,
"Almazan, Andres",44,85,0.0036756411,281,0.0295589656,167,9,116,3,42
"Almeida, Heitor V.",41,97,0.0055825854,154,0.0497996696,79,,,3,42
"Alphonse, Pascal",2,2836,7.69449600697208E-09,3370,0.0001245488,3447,1,1399,,
"Alston, Lee J.",2,2836,5.78140508978093E-07,2587,2.8824717994243E-05,3902,1,1399,,
"Alti, Aydoǧan",22,370,0.0017906273,596,0.0285597082,178,2,840,2,129
"Altig, David E.",6,1499,1.58771373629647E-05,2041,0.0005154812,2634,3,573,,
"Altinkiliç, Oya",16,613,0.0002470532,1448,0.0138629307,457,,,1,427
"Altissimo, Filippo",4,1903,3.3010672400966E-05,1899,9.60649372565593E-05,3545,1,1399,,
"Altman, Edward I.",14,715,0.0012734639,766,0.0105845817,583,5,323,1,427
"Altshuler, Rosanne",1,3955,0,3534,0.005962458,927,1,1399,,
"Alvarez, Fernando E.",2,2836,3.33428160302123E-08,3042,0.0004725304,2696,1,1399,,
"Amador, Manuel",2,2836,2.07853886444928E-07,2762,0.0014273683,1912,1,1399,,
"Amato, Jeffery D.",3,2197,2.45681569883475E-05,1966,6.52647856096053E-05,3691,,,1,427
"Ambrose, Brent William",3,2197,1.15546234626709E-06,2453,0.0005628515,2560,1,1399,,
"Amel, Dean F.",10,1035,0.0001668517,1555,0.0006731117,2430,2,840,1,427
"Ameriks, John",3,2197,3.68889492140378E-05,1889,0.0007006694,2398,1,1399,,
"Amihud, Yakov",45,83,0.008230657,81,0.0409214017,109,17,26,3,42
"Amilon, Henrik",2,2836,0.00000001,3297,2.05381182677091E-06,4334,1,1399,,
"Ammann, Manuel",8,1233,,,,,,,1,427
"Amoako-Adu, Ben",1,3955,0,3534,0.0008953686,2215,1,1399,,
"Amromin, Gene",3,2197,6.78390383000968E-06,2208,0.0005997583,2528,1,1399,,
"Anari, Ali",22,370,0.0011985851,792,0.0014566729,1886,,,1,427
"Andersen, Leif B.G.",1,3955,0,3534,7.37426884504642E-06,4181,1,1399,,
"Andersen, Torben G.",14,715,0.001971448,551,0.0105598116,584,7,187,,
"Andersen, Torben M.",1,3955,,,,,,,1,427
"Anderson, Anne Marie",3,2197,6.31379260416602E-06,2229,0.0003017134,3043,1,1399,,
"Anderson, Axel",2,2836,0.000000005,3468,4.45900605027894E-05,3819,1,1399,,
"Anderson, Christopher W.",20,438,0.0045833087,194,0.0022943932,1599,4,422,1,427
"Anderson, Dwight C.",2,2836,0,3534,6.57837001597407E-06,4208,,,1,427
"Anderson, Elizabeth Scott",2,2836,0.00000001,3297,4.8996793446297E-06,4249,1,1399,,
"Anderson, Evan W.",6,1499,3.18014992155321E-05,1915,0.003258987,1341,1,1399,1,427
"Anderson, Heather M.",4,1903,0.0003652512,1339,4.08130829217466E-05,3838,1,1399,,
"Anderson, Kirsten",7,1345,8.13702203766122E-05,1739,0.003510636,1294,3,573,,
"Anderson, Richard G.",3,2197,0.0026803823,411,0.0003255141,3004,2,840,,
"Anderson, Ronald C.",25,278,0.0009002853,918,0.004591536,1101,,,3,42
"Andersson, Magnus",10,1035,0.0015669127,656,3.97878365916286E-05,3842,,,1,427
"Andrade, Gregor",6,1499,1.22757555137476E-05,2089,0.0021143125,1663,2,840,,
"Andreasen, Jesper",2,2836,5.30819822444007E-07,2606,0.0003500261,2964,1,1399,,
"Andrews, Peter",9,1116,0.0004904646,1202,0.0003067668,3038,4,422,,
"Andricopoulos, Ari D.",4,1903,0,3534,0.0004196821,2798,,,1,427
"Andrés, Javier",4,1903,5.39518476794838E-06,2262,4.10435903450624E-05,3837,,,1,427
"Ang, Andrew",36,139,0.0010038675,867,0.0594729449,60,10,94,2,129
"Ang, James",13,786,0.00051366,1183,0.0038439233,1216,1,1399,1,427
"Angel, James J.",17,567,0.0003640529,1341,0.0034274886,1309,5,323,1,427
"Angelini, Paolo",15,666,0.0049910292,181,0.0061735224,911,2,840,1,427
"Angeloni, Ignazio",24,307,0.0006752881,1070,0.0004924625,2650,,,1,427
"Anglin, Paul M.",3,2197,4.28693348959873E-08,3017,0.000001002,4385,1,1399,,
"Annaert, Jan",2,2836,,,,,,,1,427
"Anolli, Mario",2,2836,1.70728994168145E-06,2411,0.0002635061,3129,1,1399,,
"Ansari, Asim",1,3955,0,3534,0.0011995957,2040,1,1399,,
"Anthony, Joseph H.",2,2836,3.33428160302123E-08,3047,9.61915740012811E-05,3537,1,1399,,
"Antoniou, Antonios",1,3955,,,,,1,1399,,
"Antweiler, Werner",8,1233,0.0003720149,1333,0.0041449452,1172,,,1,427
"Aoki, Kosuke",19,480,0.0028486025,376,0.0003748446,2881,1,1399,1,427
"Apel, Mikael",8,1233,0.0010006972,870,4.03108558479591E-06,4270,,,1,427
"Aragó, Vicent",3,2197,,,,,1,1399,,
"Argandoña, Antonio",2,2836,8.33570400755308E-09,3338,4.24607749804684E-06,4259,1,1399,,
"Arikan, Asli M.",4,1903,1.13444962159937E-06,2459,0.0146898968,417,2,840,,
"Arlen, Jennifer H.",2,2836,8.67508624214631E-08,2906,0.0004538905,2720,1,1399,,
"Arnold, Tom",7,1345,0.0001489494,1586,0.0009912989,2149,3,573,,
"Arnott, Richard J.",7,1345,0.0040222505,237,0.0010054498,2139,3,573,,
"Arnott, Robert D.",2,2836,0,3534,0.0033921058,1313,1,1399,,
"Arora, Navneet",1,3955,0,3534,0.0064654685,873,2,840,,
"Arping, Stefan",20,438,0.0045024149,201,0.0039109585,1200,,,1,427
"Arslanalp, Serkan",12,854,0.0001510707,1574,0.0051327498,1022,,,1,427
"Aruoba, S. Boraǧan",6,1499,0.0008939542,942,1.97707554056035E-08,4451,,,1,427
"Aruǧaslan, Onur",8,1233,7.49475125101079E-05,1755,0.0005820123,2551,,,1,427
"Ashcraft, Adam B.",7,1345,2.84691497397391E-05,1938,0.0070747474,804,4,422,,
"Ashenfelter, Orley C.",2,2836,9.14298369065934E-08,2894,0.0006249725,2492,1,1399,,
"Asness, Clifford S.",11,964,0.0003376009,1361,0.0071769541,795,4,422,,
"Asparouhova, Elena",3,2197,2.29440640032726E-06,2378,0.0005868931,2543,1,1399,,
"Asquith, Daniel",4,1903,4.1133244183314E-07,2647,0.001683173,1776,1,1399,,
"Assarsson, Bengt",3,2197,0.00000005,2985,2.08231678281491E-07,4429,1,1399,,
"Assoé, Kodjovi",5,1666,0.000543939,1144,0.0002087646,3218,2,840,,
"Aste, Tomaso",3,2197,,,,,,,1,427
"Atanasov, Vladimir",20,438,0.0018214418,581,0.0068149754,833,2,840,1,427
"Atanasova, Christina V.",2,2836,,,,,,,1,427
"Athanassakos, George",5,1666,5.2647115696847E-06,2264,2.30146358896029E-05,3968,,,1,427
"Athey, Susan",1,3955,0,3534,0.0006432678,2464,1,1399,,
"Atiase, Rowland K.",2,2836,1.66714080151062E-08,3186,3.53159742602648E-06,4289,1,1399,,
"Atkeson, Andrew G.",2,2836,3.33428160302123E-08,3042,0.0004725304,2696,1,1399,,
"Attanasio, Orazio P.",4,1903,2.83138895089329E-05,1941,0.0020860536,1677,2,840,,
"Attari, Mukarram",6,1499,1.88263945453936E-05,2005,0.0026488318,1502,2,840,1,427
"Au, Andrea S.",10,1035,0.0004778235,1217,0.0054208959,988,,,1,427
"Audrino, Francesco",1,3955,0,3534,1.72588921290504E-05,4038,,,1,427
"Auerbach, Alan J.",3,2197,1.90963400900307E-08,3180,0.0069554515,815,2,840,,
"Auernheimer, Leonardo",1,3955,0,3534,2.61076459855726E-07,4414,1,1399,,
"Austria, Myrna S.",2,2836,7.69449600697208E-09,3370,1.82672514878766E-08,4453,1,1399,,
"Ausubel, Lawrence M.",2,2836,1.42897782986624E-08,3231,0.0005344954,2609,1,1399,,
"Avellaneda, Marco M.",3,2197,0.000000221,2752,0.0003610096,2912,1,1399,,
"Avery, Robert B.",15,666,0.0034398114,302,0.021888232,263,7,187,1,427
"Avramov, Doron",26,262,0.0025604903,433,0.0281806884,183,4,422,1,427
"Axelson, Ulf",16,613,0.000093918,1713,0.0175062661,347,8,151,,
"Ayadi, Mohamed A.",7,1345,0.0007746605,1021,0.0010210829,2126,,,1,427
"Aydoǧdu, Murat",2,2836,0,3534,0.0008619643,2250,1,1399,,
"Ayers, Benjamin C.",7,1345,0.0003057856,1390,0.0004915868,2653,,,1,427
"Ayuso, Juan",9,1116,0.0001908587,1517,0.000585587,2546,,,1,427
"Ayyagari, Meghana",3,2197,3.03799450311325E-08,3091,0.0014679068,1876,1,1399,,
"Azoulay, Pierre",1,3955,0,3534,0.0001981236,3246,1,1399,,
"Aït-Sahalia, Yacine",19,480,0.0023555826,470,0.0105010319,590,6,255,3,42
B CHAN,1,3955,0,3534,0.0001239722,3455,1,1399,,
B HOUVARDAS,1,3955,0,3534,1.29173556876103E-05,4118,1,1399,,
"BAIMAN, STANLEY",3,2197,9.28835589413058E-08,2887,0.000251248,3144,1,1399,,
BARRY JOHNSTON,2,2836,5.1429349127713E-07,2617,0.0002655242,3118,1,1399,,
BASIL PETROU,2,2836,1.12088587731508E-05,2108,0.000126706,3429,1,1399,,
BEN ROSS,2,2836,0,3534,0.0031547964,1361,1,1399,,
BENNY GOODMAN,3,2197,6.42805663200161E-07,2559,0.0013329745,1974,1,1399,,
BERT SCHOONBEEK,3,2197,,,,,1,1399,,
BERTH SMOLUK,2,2836,1.66714080151062E-08,3186,1.94772796207424E-05,4007,1,1399,,
"BHATTACHARYA, SUDIPTO",13,786,0.0035955119,285,0.0048048696,1063,8,151,,
"BICKSLER, JAMES L.",3,2197,1.01942106951411E-06,2471,0.0003788287,2861,1,1399,,
BILL ATKINSON,6,1499,1.92508396590751E-05,2000,0.0027711494,1457,3,573,,
BILL HOOD,2,2836,8.33570400755308E-09,3338,9.6827712123455E-05,3532,1,1399,,
BILL HORACE,3,2197,0.0000001,2868,9.18420079972713E-08,4444,1,1399,,
BILL JACKSON,2,2836,6.76224064155592E-07,2554,0.0002820014,3087,1,1399,,
BIRGIT UHLENBROCK,1,3955,0,3534,2.532860708926E-05,3946,1,1399,,
BJOERN CHRISTENSEN,2,2836,6.00949481461099E-05,1795,0.0003568796,2939,1,1399,,
BONNIE CLARK MOSKOWITZ,2,2836,0,3534,0.005008481,1043,1,1399,,
BRANSON KWOK,3,2197,8.89445127324373E-06,2163,0.000265304,3128,1,1399,,
BRIAN SLINGERLAND,2,2836,1.42897782986624E-08,3231,0.0009261112,2194,1,1399,,
BRITT TUNICK,2,2836,2.06048454950931E-08,3152,0.0025842576,1521,1,1399,,
"BROOKS, LEROY D.",2,2836,5.61270736508574E-08,2974,1.01716333575309E-05,4142,1,1399,,
BRUCE FOERSTER,3,2197,4.14389579158518E-06,2314,0.0021627054,1643,1,1399,,
BRUNO HUSSON,2,2836,3.40399840017531E-07,2686,0.0008305652,2289,1,1399,,
BUD GIBSON,2,2836,0,3534,0.0028694143,1427,1,1399,,
"Bacchetta, Philippe",4,1903,7.79506196025639E-05,1749,0.0009583995,2179,2,840,,
"Bacidore, Jeffrey M.",14,715,0.0002425912,1450,0.0089422977,675,5,323,1,427
"Back, Kerry",12,854,0.0002237877,1475,0.0037698016,1240,7,187,,
"Backus, David K.",2,2836,0,3534,0.009189383,657,1,1399,,
"Badrinath, Swaminathan G.",1,3955,,,,,1,1399,,
"Baek, Jaeseung",11,964,0.0005326647,1154,0.0037124836,1250,,,1,427
"Baer, Herbert L.",2,2836,6.1584592081843E-08,2957,0.0009952469,2144,1,1399,,
"Baglioni, Angelo",1,3955,0,3534,0.0003233176,3010,1,1399,,
"Bai, Jushan",3,2197,1.74698837617575E-05,2026,0.0013185997,1987,2,840,,
"Bailey, Warren",32,176,0.0065742648,121,0.0267465904,195,12,67,1,427
"Baird, Douglas G.",3,2197,3.70475733669026E-09,3502,0.007268939,791,2,840,,
"Baker, George P.",8,1233,0.0001253153,1637,0.0029014344,1414,4,422,,
"Baker, Malcolm P.",67,25,0.00282938,381,0.1540160842,4,11,78,3,42
"Baks, Klaas P.",2,2836,4.44570880402831E-08,3010,0.001349843,1963,1,1399,,
"Bakshi, Gurdip S.",68,22,0.0069485987,110,0.0321646262,149,1,1399,2,129
"Balakrishnan, Narayanaswamy",1,3955,,,,,,,1,427
"Balduzzi, Pierluigi",7,1345,0.0002276967,1467,0.0042333446,1161,3,573,,
"Bali, Turan G.",25,278,0.0051142858,169,0.0030910318,1382,,,2,129
"Baliga, Sandeep",23,339,0.0035218961,297,0.0018447284,1747,,,1,427
"Ball, Clifford A.",4,1903,0.00000002,3155,0.0007992347,2313,2,840,,
"Ball, Laurence M.",18,528,0.0016901121,628,0.0003287634,3001,2,840,2,129
"Baltagi, Badi H.",1,3955,0,3534,0.0003429444,2981,1,1399,,
"Bamber, Linda Smith",2,2836,1.66714080151062E-08,3186,3.53159742602648E-06,4289,1,1399,,
"Banasik, John",1,3955,,,,,,,1,427
"Bandi, Federico M.",4,1903,6.83051050129156E-06,2207,0.0016607331,1792,3,573,,
"Banerjee, Abhijit V.",9,1116,0.0067302722,118,0.0060430391,922,3,573,,
"Banerjee, Priyodorshi",2,2836,,,,,,,1,427
"Banerjee, Suman",3,2197,0.000000084,2914,0.0009856552,2150,1,1399,,
"Banerji, Sanjay",7,1345,0.0001059386,1683,0.0046297354,1094,1,1399,1,427
"Bange, Mary M.",12,854,0.0005855805,1129,0.0041125118,1180,1,1399,1,427
"Bansal, Ravi",31,188,0.004571346,197,0.0331387984,144,6,255,2,129
"Baptista, Alexandre M.",3,2197,1.17679560987071E-06,2452,0.0003655995,2903,1,1399,,
"Barajas, Adolfo",2,2836,1.66714080151062E-08,3186,0.0004955142,2643,1,1399,,
"Barber, Brad M.",3,2197,5.70232626582393E-07,2598,0.0007288134,2377,1,1399,,
"Barberis, Nicholas C.",40,103,0.0025643476,432,0.0924281144,25,10,94,2,129
"Barclay, Michael J.",27,237,0.0004222176,1298,0.017803726,340,10,94,3,42
"Bardenhewer, Martin M.",1,3955,0,3534,0.0001336855,3412,1,1399,,
"Bareket, Moshe",1,3955,0,3534,0.0032327342,1342,1,1399,,
"Barigozzi, Francesca",2,2836,0.00000002,3155,1.81353059309251E-08,4464,1,1399,,
"Barkume, Anthony J.",2,2836,1.39732047486613E-06,2426,0.0003374478,2994,1,1399,,
"Barlevy, Gadi",6,1499,0.0006704594,1083,3.02076537302125E-05,3893,2,840,,
"Barnea, Amir",3,2197,3.87533519552376E-06,2323,0.0009462924,2185,1,1399,,
"Barnea, Emanuel",3,2197,1.70892757744458E-07,2780,5.94475602036022E-05,3716,1,1399,,
"Barnes, Colleen",7,1345,9.09975390727272E-05,1721,0.0003405282,2990,,,1,427
"Barnett, William A.",3,2197,0.0003935671,1320,2.83693068610402E-05,3918,1,1399,,
"Barnhill, Theodore M.",2,2836,1.05834264850312E-05,2126,0.000021358,3971,1,1399,,
"Barone-Adesi, Giovanni",4,1903,0.0013413315,741,0.000334372,2998,2,840,2,129
"Barr, David G.",1,3955,,,,,1,1399,,
"Barrett, W. Brian",3,2197,6.03693392352203E-06,2234,0.0006189611,2505,1,1399,,
"Barrios, Víctor E.",12,854,0.0020159992,539,8.21854413039773E-05,3603,,,1,427
"Barro, Robert T.",8,1233,0.000204249,1507,0.0110496379,565,4,422,,
"Barron, John M.",1,3955,,,,,,,1,427
"Barron, Orie E.",1,3955,0,3534,0.0007849397,2330,,,1,427
"Barros, Pedro Pita",3,2197,1.70892757744458E-07,2780,5.94475602036022E-05,3716,1,1399,,
"Barry, Christopher B.",24,307,0.0051350434,168,0.002873817,1425,6,255,1,427
"Barsky, Robert B.",4,1903,3.08236772794616E-05,1920,0.0001127539,3500,2,840,,
"Barth, James R.",18,528,0.0014553337,689,0.0133064486,475,1,1399,1,427
"Bartholdy, Jan",11,964,0.0008988747,922,0.0008608672,2255,,,1,427
"Bartolini, Leonardo",13,786,0.0006690277,1084,0.0004256758,2793,1,1399,1,427
"Bartov, Eli L.I.",2,2836,6.66856320604247E-09,3406,0.0001224813,3458,1,1399,,
"Baruch, Shmuel",5,1666,2.63297579462056E-05,1956,0.0028099238,1448,3,573,,
"Basak, Gopal K.",2,2836,1.63670228054186E-07,2809,0.0014399835,1904,1,1399,,
"Basak, Suleyman",5,1666,0.001800779,589,0.0064515801,876,2,840,1,427
"Bass, Richard F.",10,1035,0.0005544355,1140,0.0033772625,1316,,,1,427
"Bassett, William F.",2,2836,0,3534,0.0050181809,1037,1,1399,,
"Basu, Kunal",2,2836,8.71676476218408E-08,2905,0.0008739984,2237,1,1399,,
"Basu, Sudipta",8,1233,0.000025212,1961,0.0011932552,2050,3,573,,
"Basu, Susanto",4,1903,3.08236772794616E-05,1920,0.0001127539,3500,2,840,,
"Bates, David S.",13,786,0.0012861072,761,0.0124277167,517,6,255,,
"Bates, Thomas W.",14,715,0.0001121559,1670,0.0085549273,698,1,1399,2,129
"Batini, Nicoletta",1,3955,0,3534,1.07866011385781E-08,4467,,,1,427
"Battalio, Robert H.",42,92,0.0058155767,147,0.0251977104,219,11,78,3,42
"Bauer, Gregory H.",5,1666,2.64769911507444E-06,2353,0.0050267962,1035,3,573,,
"Bauer, Larry L.",4,1903,5.0483960619152E-06,2281,0.0006972775,2403,1,1399,,
"Bauer, Paul W.",6,1499,8.78092442333314E-06,2165,0.0069611741,813,1,1399,1,427
"Bauer, Rob M.M.J.",11,964,0.0010435512,850,0.000556841,2576,,,1,427
"Bauer, Wolfgang",4,1903,6.8590564583486E-05,1773,0.0071255204,800,,,1,427
"Baum, Christopher F.",2,2836,0.00000002,3155,3.77982512636942E-05,3853,1,1399,,
"Baumann, Renato",2,2836,4.79774089474917E-05,1836,2.98991102510523E-05,3894,1,1399,,
"Baumberger, Jörg",3,2197,,,,,1,1399,,
"Baxter, B. J.C.",2,2836,1.3226416715569E-06,2443,0.0001041483,3516,1,1399,,
"Bayless, Mark E.",1,3955,,,,,,,1,427
"Bayoumi, Tamim A.",1,3955,0,3534,0.0003601812,2915,1,1399,,
"Bean, Charles R.",3,2197,0.00000002,3155,1.89280528675889E-05,4025,1,1399,,
"Beatty, Anne L.",5,1666,3.2467581978756E-05,1914,0.0036637002,1257,,,1,427
"Beatty, Randolph P.",6,1499,1.85637544669576E-06,2391,0.0074754881,776,2,840,,
"Beaulieu, Nancy D.",1,3955,0,3534,0.0002264372,3192,1,1399,,
"Beaver, William H.",6,1499,0.0002983008,1401,0.0005573633,2573,2,840,,
"Bebchuk, Lucian A.",27,237,0.0050387443,175,0.0142654683,435,7,187,1,427
"Beber, Alessandro",2,2836,1.30504883115349E-07,2852,0.0025689808,1528,1,1399,,
"Beccalli, Elena",5,1666,0.0013413815,735,0.0004483709,2731,,,1,427
"Becchetti, Leonardo",8,1233,0.000901275,914,0.0010138998,2132,,,1,427
"Becher, David A.",9,1116,0.0001750842,1543,0.0013259866,1981,1,1399,1,427
"Bechmann, Ken L.",2,2836,4.9152867964538E-07,2633,0.0006599495,2440,1,1399,,
"Becht, Marco",4,1903,1.49033313481072E-05,2055,0.0010349765,2114,2,840,,
"Beck, Thorsten",48,65,0.0127469165,39,0.0463594924,89,6,255,6,5
