node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Erceg, Christopher J.",5,1380,0.0005086871276228847,1141,0.0006562796297253324,2158,2.0,756
"Ergungor, Ozgur Emre",7,1130,0.000649088804022246,1038,0.004483229274021635,940,1.0,1278
"Erickson, John",3,1855,3.747189139746548e-08,2910,0.0001517927679584979,2899,1.0,1278
"Erickson, Merle M.",2,2432,9.051728371946792e-05,1663,0.003577706924740075,1066,2.0,756
"Ericsson, Jan",3,1855,2.5206744965278148e-05,1901,0.0006654771521427695,2144,2.0,756
"Errunza, Vihang R.",18,435,0.0021428903493016173,493,0.019798854308211326,269,6.0,218
"Erwin, Gayle R.",3,1855,1.6037571374467064e-06,2311,0.0008597684293264131,1958,1.0,1278
"Espahbodi, Hassan",3,1855,7.347429685777544e-09,3118,0.0006709768834340936,2138,,
"Espahbodi, Pouran",3,1855,7.347429685777544e-09,3118,0.0006709768834340936,2138,,
"Estrella, Arturo",8,1036,0.0008631483027289426,920,0.0013849486334659294,1684,1.0,1278
"Esty, Benjamin C.",10,866,0.0005645500106591126,1092,0.009191561849479741,585,6.0,218
"Esö, Péter",1,3474,0.0,3162,4.299870584118397e-05,3318,1.0,1278
"Ettin, Edward C.",4,1578,5.792060353276163e-05,1755,0.00036226550389056205,2475,2.0,756
"Eudey, Gwen",2,2432,,,,,1.0,1278
"Eun, Cheol S.",12,729,0.00223307169612639,477,0.011944796966967404,459,3.0,538
"Evanoff, Douglas D.",6,1217,0.00028001163818511704,1367,0.0013064933204374534,1706,1.0,1278
"Evans, Charles L.",8,1036,0.003925281538734048,253,0.0006766348563268269,2128,3.0,538
"Evans, George W.",4,1578,0.0008174076062346471,948,0.00016699530890602733,2843,,
"Evans, Jocelyn D.",4,1578,8.581668512877974e-06,2066,0.0012829825280587636,1716,1.0,1278
"Evans, Martin D.D.",1,3474,0.0,3162,0.00011456209987903297,3013,,
"Evans, Paul",11,798,0.010138648324585222,51,0.0008074978607694514,2030,7.0,170
"Evans, Richard B.",3,1855,3.1760194018965055e-07,2667,0.0005295553959307683,2265,1.0,1278
"Eydeland, Alexander",2,2432,2.313000349453328e-06,2249,0.0034397870503983423,1090,1.0,1278
FARAH AMEEN,2,2432,5.671829137670504e-07,2526,0.0001350261340355663,2942,1.0,1278
FAUCHIER PARTNERS,2,2432,0.0,3162,0.001401219126094022,1673,1.0,1278
FELDA HARDYMON,2,2432,1.487239622152063e-07,2752,0.00238067210449354,1331,1.0,1278
FELIX MUENNICH,2,2432,6.939239147678792e-09,3120,0.0003250238676985478,2540,1.0,1278
FERNANDO APORTELA,1,3474,0.0,3162,0.00023226532172705705,2682,1.0,1278
FIONA MANN,3,1855,9.26395002749737e-06,2041,9.990295470570011e-05,3083,1.0,1278
FIONA TANG,3,1855,,,,,1.0,1278
FORREST STANLEY,3,1855,6.245315232910913e-08,2867,0.00010635018515397497,3033,1.0,1278
FRANCESCO CAFAGNA,2,2432,4.592217066715927e-07,2567,0.00043321183041571245,2390,1.0,1278
FRANCESCO CESARINI,2,2432,8.889788494655557e-06,2059,0.0005237624401500725,2275,1.0,1278
FRANK MORRIS,1,3474,0.0,3162,0.001658350767330267,1568,1.0,1278
FRANK SEGER,2,2432,0.0002498126093164365,1418,8.128187466541796e-06,3697,1.0,1278
FROM OQIBO,2,2432,1.6328932049225089e-06,2308,0.00013082211889484146,2972,1.0,1278
"Fabbri, Daniela",14,612,0.0017725317457653778,591,0.0011898987776790828,1752,,
"Faber, Riemer P.",3,1855,0.00017963723593295483,1507,1.018713403846429e-06,3860,,
"Faccio, Mara",15,559,0.0032014541095597643,319,0.0209500632131887,249,3.0,538
"Fafchamps, Marcel",2,2432,0.0,3162,0.0007051858665670812,2102,1.0,1278
"Faff, Robert W.",4,1578,0.00039950448836235204,1240,0.00011172196774433231,3019,1.0,1278
"Fahlenbrach, Rüdiger",2,2432,1.3952423344430347e-06,2344,0.0006558528609911572,2160,1.0,1278
"Fairchild, Lisa M.",3,1855,0.0,3162,0.002265282534092083,1351,2.0,756
"Faleye, Olubunmi",5,1380,0.00023428226359872503,1442,0.0027503604458226096,1233,,
"Falkenstein, Eric G.",2,2432,6.08722797926818e-07,2511,0.0009055656235250203,1928,1.0,1278
"Fama, Eugene F.",66,19,0.012061225812554172,34,0.11643166397294408,13,29.0,7
"Fan, Joseph",17,469,0.000401086999758229,1239,0.04082090585927639,97,,
"Fang, Lily",1,3474,0.0,3162,0.00015442393804204592,2885,1.0,1278
"Farber, André",1,3474,0.0,3162,6.6968262210895264e-06,3730,1.0,1278
"Farinha, Luísa A.",9,951,0.000919226076296578,887,0.0015666839882227258,1625,,
"Farmer, Roger E.A.",1,3474,0.0,3162,7.338338806359365e-05,3165,1.0,1278
"Farnsworth, Heber K.",10,866,0.0021017476778866524,507,0.0029500395610838775,1191,1.0,1278
"Farrell, Kathleen A.",5,1380,0.0004627129046897654,1199,0.0005100786840704621,2294,,
"Farvaque, Étienne",1,3474,0.0,3162,1.3388137679251739e-05,3575,1.0,1278
"Faugeron-Crouzet, Anne Marie",22,303,0.0028225142525179488,372,0.011827824442353552,464,,
"Faure-Grimaud, Antoine",12,729,0.002050274568309932,522,0.009507018054152334,571,3.0,538
"Faust, Jon",4,1578,0.0005997547646998006,1065,0.00011255841475046608,3018,2.0,756
"Favara, Giovanni",2,2432,1.3878478295357583e-08,3012,4.0332504569256696e-05,3338,1.0,1278
"Favero, Carlo A.",24,257,0.008118718088120135,79,0.0016909841411767617,1562,6.0,218
"Fay, Scott A.",2,2432,6.574016034643065e-09,3133,4.3882498250155765e-05,3308,1.0,1278
"Fazylov, Otabek",1,3474,0.0,3162,5.945701667684708e-07,3924,,
"Fazzari, Steven M.",2,2432,0.0,3162,0.00010471675414014878,3050,1.0,1278
"Fee, C. Edward",24,257,0.0029485415109416937,357,0.017921022972522817,304,5.0,293
"Felli, Leonardo",3,1855,0.0,3162,0.003504383021667886,1081,2.0,756
"Feltham, Gerald A.",2,2432,0.0,3162,0.0003751205450229348,2466,1.0,1278
"Feng, Lei",8,1036,0.00020431486914849228,1476,0.020909899861238673,251,,
"Ferguson, Mark E.",3,1855,3.0289755863261207e-05,1873,0.0012105477575206284,1750,2.0,756
"Ferguson, Michael F.",15,559,0.0009455640685472344,878,0.005103899549089774,866,1.0,1278
"Ferguson, Roger W.",1,3474,0.0,3162,0.00030123998205467566,2581,1.0,1278
"Fernald, John G.",3,1855,0.00025508934737519974,1407,0.0001420168898211022,2919,2.0,756
"Fernandez-Corugedo, Emilio",3,1855,9.385809896197943e-07,2409,8.403175085984596e-05,3130,1.0,1278
"Fernando, Chitru S.",17,469,0.0027475069308407394,383,0.0056171627559877275,828,2.0,756
"Fernández, Pablo",3,1855,0.0009993753435704042,851,0.0004738409948323385,2345,,
"Ferri, Giovanni",10,866,0.0004772216610370802,1187,0.0020852447338558467,1393,,
"Ferri, Michael G.",6,1217,0.00018480722610175377,1501,0.0012224885063728658,1746,,
"Ferris, Stephen P.",9,951,0.0019533829101375812,550,0.00014116513586809258,2922,,
"Ferson, Wayne E.",48,50,0.00847669160175356,71,0.05338113936041022,65,19.0,14
"Ferstenberg, Robert",3,1855,1.9791360190259236e-06,2292,0.001038339544098525,1861,1.0,1278
"Fich, Eliezer M.",2,2432,0.0,3162,0.0016121363897308554,1597,1.0,1278
"Field, Laura Casares",34,107,0.0035030187095643085,281,0.026894034198851,177,9.0,112
"Fields, L. Paige",3,1855,1.2490630465821826e-08,3028,0.0001442790667239131,2917,2.0,756
"Figlewski, Stephen",27,194,0.004107303543569629,238,0.025385012998962318,190,13.0,49
"Filardo, Andrew J.",2,2432,0.0019975016240942264,541,1.8654912670895015e-06,3825,2.0,756
"Finn, Frank J.",2,2432,0.00012325154862170468,1599,0.0013917074729008013,1680,,
"Finnerty, John D.",4,1578,0.00013907333151783863,1573,0.0009739778583395859,1888,2.0,756
"Fischer, Andreas M.",3,1855,8.245077787287435e-08,2843,5.0502712934864334e-05,3257,1.0,1278
"Fischer, Karl Hermann",3,1855,1.320579218594608e-06,2363,0.0008222629647999151,2003,1.0,1278
"Fischer, Paul E.",1,3474,0.0,3162,0.0002642495092429907,2629,1.0,1278
"Fischer, Stanley",5,1380,0.00147276583290802,690,0.0002332819006260829,2678,3.0,538
"Fishe, Raymond P.H.",23,277,0.0017328825277256005,603,0.007787381600293426,670,3.0,538
"Fisher, Adlai J.",15,559,0.0008620284587141237,921,0.006412664572388253,762,3.0,538
"Fisher, Douglas",2,2432,2.498126093164365e-08,2934,5.68984793918901e-07,3927,1.0,1278
"Fisher, Jonas D.M.",4,1578,0.0001934821808870817,1492,5.836005335234805e-05,3222,2.0,756
"Fisher, Mark",6,1217,0.001188376497794803,778,0.0005629051062982953,2227,4.0,390
"Fishman, Michael J.",15,559,0.0015670083486377447,653,0.007967663157977088,658,9.0,112
"Fisman, Raymond J.",19,393,0.0017735050640670183,590,0.019055894867410897,285,3.0,538
"Fixler, Dennis J.",2,2432,0.0,3162,0.0008858030330465413,1937,1.0,1278
"Flanagan, Robert J.",1,3474,0.0,3162,0.001693519291584012,1553,1.0,1278
"Flandreau, Marc R.",3,1855,0.00016063263008600913,1540,0.00029728201169789185,2585,,
"Flannery, Mark J.",59,26,0.02111311613366329,7,0.029183297812431848,162,18.0,20
"Flavin, Marjorie A.",2,2432,0.0001064547248881368,1630,9.422243564836996e-07,3869,1.0,1278
"Fleming, Grant A.",2,2432,3.4492650927085085e-07,2636,3.0872629281160565e-05,3413,1.0,1278
"Fleming, Jeff",6,1217,4.422153982182076e-05,1813,0.0031248885744681668,1163,2.0,756
"Fleming, Michael J.",12,729,0.0014451088944875913,698,0.005018753947003249,873,3.0,538
"Fleming, Wendell H.",1,3474,0.0,3162,5.838029901586119e-06,3760,,
"Flemming, John S.",2,2432,1.0121977519103675e-05,2031,0.00010692084248466657,3027,1.0,1278
"Fletcher, Jonathan",1,3474,0.0,3162,3.420608329071893e-05,3389,1.0,1278
"Florens, Jean Pierre",2,2432,1.0549570366639187e-07,2819,0.0008467907680318936,1985,1.0,1278
"Florentsen, Bjarne",6,1217,0.0003220283459414035,1306,0.00012626490906109242,2985,,
"Fluck, Zsuzsanna",5,1380,0.00014873319359838246,1557,0.0033864891489575003,1103,3.0,538
"Focarelli, Dario",17,469,0.0024924971583777066,422,0.014748761128413865,374,1.0,1278
"Foerster, Stephen R.",16,512,0.00033158258039011967,1300,0.010264563377405712,543,8.0,140
"Folkertsma, Carsten K.",1,3474,0.0,3162,1.1681294006600784e-06,3847,1.0,1278
"Fomby, Thomas B.",2,2432,4.163543488607275e-08,2884,2.7017003423230276e-07,3947,1.0,1278
"Fong, Waiming",4,1578,0.0001017890350220438,1636,0.002675407592075163,1252,,
"Forbes, Kristin J.",5,1380,0.0005371540072413332,1115,0.004708209992089346,916,1.0,1278
"Fore, Douglas",3,1855,3.8667897322113826e-06,2162,0.000635596571967185,2184,1.0,1278
"Foresi, Silverio",3,1855,1.4951330229730947e-07,2750,0.0013183439532622253,1704,1.0,1278
"Forster, Margaret M.",1,3474,0.0,3162,0.0007598413018449667,2056,1.0,1278
"Foster, F. Douglas",5,1380,4.4031362517002744e-05,1816,0.001584009855318674,1616,2.0,756
"Foucault, Thierry",19,393,0.0012594542690043838,751,0.006116226515249605,781,2.0,756
"Fox, Craig R.",2,2432,0.0,3162,0.004897134898989091,893,1.0,1278
"Fox, Merritt B.",3,1855,1.7315359837698117e-05,1948,5.219225077435408e-06,3785,1.0,1278
"Frame, W. Scott",1,3474,0.0,3162,0.0007571004103730864,2059,1.0,1278
"Francis, Bill B.",2,2432,0.00016650010410941435,1533,5.3582088092262336e-05,3241,1.0,1278
"Francis, Jennifer",5,1380,1.6627704398199832e-05,1956,0.01152975249238803,483,3.0,538
"Frank, Mary Margaret",1,3474,0.0,3162,0.0033134574154970843,1119,1.0,1278
"Frank, Murray Z.",15,559,0.003005574277245826,347,0.009429014535377854,573,,
"Franke, Günter",2,2432,2.463516998004354e-07,2679,0.0011088249215969027,1804,1.0,1278
"Frankel, Jeffrey A.",2,2432,4.278486451188537e-07,2592,6.477281949004028e-05,3204,1.0,1278
"Frankel, Richard M.",6,1217,0.0001178212166370763,1606,0.0048778737306423,897,2.0,756
"Franks, Julian R.",23,277,0.0020305143113172634,527,0.025249376698126474,192,13.0,49
"Frantz, Pascal",1,3474,0.0,3162,6.419991868860484e-07,3906,1.0,1278
"Franzke, Stefanie A.",2,2432,3.4492650927085085e-07,2636,3.0872629281160565e-05,3413,1.0,1278
"François, Pascal",3,1855,0.00031805846592265644,1317,3.761266506892187e-05,3357,1.0,1278
"François-Heude, Alain",2,2432,1.0408858721518188e-08,3065,0.00010170893117540161,3062,1.0,1278
"Fraser, Donald R.",6,1217,0.0005886049999655149,1076,0.0019920911751295494,1412,4.0,390
"Fratantoni, Michael C.",11,798,0.0022755607369596325,467,1.2700391819886112e-05,3603,,
"Fratzscher, Marcel",9,951,0.0013735726383615914,722,0.000629564078142371,2195,,
"Frederic, Frédéric",1,3474,0.0,3162,1.3388137679251739e-05,3575,1.0,1278
"Freedman, Charles",4,1578,3.3465712427810964e-05,1855,0.0014540440400640476,1657,1.0,1278
"Freeman, Donald G.",1,3474,0.0,3162,6.794852934878145e-06,3726,1.0,1278
"Freeman, Scott",3,1855,2.708047668551403e-05,1894,0.00022859041916075483,2694,1.0,1278
"Freixas, Xavier",14,612,0.0023932089302064687,439,0.0031584165117809248,1157,8.0,140
"Fremault Vila, Anne",3,1855,8.011284224741304e-07,2445,1.7334516773001253e-05,3551,1.0,1278
"French, Eric B.",3,1855,0.00031106810306325423,1324,4.574652547409294e-05,3286,2.0,756
"French, Kenneth R.",45,57,0.004819071415333361,183,0.04950660431047966,72,18.0,20
"Frerichs, Hergen",1,3474,0.0,3162,7.2486498698707294e-06,3718,1.0,1278
"Freund, Bill",2,2432,6.473899844092624e-07,2485,0.0001344596461178696,2948,1.0,1278
"Freund, Caroline L.",4,1578,2.3351661497254505e-05,1915,0.0071572373950330274,704,1.0,1278
"Fridson, Martin S.",2,2432,6.900799022956457e-07,2471,0.0004642013517137905,2370,1.0,1278
"Friebel, Guido",2,2432,1.3565061670044136e-05,1970,0.00011638209390477763,3012,2.0,756
"Friederich, Sylvain",5,1380,8.028325313330551e-05,1689,0.002447436975107295,1304,2.0,756
"Friedman, Benjamin M.",6,1217,0.0005095186063261164,1139,0.001454192549023562,1656,3.0,538
"Friedman, Daniel",1,3474,0.0,3162,0.000348123008109507,2494,1.0,1278
"Friedman, John N.",2,2432,4.593991353027039e-07,2566,0.011315951853412658,492,1.0,1278
"Friedman, Milton",3,1855,4.559104331642976e-05,1808,2.6644871224609946e-05,3472,2.0,756
"Fritz Foley, C.",6,1217,0.00023653026838778437,1438,0.01521866943464492,357,,
"Froot, Kenneth A.",13,675,0.002265693594986858,471,0.01365093659251137,401,6.0,218
"Frydman, Halina",1,3474,0.0,3162,0.00023095917181590196,2689,1.0,1278
"Frye, Melissa B.",2,2432,7.80664404113864e-09,3107,0.00019777820852113413,2752,1.0,1278
"Fu, Fangjian",3,1855,1.452336477468539e-05,1962,0.0004756031736925484,2340,,
"Fuerst, Timothy S.",2,2432,2.917855095081978e-06,2212,2.9578080301109827e-05,3449,1.0,1278
"Fuhrer, Jeffrey C.",4,1578,0.0005501982919007838,1106,3.0289506838402635e-05,3433,2.0,756
"Fukuta, Yuichi",9,951,0.0017318639689943823,605,1.8311298442181322e-05,3543,,
"Fulghieri, Paolo",10,866,0.0006465374528347427,1042,0.003744638635731259,1045,6.0,218
"Fullenkamp, Connel",7,1130,0.004133089375740889,237,0.00027852298655517063,2624,2.0,756
"Fuller, Kathleen P.",11,798,0.0002864859927153331,1359,0.007093872987017093,710,,
"Fung, William",4,1578,1.5798312973862155e-06,2323,0.0026580394574159914,1254,2.0,756
"Furfine, Craig H.",2,2432,0.0002498126093164365,1418,1.7935634986202393e-05,3544,,
"Furlong, Frederick T.",3,1855,3.665499357260013e-07,2618,0.000860801918348565,1957,2.0,756
"Fygenson, Mendel",2,2432,3.196798038806652e-06,2198,0.0008542314212567534,1973,1.0,1278
"Föllmer, Hans",1,3474,,,,,1.0,1278
G SCANAGATTA,2,2432,1.784375780831689e-08,2970,2.666632475250599e-05,3468,1.0,1278
GABRIELE KABELAC,2,2432,2.0817717443036375e-08,2951,2.2710255403983066e-05,3493,1.0,1278
GARY BLEMASTER,1,3474,0.0,3162,0.0005949360528327645,2209,1.0,1278
GARY LAZARUS,2,2432,3.4492650927085085e-07,2636,3.0872629281160565e-05,3413,1.0,1278
GARY SEALE,2,2432,2.608172049358721e-06,2240,1.2685250795348234e-05,3605,1.0,1278
GARY XU,2,2432,0.0,3162,0.00028025609180281627,2616,1.0,1278
"GENNOTTE, GERARD",2,2432,1.536160080007353e-06,2333,0.0015992850186811675,1604,1.0,1278
GEOFF GERDES,1,3474,0.0,3162,0.0007571004103730864,2059,1.0,1278
GEORG MULLER,3,1855,3.8407511991711784e-07,2605,0.00017163723470114888,2811,1.0,1278
GEORGE JABBOUR,2,2432,1.1027329400070127e-05,2011,4.434226186740954e-05,3297,1.0,1278
GEORGE SIMLER,4,1578,9.15281042158945e-06,2043,0.00032199735829513,2546,1.0,1278
GEORGE TIAN,2,2432,1.0638336786509512e-05,2020,0.0020175121637636935,1403,1.0,1278
GEORGE WANG,3,1855,1.5714428074119024e-08,2983,0.001459402185873464,1654,1.0,1278
GEORGES ENDERLIE,1,3474,0.0,3162,6.05712877636545e-07,3909,1.0,1278
GEORGINA BERMANN,2,2432,2.498126093164365e-08,2934,2.3702150980961606e-08,3985,1.0,1278
GERARDO ZUNIGA-VILLASENOR,3,1855,2.676832277189847e-07,2675,0.0039357612134207996,1022,1.0,1278
GERRY SALEMBIER,4,1578,5.203161853959314e-05,1777,0.000855366991392632,1971,1.0,1278
GILLES BAUGEY,2,2432,1.4051959274049552e-07,2777,7.841213694619006e-07,3882,1.0,1278
GLEN CHRISTENSEN,2,2432,0.0,3162,0.001004028342855717,1871,1.0,1278
GLORIA FUNG,3,1855,,,,,1.0,1278
GORDON DELIANEDIS,1,3474,0.0,3162,0.002384482278476975,1328,1.0,1278
GUERAM SARGSYAN,2,2432,2.0173727501189768e-06,2286,0.00018427515978452805,2776,1.0,1278
GUILHERM MARONE,1,3474,0.0,3162,0.0011327175383648203,1781,1.0,1278
GUY SAIDENBERG,1,3474,0.0,3162,0.00010598154175027619,3036,1.0,1278
"Gabaix, Xavier",2,2432,0.0,3162,0.01157792846908365,474,1.0,1278
"Gadarowski, Christopher",6,1217,0.00011355311614335324,1614,0.005869453122874001,802,4.0,390
"Gagnon, Louis",5,1380,0.00015600967360885622,1548,0.00010276323599506865,3060,2.0,756
"Gai, Prasanna",8,1036,0.0008309282183830636,939,0.0002061810384588816,2741,,
"Galdon-Sanchez, Jose E.",3,1855,,,,,1.0,1278
"Gale, Douglas M.",7,1130,0.0007705636489350355,972,0.002138070838497378,1380,1.0,1278
"Gali, Jordi",3,1855,0.00021317551592736647,1464,9.373493732385063e-06,3675,1.0,1278
"Gallant, A. Ronald",21,333,0.0010773189516531264,824,0.01025753136984113,544,4.0,390
"Gallmeyer, Michael F.",4,1578,0.0002443500660670758,1429,0.0002811726948251572,2607,2.0,756
"Gambacorta, Leonardo",16,512,0.002311582688486187,453,0.0017192925844479153,1540,,
"Gambera, Michele",2,2432,5.012953969587585e-07,2555,0.00047468279850671917,2343,1.0,1278
"Gan, Jie",21,333,0.0057189874152394115,138,0.012552877220097633,434,,
"Gangopadhyay, Shubhashis",2,2432,4.7048410721234815e-05,1798,4.8637616723213665e-05,3274,1.0,1278
"Gans, Joshua S.",2,2432,0.0,3162,0.0006543619064004183,2175,2.0,756
"Gao, Bin",6,1217,1.1534949331575968e-05,1988,0.0024521892990348147,1302,3.0,538
"Gao, George P.",3,1855,3.747189139746548e-08,2910,0.0001517927679584979,2899,1.0,1278
"Garbade, Kenneth D.",10,866,0.00023614630030046528,1440,0.02043315423381114,256,6.0,218
"Garber, Peter M.",1,3474,0.0,3162,1.043690775009238e-05,3640,1.0,1278
"Garcia, René",18,435,0.0030402233623606383,343,0.007949371083710067,659,3.0,538
"García, Diego",15,559,0.001144734809658202,791,0.008724356531872595,604,7.0,170
"García-Cestona, Miguel A.",2,2432,1.7871704839489663e-05,1946,2.50755226901776e-05,3478,,
"García-Marco, Teresa",2,2432,,,,,1.0,1278
"Garfinkel, Jon A.",25,235,0.0019490317427787289,551,0.012550887081481952,435,4.0,390
"Garicano, Luis",2,2432,4.716469721187848e-06,2141,0.006655692319759829,741,2.0,756
"Garlappi, Lorenzo",6,1217,8.01027386803488e-05,1690,0.004224086322811735,977,2.0,756
"Garmaise, Mark J.",21,333,0.0010249234726445082,838,0.031837324226529164,144,4.0,390
"Garvey, Gerald T.",11,798,0.0010306300866788783,836,0.0033708482003951545,1106,3.0,538
"Gaspar, Vítor",2,2432,5.034928685700894e-07,2550,8.587594789826594e-05,3125,1.0,1278
"Gaston, Noel",2,2432,0.0,3162,0.00020148920135940678,2746,2.0,756
"Gatev, Evan",2,2432,2.1883681493156617e-06,2272,0.0001006309564161567,3076,1.0,1278
"Gauthier, Geneviève",2,2432,5.076928684840118e-06,2129,4.725022501364077e-06,3793,1.0,1278
"Gaver, Jennifer J.",1,3474,0.0,3162,4.5076868688552915e-05,3291,1.0,1278
"Gaver, Kenneth M.",1,3474,0.0,3162,4.5076868688552915e-05,3291,1.0,1278
"Gay, Gerald D,",3,1855,4.6839864246831844e-08,2880,0.00014492904782861078,2914,1.0,1278
"Geanakoplos, John D.",1,3474,0.0,3162,0.00019822489542114507,2748,1.0,1278
"Gebhardt, Georg",1,3474,0.0,3162,5.504284827745343e-05,3235,1.0,1278
"Gebhardt, William R.",9,951,3.680990055952582e-05,1839,0.010015007433034193,554,3.0,538
"Gehrig, Thomas P.",14,612,0.0029875332934868677,352,0.006502971233416039,753,6.0,218
"Geisler, Gregory G.",2,2432,0.0,3162,0.00014009417489530666,2924,1.0,1278
"Gelos, R. Gaston",5,1380,4.456749237280183e-05,1812,0.013920951200120818,394,2.0,756
"Geltner, David Michael M.",3,1855,2.827351274859361e-06,2219,0.0008101288454005544,2021,1.0,1278
"Geman, Hélyette",3,1855,1.3594203205037632e-06,2355,0.0006755240548317296,2129,1.0,1278
"Gemmill, Gordon",12,729,0.0019278080117741414,557,0.0051386833854456665,861,4.0,390
"Genay, Hesna",11,798,0.00033733941338049013,1293,0.0007771891022571071,2039,,
"Genesove, David",1,3474,0.0,3162,0.000640188108733338,2181,1.0,1278
"Gentle, James E.",3,1855,7.287362869899055e-07,2460,0.00015648863420392574,2877,1.0,1278
"Gentry, William M.",14,612,0.0006870612573718295,1012,0.005985128282830897,793,,
"Genz, Alan C.",1,3474,,,,,1.0,1278
"George, Thomas J.",9,951,0.00106075030127723,829,0.00596051049211407,795,2.0,756
"Geraats, Petra M.",2,2432,1.1161499275227963e-07,2817,9.357333145166148e-06,3676,1.0,1278
"Gerali, Andrea",4,1578,1.1308220722442111e-05,1992,0.0006549115137999418,2165,1.0,1278
"Gerardi, Dino",1,3474,0.0,3162,0.0005153074672003537,2284,1.0,1278
"Gerety, Mason S.",4,1578,3.1337271544613253e-05,1869,0.0008818802569154808,1946,2.0,756
"Germain, Laurent",13,675,0.0005900273174050757,1075,0.004109579427785067,996,2.0,756
"Geroski, Paul A.",4,1578,0.00030420695890816187,1333,0.00017240848942489312,2808,2.0,756
"Gershenson, Dmitriy",2,2432,,,,,1.0,1278
"Gertler, Mark L.",6,1217,0.0012024472036011838,766,9.620466000829052e-05,3103,3.0,538
"Gertner, Robert H.",13,675,0.001153189840754356,787,0.03285228049376461,137,3.0,538
"Gervais, Simon",27,194,0.0028178194459258484,374,0.011726967732034113,468,4.0,390
"Geske, Robert",6,1217,3.416770154086248e-05,1853,0.006222696553151134,773,3.0,538
"Getmansky, Mila",12,729,0.00040627544337279724,1226,0.004066524385834808,1009,,
"Geweke, John",1,3474,0.0,3162,9.041570015719971e-05,3121,1.0,1278
"Geyer, Alois L.J.",2,2432,6.08722797926818e-07,2511,0.0009055656235250203,1928,1.0,1278
"Ghosh, Atish Rex",2,2432,1.0893998995616795e-06,2393,4.520524538173522e-06,3807,1.0,1278
"Ghosh, Chinmoy",3,1855,0.0009996944888058992,849,0.0004168557184110097,2411,1.0,1278
"Ghysels, Eric",13,675,0.0005645180273667389,1093,0.006130485394184998,778,5.0,293
"Giammarino, Ron M.",22,303,0.008155921585023264,78,0.00652701321062603,752,4.0,390
"Giannetti, Mariassunta",14,612,0.0030694134641457175,336,0.0026220250361137978,1265,3.0,538
"Giannini, Curzio",2,2432,4.163543488607275e-08,2884,9.288402089853095e-05,3115,1.0,1278
"Giannoni, Marc P.",6,1217,0.000876754110367888,911,0.0004883389223959661,2322,1.0,1278
"Gibbons, Robert S.",4,1578,5.081246349663369e-05,1787,0.002288171359610403,1349,3.0,538
"Gibson, M. Troy",1,3474,,,,,,
"Gibson, Michael S.",7,1130,0.000301499460211784,1337,0.0009821927007225017,1883,3.0,538
"Gibson, Rajna",16,512,0.0039416091092376055,251,0.0033504266473889065,1110,4.0,390
"Gibson, Scott",13,675,0.0007377860553897179,985,0.014534639819542205,381,1.0,1278
"Giesecke, Kay",6,1217,,,,,,
"Gilbert, Christopher L.",4,1578,0.0008396842871514898,935,0.00025039804214737965,2651,2.0,756
"Gilbert, R. Alton",5,1380,0.00017309222251286102,1519,0.0003990598591856689,2432,3.0,538
"Gilchrist, Simon G.",6,1217,0.0014660486205987555,692,9.039911183864686e-05,3123,3.0,538
"Gill, Manzoor A.",1,3474,,,,,1.0,1278
"Gillan, Stuart L.",6,1217,0.00026848300109782883,1384,0.0027482147014529505,1235,3.0,538
"Gillet, Roland",2,2432,1.0408858721518188e-08,3065,0.00010170893117540161,3062,1.0,1278
"Gillette, Ann B.",5,1380,2.9942904056192608e-05,1876,0.0005475386006602425,2250,1.0,1278
"Gilligan, Thomas W.",3,1855,5.556689079974004e-07,2532,0.0031661936690050452,1153,1.0,1278
"Gilson, Paul W.",2,2432,1.360383519346855e-06,2352,0.0006587846617566015,2154,1.0,1278
"Gilson, Ronald J.",4,1578,5.7394660325191465e-05,1757,0.0024729826203844178,1299,2.0,756
"Gilson, Stuart C.",8,1036,0.00025294758175270564,1410,0.003167976811061821,1152,3.0,538
"Ginglinger, Edith",2,2432,1.0638336786509512e-05,2020,0.0020175121637636935,1403,1.0,1278
"Ginsberg, Ari",3,1855,1.5559160366915346e-06,2329,0.0015744977480798403,1623,1.0,1278
"Girardin, Éric",1,3474,0.0,3162,1.3388137679251739e-05,3575,1.0,1278
"Girardone, Claudia",2,2432,2.9009243675847475e-06,2213,5.919819920419232e-05,3218,1.0,1278
"Gjesdal, Frøystein",1,3474,0.0,3162,1.1508155822546353e-06,3849,1.0,1278
"Glaeser, Edward",15,559,0.0002838350338141516,1360,0.07783476346330413,27,7.0,170
"Glaessner, Thomas C.",2,2432,3.445946990717351e-07,2646,0.0003897784997038449,2444,1.0,1278
"Glaister, Keith W.",2,2432,,,,,1.0,1278
"Glasserman, Paul",2,2432,1.4369341712548566e-08,3000,0.0019642672843259846,1434,1.0,1278
"Glazer, Jacob",2,2432,2.2403925209158006e-07,2702,0.0006638115096273678,2148,1.0,1278
"Gleason, Cristi A.",3,1855,3.311909593210332e-08,2918,0.0015905719665348713,1610,1.0,1278
"Glen, Jack D.",3,1855,2.4763245201293025e-06,2241,0.0019050598038345763,1465,1.0,1278
"Glosten, Lawrence R.",12,729,0.000447687584016443,1206,0.006998385667487706,717,6.0,218
"Glyn, Andrew J.",2,2432,2.463516998004354e-07,2679,0.0011088249215969027,1804,1.0,1278
