node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Esty, Benjamin C.",22,299,0.0023070174,484,0.0258856674,211,7,150,1,369
"Ettin, Edward C.",1,3237,0,2894,0.0003601819,2393,1,1129,,
"Eudey, Gwen",4,1492,0.0006571625,937,0.0001534814,2699,2,687,,
"Eun, Cheol S.",9,875,0.0007251804,906,0.0006778255,2137,1,1129,1,369
"Evanoff, Douglas D.",9,875,0.0001556995,1352,0.0018401813,1434,2,687,1,369
"Evans, Charles L.",6,1173,0.0006347214,947,0.0007847948,2031,2,687,,
"Evans, George W.",5,1337,0.0006146083,960,0.0002194209,2588,,,1,369
"Evans, Jocelyn D.",5,1337,1.28998462945562E-05,1722,0.0006838737,2130,2,687,,
"Evans, Lynne",6,1173,0.001420555,699,0.0002190844,2589,,,1,369
"Evans, Martin D.D.",2,2280,0,2894,0.0003371646,2423,1,1129,1,369
"Evans, Paul",7,1044,0.0034084981,337,0.0011217048,1798,5,259,,
"Evans, Richard B.",3,1748,2.95220570599187E-07,2218,0.0015508052,1568,2,687,,
"Eydeland, Alexander",2,2280,0.000000103,2397,0.0043779965,924,1,1129,,
FARAH AMEEN,2,2280,2.72674507180164E-07,2226,0.0001202851,2769,1,1129,,
FELIX MUENNICH,2,2280,7.92446275312319E-09,2860,0.0002449808,2543,1,1129,,
FERNANDO APORTELA,1,3237,0,2894,0.0008136317,1999,1,1129,,
FIONA MANN,3,1748,0.0001211442,1415,4.31030839829103E-05,3105,1,1129,,
FORREST STANLEY,3,1748,1.97771948995803E-06,1929,6.99437743461308E-05,2953,1,1129,,
FRANCESCO CESARINI,2,2280,1.18692777280296E-07,2378,0.000204984,2622,1,1129,,
FRANK HARLEY,2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
FRANK MORRIS,1,3237,0,2894,0.0028975344,1154,1,1129,,
FRANK SAMUEL,1,3237,0,2894,1.88767775496962E-05,3315,1,1129,,
FRANK SEGER,2,2280,0.0001779676,1315,3.91038669826464E-05,3130,1,1129,,
"Faccio, Mara",14,556,0.0001713331,1337,0.0151268081,379,2,687,1,369
"Fafchamps, Marcel",2,2280,2.33658444606375E-07,2270,0.0007530369,2069,1,1129,,
"Fahlenbrach, Rüdiger",2,2280,1.61193151419436E-07,2308,0.0008439562,1973,1,1129,,
"Faig, Miquel",1,3237,0,2894,1.7080560419483E-06,3570,,,1,369
"Fairchild, Lisa M.",2,2280,0,2894,0.0018638902,1421,2,687,,
"Falkenstein, Eric G.",2,2280,2.09580427648963E-06,1924,0.0002154507,2595,1,1129,,
"Fama, Eugene F.",50,42,0.006803165,144,0.118508761,11,25,8,2,103
"Fan, Joseph",20,348,0.003706354,306,0.0209608961,275,,,1,369
"Fan, Rong",2,2280,,,,,,,1,369
"Farinha, Luísa A.",10,804,0.0007578832,897,0.0013691065,1653,,,1,369
"Farmer, Roger E.A.",1,3237,0,2894,0.0001248149,2757,1,1129,,
"Farnsworth, Heber K.",13,616,0.001531792,674,0.0073232218,682,2,687,1,369
"Farrell, Kathleen A.",6,1173,9.02864060739132E-05,1477,0.0006587623,2172,,,1,369
"Fase, Martin M.G.",1,3237,,,,,1,1129,,
"Faugeron-Crouzet, Anne Marie",23,283,0.0018178547,572,0.0142450274,401,,,1,369
"Faure-Grimaud, Antoine",1,3237,0,2894,0.010473209,514,1,1129,,
"Faust, Jon",7,1044,0.0004603133,1080,0.002294889,1306,3,465,1,369
"Favero, Carlo A.",27,205,0.0101301462,78,0.0013726624,1652,6,197,3,36
"Fazylov, Otabek",3,1748,0,2894,2.45151322849783E-05,3254,,,1,369
"Fee, C. Edward",21,326,0.0004930306,1061,0.0117468092,464,5,259,1,369
"Feldman, Ron J.",7,1044,0.0036971539,308,0.0003306536,2426,2,687,,
"Feldstein, Martin S.",1,3237,0,2894,0.0016098442,1530,1,1129,,
"Felli, Leonardo",3,1748,0,2894,0.0086289298,619,3,465,,
"Feltham, Gerald A.",2,2280,2.85223184986973E-06,1901,0.0003666021,2385,1,1129,,
"Fenn, George W.",4,1492,9.61821177236603E-07,2041,0.0020266376,1370,,,1,369
"Ferguson, Charles",2,2280,0,2894,3.72820943421461E-08,3717,,,1,369
"Ferguson, Mark E.",3,1748,0.00000011,2382,0.0024575001,1252,2,687,,
"Ferguson, Michael F.",16,491,0.0027199926,408,0.0053661532,819,1,1129,1,369
"Fernald, John G.",1,3237,0,2894,1.6838247862033E-05,3330,1,1129,,
"Fernandez, Viviana",0,3948,,,,,,,1,369
"Fernando, Chitru S.",33,130,0.00532514,207,0.0297188129,175,2,687,2,103
"Ferri, Giovanni",16,491,0.0027081516,410,0.0016865232,1497,,,2,103
"Ferris, Stephen P.",13,616,0.0039570742,276,0.0001853589,2646,,,2,103
"Ferson, Wayne E.",65,16,0.019007453,23,0.072451297,43,21,11,4,15
"Ferstenberg, Robert",3,1748,5.63457013204903E-07,2125,0.0007690823,2045,1,1129,,
"Feyzioǧlu, Tarhan N.",2,2280,8.91502059726359E-09,2821,3.21699866303511E-07,3676,1,1129,,
"Fich, Eliezer M.",2,2280,0,2894,0.0012422116,1707,1,1129,,
"Field, Laura Casares",33,130,0.0023380602,481,0.0289338307,183,6,197,2,103
"Fields, L. Paige",1,3237,0,2894,0.0003066839,2452,1,1129,,
"Figlewski, Stephen",22,299,0.0030119454,383,0.0096137385,552,10,83,,
"Filardo, Andrew J.",2,2280,0.000001569,1957,1.0735632660083E-05,3410,2,687,,
"Fischer, Andreas M.",3,1748,9.97115825669196E-07,2024,9.5051496287624E-05,2855,1,1129,,
"Fischer, Karl Hermann",3,1748,9.4087846494105E-07,2043,0.0007696004,2040,1,1129,,
"Fischer, Klaus P.",2,2280,0,2894,0.0021966874,1327,1,1129,,
"Fischer, Stanley",5,1337,0.0011373398,759,8.11896373887131E-05,2901,2,687,1,369
"Fishe, Raymond P.H.",18,408,0.000501041,1055,0.0092939587,583,5,259,1,369
"Fisher, Adlai J.",2,2280,8.32656979952678E-07,2054,0.000880807,1948,1,1129,,
"Fisher, Eric O’n N.",2,2280,0.0005340454,1016,1.64222776663347E-06,3571,1,1129,1,369
"Fisher, Jonas D.M.",4,1492,2.99408043945624E-06,1898,0.0001118897,2810,2,687,,
"Fisher, Mark",6,1173,0.0027984828,404,0.0012873016,1682,4,345,,
"Fishman, Michael J.",13,616,0.0001406641,1383,0.0108104906,496,8,121,,
"Fisman, Raymond J.",5,1337,0.0001279651,1407,0.005905225,779,2,687,1,369
"FitzGerald, Patrick",1,3237,0,2894,7.83404460034472E-05,2917,1,1129,,
"Fixler, Dennis J.",2,2280,0,2894,0.0006724938,2152,1,1129,,
"Flanagan, Robert J.",1,3237,0,2894,0.0035772999,1024,1,1129,,
"Flandreau, Marc R.",3,1748,4.76953601953602E-06,1849,0.0003427546,2410,,,1,369
"Flannery, Mark J.",48,49,0.0342197408,5,0.0080315798,643,16,23,2,103
"Flavin, Marjorie A.",2,2280,2.85280659112435E-08,2583,3.09879154317803E-10,3740,1,1129,,
"Fleming, Grant A.",2,2280,1.22263139619615E-07,2365,1.93582207401359E-05,3305,1,1129,,
"Fleming, Jeff",24,267,0.0022398658,493,0.0203577766,280,4,345,2,103
"Fleming, Michael J.",9,875,0.0010171465,818,0.004469839,907,1,1129,1,369
"Flemming, John S.",2,2280,1.24036911593365E-05,1726,0.000160881,2686,1,1129,,
"Flesaker, Bjorn",4,1492,2.38648025975574E-05,1659,0.0021450914,1344,2,687,,
"Fletcher, Jonathan",1,3237,0,2894,0.0001465909,2717,1,1129,,
"Florens, Jean Pierre",2,2280,4.1812615582473E-08,2540,0.0010626411,1820,1,1129,,
"Florentsen, Bjarne",7,1044,0.0001680293,1338,0.0009412205,1902,,,1,369
"Fluck, Zsuzsanna",5,1337,9.37300676656718E-05,1471,0.0028746646,1164,3,465,,
"Focarelli, Dario",31,156,0.0130864867,54,0.0126388084,444,1,1129,2,103
"Foerster, Stephen R.",12,671,0.0004586322,1081,0.0055760362,799,6,197,,
"Fomby, Thomas B.",2,2280,3.56600823890543E-08,2556,1.01741442270654E-07,3701,1,1129,,
"Fong, H. Gifford",3,1748,4.14803878179568E-08,2548,0.0024149838,1269,1,1129,,
"Fong, Waiming",10,804,0.0011724894,749,0.0045662332,903,,,2,103
"Fooladi, Iraj J.",2,2280,9.50935530374783E-09,2804,0.0012274616,1715,1,1129,,
"Forbes, Kristin J.",6,1173,0.0003103709,1177,0.0069164619,707,1,1129,1,369
"Fore, Douglas",1,3237,0,2894,1.63770580287982E-06,3576,1,1129,,
"Foresi, Silverio",22,299,0.0029586936,388,0.0109998898,487,1,1129,2,103
"Forster, Margaret M.",1,3237,0,2894,0.0024422004,1255,1,1129,,
"Foster, F. Douglas",2,2280,1.0028047411225E-07,2421,0.0003035583,2463,1,1129,,
"Foucault, Thierry",21,326,0.0020929302,522,0.0070969986,696,3,465,1,369
"Fox, Craig R.",2,2280,1.36156678212753E-08,2737,0.0054325391,809,1,1129,,
"Fox, Merritt B.",3,1748,0.0002133614,1285,3.61467302048218E-06,3504,1,1129,,
"Frame, W. Scott",6,1173,0.0003443884,1163,0.0010388341,1848,1,1129,1,369
"Francis, Jennifer",5,1337,5.39733493312121E-06,1837,0.01226505,451,3,465,,
"Frank, Mary Margaret",1,3237,0,2894,0.0093839378,569,1,1129,,
"Frank, Murray Z.",9,875,0.0004891457,1063,0.006430469,737,,,1,369
"Franke, Günter",2,2280,4.75467765187391E-08,2502,0.0012509341,1690,1,1129,,
"Frankel, Jeffrey A.",2,2280,1.31556373211914E-07,2349,8.01665227199978E-05,2903,1,1129,,
"Frankel, Richard M.",3,1748,1.47645253400295E-07,2321,0.000214104,2598,1,1129,,
"Franks, Julian R.",66,14,0.013757437,46,0.0477663455,84,14,35,2,103
"Franzke, Stefanie A.",2,2280,1.22263139619615E-07,2365,1.93582207401359E-05,3305,1,1129,,
"François, Pascal",1,3237,0,2894,0.0010415858,1842,1,1129,,
"Fraser, Donald R.",4,1492,0.0005349145,1013,0.0022379814,1310,2,687,1,369
"Fratantoni, Michael C.",12,671,0.0025080075,448,7.56888649989082E-05,2931,,,1,369
"Freedman, Charles",4,1492,0.0001581815,1345,0.0008168457,1989,1,1129,,
"Freeman, Donald G.",1,3237,0,2894,2.51781863384671E-05,3233,1,1129,,
"Freeman, Scott",3,1748,7.51933709145738E-05,1494,0.000072874,2944,1,1129,,
"Frees, Edward W.(Jed)",2,2280,2.68149835219654E-08,2598,0.0007928535,2019,1,1129,,
"Freixas, Xavier",8,956,0.0013886938,710,0.0004720966,2297,4,345,,
"Fremault Vila, Anne",3,1748,6.59711524197506E-07,2087,1.32756691379667E-05,3369,1,1129,,
"French, Eric B.",1,3237,0,2894,1.06163699665628E-05,3412,1,1129,,
"French, Kenneth R.",41,78,0.0041423798,267,0.0599726861,58,16,23,2,103
"Frerichs, Hergen",1,3237,,,,,1,1129,,
"Freund, Bill",2,2280,0,2894,0.0001640032,2683,1,1129,,
"Freund, Caroline L.",4,1492,5.05652037093275E-05,1548,0.0017247861,1488,1,1129,,
"Frey, Rüdiger",1,3237,,,,,,,1,369
"Fridson, Martin S.",2,2280,1.02117508659565E-07,2412,0.0001670473,2673,1,1129,,
"Friebel, Guido",1,3237,0,2894,0.0001248149,2757,1,1129,,
"Friederich, Sylvain",5,1337,0.0001019078,1459,0.0027907395,1184,2,687,,
"Friedman, Benjamin M.",3,1748,3.54096127288606E-07,2193,0.000522344,2267,1,1129,,
"Friedman, Daniel",1,3237,0,2894,0.0011392001,1778,1,1129,,
"Friedman, James W.",1,3237,0,2894,0.0018715456,1420,1,1129,,
"Friedman, John N.",2,2280,0,2894,0.0089618542,598,1,1129,,
"Friedman, Milton",4,1492,0.0021482631,504,7.44214675557601E-05,2933,3,465,,
"Frino, Alex",3,1748,0.0008004262,879,1.65525857395856E-05,3334,,,1,369
"Frittelli, Marco",1,3237,,,,,,,1,369
"Froot, Kenneth A.",18,408,0.0044851656,248,0.0306817849,166,3,465,2,103
"Frydman, Halina",1,3237,0,2894,0.0015533582,1566,1,1129,,
"Fu, Fangjian",5,1337,0.000065917,1512,0.0004214027,2339,,,1,369
"Fuerst, Timothy S.",2,2280,4.35562434894878E-07,2163,2.89840825851363E-05,3207,1,1129,,
"Fuhrer, Jeffrey C.",4,1492,0.0006729187,931,3.29571596706932E-05,3182,2,687,,
"Fujiwara, Kenya",2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
"Fukao, Kyoji",2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
"Fukuda, Shin'ichi",2,2280,6.79239664553416E-09,2873,2.08174121197374E-05,3270,1,1129,,
"Fukuta, Yuichi",10,804,0.0030646524,377,0.0002083308,2615,,,1,369
"Fulghieri, Paolo",22,299,0.0035825778,320,0.0144600722,393,7,150,1,369
"Fullenkamp, Connel",8,956,0.0034526784,334,0.0002078013,2617,2,687,1,369
"Fuller, Kathleen P.",14,556,0.0007932834,882,0.0044209407,917,1,1129,1,369
"Fung, K. K.",1,3237,0,2894,1.26344017844272E-06,3594,1,1129,,
"Fung, William",9,875,0.0002620317,1243,0.0055727672,800,,,1,369
"Furfine, Craig H.",0,3948,,,,,,,1,369
"Furlong, Frederick T.",6,1173,0.0013144841,727,0.0013346327,1663,3,465,,
"Fygenson, Mendel",2,2280,7.02858203202135E-07,2072,0.0002686432,2506,1,1129,,
"Füerst, Oren",2,2280,0.000000011,2775,0.0001774304,2658,1,1129,,
G SCANAGATTA,2,2280,1.78300411945272E-08,2657,0.00002373,3257,1,1129,,
GABRIELE KABELAC,2,2280,0,2894,1.42391419877601E-05,3345,1,1129,,
GARY BLEMASTER,1,3237,0,2894,0.0022277868,1319,1,1129,,
GARY LAZARUS,2,2280,1.22263139619615E-07,2365,1.93582207401359E-05,3305,1,1129,,
GARY SEALE,2,2280,3.56600823890543E-08,2556,1.30943857892307E-05,3374,1,1129,,
GARY XU,2,2280,1.02269156883325E-06,2016,0.0002232468,2578,1,1129,,
GEOFF GERDES,1,3237,0,2894,0.0010242708,1859,1,1129,,
GEORG MULLER,3,1748,1.71168395467461E-08,2686,6.97486472912046E-05,2958,1,1129,,
GEORGE FOSTER,4,1492,3.8648778579122E-06,1872,0.0008840954,1941,1,1129,,
GEORGE JABBOUR,2,2280,0.000006755,1808,0.000066599,2971,1,1129,,
GEORGE SIMLER,4,1492,1.29575668761546E-05,1709,0.0001195056,2774,1,1129,,
GEORGE TIAN,2,2280,0,2894,0.0011522768,1771,1,1129,,
GEORGES ENDERLIE,1,3237,0,2894,0.000001923,3546,1,1129,,
GEORGINA BERMANN,2,2280,0,2894,0.000000062,3706,1,1129,,
GORDON ANDERSON,3,1748,4.3557015352743E-07,2161,0.0014650568,1611,1,1129,,
GORDON DELIANEDIS,1,3237,0,2894,0.0050525597,848,1,1129,,
GUILHERM MARONE,1,3237,0,2894,0.0026253105,1212,1,1129,,
"Gadarowski, Christopher",4,1492,8.39060762095397E-09,2846,0.0088187513,610,3,465,,
"Gai, Prasanna",10,804,0.0010779234,781,0.0002522996,2530,,,1,369
"Galai, Dan",4,1492,0.0002773768,1211,0.0001621668,2685,1,1129,1,369
"Gale, Douglas M.",1,3237,0,2894,0.0014410872,1622,1,1129,,
"Gali, Jordi",4,1492,5.99933339419321E-05,1528,8.25747341060815E-05,2898,2,687,,
"Gallant, A. Ronald",22,299,0.0017401568,591,0.0099755875,537,4,345,1,369
"Gallmeyer, Michael F.",8,956,0.0001444521,1377,0.0064972596,730,4,345,,
"Gallo, Giampiero M.",2,2280,0.000000011,2775,0.000123069,2760,1,1129,,
"Gambera, Michele",22,299,0.0059274108,173,0.0105008219,512,2,687,1,369
"Gammill, James F.",2,2280,0,2894,0.00196439,1383,1,1129,,
"Gangopadhyay, Shubhashis",2,2280,0.000130225,1402,2.50505008182009E-05,3236,1,1129,,
"Gans, Joshua S.",1,3237,0,2894,0.0011700137,1758,1,1129,,
"Gao, Bin",6,1173,1.13632289327299E-05,1748,0.0046817914,878,3,465,,
"Gao, George P.",3,1748,4.27920988668652E-08,2533,4.30073941448584E-05,3107,1,1129,,
"Garbade, Kenneth D.",6,1173,0.0001000805,1461,0.0082925392,637,4,345,,
"Garber, Peter M.",1,3237,0,2894,5.27363449058162E-05,3048,1,1129,,
"Garcia, René",18,408,0.0039105701,284,0.0055060851,803,2,687,1,369
"García, Diego",10,804,0.0002793438,1207,0.0059370837,774,5,259,,
"García-Marco, Teresa",2,2280,,,,,1,1129,,
"Garden, Kaylee A.",2,2280,,,,,,,1,369
"Garfinkel, Jon A.",4,1492,9.52580113683808E-06,1772,0.0024354432,1258,2,687,,
"Garicano, Luis",2,2280,0,2894,0.0130985196,432,2,687,,
"Garmaise, Mark J.",18,408,0.0011051597,769,0.0219849029,262,1,1129,2,103
"Garvey, Gerald T.",9,875,0.0010887176,776,0.0026512849,1208,2,687,1,369
"Gaspar, Vítor",2,2280,0.000000013,2742,4.04838691752135E-05,3119,1,1129,,
"Gaston, Noel",1,3237,0,2894,5.95273288825193E-05,3005,1,1129,,
"Gauger, Jean A.",1,3237,,,,,1,1129,,
"Gauthier, Laurent",3,1748,4.14803878179568E-08,2548,0.0024149838,1269,1,1129,,
"Gaver, Jennifer J.",1,3237,0,2894,2.88074062958547E-05,3213,1,1129,,
"Gaver, Kenneth M.",1,3237,0,2894,2.88074062958547E-05,3213,1,1129,,
"Gay, Gerald D,",3,1748,5.34901235835815E-08,2486,3.93783393097163E-05,3127,1,1129,,
"Geanakoplos, John D.",1,3237,0,2894,0.0007031623,2112,1,1129,,
"Gebhardt, Georg",1,3237,0,2894,0.0001954109,2638,1,1129,,
"Gebhardt, William R.",7,1044,0.0001101549,1437,0.0030849454,1120,2,687,,
"Gehrig, Thomas P.",3,1748,4.20574068892226E-05,1576,0.00191128,1407,2,687,,
"Geisler, Gregory G.",2,2280,2.57386242873177E-07,2235,4.65873542005203E-05,3084,1,1129,,
"Geman, Hélyette",11,732,0.0001459043,1372,0.0029251316,1147,1,1129,2,103
"Gemmill, Gordon",15,529,0.002472146,456,0.0049394959,857,5,259,1,369
"Genay, Hesna",16,491,0.0006938429,922,0.0015497426,1569,1,1129,1,369
"Generale, Andrea",2,2280,2.37733882593696E-08,2609,9.99670643361455E-05,2839,1,1129,,
"Genesove, David",1,3237,0,2894,0.001296045,1676,1,1129,,
"Gentry, William M.",17,457,0.0014155809,700,0.0047477195,871,1,1129,1,369
"Genz, Alan C.",1,3237,,,,,1,1129,,
"George, Thomas J.",16,491,0.0008364173,867,0.0071409884,691,3,465,1,369
"Geraats, Petra M.",2,2280,5.7056131822487E-08,2468,0.000011534,3383,1,1129,,
"Gerali, Andrea",4,1492,2.88428219605346E-05,1626,0.0007671525,2053,1,1129,,
"Gerety, Mason S.",4,1492,7.58748304086533E-06,1798,0.0014773663,1608,2,687,,
"Germain, Laurent",11,732,0.0003696376,1149,0.0047859405,867,,,1,369
"Geroski, Paul A.",4,1492,0.0013327654,724,7.20393334425143E-05,2945,2,687,,
"Gershenson, Dmitriy",2,2280,0.00013344,1395,6.2558440166147E-09,3729,1,1129,,
"Gertler, Mark L.",2,2280,1.18866941296848E-08,2750,3.97307708555683E-06,3487,1,1129,,
"Gertner, Robert H.",15,529,0.0012004483,743,0.0302863721,169,3,465,1,369
"Gervais, Simon",48,49,0.0123514925,59,0.0353984473,135,2,687,3,36
"Geske, Robert",7,1044,3.28028286819112E-05,1622,0.0080983512,641,4,345,,
"Geweke, John",1,3237,0,2894,0.0003116635,2442,1,1129,,
"Ghosh, Atish Rex",2,2280,0.000001456,1985,7.54519189401222E-06,3451,1,1129,,
"Ghysels, Eric",12,671,0.0004937624,1060,0.0064215248,740,5,259,,
"Giaccotto, Carmelo",1,3237,0,2894,7.83404460034472E-05,2917,1,1129,,
"Giammarino, Ron M.",7,1044,0.0022045562,494,0.0008598531,1964,2,687,,
"Giannetti, Mariassunta",13,616,0.002344359,479,0.0023781608,1281,2,687,1,369
"Giannini, Curzio",2,2280,2.37733882593696E-08,2609,3.82539213302255E-05,3145,1,1129,,
"Giannoni, Marc P.",6,1173,0.0001284213,1405,0.0004304337,2336,,,1,369
"Gibbons, Robert S.",3,1748,5.07859006690783E-07,2136,0.0023827138,1280,2,687,,
"Gibson, M. Troy",2,2280,0,2894,2.30452871538793E-06,3533,,,1,369
"Gibson, Michael S.",7,1044,0.0007571458,898,0.0012335144,1714,3,465,,
"Gibson, Rajna",2,2280,0,2894,0.0021966874,1327,1,1129,,
"Gibson, Scott",10,804,0.0005267587,1040,0.0045718108,901,1,1129,1,369
"Gibson-Asner, Rajna",2,2280,1.78300411945272E-08,2657,0.0003738064,2378,1,1129,,
"Gil-Díaz, Francisco",1,3237,0,2894,1.94251454259255E-05,3302,1,1129,,
"Gilbert, Christopher L.",4,1492,0.001566127,663,0.0004096245,2344,2,687,,
"Gilbert, R. Alton",4,1492,0.0002432838,1260,0.0003102244,2447,2,687,,
"Gilchrist, Simon G.",3,1748,2.132256805154E-05,1669,4.14414358032946E-05,3115,2,687,,
"Gillan, Stuart L.",6,1173,4.71663114736168E-05,1560,0.0029124867,1149,3,465,,
"Gillette, Ann B.",5,1337,0.000040315,1582,0.0012114363,1721,,,1,369
"Gilson, Paul W.",2,2280,0.000000131,2360,0.000434496,2329,1,1129,,
"Gilson, Ronald J.",5,1337,4.37826539457797E-05,1574,0.0027231907,1193,3,465,,
"Gilson, Stuart C.",6,1173,0.0001202798,1418,0.0015399587,1583,2,687,,
"Ginglinger, Edith",2,2280,0,2894,0.0011522768,1771,1,1129,,
"Ginsberg, Ari",3,1748,4.99669923709298E-06,1843,0.0007968577,2011,1,1129,,
"Gispert, Carles",3,1748,5.7833266555861E-07,2109,0.0016588151,1503,1,1129,,
"Giustiniani, Alessandro",1,3237,0,2894,0.0005024645,2279,1,1129,,
"Glaeser, Edward",12,671,0.0001424084,1378,0.0428496626,102,6,197,,
"Glaessner, Thomas C.",3,1748,0.00000189,1934,0.0008708788,1956,1,1129,,
"Glass, J. Colin",2,2280,0,2894,3.72820943421461E-08,3717,,,1,369
"Glasserman, Paul",12,671,0.0006121649,961,0.0052868243,821,3,465,1,369
"Glen, Jack D.",3,1748,3.57569037493079E-05,1596,0.0023259136,1297,1,1129,,
"Glorfeld, Louis",3,1748,,,,,,,1,369
"Glosten, Lawrence R.",16,491,0.0004558019,1083,0.01422713,402,8,121,,
"Glyn, Andrew J.",2,2280,4.75467765187391E-08,2502,0.0012509341,1690,1,1129,,
"Glynn, Peter W.",1,3237,0,2894,0.0021845071,1335,1,1129,,
"Gneezy, Uri",3,1748,,,,,,,1,369
"Gobbi, Giorgio",11,732,0.0006649823,934,0.0020340805,1367,2,687,1,369
"Godbout, Lise",2,2280,,,,,,,1,369
"Goddard, John A.",5,1337,0.0026675453,428,1.20265476291667E-05,3378,1,1129,1,369
"Goel, Anand Mohan",2,2280,3.46412228922242E-08,2566,0.000881465,1945,1,1129,,
"Goergen, Marc",3,1748,5.7833266555861E-07,2109,0.0016588151,1503,1,1129,,
"Goetzmann, William Nelson",32,143,0.0028846754,398,0.03192378,154,13,46,1,369
"Gold, Jeremy",1,3237,0,2894,0.0028404974,1171,1,1129,,
"Goldberg, Lawrence G.",9,875,0.0017460903,588,0.0014139341,1642,3,465,2,103
"Goldberg, Linda S.",6,1173,0.0010084317,822,0.0017851377,1471,2,687,,
"Goldman, Eitan Moshe",4,1492,1.65266194651529E-06,1953,0.0019051158,1409,,,1,369
"Goldreich, David",37,102,0.0013649389,715,0.0532901968,66,5,259,2,103
"Goldstein, Michael A.",11,732,0.0002319414,1268,0.0040056546,969,6,197,,
"Goldstein, Robert S.",47,52,0.0057853286,181,0.0323127994,147,3,465,2,103
"Golodnikov, Alexander N.",2,2280,,,,,1,1129,,
"Gomes, Armando",1,3237,0,2894,0.0015243883,1589,1,1129,,
"Gomes, Francisco J.",2,2280,8.32656979952678E-07,2054,0.000880807,1948,1,1129,,
"Gompers, Paul A.",49,45,0.0084035581,108,0.1119129995,12,9,100,3,36
"Gonedes, Nicholas J.",2,2280,1.02669687757497E-07,2404,0.0003416363,2411,1,1129,,
"Gong, Liutang",2,2280,,,,,,,1,369
"Gonzalez-Eiras, Martín",5,1337,0.0002159347,1282,0.0028299767,1176,2,687,,
"González-Hermosillo, Brenda",2,2280,1.18866941296848E-08,2750,2.51818270056046E-06,3522,1,1129,,
"Goodfriend, Marvin S.",5,1337,3.77707599120558E-05,1589,0.0028869276,1162,3,465,,
"Goodhart, Charles A.E.",13,616,0.0086787145,97,0.0022375474,1317,6,197,,
"Gordon, James P.",1,3237,0,2894,5.27363449058162E-05,3048,1,1129,,
"Gordon, Roger H.",2,2280,2.37733882593696E-08,2602,0.0010592727,1830,1,1129,,
"Gordy, Michael B.",14,556,0.0016415242,615,0.0041075024,955,3,465,2,103
"Gort, Michael",1,3237,0,2894,8.96456702826086E-05,2871,1,1129,,
"Gorton, Gary B.",24,267,0.0055026764,194,0.0281315609,188,14,35,,
"Gosnell, Thomas F.",2,2280,8.38860985723469E-08,2445,0.0003026636,2466,1,1129,,
"Goto, Shingo",3,1748,0,2894,0.0054991636,804,2,687,,
"Gower, Luke",1,3237,0,2894,6.93121795405688E-07,3620,1,1129,,
"Goyal, Amit",14,556,0.0004022319,1122,0.0156560778,364,2,687,1,369
"Goyal, Vidhan K.",21,326,0.005421899,198,0.0104428079,515,3,465,2,103
"Graham, Fred C.",1,3237,,,,,1,1129,,
"Graham, John R.",94,3,0.0192713328,21,0.1788187592,4,14,35,5,5
"Grammig, Joachim",3,1748,5.63457013204903E-07,2125,0.0007690823,2045,1,1129,,
"Grande, Giuseppe",4,1492,0.0002669514,1226,0.0001769846,2661,,,1,369
"Granero, Luis M.",2,2280,,,,,1,1129,,
"Granger, Clive W.J.",11,732,0.0134990587,47,0.0009920217,1883,4,345,,
"Grauer, Robert R.",1,3237,0,2894,0.0006773638,2138,1,1129,,
"Gray, Daniel",2,2280,2.85280659112435E-08,2583,0.00035174,2398,1,1129,,
"Gray, Jean M.",2,2280,0.000000103,2397,0.0043779965,924,1,1129,,
"Graziani, Augusto",1,3237,0,2894,0.0010049289,1873,2,687,,
"Graziano, Clara",5,1337,,,,,,,1,369
"Green, R. Jeffery",1,3237,0,2894,0.0008649414,1959,1,1129,,
"Green, Richard C.",69,11,0.016990889,27,0.082491177,34,32,6,1,369
"Green, T. Clifton",10,804,1.50419140481293E-05,1697,0.009803452,548,1,1129,1,369
"Greene, Jason T.",23,283,0.0036689707,310,0.0069652773,704,2,687,2,103
"Greene, William H.",6,1173,0.0004434944,1091,0.0071718624,688,4,345,,
"Greenwood, Jeremy A.",2,2280,9.85515004206593E-08,2424,0.0029720328,1139,1,1129,,
"Greenwood, Robin M.",22,299,0.001430184,695,0.0385673597,122,1,1129,1,369
"Gregory, Allan W.",4,1492,8.68196866814584E-05,1481,0.0005197989,2272,1,1129,,
"Greif, Avner",2,2280,2.33658444606375E-07,2270,0.0007530369,2069,1,1129,,
"Grenadier, Steven R.",9,875,0.0005363568,1012,0.0143684686,398,4,345,1,369
"Gresik, Thomas A.",3,1748,1.32453293075578E-06,1988,0.0005045536,2277,1,1129,,
"Griep, Clifford",1,3237,,,,,,,1,369
"Grieves, Robin",2,2280,,,,,1,1129,,
"Griffin, John M.",64,19,0.0081480389,116,0.1339493429,7,7,150,5,5
"Grinblatt, Mark S.",18,408,0.0009573687,837,0.0224405428,251,10,83,,
"Gromb, Denis",37,102,0.016194363,30,0.0415757737,110,11,62,1,369
"Gron, Anne",4,1492,0.006344265,161,0.0002586579,2526,2,687,,
"Gropp, Reint E.",14,556,0.0025064697,451,0.0008567494,1967,2,687,1,369
