node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Goldstein, Robert S.",1,841,,,,,1.0,417
"Golec, Joseph H.",1,841,,,,,1.0,417
"Gomes, João F.",1,841,,,,,1.0,417
"Gompers, Paul A.",4,60,,,,,3.0,42
"Gordy, Michael B.",0,1480,,,,,2.0,120
"Goyal, Amit",1,841,,,,,1.0,417
"Goyal, Vidhan K.",3,131,,,,,2.0,120
"Graham, John R.",7,6,0.4043419267299864,5,,,5.0,5
"Grande, Giuseppe",1,841,,,,,1.0,417
"Grauer, Robert R.",1,841,,,,,1.0,417
"Gray, Stephen F.",2,312,,,,,1.0,417
"Graziano, Clara",2,312,,,,,1.0,417
"Green, Richard C.",3,131,,,,,2.0,120
"Green, T. Clifton",1,841,,,,,2.0,120
"Greene, Jason T.",4,60,,,,,2.0,120
"Greenwood, Robin M.",2,312,,,,,1.0,417
"Grenadier, Steven R.",0,1480,,,,,1.0,417
"Griffin, John M.",5,24,0.26503844414292177,10,,,4.0,17
"Grinblatt, Mark S.",2,312,,,,,2.0,120
"Grinstein, Yaniv",1,841,,,,,1.0,417
"Gromb, Denis",2,312,,,,,2.0,120
"Gropp, Reint E.",1,841,,,,,1.0,417
"Gropper, Daniel M.",1,841,,,,,1.0,417
"Gross, David B.",1,841,,,,,1.0,417
"Grossman, Herschel I.",1,841,,,,,1.0,417
"Gruben, William C.",1,841,,,,,1.0,417
"Gruber, Martin J.",5,24,,,,,3.0,42
"Grullon, Gustavo",3,131,0.08683853459972862,19,,,3.0,42
"Guay, Wayne R.",1,841,,,,,1.0,417
"Gugler, Klaus",0,1480,,,,,1.0,417
"Guiso, Luigi",1,841,,,,,1.0,417
"Gulen, Huseyin",2,312,,,,,1.0,417
"Gunther, Jeffery W.",1,841,,,,,2.0,120
"Guo, Lin",0,1480,,,,,1.0,417
"Gupta, Anurag",2,312,,,,,1.0,417
"Gupta, Atul",1,841,,,,,1.0,417
"Guthrie, Graeme A.",2,312,,,,,2.0,120
"Gutierrez, Roberto C.",2,312,,,,,1.0,417
"Gwin, Carl R.",1,841,,,,,1.0,417
"Gârleanu, Nicolae",2,312,,,,,2.0,120
"Géczy, Christopher C.",2,312,,,,,1.0,417
"Gómez-Biscarri, Javier",2,312,,,,,1.0,417
"Güntay, Levent",2,312,,,,,1.0,417
"H. McInish, Thomas",1,841,,,,,1.0,417
"HUDSON, CARL D.",1,841,,,,,1.0,417
"Haaf, Katharina",1,841,,,,,1.0,417
"Hadlock, Charles J.",2,312,,,,,2.0,120
"Hakenes, Hendrik",0,1480,,,,,1.0,417
"Haldane, Andrew G.",2,312,,,,,1.0,417
"Hales, Jeffrey",1,841,,,,,1.0,417
"Hall, Anthony D.",2,312,,,,,1.0,417
"Hall, M. J.D.",1,841,,,,,1.0,417
"Hameed, Allaudeen",4,60,,,,,2.0,120
"Hamilton, James D.",2,312,,,,,2.0,120
"Hannan, Timothy H.",1,841,,,,,1.0,417
"Hansch, Oliver",0,1480,,,,,1.0,417
"Hansen, Ernst",2,312,,,,,1.0,417
"Hansen, Lars Peter",3,131,,,,,1.0,417
"Hansen, Robert S.",1,841,,,,,1.0,417
"Hardouvelis, Gikas A.",1,841,,,,,1.0,417
"Harford, Jarrad",2,312,,,,,2.0,120
"Harper, Joel T.",2,312,,,,,2.0,120
"Harrington, Scott E.",1,841,,,,,1.0,417
"Harris, Jeffrey H.",7,6,0.16983265490728178,12,,,4.0,17
"Harrison, Paul",1,841,,,,,1.0,417
"Hartzell, Jay C.",3,131,,,,,2.0,120
"Harvey, Campbell R.",4,60,0.47489823609226595,3,,,2.0,120
"Hasan, Iftekhar",3,131,,,,,2.0,120
"Hasbrouck, Joel",0,1480,,,,,1.0,417
"Hassan, M. Kabir",1,841,,,,,2.0,120
"Hatch, Brian C.",4,60,,,,,3.0,42
"Hau, Harald",0,1480,,,,,1.0,417
"Haubrich, Joseph G.",3,131,,,,,1.0,417
"Hauser, Shmuel",3,131,,,,,2.0,120
"Hausman, Daniel M.",0,1480,,,,,1.0,417
"Hauswald, Robert",1,841,,,,,1.0,417
"Heaton, James B.",1,841,,,,,1.0,417
"Hebb, Gregory M.",1,841,,,,,1.0,417
"Heffernan, Shelagh A.",0,1480,,,,,1.0,417
"Hegde, Shantaram P.",1,841,,,,,1.0,417
"Hellmann, Thomas F.",2,312,,,,,3.0,42
"Helwege, Jean",3,131,,,,,2.0,120
"Hendershott, Terrence",2,312,,,,,3.0,42
"Hennessy, Christopher A.",0,1480,,,,,1.0,417
"Henry, Peter Blair",1,841,,,,,2.0,120
"Hermes, Niels",1,841,,,,,1.0,417
"Hertzel, Michael G.",3,131,0.0,33,,,1.0,417
"Hidalgo, Fernando Pérez de Garcia",2,312,,,,,1.0,417
"Higgins, Eric James",1,841,,,,,1.0,417
"Hillier, Joe",3,131,,,,,1.0,417
"Hillion, Pierre",1,841,,,,,1.0,417
"Hines, James R.",2,312,,,,,2.0,120
"Hirshleifer, David",3,131,,,,,2.0,120
"Hirtle, Beverly J.",0,1480,,,,,1.0,417
"Hodges, Charles W.",1,841,,,,,1.0,417
"Hoffman, Barak",1,841,,,,,1.0,417
"Hofmans, Heleen M J",2,312,,,,,1.0,417
"Hogan, Arthur M.B.",2,312,,,,,1.0,417
"Hogan, Steve",3,131,,,,,1.0,417
"Hoggarth, Glenn",2,312,,,,,1.0,417
"Hoi, Chunkeung",1,841,,,,,1.0,417
"Hollifield, Burton",1,841,,,,,1.0,417
"Holmén, Martin",1,841,,,,,1.0,417
"Holthausen, Cornelia",1,841,,,,,1.0,417
"Hong, Gwangheon",1,841,,,,,1.0,417
"Hong, Harrison",3,131,0.0,33,,,4.0,17
"Honkapohja, Seppo",1,841,,,,,1.0,417
"Honohan, Patrick",1,841,,,,,1.0,417
"Hooker, Mark A.",0,1480,,,,,1.0,417
"Hotchkiss, Edith SHWALB",2,312,,,,,2.0,120
"Hovakimian, Armen",2,312,,,,,1.0,417
"Hovakimian, Gayané",4,60,,,,,2.0,120
"Hribar, Paul",1,841,,,,,1.0,417
"Hsu, David",0,1480,,,,,1.0,417
"Hu, Yen Ting",2,312,,,,,1.0,417
"Huang, Jing Zhi",3,131,,,,,2.0,120
"Huang, Roger D.",2,312,,,,,2.0,120
"Huang, Zhangkai",0,1480,,,,,1.0,417
"Hudgins, Sylvia C.",1,841,,,,,1.0,417
"Hughes, Joseph P.",4,60,,,,,1.0,417
"Hull, John C.",2,312,,,,,1.0,417
"Humphrey, David Burras",1,841,,,,,1.0,417
"Hunter, William Curt",4,60,,,,,2.0,120
"Hurst, Erik",1,841,,,,,1.0,417
"Huson, Mark R.",2,312,,,,,1.0,417
"Hvidkjaer, Soeren",2,312,0.014925373134328358,26,,,1.0,417
"Hwang, Chuan Yang",1,841,,,,,1.0,417
"Hwang, Lee Seok",2,312,,,,,1.0,417
"Hwang, Soosung",2,312,,,,,1.0,417
"Högfeldt, Peter",1,841,,,,,1.0,417
"Hübner, Georges",1,841,,,,,1.0,417
"Ibáñez, Alfredo",2,312,,,,,1.0,417
"Ikenberry, David L.",1,841,,,,,1.0,417
"Inderst, Roman",1,841,,,,,2.0,120
"Indro, Daniel C.",2,312,,,,,1.0,417
"Ingersoll, Jonathan E.",2,312,,,,,1.0,417
"Ioannides, Michalis",0,1480,,,,,1.0,417
"Ioffe, Ioulia D.",0,1480,,,,,1.0,417
"Ireland, Peter N.",0,1480,,,,,1.0,417
"Irvine, Paul J.",3,131,,,,,1.0,417
"Isik, Ihsan",1,841,,,,,2.0,120
"Iskandar-Datta, Mai E.",2,312,,,,,2.0,120
"Israel, Ronen",1,841,,,,,1.0,417
"Ivković, Zoran",1,841,,,,,1.0,417
"Jackson, Patricia",2,312,,,,,1.0,417
"Jackson, William E.",2,312,,,,,1.0,417
"Jacobs, Kris",2,312,,,,,2.0,120
"Jacobson, Tor",1,841,,,,,1.0,417
"Jacoby, Gady",1,841,,,,,1.0,417
"Jadresic, Esteban",0,1480,,,,,1.0,417
"Jafarey, Saqib",1,841,,,,,1.0,417
"Jafry, Yusuf",1,841,,,,,1.0,417
"Jagannathan, Murali",2,312,,,,,1.0,417
"Jagannathan, Ravi",2,312,,,,,2.0,120
"Jaggia, Sanjiv",1,841,,,,,1.0,417
"Jagtiani, Julapa A.",3,131,,,,,1.0,417
"Jain, Pankaj K.",3,131,,,,,1.0,417
"Jakob, Keith J.",1,841,,,,,1.0,417
"James, Christopher M.",1,841,,,,,1.0,417
"Janmaat, John A.",1,841,,,,,1.0,417
"Jappelli, Tullio",2,312,,,,,2.0,120
"Jarnecic, Elvis",3,131,,,,,1.0,417
"Jarrow, Robert A.",3,131,,,,,1.0,417
"Jay, Nancy R.",1,841,,,,,1.0,417
"Jayaraman, Narayanan",2,312,,,,,1.0,417
"Jegadeesh, Narasimhan",5,24,,,,,3.0,42
"Jenkinson, Tim J.",4,60,,,,,3.0,42
"Jennings, Robert H.",3,131,,,,,2.0,120
"Jenter, Dirk",3,131,,,,,1.0,417
"Ji, Xiuqing",2,312,0.0,33,,,1.0,417
"Jiang, Christine X.",5,24,,,,,2.0,120
"Jiang, Li",1,841,,,,,1.0,417
"Jiménez, Gabriel",1,841,,,,,1.0,417
"Jin, Li",0,1480,,,,,1.0,417
"Joh, Sung Wook",0,1480,,,,,1.0,417
"Johannes, Michael S.",2,312,,,,,1.0,417
"John, Kose",3,131,,,,,1.0,417
"Johnson, Kevin M.",2,312,,,,,1.0,417
"Johnson, Shane A.",1,841,,,,,2.0,120
"Johnson, Simon",1,841,,,,,1.0,417
"Johnson, Timothy C.",0,1480,,,,,2.0,120
"Johnson, Woodrow T.",0,1480,,,,,1.0,417
"Johnston, Jarrod",2,312,,,,,1.0,417
"Johnstone, David J.",2,312,,,,,1.0,417
"Jokivuolle, Esa",1,841,,,,,1.0,417
"Jones, Charles M.",1,841,,,,,1.0,417
"Jones, Christopher S.",0,1480,,,,,1.0,417
"Jones, Howard S.",1,841,,,,,1.0,417
"Jones, John Bailey",0,1480,,,,,1.0,417
"Jordan, Bradford D.",2,312,,,,,1.0,417
"Jordan, James V.",1,841,,,,,1.0,417
"Jordà, Òscar",1,841,,,,,1.0,417
"Judd, Kenneth L.",2,312,,,,,1.0,417
"Jung, Yongseung",0,1480,,,,,1.0,417
"Jørgensen, Bjørn N.",2,312,,,,,1.0,417
"Kahan, Marcel",2,312,,,,,1.0,417
"Kahl, Matthias",2,312,0.13794663048394393,14,,,2.0,120
"Kahle, Kathleen M.",0,1480,,,,,1.0,417
"Kahn, Charles M.",3,131,,,,,2.0,120
"Kakes, Jan",1,841,,,,,1.0,417
"Kalay, Avner",2,312,,,,,1.0,417
"Kalev, Petko S.",4,60,,,,,2.0,120
"Kalkbrener, Michael",1,841,,,,,1.0,417
"Kallberg, Jarl G.",1,841,,,,,1.0,417
"Kam, Tai Kong",2,312,,,,,1.0,417
"Kanatas, George",3,131,0.029850746268656716,22,,,2.0,120
"Kane, Edward J.",0,1480,,,,,1.0,417
"Kang, Jun Koo",5,24,,,,,3.0,42
"Kang, Qiang",1,841,,,,,1.0,417
"Kaniel, Ron",5,24,,,,,2.0,120
"Kanniainen, Vesa",1,841,,,,,1.0,417
"Kao, Chiang",1,841,,,,,1.0,417
"Kapadia, Nikunj",2,312,,,,,2.0,120
"Kaplan, Steven N.",1,841,,,,,1.0,417
"Kapteyn, Arie",2,312,,,,,1.0,417
"Karceski, Jason",2,312,,,,,1.0,417
"Karolyi, G. Andrew",3,131,,,,,2.0,120
"Karpoff, Jonathan M.",2,312,,,,,2.0,120
"Kashyap, Anil K.",5,24,0.14020805065581185,13,,,2.0,120
"Kato, Hideaki Kiyoshi",2,312,,,,,1.0,417
"Kaufman, George G.",3,131,,,,,1.0,417
"Kaul, Gautam",2,312,,,,,1.0,417
"Kavajecz, Kenneth A.",2,312,,,,,2.0,120
"Kavussanos, Manolis G.",1,841,,,,,1.0,417
"Kedia, Simi",1,841,,,,,1.0,417
"Keehong Bae, Kee",7,6,,,,,4.0,17
"Kellerhals, B. Philipp",1,841,,,,,1.0,417
"Keloharju, Matti",1,841,,,,,1.0,417
"Kemsley, Deen",3,131,,,,,2.0,120
"Kerkhof, Jeroen",1,841,,,,,1.0,417
"Keuschnigg, Christian",1,841,,,,,1.0,417
"Khan, Mohammed Ali",0,1480,,,,,1.0,417
"Khang, Kenneth",2,312,,,,,2.0,120
"Khorana, Ajay",2,312,,,,,1.0,417
"Kieschnick, Robert L.",3,131,,,,,2.0,120
"Kiesel, Rüdiger",2,312,,,,,1.0,417
"Kiley, Michael T.",0,1480,,,,,1.0,417
"Kim, Chang Jin",2,312,,,,,1.0,417
"Kim, Chansog (Francis)",2,312,,,,,1.0,417
"Kim, Dongheon",1,841,,,,,1.0,417
"Kim, Jin Kyoung",3,131,,,,,1.0,417
"Kim, Jinmo",2,312,,,,,1.0,417
"Kim, Joonghyuk",3,131,,,,,1.0,417
"Kim, Kenneth A.",2,312,,,,,1.0,417
"Kim, Minseong",1,841,,,,,1.0,417
"Kim, Moshe",2,312,,,,,1.0,417
"Kim, Sejik",0,1480,,,,,1.0,417
"Kimmel, Robert L.",0,1480,,,,,1.0,417
"Kind, Axel H.",2,312,,,,,1.0,417
"King, Tao Hsien Dolly",4,60,,,,,3.0,42
"Kini, Omesh",2,312,,,,,1.0,417
"Kirby, Chris",2,312,,,,,1.0,417
"Kirsh, Amir",2,312,,,,,1.0,417
"Kitsabunnarat-Chatjuthamard, Pattanaporn",2,312,,,,,1.0,417
"Kiymaz, Halil",0,1480,,,,,1.0,417
"Klapper, Leora F.",2,312,,,,,1.0,417
"Kliger, Doron",2,312,,,,,1.0,417
"Klingebiel, Daniela",1,841,,,,,1.0,417
"Kluger, Brian D.",1,841,,,,,1.0,417
"Knopf, John D.",2,312,,,,,1.0,417
"Koch, Adam S.",1,841,,,,,1.0,417
"Kodres, Laura E.",1,841,,,,,1.0,417
"Kogan, Leonid",0,1480,,,,,1.0,417
"Kolari, James W.",1,841,,,,,1.0,417
"Konishi, Masaru",1,841,,,,,2.0,120
"Kool, Clemens J.M.",1,841,,,,,1.0,417
"Kooreman, Peter",2,312,,,,,1.0,417
"Kopecky, Kenneth J.",1,841,,,,,1.0,417
"Korajczyk, Robert A.",2,312,,,,,2.0,120
"Korkeamäki, Timo P.",1,841,,,,,1.0,417
"Koskinen, Yrjö",1,841,,,,,1.0,417
"Kothari, SP P.",1,841,,,,,1.0,417
"Kozhaya, Norma",2,312,,,,,1.0,417
"Kozicki, Sharon",1,841,,,,,1.0,417
"Kracaw, William A.",2,312,,,,,1.0,417
"Krainer, John",1,841,,,,,1.0,417
"Kremer, Ilan",3,131,,,,,2.0,120
"Krigman, Laurie",4,60,,,,,2.0,120
"Krische, Susan D.",3,131,,,,,1.0,417
"Krishnamurthy, Arvind",1,841,,,,,2.0,120
"Krishnamurti, Chandrasekhar",2,312,,,,,1.0,417
"Kronimus, André",4,60,,,,,1.0,417
"Kubik, Jeffrey D.",2,312,0.0,33,,,2.0,120
"Kumbhakar, Subal C.",1,841,,,,,1.0,417
"Kutsuna, Kenji",1,841,,,,,1.0,417
"Kwan, Simon H.",2,312,,,,,3.0,42
"Kwast, Myron L.",1,841,,,,,1.0,417
"Kwok, Chuck C.Y.",1,841,,,,,1.0,417
"Kübler, Felix",2,312,,,,,1.0,417
"LIN, JI CHAI",3,131,,,,,1.0,417
"La Porta, Rafael",3,131,,,,,2.0,120
"Lacour-Little, Michael",1,841,,,,,1.0,417
"Laeven, Luc",5,24,,,,,5.0,5
"Lafuente, Juan Ángel",1,841,,,,,1.0,417
"Laibson, David I.",2,312,,,,,1.0,417
"Lakonishok, Josef",3,131,,,,,2.0,120
"Lalonde, David",2,312,,,,,1.0,417
"Lambrecht, Bart M.",2,312,,,,,2.0,120
"Lamont, Owen A.",2,312,,,,,2.0,120
"Lamoureux, Christopher G.",1,841,,,,,1.0,417
"Lando, David",3,131,,,,,2.0,120
"Landsman, Wayne R.",2,312,,,,,1.0,417
"Lang, Larry",4,60,,,,,2.0,120
"Lang, Mark H.",2,312,0.0,33,,,1.0,417
"Lang, William W.",4,60,,,,,1.0,417
"Lange, Joe",2,312,,,,,1.0,417
"Lantz, Carl",2,312,,,,,1.0,417
"Larcker, David F.",1,841,,,,,1.0,417
"Lasfer, Meziane Ameziane",2,312,,,,,1.0,417
"Lau, Sieting",3,131,,,,,2.0,120
"Lauterbach, Beni",3,131,,,,,2.0,120
"Leach, J. Chris",3,131,,,,,2.0,120
"Lee, BongSoo",3,131,,,,,2.0,120
"Lee, Charles",3,131,,,,,1.0,417
"Lee, Peggy M.",1,841,,,,,1.0,417
"Lee, Wayne Y.",2,312,,,,,1.0,417
"Lee, Youngsook",0,1480,,,,,1.0,417
"Leeper, Eric M.",1,841,,,,,1.0,417
"Lefanowicz, Craig E.",2,312,,,,,1.0,417
"Lehar, Alfred",3,131,,,,,2.0,120
"Lehavy, Reuven",1,841,,,,,1.0,417
"Lehn, Kenneth M.",2,312,,,,,1.0,417
"Leite, Tore E.",0,1480,,,,,1.0,417
"Leitemo, Kai",0,1480,,,,,1.0,417
"Lekkos, Ilias",1,841,,,,,1.0,417
"Lel, Uǧur",2,312,,,,,1.0,417
"Lemmon, Michael L.",9,1,0.7195838986883764,1,,,6.0,2
"Lensink, Robert",2,312,,,,,3.0,42
"Lerner, Josh",4,60,,,,,4.0,17
"Lesmond, David A.",2,312,,,,,1.0,417
"Leung, Mark T.",2,312,,,,,1.0,417
"Leuz, Christian",2,312,,,,,1.0,417
"Levine, Ross L.",7,6,,,,,7.0,1
"Levy Yeyati, Eduardo",1,841,,,,,1.0,417
"Levy, Amnon",1,841,,,,,1.0,417
"Levy, Daniel",3,131,,,,,2.0,120
"Levy, Haim K.",1,841,,,,,1.0,417
"Levy, Moshe",1,841,,,,,1.0,417
"Lewellen, Jonathan",1,841,,,,,3.0,42
"Lewellen, Katharina A.",1,841,,,,,1.0,417
"Lewis, Craig M.",2,312,,,,,1.0,417
"Leybourne, Stephen James",2,312,,,,,1.0,417
"Li, David Daokui",1,841,,,,,1.0,417
"Li, Haitao",4,60,,,,,3.0,42
"Li, Kai",1,841,,,,,1.0,417
"Li, Minqiang",2,312,,,,,1.0,417
"Liaw, Gwohorng",2,312,,,,,1.0,417
"Lilian Ng, Lilian",2,312,,,,,2.0,120
"Lim, Chanwoo",2,312,,,,,1.0,417
"Linck, James S.",5,24,0.08698929594451982,18,,,2.0,120
"Linnemann, Ludger",1,841,,,,,1.0,417
"Lins, Karl V.",3,131,0.48846675712347354,2,,,2.0,120
"Lioui, Abraham",1,841,,,,,2.0,120
"Lipson, Marc L.",2,312,0.009799487411427723,29,,,1.0,417
"Liu, Hong",1,841,,,,,2.0,120
"Liu, Jun",5,24,0.18995929443690637,11,,,6.0,2
"Liu, Shiang Tai",1,841,,,,,1.0,417
"Liu, Waiman",3,131,,,,,1.0,417
"Liu, Yichen",2,312,,,,,1.0,417
"Livdan, Dmitry",1,841,,,,,1.0,417
"Ljungqvist, Alexander P.",4,60,,,,,4.0,17
"Llorente, Guillermo",3,131,0.0,33,,,1.0,417
"Lo, Andrew",4,60,,,,,2.0,120
"Lo, Anita",2,312,,,,,1.0,417
"Loewenstein, Mark A.",2,312,,,,,2.0,120
"Longstaff, Francis A.",5,24,0.11578471279963817,15,,,5.0,5
"Lopez, Jose A.",1,841,,,,,2.0,120
"Lotz, Sébastien",1,841,,,,,1.0,417
"Loughran, Tim",1,841,,,,,1.0,417
"Louis, Henock",0,1480,,,,,1.0,417
"Love, Inessa",1,841,,,,,3.0,42
"Lowry, Michelle",2,312,,,,,4.0,17
"Lu, Qing",2,312,,,,,1.0,417
"Lumsdaine, Robin L.",2,312,0.0,33,,,1.0,417
"Lund, Jesper",2,312,,,,,1.0,417
"Luo, Jiang",2,312,,,,,1.0,417
"Lux, Thomas",1,841,,,,,1.0,417
"Lynch, Anthony W.",3,131,,,,,2.0,120
"López, Susana",2,312,,,,,1.0,417
"López-Salido, J. David",4,60,,,,,2.0,120
"López-de-Silanes, Florencio",3,131,,,,,2.0,120
"Löffler, Gunter",0,1480,,,,,3.0,42
"Ma, Tongshu",2,312,,,,,2.0,120
"MacIntosh, Jeffrey G.",1,841,,,,,1.0,417
"MacKay, Peter I.",0,1480,,,,,1.0,417
"Macey, Jonathan R.",1,841,0.0,33,,,1.0,417
"Mackinlay, A. Craig",2,312,,,,,1.0,417
"Madan, Dilip B.",4,60,,,,,3.0,42
"Madura, Jeff",2,312,,,,,1.0,417
"Maenhout, Pascal J.",0,1480,,,,,1.0,417
"Maheu, John M.",1,841,,,,,1.0,417
"Majnoni, Giovanni",4,60,,,,,3.0,42
"Makarov, Igor",2,312,,,,,1.0,417
"Maksimovic, Vojislav",3,131,,,,,3.0,42
"Malatesta, Paul H.",4,60,,,,,2.0,120
"Maldonado-Bear, Rita",1,841,,,,,1.0,417
"Malkamäki, Markku J.",2,312,,,,,1.0,417
"Malloy, Christopher J.",2,312,,,,,1.0,417
"Manasse, Paolo",1,841,,,,,1.0,417
"Mann, Christopher",3,131,,,,,1.0,417
"Mansi, Sattar A.",3,131,,,,,3.0,42
"Manzano, Carolina",1,841,,,,,2.0,120
"Mao, Connie X.",3,131,,,,,2.0,120
"Marco Pagano, Marco",3,131,,,,,2.0,120
"Margaret, Z. Clarke",0,1480,,,,,1.0,417
"Marion, Nancy Peregrim",1,841,,,,,1.0,417
"Marquez, Robert",2,312,,,,,3.0,42
"Marston, Richard C.",2,312,,,,,1.0,417
"Martikainen, Teppo",3,131,,,,,1.0,417
"Martin, Anna D.",1,841,,,,,1.0,417
"Martin, J. Spencer",2,312,0.0,33,,,1.0,417
"Marton, Katherin",1,841,,,,,1.0,417
"Martínez Pería, María Soledad",1,841,,,,,1.0,417
"Mason, Joseph R.",1,841,,,,,1.0,417
"Massa, Massimo",0,1480,,,,,2.0,120
"Masters, Adrian M.",1,841,,,,,1.0,417
"Matsusaka, John G.",1,841,,,,,1.0,417
"Maudos, Joaquín",1,841,,,,,1.0,417
"Mauer, David C.",2,312,,,,,2.0,120
"Mauer, Laurence Jay",1,841,,,,,1.0,417
"Maxwell, William F.",5,24,,,,,4.0,17
"Mayer, Christopher J.",2,312,,,,,1.0,417
"Mayer, Colin P.",1,841,,,,,1.0,417
"Mayfield, E. Scott",0,1480,,,,,1.0,417
"Mayhew, Stewart",3,131,,,,,3.0,42
"Mazzeo, Michael A.",1,841,,,,,1.0,417
"McAndrews, James J.",3,131,,,,,2.0,120
"McComb, Robert P.",1,841,,,,,1.0,417
"McConnell, John J.",3,131,,,,,1.0,417
"McCormick, D. Timothy",4,60,,,,,2.0,120
"McCurdy, Thomas H.",1,841,,,,,1.0,417
"McDermott, John B.",1,841,,,,,1.0,417
"McGregor, Rob Roy",2,312,,,,,1.0,417
"McKillop, Donal G.",4,60,,,,,2.0,120
"McNeil, Alexander J.",1,841,,,,,1.0,417
"McNeil, Chris R.",2,312,,,,,1.0,417
"McNulty, James E.",1,841,,,,,1.0,417
"McQueen, Grant R.",1,841,,,,,1.0,417
"Megginson, William Leon Bill",5,24,,,,,2.0,120
"Mehdian, Seyed M.",1,841,,,,,1.0,417
"Mehrotra, Vikas",2,312,,,,,1.0,417
"Mele, Antonio",0,1480,,,,,1.0,417
"Melenberg, Bertrand",1,841,,,,,1.0,417
"Melnik, Arie L.",2,312,,,,,1.0,417
"Mendelson, Haim",1,841,,,,,1.0,417
"Meng Rui, Oliver",1,841,,,,,1.0,417
"Menini, Davide",1,841,,,,,1.0,417
"Mester, Loretta J.",5,24,,,,,2.0,120
"Metrick, Andrew",2,312,,,,,1.0,417
"Mian, Shehzad",2,312,,,,,1.0,417
"Miao, Jianjun",1,841,,,,,1.0,417
"Michael, Firth A.",2,312,,,,,1.0,417
"Michaely, Roni",8,2,0.3197648123021257,8,,,5.0,5
"Michalsen, Dag",2,312,,,,,1.0,417
"Mihov, Vassil T.",2,312,,,,,2.0,120
"Mikhail, Michael B.",2,312,,,,,1.0,417
"Mikkelson, Wayne H.",2,312,,,,,1.0,417
"Milas, Costas K.",1,841,,,,,1.0,417
"Milbourn, Todd T.",1,841,,,,,2.0,120
"Miller, Darius P.",2,312,,,,,2.0,120
"Milne, Alistair",0,1480,,,,,1.0,417
"Minenna, Marcello",0,1480,,,,,1.0,417
"Misra, Lalatendu",1,841,,,,,1.0,417
"Mistrulli, Paolo Emilio",1,841,,,,,1.0,417
"Mitchell, Mark L.",2,312,,,,,2.0,120
"Mitra, Kaushik",0,1480,,,,,1.0,417
"Mitton, Todd",1,841,,,,,2.0,120
"Mittoo, Usha R.",0,1480,,,,,1.0,417
"Mixon, Franklin G.",1,841,,,,,1.0,417
"Miyao, Ryuzo",0,1480,,,,,1.0,417
"Mizen, Paul",1,841,,,,,1.0,417
"Mody, Ashoka",1,841,,,,,1.0,417
"Moel, Alberto",3,131,,,,,2.0,120
"Moeller, Sara B.",2,312,,,,,1.0,417
"Mojon, Benôıt",5,24,0.05879692446856626,21,,,2.0,120
"Molyneux, Philip M.",6,15,,,,,3.0,42
"Moon, Choongeol",4,60,,,,,1.0,417
"Moore, Bartholomew J.",1,841,,,,,1.0,417
"Moore, Robert R.",1,841,,,,,2.0,120
"Moore, William T.",1,841,,,,,1.0,417
"Morana, Claudio",1,841,,,,,1.0,417
"Morck, Randall K.",2,312,,,,,1.0,417
"Morellec, Erwan",0,1480,,,,,1.0,417
"Moreno, Antonio",0,1480,,,,,1.0,417
"Morey, Matthew R.",0,1480,,,,,1.0,417
"Morgan, Angela G.",2,312,,,,,1.0,417
"Morgan, George Emir",1,841,,,,,1.0,417
"Morley, James C.",2,312,,,,,1.0,417
"Moshirian, Fariborz",0,1480,,,,,1.0,417
"Moskowitz, Tobias J.",2,312,,,,,4.0,17
"Motto, Roberto",2,312,,,,,1.0,417
"Mougeot, Nicolas",1,841,,,,,1.0,417
"Moyen, Nathalie",0,1480,,,,,1.0,417
"Mozumdar, Abon",1,841,,,,,1.0,417
"Mullineaux, Donald J.",1,841,,,,,1.0,417
"Mun, Kyungchun",1,841,,,,,1.0,417
"Munk, Claus",1,841,,,,,1.0,417
"Murray, Christian J.",1,841,,,,,1.0,417
"Musto, David K.",7,6,,,,,5.0,5
"Müller, Holger M.",1,841,,,,,2.0,120
"Nagel, Stefan",1,841,,,,,1.0,417
"Nah, Jouahn",2,312,,,,,1.0,417
"Naik, Narayan Y.",2,312,,,,,3.0,42
"Naik, Vasant",2,312,,,,,1.0,417
"Nail, Lance",2,312,,,,,1.0,417
"Nanda, Dhananjay D.J.",2,312,,,,,1.0,417
"Nanda, Vikram K.",7,6,,,,,5.0,5
"Narayanan, M. P.",2,312,,,,,1.0,417
"Narayanan, Rajesh P.",2,312,,,,,1.0,417
"Nash, Robert C.",3,131,,,,,1.0,417
"Nason, James M.",1,841,,,,,1.0,417
"Nawalkha, Sanjay K.",2,312,,,,,1.0,417
"Nayda, William I.",1,841,,,,,1.0,417
"Nelling, Edward F.",2,312,,,,,1.0,417
"Nelson, Charles R.",3,131,,,,,2.0,120
"Nelson, Edward A.",3,131,,,,,2.0,120
"Nelson, Lee",0,1480,,,,,1.0,417
"Nenova, Tatiana",0,1480,,,,,1.0,417
"Netter, Jeffry M.",5,24,,,,,2.0,120
"Newbold, Paul",2,312,,,,,1.0,417
"Newton, David P.",3,131,,,,,1.0,417
"Ng, Angela",2,312,,,,,1.0,417
"Niehaus, Greg R.",3,131,,,,,3.0,42
"Nijman, Theo E.",2,312,,,,,1.0,417
"Nikolov, Kalin",1,841,,,,,1.0,417
"Nilsen, Jeffrey H.",0,1480,,,,,1.0,417
"Nimalendran, Mahendrarajah",3,131,,,,,2.0,120
