node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Demyanyk, Yuliya S.",2,634,,,,,1.0,604
"Deng, Saiying(Esther)",2,634,,,,,2.0,206
"Deng, Yongheng",1,1515,,,,,1.0,604
"Deng, ZiYin",2,634,,,,,1.0,604
"Denis, David J.",3,268,,,,,2.0,206
"Denis, Diane Kowalski",2,634,,,,,1.0,604
"Dennis, Richard",1,1515,,,,,1.0,604
"Dentcheva, Darinka",1,1515,,,,,1.0,604
"Derashid, Chek",2,634,,,,,1.0,604
"Dermine, Jean",1,1515,,,,,1.0,604
"Derrien, François",3,268,,,,,2.0,206
"Derwall, Jeroen",1,1515,,,,,1.0,604
"Desai, Mihir A.",6,35,,,,,5.0,17
"Detragiache, Enrica",5,69,0.02100362454693163,37,0.07473343401879307,11,3.0,73
"Deuskar, Prachi",2,634,,,,,1.0,604
"Devereux, John",2,634,,,,,1.0,604
"Devereux, Michael B.",1,1515,,,,,1.0,604
"Devriese, Johan",1,1515,,,,,1.0,604
"Dewachter, Hans",1,1515,,,,,1.0,604
"Dhaliwal, Dan S.",1,1515,,,,,1.0,604
"Dharmapala, Dhammika",1,1515,,,,,1.0,604
"Dhawan, Rajeev",1,1515,,,,,1.0,604
"Di Giorgio, Giorgio",1,1515,,,,,1.0,604
"Diacon, Stephen R.",4,136,,,,,1.0,604
"Diba, Behzad T.",3,268,,,,,2.0,206
"Dick, Astrid A.",3,268,0.0,60,0.004107407152907448,44,4.0,34
"Diether, Karl B.",2,634,,,,,1.0,604
"Dimitrov, Orlin V.",2,634,,,,,1.0,604
"Dimitrov, Valentin",1,1515,,,,,1.0,604
"Dionne, Georges",2,634,,,,,1.0,604
"Diop, Awa Hélène",4,136,,,,,1.0,604
"Dittmann, Ingolf",1,1515,,,,,1.0,604
"Dittmar, Amy K.",3,268,,,,,3.0,73
"Dittmar, Robert F.",2,634,,,,,2.0,206
"Djankov, Simeon",4,136,,,,,2.0,206
"Do, Quy Toan",1,1515,,,,,1.0,604
"Doh, Taeyoung",2,634,,,,,1.0,604
"Doidge, Craig",2,634,,,,,1.0,604
"Dong, Ming",3,268,,,,,1.0,604
"Doran, James S.",3,268,,,,,2.0,206
"Dorn, Daniel",2,634,,,,,1.0,604
"Dos Santos, Marcelo B.",2,634,,,,,1.0,604
"Dotsis, George",2,634,,,,,1.0,604
"Douglas J. Cumming, Douglas",1,1515,,,,,2.0,206
"Douglas, Alan Victor Scott",0,2380,,,,,1.0,604
"Doukas, John A.",1,1515,,,,,1.0,604
"Dowd, Kevin",1,1515,,,,,1.0,604
"Downing, Christopher",2,634,,,,,2.0,206
"Doyle, Matthew",1,1515,,,,,1.0,604
"Drake, Leigh M.",2,634,,,,,1.0,604
"Driesprong, Gerben",2,634,,,,,1.0,604
"Driessen, Joost",4,136,0.1189851268591426,14,0.03557664158335796,19,3.0,73
"Dryburgh, Paul R.",2,634,,,,,1.0,604
"Du, Bin",2,634,,,,,1.0,604
"Duarte, Jefferson",5,69,,,,,3.0,73
"Duck, Nigel W.",1,1515,,,,,1.0,604
"Duck, Peter W.",3,268,,,,,1.0,604
"Dueker, Michael J.",1,1515,,,,,1.0,604
"Duffee, Gregory R.",0,2380,,,,,1.0,604
"Duffie, J. Darrell",6,35,,,,,3.0,73
"Duffy, John",4,136,,,,,3.0,73
"Dunbar, Craig G.",1,1515,,,,,1.0,604
"Duong, Huu Nhan",1,1515,,,,,1.0,604
"Dupačová, Jitka",4,136,,,,,1.0,604
"Dupoyet, Brice V.",2,634,,,,,1.0,604
"Durham, Garland B.",0,2380,,,,,1.0,604
"Dutordoir, Marie",1,1515,,,,,1.0,604
"Dwyer, Douglas W.",1,1515,,,,,1.0,604
"Dyck, Alexander",3,268,,,,,2.0,206
"Díaz, Antonio",2,634,,,,,1.0,604
"Døskeland, Trond M.",1,1515,,,,,1.0,604
"Easaw, Joshy Z.",1,1515,,,,,1.0,604
"Eaves, James",1,1515,,,,,1.0,604
"Ebnöther, Silvan",2,634,,,,,2.0,206
"Eckbo, B. Espen",1,1515,,,,,1.0,604
"Ederington, Louis H.",1,1515,,,,,1.0,604
"Edirisinghe, N. Chanaka P.",1,1515,,,,,1.0,604
"Edmans, Alex",2,634,,,,,1.0,604
"Edwards, Amy K.",2,634,,,,,1.0,604
"Edwards, Sebastian",1,1515,,,,,1.0,604
"Efendi, Jap",2,634,,,,,1.0,604
"Egami, Masahiko",1,1515,,,,,1.0,604
"Eggertsson, Gauti Bergþóruson",0,2380,,,,,1.0,604
"Egloff, Daniel",2,634,,,,,1.0,604
"Ehling, Paul",1,1515,,,,,1.0,604
"Ehrmann, Michael",1,1515,,,,,1.0,604
"Eichengreen, Barry J.",2,634,,,,,1.0,604
"Eisdorfer, Assaf",0,2380,,,,,1.0,604
"Eisfeldt, Andrea L.",1,1515,,,,,1.0,604
"Eitrheim, Øyvind",1,1515,,,,,1.0,604
"Eldor, Rafi",3,268,,,,,1.0,604
"Eleanor Xu, Xiaoqing",2,634,,,,,1.0,604
"Eleswarapu, Venkat R.",2,634,,,,,2.0,206
"Eling, Martin",1,1515,,,,,1.0,604
"Elliott, Graham",1,1515,,,,,1.0,604
"Elliott, William B.",2,634,,,,,1.0,604
"Ellis, Katrina",0,2380,,,,,1.0,604
"Ellul, Andrew",3,268,,,,,3.0,73
"Elton, Edwin J.",2,634,,,,,1.0,604
"Elul, Ronel",0,2380,,,,,1.0,604
"Elyasiani, Elyas",5,69,,,,,4.0,34
"Embrechts, Paul",2,634,,,,,1.0,604
"Enders, Walter",2,634,,,,,1.0,604
"Engel, Charles",1,1515,,,,,1.0,604
"Engle, Robert F.",3,268,,,,,2.0,206
"Engle-Warnick, Jim C.",1,1515,,,,,1.0,604
"Epermanis, Karen",1,1515,,,,,1.0,604
"Episcopos, Athanasios",0,2380,,,,,1.0,604
"Epstein, Andrew J.",2,634,,,,,1.0,604
"Epstein, Larry G.",1,1515,,,,,1.0,604
"Erenburg, Grigori",2,634,,,,,1.0,604
"Erkan, Hafize G.",1,1515,,,,,1.0,604
"Errunza, Vihang R.",3,268,,,,,2.0,206
"Esteghamat, Kian",1,1515,,,,,1.0,604
"Eun, Cheol S.",2,634,,,,,1.0,604
"Evanoff, Douglas D.",1,1515,,,,,1.0,604
"Evans, George W.",1,1515,,,,,1.0,604
"Evans, Martin D.D.",1,1515,,,,,1.0,604
"Evren Damar, H.",0,2380,,,,,1.0,604
"Fabozzi, Frank J.",6,35,,,,,3.0,73
"Faccio, Mara",2,634,,,,,1.0,604
"Faff, Robert W.",3,268,,,,,2.0,206
"Faia, Ester",1,1515,,,,,2.0,206
"Faig, Miquel",2,634,,,,,2.0,206
"Faleye, Olubunmi",0,2380,,,,,1.0,604
"Falk, Barry L.",1,1515,,,,,1.0,604
"Fama, Eugene F.",1,1515,,,,,5.0,17
"Fan, Joseph",2,634,,,,,1.0,604
"Fan, Longzhen",1,1515,,,,,1.0,604
"Farhi, Emmanuel",1,1515,,,,,1.0,604
"Farinelli, Simone",4,136,,,,,1.0,604
"Farrant, Katie",1,1515,,,,,1.0,604
"Fattouh, Bassam A.",1,1515,,,,,1.0,604
"Fatum, Rasmus",1,1515,0.0,60,2.0753981050588253e-05,94,2.0,206
"Fatás, Antonio",2,634,,,,,1.0,604
"Faulkender, Michael",2,634,,,,,2.0,206
"Fauver, Larry",1,1515,,,,,1.0,604
"Fawcett, Stanley E.",1,1515,,,,,1.0,604
"Fecht, Falko",3,268,,,,,2.0,206
"Fee, C. Edward",2,634,,,,,1.0,604
"Fehle, Frank R.",1,1515,,,,,1.0,604
"Feijen, Erik",2,634,0.0,60,0.03504918944181115,20,1.0,604
"Feldhütter, Peter",1,1515,,,,,1.0,604
"Feng, Shui",3,268,,,,,1.0,604
"Fenn, Paul T.",4,136,,,,,1.0,604
"Ferland, René",1,1515,,,,,1.0,604
"Fernandes, Nuno",1,1515,,,,,1.0,604
"Fernando, Chitru S.",3,268,,,,,2.0,206
"Fernández de Guevara, Juan",1,1515,,,,,1.0,604
"Ferraris, Leo",1,1515,,,,,1.0,604
"Ferreira, Cândida",2,634,,,,,1.0,604
"Ferreira, Daniel",1,1515,,,,,1.0,604
"Ferreira, Manuel",4,136,,,,,1.0,604
"Ferreira, Miguel Ângelo",4,136,,,,,4.0,34
"Ferson, Wayne E.",2,634,,,,,1.0,604
"Fich, Eliezer M.",1,1515,,,,,2.0,206
"Fidrmuc, Jana P.",2,634,,,,,1.0,604
"Field, Laura Casares",3,268,,,,,1.0,604
"Fields, L. Paige",4,136,,,,,2.0,206
"Figá-Talamanca, Gianna",1,1515,,,,,1.0,604
"Filipovic, Damir",2,634,,,,,1.0,604
"Fink, Jason D.",2,634,,,,,1.0,604
"Fink, Kristin E.",2,634,,,,,1.0,604
"Fiordelisi, Franco",0,2380,,,,,1.0,604
"Fisher, Adlai J.",3,268,,,,,2.0,206
"Fisher, Timothy C.G.",1,1515,,,,,1.0,604
"Fishman, Michael J.",1,1515,,,,,2.0,206
"Fisman, Raymond J.",2,634,,,,,1.0,604
"Fissel, Gary S.",3,268,0.007811523559555055,52,0.0003680693256926598,64,3.0,73
"Flannery, Mark J.",1,1515,0.0,60,8.990133353959489e-05,85,1.0,604
"Fleming, Jeff",2,634,,,,,1.0,604
"Fleming, Michael J.",1,1515,,,,,1.0,604
"Fluck, Zsuzsanna",2,634,,,,,1.0,604
"Focarelli, Dario",1,1515,,,,,1.0,604
"Foerster, Stephen R.",1,1515,,,,,1.0,604
"Fogel, Kathy S.",2,634,,,,,1.0,604
"Fong, Wai Mun",1,1515,,,,,1.0,604
"Fong, Waiming",3,268,,,,,1.0,604
"Fonseca, Ana Rosa",1,1515,,,,,1.0,604
"Forbes, Kristin J.",2,634,,,,,1.0,604
"Forsyth, Peter A.",2,634,,,,,1.0,604
"Foster, Dean P.",3,268,,,,,1.0,604
"Foster, Michael E.",2,634,,,,,1.0,604
"Foucault, Thierry",4,136,,,,,3.0,73
"Frame, W. Scott",1,1515,0.0,60,0.00023053208454471412,68,1.0,604
"Francis, Bill B.",5,69,,,,,4.0,34
"Franks, Julian R.",1,1515,,,,,1.0,604
"Franzen, Laurel A.",2,634,,,,,1.0,604
"Franzoni, Francesco",1,1515,,,,,1.0,604
"Fraser, Donald R.",6,35,,,,,3.0,73
"Fratzscher, Marcel",1,1515,,,,,1.0,604
"Frauendorfer, Karl",2,634,,,,,1.0,604
"Frazzini, Andrea",2,634,,,,,3.0,73
"Freixas, Xavier",5,69,,,,,4.0,34
"French, Kenneth R.",1,1515,,,,,5.0,17
"Friberg, Richard",1,1515,,,,,1.0,604
"Friedman, Craig",3,268,,,,,2.0,206
"Friesen, Geoffrey C.",1,1515,,,,,1.0,604
"Frino, Alex",2,634,,,,,1.0,604
"Fritz Foley, C.",6,35,,,,,4.0,34
"Froot, Kenneth A.",2,634,,,,,2.0,206
"Frydman, Halina",1,1515,,,,,1.0,604
"Fuerst, Michael E.",1,1515,,,,,1.0,604
"Fuerst, Timothy S.",1,1515,,,,,1.0,604
"Fuertes, Ana-María María",2,634,,,,,2.0,206
"Fujiki, Hiroshi",0,2380,,,,,1.0,604
"Fukunaga, Ichiro",0,2380,,,,,1.0,604
"Fulghieri, Paolo",1,1515,,,,,1.0,604
"Fung, King Fai",0,2380,,,,,2.0,206
"Fung, William",3,268,,,,,1.0,604
"Fusai, Gianluca",3,268,,,,,2.0,206
"Gabaix, Xavier",2,634,,,,,1.0,604
"Gabriel, Stuart A.",1,1515,,,,,1.0,604
"Gadhoum, Yoser",3,268,,,,,1.0,604
"Gaiotti, Eugenio",1,1515,,,,,1.0,604
"Gajewski, Jean François",1,1515,,,,,1.0,604
"Galai, Dan",2,634,,,,,1.0,604
"Galema, Rients",2,634,,,,,1.0,604
"Gali, Jordi",1,1515,,,,,1.0,604
"Gallmeyer, Michael F.",2,634,,,,,1.0,604
"Galluccio, Stefano",1,1515,,,,,1.0,604
"Gamba, Andrea",1,1515,,,,,1.0,604
"Gambetti, Luca",2,634,,,,,1.0,604
"Gan, Jie",1,1515,,,,,3.0,73
"Ganslandt, Mattias",1,1515,,,,,1.0,604
"Garbade, Kenneth D.",1,1515,,,,,1.0,604
"Garcia, René",2,634,,,,,1.0,604
"García, Diego",2,634,,,,,1.0,604
"García-Feijóo, Luis",1,1515,,,,,1.0,604
"García-Herrero, Alicia",1,1515,0.0,60,0.010547949386358084,33,1.0,604
"García-Peñalosa, Cecilia",1,1515,,,,,1.0,604
"Garibaldi, Pietro",1,1515,,,,,1.0,604
"Garlappi, Lorenzo",4,136,,,,,2.0,206
"Garmaise, Mark J.",1,1515,,,,,2.0,206
"Gart, Alan",2,634,,,,,1.0,604
"Garvey, Gerald T.",1,1515,,,,,1.0,604
"Gasbarro, Dominic",3,268,,,,,1.0,604
"Gaspar, José Miguel",2,634,,,,,2.0,206
"Gatev, Evan",3,268,,,,,2.0,206
"Gatzert, Nadine",1,1515,,,,,1.0,604
"Ge, Ying",1,1515,,,,,1.0,604
"Gehrig, Thomas P.",1,1515,,,,,1.0,604
"Geman, Hélyette",2,634,,,,,2.0,206
"George, Thomas J.",1,1515,,,,,1.0,604
"Gerace, Dionigi",2,634,,,,,1.0,604
"Gerdesmeier, Dieter",2,634,,,,,1.0,604
"Gersbach, Hans",2,634,,,,,2.0,206
"Gertler, Mark L.",4,136,,,,,2.0,206
"Ghosh, Chinmoy",2,634,,,,,1.0,604
"Ghoshray, Atanu",1,1515,,,,,1.0,604
"Giaccotto, Carmelo",2,634,,,,,1.0,604
"Giammarino, Ron M.",2,634,,,,,1.0,604
"Giamouridis, Daniel",2,634,,,,,2.0,206
"Giannetti, Antoine",2,634,,,,,1.0,604
"Giannetti, Mariassunta",1,1515,,,,,2.0,206
"Giannopoulos, Kostas",0,2380,,,,,1.0,604
"Gibson, Rajna",4,136,,,,,1.0,604
"Gibson, Scott",2,634,,,,,1.0,604
"Gilchrist, Simon G.",2,634,,,,,1.0,604
"Gillette, Ann B.",1,1515,,,,,1.0,604
"Ginglinger, Edith",1,1515,,,,,1.0,604
"Giot, Pierre",1,1515,,,,,1.0,604
"Glasserman, Paul",1,1515,,,,,1.0,604
"Gleason, Kimberly C.",2,634,,,,,1.0,604
"Glennon, Dennis C.",2,634,0.0,60,0.00019715963468652691,72,1.0,604
"Gobbi, Giorgio",1,1515,0.0,60,0.00017170420605540086,77,1.0,604
"Goddard, John A.",4,136,,,,,2.0,206
"Goel, Anand Mohan",1,1515,,,,,1.0,604
"Goergen, Marc",3,268,,,,,2.0,206
"Goetzmann, William Nelson",10,4,,,,,4.0,34
"Gokcan, Suleyman",2,634,,,,,1.0,604
"Gold, Mark",3,268,,,,,1.0,604
"Goldberg, Gerson M.",2,634,,,,,1.0,604
"Goldberg, Lawrence G.",7,24,0.08207307419905843,17,0.0025521402360985336,46,3.0,73
"Goldfarb, Brent",2,634,,,,,1.0,604
"Goldman, Eitan Moshe",1,1515,,,,,1.0,604
"Goldreich, David",2,634,,,,,1.0,604
"Goldstein, Itay",2,634,,,,,2.0,206
"Goldstein, Michael A.",2,634,,,,,1.0,604
"Goldstein, Robert S.",3,268,,,,,2.0,206
"Gomes, Francisco J.",1,1515,,,,,2.0,206
"Gomes, João F.",2,634,0.0,60,2.618396133324619e-07,118,1.0,604
"Gomes-Casseres, Benjamin",2,634,,,,,1.0,604
"Gompers, Paul A.",3,268,,,,,1.0,604
"Gondat-Larralde, Céline",1,1515,,,,,1.0,604
"Gong, Guojin",2,634,,,,,1.0,604
"Gonzalez, Francisco M.",1,1515,,,,,1.0,604
"Gonzalez, Laura",1,1515,,,,,1.0,604
"Gonçalves, Paulo Miguel Marques Gama",1,1515,,,,,1.0,604
"Goodhart, Charles A.E.",0,2380,,,,,1.0,604
"Gopalan, Radhakrishnan",4,136,,,,,3.0,73
"Gordy, Michael B.",3,268,0.015748031496062992,42,2.256518508924686e-06,105,2.0,206
"Gottesman, Aron A.",1,1515,,,,,1.0,604
"Gottschalk, Katrin",2,634,,,,,1.0,604
"Goyal, Amit",6,35,,,,,4.0,34
"Gozzi, Juan Carlos",3,268,0.01562304711911011,47,0.04825899159638226,15,2.0,206
"Grace, Martin F.",1,1515,,,,,1.0,604
"Graham, John R.",4,136,,,,,3.0,73
"Graham, Liam",1,1515,,,,,1.0,604
"Granger, Clive W.J.",2,634,,,,,1.0,604
"Grané, Aurea",1,1515,,,,,1.0,604
"Gray, Philip K.",3,268,,,,,2.0,206
"Green, Richard C.",2,634,,,,,2.0,206
"Greene, Jason T.",2,634,,,,,1.0,604
"Greenwood, Robin M.",0,2380,,,,,1.0,604
"Grenadier, Steven R.",1,1515,,,,,1.0,604
"Gresse, Carole",1,1515,,,,,1.0,604
"Greyserman, Alex",2,634,,,,,1.0,604
"Grier, Kevin B.",1,1515,,,,,1.0,604
"Griffin, John M.",4,136,,,,,2.0,206
"Griffiths, Mark D.",3,268,,,,,1.0,604
"Grinstein, Yaniv",1,1515,,,,,2.0,206
"Gropp, Reint E.",2,634,,,,,1.0,604
"Grout, Paul A.",1,1515,,,,,1.0,604
"Gruber, Martin J.",2,634,,,,,1.0,604
"Grullon, Gustavo",2,634,,,,,1.0,604
"Guariglia, Alessandra",2,634,,,,,3.0,73
"Guay, Wayne R.",3,268,,,,,2.0,206
"Guedhami, Omrane",1,1515,,,,,1.0,604
"Guerra, Maria",1,1515,,,,,1.0,604
"Guerrieri, Luca",0,2380,,,,,1.0,604
"Guidolin, Massimo",1,1515,,,,,1.0,604
"Guiso, Luigi",2,634,,,,,1.0,604
"Gulen, Huseyin",5,69,,,,,2.0,206
"Guo, Hui",4,136,,,,,5.0,17
"Guo, Rejin",2,634,,,,,1.0,604
"Gupta, Anurag",2,634,,,,,1.0,604
"Gupta, Nandini",1,1515,,,,,1.0,604
"Gupta, Poonam N.",2,634,0.00031246094238220214,56,0.013469074145662518,30,1.0,604
"Guthrie, Graeme A.",1,1515,,,,,1.0,604
"Gutierrez, Roberto C.",1,1515,,,,,1.0,604
"Gârleanu, Nicolae",2,634,,,,,1.0,604
"Géczy, Christopher C.",5,69,,,,,2.0,206
"Gómez-Valle, Lourdes",1,1515,,,,,1.0,604
"Güner, A. Burak",2,634,,,,,2.0,206
"Güner, Z. Nuray",2,634,,,,,1.0,604
"Güttler, André",2,634,,,,,2.0,206
"Ha, Joonkyung",1,1515,,,,,1.0,604
"Habib, Michel A.",2,634,,,,,2.0,206
"Hackbarth, Dirk",4,136,,,,,3.0,73
"Hadlock, Charles J.",2,634,,,,,1.0,604
"Hafner, Wolfgang",1,1515,,,,,1.0,604
"Hagedoorn, John",2,634,,,,,1.0,604
"Hagendorff, Jens",2,634,,,,,1.0,604
"Hahn, Volker",1,1515,,,,,1.0,604
"Haigh, Michael S.",2,634,,,,,1.0,604
"Hale Shapiro, Adam",0,2380,,,,,1.0,604
"Hale, Galina B.",1,1515,,,,,1.0,604
"Hall, M. J.D.",2,634,,,,,1.0,604
"Halling, Michael",3,268,,,,,1.0,604
"Halpern, László",1,1515,,,,,1.0,604
"Hamao, Yasushi",2,634,0.0,60,8.892347718111383e-05,86,1.0,604
"Hameed, Allaudeen",1,1515,,,,,1.0,604
"Hamon, Jacques",1,1515,,,,,1.0,604
"Han, Bing",2,634,,,,,3.0,73
"Han, Xi",3,268,,,,,1.0,604
"Han, Yufeng",0,2380,,,,,1.0,604
"Handley, John C.",0,2380,,,,,1.0,604
"Hanes, Christopher",0,2380,,,,,1.0,604
"Hannan, Timothy H.",1,1515,,,,,3.0,73
"Hansen, Lars Peter",3,268,,,,,1.0,604
"Hanson, Samuel G.",1,1515,,,,,1.0,604
"Hanweck, Gerald A.",3,268,0.007811523559555055,52,0.0003680693256926598,64,3.0,73
"Hao, Graceqing",0,2380,,,,,1.0,604
"Hardee, Pauline",1,1515,,,,,1.0,604
"Harding, John P.",2,634,,,,,1.0,604
"Hardwick, Philip",2,634,,,,,1.0,604
"Harford, Jarrad",7,24,,,,,4.0,34
"Haritchabalet, Carole",1,1515,,,,,1.0,604
"Harper, Joel T.",1,1515,,,,,1.0,604
"Harrington, Scott E.",3,268,,,,,2.0,206
"Harris, Jeffrey H.",2,634,,,,,1.0,604
"Harris, Lawrence E.",2,634,,,,,2.0,206
"Harris, Milton",1,1515,,,,,1.0,604
"Harrison, Teresa D.",2,634,,,,,1.0,604
"Hartmann, Philipp",2,634,,,,,1.0,604
"Hartzell, Jay C.",3,268,,,,,1.0,604
"Haruvy, Ernan E.",1,1515,,,,,1.0,604
"Harvey, Campbell R.",3,268,,,,,2.0,206
"Hasan, Iftekhar",8,14,,,,,6.0,11
"Haslag, Joseph H.",1,1515,,,,,1.0,604
"Hasman, Augusto",1,1515,,,,,1.0,604
"Hau, Harald",1,1515,,,,,1.0,604
"Hauner, David",0,2380,,,,,1.0,604
"Hauser, Shmuel",3,268,,,,,1.0,604
"Haushalter, David David",2,634,,,,,1.0,604
"Hauswald, Robert",2,634,0.015748031496062992,42,0.00021135760978623964,69,2.0,206
"Havrylchyk, Olena",0,2380,,,,,1.0,604
"He, Ping",0,2380,,,,,1.0,604
"Hecht, Peter",1,1515,,,,,1.0,604
"Heffernan, Shelagh A.",0,2380,,,,,1.0,604
"Hegde, Shantaram P.",4,136,,,,,2.0,206
"Heid, Frank",5,69,,,,,2.0,206
"Hein, Scott E.",1,1515,,,,,1.0,604
"Hellerstein, Rebecca",0,2380,,,,,1.0,604
"Hellmann, Thomas F.",4,136,,,,,3.0,73
"Helwege, Jean",4,136,,,,,2.0,206
"Henderson, Brian J.",2,634,,,,,1.0,604
"Hennessy, Christopher A.",4,136,,,,,3.0,73
"Henry, Peter Blair",1,1515,,,,,1.0,604
"Henry, Tyler R.",2,634,,,,,1.0,604
"Hens, Thorsten",2,634,,,,,1.0,604
"Herings, P. Jean-Jacques",2,634,,,,,1.0,604
"Hernando, Ignacio",2,634,,,,,2.0,206
"Heron, Randall A.",1,1515,,,,,1.0,604
"Herrera, Ana María",1,1515,,,,,1.0,604
"Herring, Richard John",2,634,,,,,1.0,604
"Hertzel, Michael G.",3,268,,,,,1.0,604
"Heston, Steven L.",3,268,,,,,2.0,206
"Hibbert, Ann Marie",2,634,,,,,1.0,604
"Hibiki, Norio",0,2380,,,,,1.0,604
"Higgins, Matthew J.",1,1515,,,,,1.0,604
"Hightower, Kenneth N.",2,634,,,,,1.0,604
"Hilary, Gilles",2,634,,,,,1.0,604
"Hilscher, Jens",2,634,,,,,1.0,604
"Hilton, Spence",2,634,,,,,1.0,604
"Hines, James R.",2,634,,,,,2.0,206
"Hinnerich, Mia",0,2380,,,,,1.0,604
"Hirose, Yasuo",0,2380,,,,,1.0,604
"Hirshleifer, David",5,69,,,,,2.0,206
"Hirtle, Beverly J.",1,1515,,,,,3.0,73
"Ho, Taikuang",1,1515,,,,,1.0,604
"Ho, Wai Ming",2,634,,,,,1.0,604
"Hoberg, Gerard",0,2380,,,,,1.0,604
"Hochberg, Yael V.",2,634,,,,,1.0,604
"Hodges, Charles W.",2,634,,,,,1.0,604
"Hodrick, Robert J.",3,268,,,,,1.0,604
"Hollifield, Burton",5,69,,,,,3.0,73
"Holmén, Martin",2,634,,,,,1.0,604
"Holod, Dmytro",1,1515,,,,,1.0,604
"Holthausen, Cornelia",2,634,,,,,2.0,206
"Hong, Bi Shia",1,1515,,,,,1.0,604
"Hong, Dong",2,634,,,,,1.0,604
"Hong, Gwangheon",1,1515,,,,,1.0,604
"Hong, Harrison",8,14,,,,,6.0,11
"Hong, Yongmiao",2,634,,,,,1.0,604
"Honig, Adam",0,2380,,,,,1.0,604
"Honohan, Patrick",0,2380,,,,,1.0,604
"Hotchkiss, Edith SHWALB",2,634,,,,,1.0,604
"Hou, Kewei",1,1515,,,,,2.0,206
"Houkari, Mohamed",2,634,,,,,1.0,604
"Hovakimian, Gayané",1,1515,,,,,1.0,604
"Howells, Bradley",1,1515,0.0,60,2.112912788249853e-07,125,1.0,604
"Howitt, Peter W.",1,1515,,,,,1.0,604
"Hsieh, David A.",3,268,,,,,1.0,604
"Hsieh, Jim",1,1515,,,,,1.0,604
"Hu, Charles X.",1,1515,,,,,1.0,604
"Hu, Yifan",1,1515,,,,,1.0,604
"Huang, Dayong",1,1515,,,,,1.0,604
"Huang, Huaxiong",1,1515,,,,,1.0,604
"Huang, Jennifer",2,634,,,,,2.0,206
"Huang, Kevin X.D.",2,634,,,,,1.0,604
"Huang, Lixin",1,1515,,,,,1.0,604
"Huang, Rocco",0,2380,,,,,1.0,604
"Huberman, Gur",3,268,,,,,2.0,206
"Hudson, Robert S.",1,1515,,,,,1.0,604
"Hueng, C. James",2,634,,,,,1.0,604
"Hugonnier, Julien",2,634,,,,,1.0,604
"Huh, Sahnwook",2,634,,,,,1.0,604
"Huij, Joop",2,634,,,,,2.0,206
"Huizinga, Harry P.",2,634,0.0,60,0.03908335751658885,17,2.0,206
"Humphrey, David Burras",5,69,0.04649418822647169,26,1.2966143674272585e-05,99,2.0,206
"Humphrey, Jacquelyn E.",1,1515,,,,,1.0,604
"Hund, John E.",2,634,,,,,1.0,604
"Hunter, Delroy M.",2,634,,,,,1.0,604
"Hutson, Elaine",2,634,,,,,1.0,604
"Hvidkjaer, Soeren",0,2380,,,,,2.0,206
"Hwang, Chuan Yang",1,1515,,,,,1.0,604
"Hwang, Soosung",2,634,,,,,1.0,604
"Hyytinen, Ari",1,1515,,,,,1.0,604
"Hübner, Georges",3,268,,,,,1.0,604
"Hülsewig, Oliver",2,634,,,,,1.0,604
"Iacoviello, Matteo",0,2380,,,,,1.0,604
"Iannotta, Giuliano",2,634,,,,,1.0,604
"Ibragimov, Rustam",1,1515,,,,,1.0,604
"Ibáñez, Alfredo",0,2380,,,,,1.0,604
"Ikenberry, David L.",2,634,,,,,1.0,604
"Imai, Masami",1,1515,,,,,3.0,73
"Inderst, Roman",2,634,,,,,3.0,73
"Ingersoll, Jonathan E.",3,268,,,,,1.0,604
"Ingram, Matthew",1,1515,,,,,1.0,604
"Inoue, Kotaro",2,634,,,,,1.0,604
"Instefjord, Norvald",0,2380,,,,,1.0,604
"Ireland, Peter N.",1,1515,,,,,2.0,206
"Ironside, Brian",1,1515,,,,,1.0,604
"Irvine, Paul J.",2,634,,,,,1.0,604
"Iscoe, Ian",1,1515,,,,,1.0,604
"Islam, Saiyid S.",1,1515,,,,,1.0,604
"Ito, Takatoshi",1,1515,,,,,1.0,604
"Ivković, Zoran",3,268,,,,,2.0,206
"Jackson, William E.",1,1515,,,,,1.0,604
"Jacobs, Kris",3,268,,,,,1.0,604
"Jacobsen, Ben",3,268,,,,,2.0,206
"Jacobson, Tor",3,268,,,,,2.0,206
"Jacoby, Gady",1,1515,,,,,1.0,604
"Jacoby, Ulrich",2,634,,,,,1.0,604
"Jaffe, Adam B.",2,634,,,,,1.0,604
"Jagannathan, Ravi",1,1515,,,,,1.0,604
"Jaimovich, Nir",1,1515,,,,,1.0,604
"Jain, Pankaj K.",3,268,,,,,1.0,604
"James, Christopher M.",2,634,,,,,3.0,73
"James, Kevin R.",1,1515,,,,,1.0,604
"Jang, Bonggyu",5,69,,,,,2.0,206
"Jankowitsch, Rainer",4,136,,,,,2.0,206
"Jansen, Ivo Ph",3,268,,,,,1.0,604
"Jarrow, Robert A.",5,69,,,,,3.0,73
"Jazbec, Boštjan",2,634,,,,,1.0,604
"Jašić, Teo",3,268,,,,,1.0,604
"Jegadeesh, Narasimhan",2,634,,,,,1.0,604
"Jenkinson, Tim J.",2,634,,,,,1.0,604
"Jennings, Robert H.",4,136,,,,,2.0,206
"Jenter, Dirk",1,1515,,,,,1.0,604
"Jerez, Belén",1,1515,,,,,1.0,604
"Jermakyan, Martin",1,1515,,,,,1.0,604
