node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank
"Diebold, Francis X.",27,486,0.0019808292309387407,519,0.013462525156537952,592,10.0,204
"Dierker, Martin",4,2590,5.1188881314779405e-06,3209,0.004794534036425416,1318,2.0,1206
"Diether, Karl B.",43,215,0.0019866178068451167,517,0.046574271186802775,108,2.0,1206
"Dimitriu, Anca",2,4140,2.7270637848779474e-07,4044,7.151692072236469e-06,5455,1.0,1984
"Dimitrov, Orlin V.",15,987,0.00046225840131884556,1479,0.013647530631564712,581,,
"Dimitrov, Valentin",24,583,0.0005330329496822998,1384,0.0009746735157447017,2953,,
"Dimitrova, Lora",4,2590,0.00012842406052624285,2186,0.0006314227126206654,3337,,
"Dimmock, Stephen G.",6,2054,6.629634623187271e-06,3157,0.005354991238804453,1221,1.0,1984
"Dimson, Elroy",28,451,0.002938939909373575,304,0.009626630809715089,767,1.0,1984
"Dinç, I. Serdar",13,1152,0.00014542984108639886,2135,0.007078957017422858,1010,5.0,520
"Dionne, Georges",3,3006,0.0006665452447916805,1244,4.518843493060956e-06,5550,1.0,1984
"Disney, Richard",2,4140,7.864253794065988e-09,4878,9.558365353211983e-05,4616,1.0,1984
"Disyatat, Piti",2,4140,0.00013759569548630517,2151,0.0002779372458573282,3949,1.0,1984
"Dittmann, Ingolf",17,864,0.0018800296418751837,539,0.0070982555652197524,1008,2.0,1206
"Dittmar, Amy K.",56,111,0.0027621396103616556,329,0.05753168895196327,68,5.0,520
"Dittmar, Robert F.",44,209,0.002444555124627778,393,0.04095517839778926,147,6.0,415
"Dix, Manfred",2,4140,3.0796638532374716e-06,3315,0.0009718793450259741,2956,1.0,1984
"Djankov, Simeon",19,762,0.00037870670484030524,1603,0.015512729134266512,518,1.0,1984
"Do, Quy Toan",5,2250,0.00016891292984428882,2060,0.0018809329912987593,2233,,
"Dockner, Engelbert J.",3,3006,1.2031627247500806e-06,3535,0.001082238677328644,2856,1.0,1984
"Doepke, Joerg",2,4140,6.1166418398291024e-09,4928,3.1259816790616123e-06,5624,1.0,1984
"Doidge, Craig",63,83,0.003429443800573262,239,0.04756247599268832,105,8.0,279
"Doksum, Kjell A.",1,5505,0.0,5186,0.00046163594923772245,3630,1.0,1984
"Dominguez, Kathryn Mary E.",1,5505,0.0,5186,0.00064826869213814,3312,1.0,1984
"Doménech, Rafael",3,3006,2.3592761382197966e-08,4696,2.7678754030054308e-06,5679,1.0,1984
"Donaldson, John B.",2,4140,1.132860552903768e-06,3569,0.0007517150319286773,3188,2.0,1206
"Dong, Ming",6,2054,3.909000101838957e-05,2680,0.0028228182961047774,1815,2.0,1206
"Donno, Daniela",1,5505,0.0,5186,0.00029644307747770103,3920,1.0,1984
"Dooley, Michael P.",2,4140,8.17234332319238e-07,3656,1.680965287661797e-05,5283,1.0,1984
"Doran, James S.",17,864,0.0011672672511168637,857,0.006685756192255544,1061,,
"Dorn, Anne Jones",3,3006,2.04936194131275e-07,4150,0.0009030570277317898,3027,1.0,1984
"Dorn, Daniel",20,724,0.0007389057381169177,1174,0.009597673187846921,770,3.0,855
"Dorobantu, Florin",22,647,0.0004717204783147508,1471,0.01598573180511501,504,,
"Dorrucci, Ettore",2,4140,9.929457896482351e-08,4409,1.786132246109131e-05,5254,1.0,1984
"Dos Santos, Marcelo B.",6,2054,6.635495915052963e-05,2481,0.002061245673542837,2151,,
"Dosi, Giovanni",1,5505,,,,,1.0,1984
"Dotsis, George",23,612,0.0010369366577365965,919,0.0027695540101717233,1836,1.0,1984
"Douady, Raphaël",2,4140,4.587481379871827e-09,4969,2.3767847309967592e-05,5155,1.0,1984
"Dougherty, Peter J.",1,5505,0.0,5186,7.805060947388729e-05,4710,1.0,1984
"Douglas J. Cumming, Douglas",14,1074,0.003078964000327499,283,0.0038611979181846067,1524,2.0,1206
"Douglas, Stratford M.",2,4140,0.0,5186,0.00017553211780504488,4238,2.0,1206
"Doukas, John A.",8,1709,0.0012686040049749764,803,0.003787427981634468,1542,3.0,855
"Dow, James",3,3006,8.968200799294689e-08,4452,0.005506665308911357,1195,1.0,1984
"Dow, Sandra",3,3006,0.0,5186,0.00040307035116721765,3695,1.0,1984
"Dowell, Glen W.S.",2,4140,6.698673709041063e-08,4554,0.0004521034901551067,3653,1.0,1984
"Dowen, Richard J.",3,3006,3.485295503944522e-08,4664,0.0010991602902579935,2816,1.0,1984
"Downing, Christopher",23,612,0.002680429458090611,345,0.012648799464203098,623,3.0,855
"Doyle, John R.",1,5505,,,,,,
"Doyle, Matthew",2,4140,,,,,,
"Drazen, Allan",1,5505,0.0,5186,1.5530552587716554e-06,5750,1.0,1984
"Dridi, Ramdan",12,1236,0.0007711723865621293,1148,0.002416732362312956,1989,,
"Driesprong, Gerben",14,1074,0.0006691449796158897,1239,0.0034739117446405403,1631,,
"Driessen, Joost",66,72,0.0064074368582505165,84,0.04542445506189507,115,9.0,234
"Drucker, Steven",19,762,0.0012175466759693455,830,0.007487431473366284,966,3.0,855
"Dryburgh, Paul R.",1,5505,0.0,5186,4.0937074520994545e-07,5861,,
"Du, Du",2,4140,0.0,5186,0.00231587684839559,2034,1.0,1984
"Duan, Jinchuan",17,864,0.0014915163235876057,684,0.00508610970485046,1271,7.0,346
"Duarte, Jefferson",55,117,0.0032805150169217027,258,0.0341741480805199,186,6.0,415
"Dubil, Robert",2,4140,5.427611204806411e-07,3813,0.0012733107197926245,2661,1.0,1984
"Dubofsky, David A.",7,1851,0.001028817057068226,928,0.0020939521857210627,2145,2.0,1206
"Dubois, Michel",1,5505,0.0,5186,0.00010581680000175667,4563,1.0,1984
"Duck, Nigel W.",1,5505,0.0,5186,1.303610661383041e-06,5784,,
"Dudley, Evan",5,2250,3.982942174830827e-06,3257,0.004140965487415759,1439,2.0,1206
"Dudney, Donna M.",5,2250,9.691399985718327e-05,2338,0.0009759313861018122,2952,2.0,1206
"Dueker, Michael J.",2,4140,6.1166418398291024e-09,4928,0.00020103907672190105,4166,1.0,1984
"Dufey, Günter",5,2250,0.0024850735095694578,388,0.0024245917593126616,1986,3.0,855
"Duffee, Gregory R.",27,486,0.0008603023981037912,1056,0.018815584984212975,427,13.0,128
"Duffhues, Pieter",3,3006,4.37138725937426e-07,3878,0.0006387522821437738,3324,1.0,1984
"Duffie, J. Darrell",103,12,0.015079585818307518,11,0.0774717881911548,30,36.0,5
"Duffner, Stefan",2,4140,5.504977655846193e-09,4940,4.0431987092683503e-05,4953,1.0,1984
"Duffy, John",5,2250,0.00035864601372398317,1640,1.706631191281767e-05,5282,3.0,855
"Duflo, Esther",2,4140,9.622975148409961e-07,3610,0.0003586017967672104,3803,2.0,1206
"Dufour, Alfonso",7,1851,0.00019408020565603047,2002,0.003579603502960668,1598,3.0,855
"Dumas, Bernard",78,42,0.0067627194139372295,72,0.05742764917405353,70,17.0,75
"Dunbar, Craig G.",10,1460,0.00032741094447026327,1754,0.002313547220782529,2038,1.0,1984
"Dungey, Mardi H.",7,1851,0.0003097825303232434,1781,0.0019609975324967276,2191,3.0,855
"Duong, Huu Nhan",10,1460,0.001034998624243854,921,0.000572736134683187,3451,1.0,1984
"Dupaigne, Martial",4,2590,3.45145446712147e-05,2723,0.00011784744785328245,4475,2.0,1206
"Dupoyet, Brice V.",2,4140,0.00011055830125492992,2253,1.16074352321664e-06,5793,,
"Durdu, Ceyhun Bora",1,5505,0.0,5186,1.976444458513809e-05,5229,1.0,1984
"Durham, Garland B.",6,2054,0.00035513917260625706,1650,0.005641576863930609,1177,2.0,1206
"Durnev, Art A.",22,647,0.0001629879029681769,2088,0.030171785452874744,233,9.0,234
"Duru, Augustine I.",7,1851,0.00013476088891636577,2163,0.0004874445453160003,3596,,
"Dushnitsky, Gary",2,4140,2.7015230121949978e-08,4693,0.0006671498801564949,3275,1.0,1984
"Dutordoir, Marie",8,1709,0.000417042652298253,1546,0.00041717135262261956,3681,,
"Dutt, Pushan",3,3006,1.4127181697423132e-07,4267,0.0038655963943777043,1503,1.0,1984
"Dutta, Shantanu",14,1074,0.0031484614197812345,270,0.0006201532949188804,3374,,
"Dutu, Richard",2,4140,2.0871978284757554e-06,3400,6.066188795097481e-06,5492,1.0,1984
"Dwyer, Gerald P.",1,5505,0.0,5186,4.997532408279682e-07,5848,1.0,1984
"Dybvig, Philip H.",39,255,0.004392914974548581,170,0.025718452222047904,300,14.0,109
"Dyck, Alexander",22,647,0.0004886444413436126,1453,0.019127924920167284,422,4.0,653
"Dyl, Edward A.",3,3006,3.7910662866345545e-07,3949,0.0016799896551052604,2360,1.0,1984
"Dynarski, Susan M.",3,3006,1.655600165719167e-06,3465,0.00304726785738906,1738,1.0,1984
"Dziuda, Wioletta",7,1851,0.0008339595657923197,1083,0.00011986277674773282,4455,,
"Døskeland, Trond M.",7,1851,0.000888633999339295,1033,6.949019078901249e-05,4762,,
ED MOISSON,3,3006,2.6263112322663284e-07,4071,0.0022201286886544846,2073,1.0,1984
EDUARDO CANABARRO,1,5505,0.0,5186,0.0007586269372585309,3173,1.0,1984
EDUARDO REPETTO,1,5505,0.0,5186,0.0018104363212036062,2270,1.0,1984
EDWARD SELLERS,1,5505,0.0,5186,0.002610516977758422,1921,1.0,1984
ELENA SERNOVA,2,4140,6.095286984516463e-07,3780,0.0012755111664806763,2655,1.0,1984
ELIAS KAZARIAN,2,4140,8.217578410534192e-07,3650,2.5559212334103608e-05,5131,1.0,1984
ELIZABETH FRENCH,1,5505,0.0,5186,0.0018104363212036062,2270,1.0,1984
ELLCHIRO KAZUMORI,1,5505,0.0,5186,2.5694398856983127e-06,5693,1.0,1984
ELLEN ROUECHE,1,5505,0.0,5186,0.0001739412622342638,4243,1.0,1984
EMILY QIN,2,4140,,,,,1.0,1984
EMIR EMIRAY,2,4140,0.0,5186,0.0017116448911275496,2345,1.0,1984
ERIC FORISTER,1,5505,0.0,5186,0.00017895686786948724,4230,1.0,1984
ERIC GETTLEMAN,4,2590,3.126079619175567e-06,3308,0.0009212384151739982,3008,1.0,1984
ERIC GIAMBATTISTA,1,5505,0.0,5186,1.1892857185912596e-06,5789,1.0,1984
ERIC JOHNSON,2,4140,5.504977655846193e-09,4940,0.0001072135298257902,4552,1.0,1984
ERIC OBERG,3,3006,3.4512479851298476e-06,3284,0.001400249814988285,2540,1.0,1984
ERIC TJ TTA,2,4140,4.587481379871827e-09,4969,2.4222349573654992e-05,5146,1.0,1984
ERNESTO REVILLA,3,3006,9.064551582383258e-07,3629,0.004392502030503832,1385,1.0,1984
ETHAN COHEN COLE,3,3006,1.2353813161098268e-07,4327,0.00017926807945829246,4223,1.0,1984
ETIENNE VARLOOT,2,4140,8.318551704749162e-08,4500,0.0005841584607105846,3433,1.0,1984
EUGENE LEE,3,3006,1.2713351973181304e-06,3518,0.00022871181084645225,4091,1.0,1984
"Eades, Kenneth M.",5,2250,0.00016432391183483398,2086,0.0006858205051062324,3250,2.0,1206
"Eames, Michael J.",3,3006,2.8563709154335993e-07,4038,4.714588072538005e-05,4908,2.0,1206
"Easley, David A.",18,801,0.0005559507110138451,1369,0.011760527998110957,663,4.0,653
"Easterly, William R.",5,2250,0.00019627126417048036,1995,0.006290646279143231,1091,2.0,1206
"Easterwood, John C.",5,2250,2.3514706691050787e-05,2844,0.0019622319148740576,2189,2.0,1206
"Easton, Peter D.",5,2250,0.001223270262626884,825,0.0008789062312917782,3060,2.0,1206
"Eaton, Jonathan E.",3,3006,4.415499007332324e-05,2613,3.7226489508033424e-05,4992,2.0,1206
"Eberly, Janice C.",11,1350,0.00033492028180413406,1704,0.005297447287404506,1235,6.0,415
"Ebnöther, Silvan",3,3006,1.0622461987779691e-07,4385,0.0001477968377345503,4355,1.0,1984
"Eckbo, B. Espen",31,390,0.0022454327084599182,445,0.02546897665809284,305,7.0,346
"Eckner, Andreas",8,1709,3.652995792949098e-05,2699,0.0024799927987252768,1961,,
"Economides, Nicholas S.",3,3006,6.876539243464725e-08,4542,0.0003859506737030046,3739,1.0,1984
"Edelen, Roger M.",8,1709,6.618475441856644e-05,2482,0.006082565981065259,1120,4.0,653
"Ederer, Florian",3,3006,1.2291529421940808e-07,4334,0.0032153421878560956,1696,2.0,1206
"Ederington, Louis H.",12,1236,0.0004149496445656786,1553,0.0026657139133937683,1896,4.0,653
"Edin, Per Anders",5,2250,1.5983014086755513e-07,4224,0.002653538338915447,1897,1.0,1984
"Edison, Hali J.",1,5505,0.0,5186,3.025522142662724e-06,5640,1.0,1984
"Edmans, Alex",81,35,0.006454061223390888,81,0.0554310712441442,78,9.0,234
"Edmister, Robert O.",1,5505,0.0,5186,3.779720218856794e-06,5588,1.0,1984
"Edwards, Amy K.",16,917,0.00023194662279808873,1914,0.0059994195795685,1130,3.0,855
"Edwards, Franklin R.",5,2250,2.5738024237182428e-05,2816,0.0036416959699077933,1573,2.0,1206
"Efendi, Jap",10,1460,0.0007775457063793408,1138,4.536026772051437e-05,4921,,
"Egloff, Daniel",10,1460,0.00023847931950838987,1898,0.0007431985324216886,3193,,
"Egorov, Alexei V.",5,2250,2.952643063215154e-06,3330,0.00030162305929205894,3904,4.0,653
"Ehling, Paul",25,547,0.0021503471587352627,470,0.008867511613045841,828,,
"Ehrmann, Michael",15,987,0.002126878349860636,478,0.0003671540893339679,3788,,
"Eichenbaum, Martin S.",6,2054,0.0006610404456437791,1263,0.0007679449025825272,3164,3.0,855
"Eichengreen, Barry J.",7,1851,0.001277767809027646,799,0.0029551415454769437,1767,4.0,653
"Eicher, Theo S.",2,4140,3.2382221504977604e-09,5073,2.985859949017725e-06,5659,1.0,1984
"Eichler, Stefan",2,4140,1.8349925519487306e-08,4740,1.26610228133941e-09,6020,,
"Einav, Liran",5,2250,3.613534421915469e-05,2705,0.0011635772139407556,2746,3.0,855
"Eisdorfer, Assaf",5,2250,6.006994397541129e-07,3785,0.0019687070715643414,2184,1.0,1984
"Eisenbeis, Robert A.",3,3006,3.2382221504977604e-09,5073,0.00010413517885591253,4567,1.0,1984
"Eisfeldt, Andrea L.",24,583,0.0009737989811291877,978,0.020109964189490792,404,1.0,1984
"Eitrheim, Øyvind",2,4140,7.174125396355332e-06,3135,2.2101436482476167e-06,5723,,
"El Ghoul, Sadok",2,4140,1.1468703449679567e-08,4843,1.1387251851859049e-05,5382,1.0,1984
"El-Bachir, Naoufel",2,4140,1.0443290383266493e-06,3580,1.1991963436873047e-05,5375,1.0,1984
"Eleswarapu, Venkat R.",3,3006,4.161109186962839e-06,3247,0.0013643827525032337,2568,,
"Ellickson, Paul B.",1,5505,0.0,5186,0.00015408008575514456,4330,1.0,1984
"Ellingsen, Tore",4,2590,2.2019910623384772e-08,4722,2.190207338335177e-05,5188,1.0,1984
"Ellis, Katrina",6,2054,1.1833429819642448e-05,3041,0.00547726784132615,1206,2.0,1206
"Ellis, Paul D.",1,5505,0.0,5186,0.0011403843761927776,2762,1.0,1984
"Ellison, Glenn",9,1588,0.00022963683418457986,1919,0.009270487875370268,791,4.0,653
"Ellison, Sara Fisher",1,5505,0.0,5186,0.00015408008575514456,4330,1.0,1984
"Ellul, Andrew",31,390,0.0009553215884342117,985,0.02093891666616255,393,7.0,346
"Elmendorf, Douglas W.",2,4140,1.1572669047728942e-06,3559,5.7015122370630314e-05,4847,1.0,1984
"Elsas, Ralf",8,1709,7.508878794457119e-05,2443,0.0018462743655328344,2251,3.0,855
"Elsinger, Helmut",2,4140,1.3762444139615481e-08,4802,3.156575047753741e-06,5619,1.0,1984
"Elton, Edwin J.",3,3006,2.6518438708615357e-06,3359,0.003523246907651507,1613,1.0,1984
"Elul, Ronel",3,3006,0.00034129311954641216,1685,3.468389748454347e-05,5020,,
"Elyasiani, Elyas",13,1152,0.0008925585928890697,1030,0.0006588582350762661,3290,1.0,1984
"Emanuel, David M.",4,2590,0.0003316198539881747,1738,2.861595199169922e-09,6004,,
"Engel, Charles",2,4140,1.1348841549643384e-06,3566,0.00043411514218350585,3677,1.0,1984
"Engel, Christoph",1,5505,0.0,5186,6.886586743392497e-05,4764,1.0,1984
"Engel, Dirk",10,1460,,,,,,
"Engel, Robert",2,4140,1.327605097764828e-07,4312,0.0025987481673198963,1927,1.0,1984
"Engelberg, Joseph E.",2,4140,1.1682510349568928e-05,3045,0.0018243829372706563,2260,2.0,1206
"Engle, Robert F.",61,90,0.005663145242045613,104,0.0425960513614336,137,19.0,53
"English, William B.",1,5505,0.0,5186,1.951334674787431e-05,5231,1.0,1984
"Englmaier, Florian",1,5505,,,,,1.0,1984
"Englund, Peter",3,3006,4.3585095134565905e-06,3237,0.0006482238575161345,3314,2.0,1206
"Engstrom, Eric",8,1709,1.617300417973026e-05,2953,0.007132203876778413,1005,,
"Enis, Charles R.",4,2590,2.6067517453454173e-05,2814,0.00018211537576505568,4217,2.0,1206
"Ennis, Huberto M.",5,2250,0.0004029403866557517,1576,0.0017580051648483526,2326,2.0,1206
"Enriques, Luca",4,2590,4.309112727260662e-07,3892,0.0038570337210772423,1526,1.0,1984
"Entrop, Oliver",4,2590,0.0003390330013175809,1692,1.2449243361892277e-05,5365,,
"Eom, Youngho",3,3006,,,,,1.0,1984
"Episcopos, Athanasios",1,5505,,,,,,
"Eppli, Mark J.",2,4140,8.496325697855192e-08,4477,0.00011318243161408248,4512,1.0,1984
"Epstein, Andrew J.",2,4140,1.8349925519487306e-08,4740,1.0652432267060072e-07,5921,,
"Epstein, Larry G.",2,4140,1.153765057099882e-07,4351,0.0018300638800552787,2258,,
"Epstein, Michael K.",3,3006,2.705204486829418e-07,4052,0.0010854491052734968,2837,1.0,1984
"Eraker, Bjørn",9,1588,4.224625157040525e-05,2628,0.002331406747597995,2023,3.0,855
"Erel, Isil",17,864,0.00014548118830602107,2134,0.009829178093210881,757,1.0,1984
"Ergungor, Ozgur Emre",2,4140,2.9499652675805185e-07,4026,0.0011148951267671888,2788,1.0,1984
"Erickson, Timothy",2,4140,0.0,5186,0.0006548866614481937,3294,1.0,1984
"Ericsson, Jan",11,1350,0.0010841071372312174,896,0.003173657930358423,1703,5.0,520
"Errunza, Vihang R.",21,686,0.0020668883928314586,494,0.008173738528520701,904,4.0,653
"Ertimur, Yonca",2,4140,1.0133348831387552e-07,4393,0.0012188592947083767,2709,1.0,1984
"Esho, Neil",2,4140,2.0480470093108443e-07,4152,5.748645983549227e-05,4841,1.0,1984
"Espinosa-Vega, Marco A.",2,4140,9.437104552879187e-09,4856,3.562277882481246e-07,5870,1.0,1984
"Estrella, Arturo",4,2590,4.8740458404219434e-05,2578,0.0011467227047057705,2760,2.0,1206
"Esty, Benjamin C.",16,917,0.0005783355587943052,1342,0.007598796284623183,956,8.0,279
"Etebari, Ahmad",3,3006,3.485295503944522e-08,4664,0.0010991602902579935,2816,1.0,1984
"Eun, Cheol S.",9,1588,7.341198662356276e-05,2449,0.0031544562311900527,1706,3.0,855
"Eusepi, Stefano",3,3006,1.5772467344462934e-05,2965,4.889381814348088e-07,5854,2.0,1206
"Evanoff, Douglas D.",8,1709,0.0007347912110830199,1178,0.0007359959880649296,3198,,
"Evans, Martin D.D.",18,801,0.0019042106308434985,536,0.006139560813908625,1107,2.0,1206
"Evans, Paul",6,2054,2.4845423450002415e-05,2828,0.0006085898299458865,3387,2.0,1206
"Evans, Richard B.",36,306,0.002702570984272347,337,0.017327895742717644,472,9.0,234
"Evans, Steve",1,5505,0.0,5186,0.00011245176213442089,4526,1.0,1984
"Everaert, Gerdie",3,3006,2.3934685460200837e-09,5147,0.0001615047168489736,4295,1.0,1984
"Evers, Michael P.",1,5505,0.0,5186,2.0017176681228898e-08,5988,1.0,1984
"Evren Damar, H.",3,3006,0.0005072801008367855,1411,3.868236946582565e-06,5575,,
"Eydeland, Alexander",2,4140,5.971248639569023e-07,3787,0.0009176376355029989,3010,1.0,1984
FABIEN COUDERC,1,5505,0.0,5186,0.00010581680000175667,4563,1.0,1984
FEDERICO VISCONTI,3,3006,3.1217587465348544e-07,4000,1.5134526789093192e-05,5325,1.0,1984
"FELDMAN, DAVID",11,1350,0.0014484332363296224,710,0.0003460764795650189,3822,4.0,653
FELIX MOLDENHAUER,2,4140,,,,,1.0,1984
FENGQI CAO,1,5505,0.0,5186,1.2846832597257202e-05,5364,1.0,1984
FRANCESCO DE NOZZA,4,2590,4.309112727260662e-07,3892,0.0038570337210772423,1526,1.0,1984
FRANCOISE TURPIN,3,3006,2.3592761382197966e-08,4696,7.964271626198656e-06,5441,1.0,1984
FRANK WITT,2,4140,0.0,5186,0.0004863345717819162,3598,1.0,1984
FRED PHILIPS,3,3006,5.5049776558461926e-08,4591,4.120401106606778e-06,5568,1.0,1984
FREDERIC LAURIN,2,4140,3.992564373433336e-05,2663,0.00019887989854380946,4174,1.0,1984
"Fabbri, Daniela",3,3006,6.162699456229022e-06,3172,0.00010251240244312173,4583,1.0,1984
"Fabozzi, Frank J.",2,4140,2.8926287643962417e-07,4034,0.0025879274259838396,1929,1.0,1984
"Fabrizio, Kira R.",2,4140,0.0,5186,0.00029851772390506414,3911,1.0,1984
"Faccio, Mara",69,64,0.007789762167419307,58,0.04915583706199368,96,23.0,27
"Fadinger, Harald",1,5505,0.0,5186,1.5190160626482288e-06,5769,1.0,1984
"Faff, Robert W.",10,1460,0.0013284558780077178,765,0.00018530052373659566,4212,1.0,1984
"Fahlenbrach, Rüdiger",43,215,0.0011579454014258705,863,0.04014479999531298,149,6.0,415
"Fahrenberger, Theresa C.",2,4140,3.6699851038974618e-09,5031,5.131874284620796e-06,5529,1.0,1984
"Faia, Ester",5,2250,0.0010720750592959668,899,0.00012662211485067333,4425,,
"Fair, Ray C.",2,4140,9.514429545136337e-07,3612,0.00015864719910079676,4304,1.0,1984
"Fairfield, Patricia M.",5,2250,1.1611593102502468e-06,3546,0.00025708824759996607,4007,1.0,1984
"Falaschetti, Dino",3,3006,2.632432237202648e-05,2807,2.3426076915500017e-05,5166,1.0,1984
"Falato, Antonio",1,5505,0.0,5186,0.00012601451071097552,4429,1.0,1984
"Falconieri, Sonia",10,1460,0.00021549766817883145,1956,0.008721395560789783,846,4.0,653
"Faleye, Olubunmi",14,1074,0.0015250511348973946,673,0.005190839085551299,1250,3.0,855
"Falk, Barry L.",2,4140,,,,,,
"Falkenstein, Eric G.",5,2250,5.062976879681787e-06,3214,0.004308035298324096,1401,2.0,1206
"Fama, Eugene F.",37,288,0.0007669391127719167,1155,0.05950224443467331,59,16.0,87
"Fan, Joseph",19,762,0.0007925140338166629,1124,0.013469108537461966,591,5.0,520
"Fan, Longzhen",4,2590,3.09220991673748e-05,2761,0.0010717851532140578,2867,,
"Fang, Edwardaihua",2,4140,7.410714519562917e-08,4524,0.0006709927580036447,3261,1.0,1984
"Fang, Lily",25,547,0.0014677000437991019,698,0.021774857171737157,375,1.0,1984
"Fang, Vivian W.",8,1709,1.3288445548171368e-05,3012,0.0002478165671966367,4030,,
"Fang, Xinghai",4,2590,6.945757621690483e-06,3139,0.0007758372019180834,3150,1.0,1984
"Farhi, Emmanuel",20,724,0.0004971303788588984,1443,0.008461095625970572,866,,
"Farnsworth, Heber K.",4,2590,1.6177349903537854e-05,2952,0.0019542679801361133,2192,2.0,1206
"Farrell, Kathleen A.",2,4140,8.496325697855192e-08,4477,0.00011318243161408248,4512,1.0,1984
"Fattouh, Bassam A.",7,1851,0.0006661081786210599,1245,0.0016661484100199428,2363,,
"Fatum, Rasmus",3,3006,0.0006702922440218441,1238,0.000732263056025532,3204,,
"Fatás, Antonio",10,1460,0.000600593152153142,1315,0.0002739352201452827,3965,,
"Faulkender, Michael",20,724,0.0004132976291500196,1559,0.02325827670607389,342,11.0,172
"Faure-Grimaud, Antoine",7,1851,4.6731152303166935e-05,2591,0.0008893419893726141,3049,5.0,520
"Faust, Jon",12,1236,0.004691725262264202,153,0.002216187865544086,2099,6.0,415
"Fauver, Larry",45,201,0.0044963330445256175,163,0.008546925243397849,857,1.0,1984
"Favilukis, Jack",1,5505,0.0,5186,0.00039837031294083595,3697,1.0,1984
"Fazzari, Steven M.",9,1588,0.0012766577397131285,800,7.182961891084282e-05,4752,4.0,653
"Fecht, Falko",15,987,0.0022421827788297872,446,0.0007213518135643486,3214,3.0,855
"Fee, C. Edward",11,1350,0.00014316827747352034,2141,0.003956961961374579,1474,2.0,1206
"Feenstra, Robert C.",6,2054,0.0008193584103490228,1098,2.5649652461011865e-06,5703,,
"Fehle, Frank R.",22,647,0.0006945567908417853,1216,0.004340651727789819,1393,2.0,1206
"Fehr, Ernst",2,4140,7.864253794065988e-09,4878,9.558365353211983e-05,4616,1.0,1984
"Feijen, Erik",16,917,0.0002894485490083284,1819,0.010618009737477995,720,,
"Feldhütter, Peter",18,801,0.0007856826385533071,1133,0.008827521710014805,835,,
"Fell, John",1,5505,0.0,5186,1.755818668235367e-05,5268,1.0,1984
"Felli, Leonardo",1,5505,0.0,5186,0.00019485132268794115,4194,1.0,1984
"Feng, Shuanglei",3,3006,2.705204486829418e-07,4052,0.0010854491052734968,2837,1.0,1984
"Feng, Shui",5,2250,1.5957553312292597e-05,2961,0.0033089348245332164,1674,,
"Ferguson, Mark E.",1,5505,0.0,5186,0.000945413467909484,2982,1.0,1984
"Ferguson, Michael F.",3,3006,6.864716596178434e-07,3724,0.0005245006875839594,3516,1.0,1984
"Feriozzi, Fabio",1,5505,0.0,5186,2.6044646889638668e-06,5690,1.0,1984
"Fernandes, Marcelo",5,2250,1.8853144643459022e-05,2901,0.00023845362131531868,4072,2.0,1206
"Fernandes, Nuno",11,1350,0.0002762615209616088,1836,0.008815894260466242,837,,
"Fernando, Chitru S.",47,181,0.0038859670155986744,192,0.016473371628752943,494,10.0,204
"Fernández de Guevara, Juan",1,5505,0.0,5186,2.0049414729170678e-08,5986,1.0,1984
"Fernández, Ana I.",4,2590,0.00044201667589855294,1513,6.691913258424129e-06,5471,3.0,855
"Fernández-Arias, Eduardo",3,3006,9.517952271961185e-06,3083,0.0008935491274183314,3036,1.0,1984
"Fernández-Val, Iván",1,5505,0.0,5186,0.0003086500992306719,3877,1.0,1984
"Fernández-Villaverde, Jesús",1,5505,0.0,5186,5.094517533678937e-05,4889,1.0,1984
"Feroli, Michael E.",2,4140,1.1572669047728942e-06,3559,5.7015122370630314e-05,4847,1.0,1984
"Ferran, Eilís",2,4140,1.3940381776867615e-08,4794,0.0006022521334834163,3397,1.0,1984
"Ferraris, Leo",8,1709,0.0004972543311186378,1441,0.0007669240631025692,3166,,
"Ferreira, Cândida",3,3006,1.5175379553032773e-05,2982,0.0003873580740310957,3736,1.0,1984
"Ferreira, Daniel",25,547,0.0012232514443733897,826,0.015722596025617794,510,2.0,1206
"Ferreira, Miguel Ângelo",37,288,0.009076239492015397,43,0.02675618322449787,289,4.0,653
"Ferrell, Allen",22,647,0.0006730713899352647,1234,0.013873343205353049,565,3.0,855
"Ferri, Giovanni",4,2590,0.0009951898606238747,964,4.026072168519023e-07,5863,,
"Ferris, Stephen P.",15,987,0.0014195398384416443,721,0.004424020680217655,1382,3.0,855
"Ferson, Wayne E.",69,64,0.009150588709397507,41,0.03507160964405261,181,32.0,9
"Fich, Eliezer M.",18,801,0.00043952994566583386,1519,0.0161319728326523,500,4.0,653
"Fidrmuc, Jarko",2,4140,,,,,1.0,1984
"Field, Laura Casares",44,209,0.002410031238227473,405,0.027402680372832493,281,11.0,172
"Fields, L. Paige",4,2590,2.305418500148611e-05,2853,0.0002154056668246801,4130,,
"Figlewski, Stephen",13,1152,0.0016095071280719955,648,0.010227333193312146,741,7.0,346
"Filardo, Andrew J.",5,2250,0.00014927929913476477,2128,4.0838495170011146e-05,4951,2.0,1206
"Filipovic, Damir",6,2054,4.2023001718349056e-05,2635,0.001973926923681678,2182,1.0,1984
