node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,papers,papers_rank
"Darrat, Ali F.",2,743,,,,,1.0,704
"Darvas, Zsolt",0,2582,,,,,1.0,704
"Das, Sanjiv Ranjan",5,96,0.007439210382434955,164,,,3.0,97
"Dasgupta, Sudipto",6,51,0.013519035423441052,120,,,4.0,29
"Daskalakis, George",2,743,,,,,1.0,704
"Dass, Nishant",2,743,,,,,1.0,704
"Dastidar, Siddhartha G.",2,743,,,,,1.0,704
"Datta, Sudip",2,743,,,,,1.0,704
"David, Alexander",0,2582,,,,,2.0,256
"Davig, Troy",2,743,,,,,1.0,704
"Davis, Gerald F.",1,1726,0.0,305,,,1.0,704
"Davis, Kevin",1,1726,,,,,1.0,704
"Davydenko, Sergei A.",2,743,,,,,2.0,256
"De Bodt, Eric",3,352,,,,,2.0,256
"De Francisco, Eva",2,743,,,,,1.0,704
"De Giuli, Maria Elena",2,743,,,,,1.0,704
"De Graeve, Ferre",2,743,,,,,1.0,704
"De Grauwe, Paul",2,743,,,,,1.0,704
"De Jong, Abe",2,743,,,,,1.0,704
"De Jong, Frank",3,352,,,,,1.0,704
"De Jong, Pieter J.",1,1726,,,,,1.0,704
"De Jonghe, Olivier",3,352,,,,,3.0,97
"De La O González, María",3,352,,,,,1.0,704
"De La Torre, Augusto",2,743,1.7265690195965584e-05,290,,,1.0,704
"De Mello, Luiz R.",1,1726,,,,,1.0,704
"De Motta, Adolfo",2,743,,,,,1.0,704
"De Nicoló, Gianni",2,743,0.0,305,,,1.0,704
"De Palma, André",1,1726,,,,,1.0,704
"De Veirman, Emmanuel",0,2582,,,,,1.0,704
"DeLong, Gayle L.",1,1726,,,,,1.0,704
"DeYoung, Robert E.",5,96,,,,,3.0,97
"Degeorge, François",2,743,,,,,1.0,704
"Degryse, Hans",3,352,,,,,2.0,256
"Deidda, Luca G.",1,1726,,,,,1.0,704
"Deis, Donald R.",3,352,,,,,1.0,704
"Del Guercio, Diane",2,743,,,,,1.0,704
"Delgado, Javier",2,743,,,,,1.0,704
"Delis, Manthos D.",3,352,,,,,2.0,256
"Dell'Ariccia, Giovanni",4,185,0.005800591742291173,189,,,2.0,256
"Della Corte, Pasquale",3,352,,,,,2.0,256
"DellaVigna, Stefano",1,1726,,,,,1.0,704
"Dellas, Harris",3,352,,,,,2.0,256
"Demarzo, Peter M.",3,352,0.003389830508474576,202,,,4.0,29
"Demery, David",1,1726,,,,,1.0,704
"Demiguel, Victor",2,743,0.004466058530689734,195,,,1.0,704
"Demiralp, Selva",1,1726,,,,,1.0,704
"Demirgüç-Kunt, Asli",9,8,0.028846929754529523,92,,,6.0,8
"Demirtas, K. Ozgur",2,743,0.0,305,,,1.0,704
"Dempster, Michael A.H.",2,743,,,,,1.0,704
"Demyanyk, Yuliya S.",2,743,,,,,1.0,704
"Deng, Saiying(Esther)",2,743,,,,,2.0,256
"Deng, ZiYin",2,743,0.0,305,,,1.0,704
"Denis, David J.",1,1726,,,,,1.0,704
"Derigs, Ulrich",1,1726,,,,,1.0,704
"Derrien, François",3,352,,,,,2.0,256
"Derwall, Jeroen",1,1726,,,,,1.0,704
"Desai, Mihir A.",5,96,0.03994033744832283,72,,,3.0,97
"Detragiache, Enrica",5,96,0.002421172968207544,240,,,3.0,97
"Deuskar, Prachi",2,743,0.0,305,,,1.0,704
"Devos, Erik",2,743,,,,,1.0,704
"Dhawan, Rajeev",1,1726,,,,,1.0,704
"Di Giorgio, Giorgio",1,1726,,,,,1.0,704
"Diacon, Stephen R.",4,185,,,,,1.0,704
"Diba, Behzad T.",3,352,,,,,2.0,256
"Dick, Astrid A.",3,352,0.0,305,,,4.0,29
"Diether, Karl B.",4,185,0.0067681505568185085,167,,,3.0,97
"Dimitrov, Orlin V.",2,743,,,,,1.0,704
"Dimitrov, Valentin",4,185,,,,,1.0,704
"Dimitrova, Lora",2,743,,,,,1.0,704
"Dimmock, Stephen G.",2,743,0.0,305,,,1.0,704
"Dimson, Elroy",1,1726,,,,,1.0,704
"Ding, Bill",2,743,,,,,1.0,704
"Dionne, Georges",2,743,,,,,1.0,704
"Diop, Awa Hélène",4,185,,,,,1.0,704
"Dittmann, Ingolf",1,1726,,,,,1.0,704
"Dittmar, Amy K.",3,352,0.036712612586688155,76,,,3.0,97
"Dittmar, Robert F.",6,51,0.030232223533135736,88,,,4.0,29
"Djankov, Simeon",4,185,,,,,2.0,256
"Do, Quy Toan",1,1726,,,,,1.0,704
"Doh, Taeyoung",2,743,,,,,1.0,704
"Doidge, Craig",4,185,0.0,305,,,3.0,97
"Doran, James S.",3,352,,,,,2.0,256
"Dorn, Daniel",2,743,,,,,1.0,704
"Dorobantu, Florin",2,743,,,,,1.0,704
"Dos Santos, Marcelo B.",2,743,0.0,305,,,1.0,704
"Dotsis, George",2,743,,,,,1.0,704
"Douglas J. Cumming, Douglas",1,1726,,,,,2.0,256
"Doukas, John A.",1,1726,,,,,1.0,704
"Dow, Sandra",1,1726,,,,,1.0,704
"Downing, Christopher",4,185,,,,,3.0,97
"Doyle, John R.",1,1726,,,,,1.0,704
"Doyle, Matthew",1,1726,,,,,1.0,704
"Dridi, Ramdan",1,1726,,,,,1.0,704
"Driesprong, Gerben",2,743,,,,,1.0,704
"Driessen, Joost",5,96,0.011496383811967832,133,,,4.0,29
"Drucker, Steven",1,1726,,,,,1.0,704
"Dryburgh, Paul R.",2,743,,,,,1.0,704
"Duan, Jinchuan",1,1726,0.0,305,,,1.0,704
"Duarte, Jefferson",5,96,0.22058861265732996,12,,,4.0,29
"Duck, Nigel W.",1,1726,,,,,1.0,704
"Duck, Peter W.",3,352,,,,,1.0,704
"Dueker, Michael J.",1,1726,,,,,1.0,704
"Duffie, J. Darrell",8,19,0.02684814825472648,97,,,4.0,29
"Duffy, John",1,1726,,,,,1.0,704
"Dumas, Bernard",2,743,0.0,305,,,1.0,704
"Dunbar, Craig G.",1,1726,,,,,1.0,704
"Dunham, Lee M.",2,743,,,,,1.0,704
"Duong, Huu Nhan",1,1726,,,,,1.0,704
"Dupačová, Jitka",4,185,,,,,1.0,704
"Dupoyet, Brice V.",2,743,,,,,1.0,704
"Durham, Garland B.",0,2582,,,,,1.0,704
"Duru, Augustine I.",2,743,,,,,1.0,704
"Dutordoir, Marie",1,1726,,,,,1.0,704
"Dutta, Shantanu",1,1726,,,,,1.0,704
"Dybvig, Philip H.",1,1726,,,,,1.0,704
"Dyck, Alexander",3,352,0.0016661391039106787,250,,,2.0,256
"Dziuda, Wioletta",1,1726,,,,,1.0,704
"Díaz, Antonio",3,352,,,,,1.0,704
"Døskeland, Trond M.",1,1726,,,,,1.0,704
"Easley, David A.",1,1726,0.0,305,,,1.0,704
"Eaves, James",1,1726,,,,,1.0,704
"Ebnöther, Silvan",1,1726,,,,,1.0,704
"Eckbo, B. Espen",2,743,,,,,2.0,256
"Eckner, Andreas",3,352,0.0006710598256165185,272,,,1.0,704
"Ederington, Louis H.",1,1726,,,,,1.0,704
"Edirisinghe, N. Chanaka P.",1,1726,,,,,1.0,704
"Edmans, Alex",4,185,0.0067681505568185085,167,,,3.0,97
"Edwards, Amy K.",2,743,,,,,1.0,704
"Efendi, Jap",2,743,,,,,1.0,704
"Egloff, Daniel",2,743,,,,,1.0,704
"Ehling, Paul",1,1726,,,,,1.0,704
"Ehrmann, Michael",1,1726,,,,,1.0,704
"Eichholtz, Piet M.A.",2,743,,,,,1.0,704
"Eichler, Stefan",2,743,,,,,1.0,704
"Eisdorfer, Assaf",0,2582,,,,,1.0,704
"Eisfeldt, Andrea L.",1,1726,,,,,2.0,256
"Eitrheim, Øyvind",1,1726,,,,,1.0,704
"Eleswarapu, Venkat R.",1,1726,,,,,1.0,704
"Eling, Martin",1,1726,,,,,1.0,704
"Elliott, William B.",4,185,,,,,2.0,256
"Ellul, Andrew",2,743,,,,,1.0,704
"Elton, Edwin J.",2,743,,,,,1.0,704
"Elul, Ronel",0,2582,,,,,1.0,704
"Elyasiani, Elyas",5,96,,,,,4.0,29
"Emanuel, David M.",2,743,,,,,1.0,704
"Engel, Dirk",1,1726,,,,,1.0,704
"Engle, Robert F.",3,352,,,,,2.0,256
"Engstrom, Eric",2,743,,,,,1.0,704
"Entrop, Oliver",2,743,,,,,1.0,704
"Episcopos, Athanasios",0,2582,,,,,1.0,704
"Epstein, Andrew J.",2,743,,,,,1.0,704
"Epstein, Larry G.",1,1726,,,,,1.0,704
"Erel, Isil",3,352,0.0,305,,,1.0,704
"Errunza, Vihang R.",3,352,0.003389830508474576,202,,,2.0,256
"Erwin, Gayle R.",1,1726,,,,,1.0,704
"Eun, Cheol S.",2,743,,,,,1.0,704
"Evanoff, Douglas D.",1,1726,,,,,1.0,704
"Evans, Charles L.",1,1726,,,,,1.0,704
"Evans, George W.",1,1726,,,,,1.0,704
"Evans, Martin D.D.",1,1726,,,,,1.0,704
"Evans, Richard B.",3,352,3.6449790413705126e-05,286,,,1.0,704
"Evren Damar, H.",0,2582,,,,,1.0,704
"Fabozzi, Frank J.",6,51,,,,,3.0,97
"Faccio, Mara",1,1726,,,,,1.0,704
"Faff, Robert W.",2,743,,,,,1.0,704
"Fahlenbrach, Rüdiger",2,743,0.35351500676239533,4,,,2.0,256
"Faia, Ester",1,1726,,,,,2.0,256
"Faig, Miquel",1,1726,,,,,1.0,704
"Faleye, Olubunmi",0,2582,,,,,1.0,704
"Falk, Barry L.",1,1726,,,,,1.0,704
"Fama, Eugene F.",1,1726,,,,,3.0,97
"Fan, Elliott",1,1726,,,,,1.0,704
"Fan, Joseph",2,743,,,,,1.0,704
"Fan, Longzhen",1,1726,,,,,1.0,704
"Fang, Lily",2,743,,,,,2.0,256
"Fang, Vivian W.",2,743,,,,,1.0,704
"Farhi, Emmanuel",1,1726,,,,,1.0,704
"Farinelli, Simone",4,185,,,,,1.0,704
"Fattouh, Bassam A.",1,1726,,,,,1.0,704
"Fatum, Rasmus",1,1726,0.0,305,,,1.0,704
"Fatás, Antonio",2,743,,,,,1.0,704
"Fauver, Larry",4,185,,,,,2.0,256
"Fazzari, Steven M.",2,743,,,,,1.0,704
"Fecht, Falko",3,352,,,,,2.0,256
"Fee, C. Edward",2,743,,,,,1.0,704
"Feenstra, Robert C.",1,1726,,,,,1.0,704
"Fehle, Frank R.",1,1726,,,,,1.0,704
"Feijen, Erik",2,743,0.0,305,,,1.0,704
"Feldhütter, Peter",1,1726,,,,,1.0,704
"Feng, Shui",3,352,0.0,305,,,1.0,704
"Fenn, Paul T.",4,185,,,,,1.0,704
"Fernandes, Nuno",1,1726,,,,,2.0,256
"Fernando, Chitru S.",2,743,,,,,1.0,704
"Fernández de Guevara, Juan",1,1726,,,,,1.0,704
"Ferraris, Leo",1,1726,,,,,1.0,704
"Ferreira, Cândida",2,743,,,,,1.0,704
"Ferreira, Daniel",1,1726,,,,,2.0,256
"Ferreira, Manuel",4,185,,,,,1.0,704
"Ferreira, Miguel Ângelo",4,185,,,,,5.0,18
"Ferrell, Allen",2,743,,,,,1.0,704
"Ferri, Giovanni",0,2582,,,,,1.0,704
"Ferris, Stephen P.",5,96,0.02184109809789646,104,,,3.0,97
"Ferson, Wayne E.",1,1726,,,,,1.0,704
"Fich, Eliezer M.",1,1726,,,,,1.0,704
"Field, Laura Casares",3,352,,,,,1.0,704
"Fields, L. Paige",2,743,0.0011280250928030783,255,,,1.0,704
"Filipovic, Damir",2,743,,,,,1.0,704
"Finkelstein, Amy N.Y.",2,743,,,,,1.0,704
"Fiordelisi, Franco",0,2582,,,,,1.0,704
"Fisher, Adlai J.",1,1726,,,,,1.0,704
"Fishman, Michael J.",1,1726,0.0,305,,,2.0,256
"Fisman, Raymond J.",2,743,,,,,1.0,704
"Fissel, Gary S.",2,743,,,,,2.0,256
"Fleming, Michael J.",1,1726,,,,,1.0,704
"Fluck, Zsuzsanna",2,743,0.0,305,,,1.0,704
"Focarelli, Dario",1,1726,,,,,1.0,704
"Foerster, Stephen R.",1,1726,,,,,1.0,704
"Fogel, Kathy S.",2,743,0.0008445800120859831,264,,,1.0,704
"Fonseca, Ana Rosa",1,1726,,,,,1.0,704
"Forbes, Kristin J.",2,743,0.014365054243043344,117,,,1.0,704
"Forte, Santiago",1,1726,,,,,1.0,704
"Foster, Dean P.",3,352,,,,,1.0,704
"Foster, Michael E.",2,743,,,,,1.0,704
"Foucault, Thierry",4,185,,,,,3.0,97
"Frame, W. Scott",1,1726,0.0,305,,,1.0,704
"Francis, Bill B.",5,96,0.00026999601677498103,280,,,4.0,29
"Francis, Neville R.",1,1726,,,,,1.0,704
"Franks, Julian R.",4,185,,,,,3.0,97
"Franzen, Laurel A.",2,743,,,,,1.0,704
"Franzoni, Francesco",0,2582,,,,,1.0,704
"Fraser, Donald R.",3,352,2.8776150326609306e-06,301,,,2.0,256
"Fraser, Stuart",2,743,,,,,1.0,704
"Fratzscher, Marcel",2,743,,,,,2.0,256
"Frauendorfer, Karl",2,743,,,,,1.0,704
"Frazzini, Andrea",2,743,0.003389830508474576,202,,,2.0,256
"Freixas, Xavier",5,96,0.01014647060516244,137,,,3.0,97
"French, Kenneth R.",1,1726,,,,,4.0,29
"Friberg, Richard",1,1726,,,,,1.0,704
"Friesen, Geoffrey C.",4,185,,,,,3.0,97
"Frino, Alex",3,352,,,,,2.0,256
"Fritz Foley, C.",8,19,0.14862159163963426,23,,,4.0,29
"Froot, Kenneth A.",2,743,0.003389830508474576,202,,,2.0,256
"Frydman, Halina",1,1726,,,,,1.0,704
"Fu, Fangjian",0,2582,,,,,1.0,704
"Fu, Lawrence J.",2,743,,,,,1.0,704
"Fu, Xiaoqing (Maggie)",1,1726,,,,,1.0,704
"Fukunaga, Ichiro",0,2582,,,,,1.0,704
"Fulghieri, Paolo",1,1726,,,,,1.0,704
"Fuller, Kathleen P.",2,743,0.0,305,,,1.0,704
"Fung, William",3,352,0.0,305,,,1.0,704
"Fusai, Gianluca",3,352,,,,,2.0,256
"Fève, Patrick",1,1726,,,,,1.0,704
"Gabaix, Xavier",4,185,0.010134960145031797,145,,,2.0,256
"Gagliardini, Patrick",2,743,,,,,1.0,704
"Gajewski, Jean François",1,1726,,,,,1.0,704
"Galai, Dan",2,743,,,,,1.0,704
"Galema, Rients",2,743,,,,,1.0,704
"Gali, Jordi",1,1726,,,,,1.0,704
"Gamba, Andrea",1,1726,,,,,1.0,704
"Gambetti, Luca",2,743,,,,,1.0,704
"Gan, Jie",1,1726,,,,,3.0,97
"Ganslandt, Mattias",1,1726,,,,,1.0,704
"Garbade, Kenneth D.",1,1726,,,,,1.0,704
"Garcia, René",2,743,,,,,1.0,704
"García, Diego",2,743,0.0,305,,,1.0,704
"García-Herrero, Alicia",3,352,0.0067681505568185085,167,,,2.0,256
"García-Peñalosa, Cecilia",1,1726,,,,,1.0,704
"Garlappi, Lorenzo",5,96,0.030105608471698655,90,,,3.0,97
"Garmaise, Mark J.",1,1726,0.0,305,,,2.0,256
"Garner, Jacqueline L.",2,743,,,,,1.0,704
"Gasbarro, Dominic",3,352,,,,,1.0,704
"Gaspar, José Miguel",1,1726,,,,,1.0,704
"Gatev, Evan",2,743,,,,,2.0,256
"Gatzert, Nadine",1,1726,,,,,1.0,704
"Gavilá, Sergio",2,743,0.0,305,,,1.0,704
"Ge, Ying",1,1726,0.0,305,,,1.0,704
"Gehrig, Thomas P.",1,1726,,,,,1.0,704
"Geman, Hélyette",2,743,,,,,2.0,256
"George, Thomas J.",1,1726,,,,,1.0,704
"Gerace, Dionigi",2,743,,,,,1.0,704
"Gerdesmeier, Dieter",2,743,,,,,1.0,704
"Gerlach-Kristen, Petra",0,2582,,,,,1.0,704
"Germain, Laurent",1,1726,,,,,1.0,704
"Gersbach, Hans",1,1726,,,,,2.0,256
"Gertler, Mark L.",4,185,,,,,2.0,256
"Gervais, Simon",1,1726,,,,,1.0,704
"Getmansky, Mila",2,743,,,,,1.0,704
"Geyfman, Victoria",1,1726,,,,,1.0,704
"Ghosh, Chinmoy",5,96,,,,,2.0,256
"Ghysels, Eric",2,743,,,,,1.0,704
"Giaccotto, Carmelo",2,743,,,,,1.0,704
"Giambona, Erasmo",1,1726,,,,,1.0,704
"Giamouridis, Daniel",2,743,,,,,2.0,256
"Giannetti, Mariassunta",1,1726,0.0,305,,,2.0,256
"Giannopoulos, Kostas",0,2582,,,,,1.0,704
"Gibson, Rajna",4,185,,,,,1.0,704
"Gibson, Scott",2,743,,,,,1.0,704
"Gil-Bazo, Javier",1,1726,,,,,1.0,704
"Gilchrist, Simon G.",2,743,,,,,1.0,704
"Gillan, Stuart L.",2,743,0.0,305,,,1.0,704
"Ginglinger, Edith",1,1726,,,,,1.0,704
"Giot, Pierre",1,1726,,,,,1.0,704
"Glasserman, Paul",1,1726,,,,,1.0,704
"Gleason, Kimberly C.",2,743,,,,,1.0,704
"Glegg, Charmaine",1,1726,,,,,1.0,704
"Glennon, Dennis C.",2,743,,,,,1.0,704
"Gnabo, Jean Yves",3,352,,,,,1.0,704
"Gnocchi, Stefano",0,2582,,,,,1.0,704
"Gobbi, Giorgio",1,1726,,,,,1.0,704
"Goddard, John A.",4,185,,,,,3.0,97
"Godridge, Ben",3,352,,,,,1.0,704
"Goel, Anand Mohan",1,1726,0.0,305,,,1.0,704
"Goettler, Ronald L.",2,743,,,,,1.0,704
"Goetzmann, William Nelson",8,19,0.09797703663203937,34,,,3.0,97
"Gokcan, Suleyman",2,743,0.0,305,,,1.0,704
"Goldberg, Gerson M.",2,743,,,,,1.0,704
"Goldberg, Lawrence G.",5,96,0.007890420419556262,159,,,2.0,256
"Goldfarb, Brent",2,743,,,,,1.0,704
"Goldman, Eitan Moshe",2,743,,,,,1.0,704
"Goldstein, Itay",2,743,,,,,2.0,256
"Goldstein, Michael A.",5,96,,,,,2.0,256
"Goldstein, Robert S.",4,185,0.0033811976633765935,233,,,4.0,29
"Golec, Joseph H.",1,1726,,,,,1.0,704
"Gomes, Francisco J.",3,352,,,,,3.0,97
"Gompers, Paul A.",3,352,0.0,305,,,1.0,704
"Gondat-Larralde, Céline",1,1726,,,,,1.0,704
"Gong, Guojin",2,743,,,,,1.0,704
"Gonzalez, Angelica",1,1726,,,,,1.0,704
"Gonzalez, Francisco M.",1,1726,,,,,2.0,256
"Gonzalez, Laura",1,1726,,,,,1.0,704
"Gonçalves, Paulo Miguel Marques Gama",1,1726,,,,,1.0,704
"Goodell, John W.",1,1726,,,,,1.0,704
"Gopalan, Radhakrishnan",4,185,0.052856032919915974,56,,,2.0,256
"Gorton, Gary B.",2,743,0.0,305,,,1.0,704
"Goto, Shingo",2,743,,,,,1.0,704
"Gottesman, Aron A.",3,352,,,,,1.0,704
"Gottfries, Nils",3,352,,,,,1.0,704
"Gottschalg, Oliver F.",1,1726,,,,,1.0,704
"Gottschalk, Katrin",2,743,,,,,1.0,704
"Goyal, Amit",5,96,0.02687116917498777,96,,,4.0,29
"Goyal, Vidhan K.",1,1726,0.0,305,,,1.0,704
"Goyenko, Ruslan Y.",2,743,,,,,1.0,704
"Gozzi, Juan Carlos",3,352,0.003355299128082645,238,,,2.0,256
"Grace, Martin F.",1,1726,,,,,1.0,704
"Graham, John R.",2,743,0.0,305,,,1.0,704
"Graham, Liam",1,1726,,,,,1.0,704
"Grané, Aurea",1,1726,,,,,1.0,704
"Grauer, Robert R.",1,1726,,,,,1.0,704
"Gray, Philip K.",2,743,,,,,1.0,704
"Green, Richard C.",2,743,,,,,2.0,256
"Green, T. Clifton",1,1726,,,,,1.0,704
"Greene, Jason T.",2,743,,,,,1.0,704
"Greenwood, Robin M.",4,185,0.007005759340943951,165,,,5.0,18
"Grenadier, Steven R.",1,1726,,,,,1.0,704
"Gresse, Carole",1,1726,,,,,1.0,704
"Grier, Kevin B.",1,1726,,,,,1.0,704
"Griffin, John M.",5,96,0.01014647060516244,137,,,3.0,97
"Griffiths, Mark D.",3,352,,,,,1.0,704
"Grimaldi, Marianna",2,743,,,,,1.0,704
"Grinblatt, Mark S.",1,1726,,,,,1.0,704
"Grinstein, Yaniv",1,1726,0.0,305,,,2.0,256
"Gropper, Daniel M.",2,743,,,,,1.0,704
"Gruber, Martin J.",2,743,,,,,1.0,704
"Grunert, Jens",1,1726,,,,,1.0,704
"Guadalupe, Maria",1,1726,,,,,1.0,704
"Guariglia, Alessandra",1,1726,,,,,2.0,256
"Guay, Alain",1,1726,,,,,1.0,704
"Guay, Wayne R.",2,743,,,,,1.0,704
"Guedhami, Omrane",3,352,,,,,2.0,256
"Guidolin, Massimo",2,743,,,,,2.0,256
"Guiso, Luigi",2,743,0.0,305,,,1.0,704
"Gulen, Huseyin",5,96,0.04641017524675549,61,,,2.0,256
"Guo, Hui",1,1726,,,,,2.0,256
"Gup, Benton E.",2,743,,,,,1.0,704
"Gupta, Anurag",2,743,0.0,305,,,1.0,704
"Gupta, Manu",1,1726,,,,,1.0,704
"Gupta, Nandini",2,743,0.0067681505568185085,167,,,2.0,256
"Gupta, Poonam N.",2,743,5.275627559878373e-06,298,,,1.0,704
"Gurevich, Gregory",2,743,,,,,1.0,704
"Gutierrez, Roberto C.",1,1726,,,,,1.0,704
"Gârleanu, Nicolae",4,185,0.018333285373082788,109,,,3.0,97
"Géczy, Christopher C.",6,51,0.00788466518949091,160,,,3.0,97
"Gómez, Juan Pedro",2,743,,,,,1.0,704
"Gómez-Valle, Lourdes",1,1726,,,,,1.0,704
"Güner, A. Burak",2,743,,,,,1.0,704
"Güner, Z. Nuray",2,743,,,,,1.0,704
"Güttler, André",2,743,,,,,2.0,256
"Ha, Joonkyung",1,1726,,,,,1.0,704
"Habib, Michel A.",2,743,,,,,2.0,256
"Hackbarth, Dirk",3,352,0.0067681505568185085,167,,,2.0,256
"Hadlock, Charles J.",2,743,,,,,1.0,704
"Hafner, Wolfgang",1,1726,,,,,1.0,704
"Hagendorff, Jens",2,743,,,,,1.0,704
"Hahn, Jaehoon",1,1726,,,,,1.0,704
"Hahn, Volker",1,1726,,,,,2.0,256
"Haigh, Michael S.",2,743,,,,,1.0,704
"Hail, Luzi",1,1726,0.0,305,,,1.0,704
"Hale Shapiro, Adam",0,2582,,,,,1.0,704
"Hale, Galina B.",1,1726,,,,,2.0,256
"Halling, Michael",3,352,,,,,1.0,704
"Hamao, Yasushi",2,743,0.0,305,,,1.0,704
"Hamilton, James D.",0,2582,,,,,1.0,704
"Hamon, Jacques",1,1726,,,,,1.0,704
"Han, Bing",4,185,0.016834047941066445,112,,,4.0,29
"Han, Liang",2,743,,,,,1.0,704
"Han, Xi",3,352,0.00023596443267819635,281,,,1.0,704
"Handley, John C.",0,2582,,,,,1.0,704
"Hannan, Timothy H.",2,743,,,,,3.0,97
"Hanouna, Paul",2,743,0.0,305,,,2.0,256
"Hansen, Lars Peter",3,352,,,,,1.0,704
"Hanweck, Gerald A.",2,743,,,,,2.0,256
"Hao, Graceqing",0,2582,,,,,1.0,704
"Hardee, Pauline",1,1726,,,,,1.0,704
"Harding, John P.",2,743,,,,,1.0,704
"Hardwick, Philip",2,743,,,,,1.0,704
"Harford, Jarrad",9,8,0.23645886510638575,10,,,5.0,18
"Haritchabalet, Carole",1,1726,,,,,1.0,704
"Harper, Joel T.",1,1726,,,,,1.0,704
"Harrington, Scott E.",2,743,,,,,1.0,704
"Harris, Jeffrey H.",2,743,0.0,305,,,1.0,704
"Harris, Lawrence E.",2,743,,,,,1.0,704
"Harris, Milton",1,1726,,,,,1.0,704
"Harris, Oneil",1,1726,,,,,1.0,704
"Harris, Richard D.F.",1,1726,,,,,1.0,704
"Hartarska, Valentina M.",2,743,,,,,1.0,704
"Hartmann, Philipp",2,743,,,,,1.0,704
"Hartmann-Wendels, Thomas",2,743,,,,,1.0,704
"Hartzell, Jay C.",5,96,0.0067681505568185085,167,,,2.0,256
"Harvey, Campbell R.",3,352,,,,,2.0,256
"Hasan, Iftekhar",10,5,0.09030328344660836,36,,,7.0,4
"Hasbrouck, Joel",0,2582,,,,,1.0,704
"Haslag, Joseph H.",1,1726,,,,,1.0,704
"Hasman, Augusto",1,1726,,,,,1.0,704
"Hatch, Brian C.",3,352,0.0,305,,,1.0,704
"Hauner, David",0,2582,,,,,1.0,704
"Haushalter, David David",2,743,0.001963972259791085,241,,,1.0,704
"Hauswald, Robert",1,1726,,,,,1.0,704
"Hauten, Guido",2,743,,,,,1.0,704
"Hayes, Rachel M.",1,1726,,,,,1.0,704
"He, Ping",0,2582,,,,,1.0,704
"He, Shan",2,743,,,,,1.0,704
"He, Yan",4,185,,,,,2.0,256
"He, Zhiguo",0,2582,,,,,2.0,256
"Heffernan, Shelagh A.",1,1726,,,,,1.0,704
"Hegde, Shantaram P.",4,185,,,,,2.0,256
"Hege, Ulrich",3,352,,,,,1.0,704
"Heid, Frank",5,96,0.0,305,,,2.0,256
"Heimeshoff, Ulrich",1,1726,,,,,1.0,704
"Hellerstein, Rebecca",0,2582,,,,,1.0,704
"Hellmann, Thomas F.",4,185,,,,,3.0,97
"Hellwig, Martin F.",0,2582,,,,,1.0,704
"Helwege, Jean",5,96,0.01351328019337573,122,,,3.0,97
"Hennessy, Christopher A.",5,96,0.03351845990043452,79,,,4.0,29
"Henry, Peter Blair",1,1726,0.0,305,,,1.0,704
"Henry, Ólan T.",0,2582,,,,,1.0,704
"Hens, Thorsten",2,743,,,,,1.0,704
"Herings, P. Jean-Jacques",2,743,,,,,1.0,704
"Hernando, Ignacio",2,743,,,,,2.0,256
"Hernández-Murillo, Rubén",3,352,,,,,1.0,704
"Heron, Randall A.",1,1726,,,,,1.0,704
"Herrera, Ana María",1,1726,,,,,1.0,704
"Herring, Richard John",2,743,,,,,1.0,704
"Hertzel, Michael G.",3,352,,,,,1.0,704
"Heston, Steven L.",3,352,,,,,2.0,256
"Heyman, Fredrik",4,185,0.0,305,,,1.0,704
"Hibbert, Ann Marie",2,743,,,,,1.0,704
"Hightower, Kenneth N.",2,743,,,,,1.0,704
"Hilary, Gilles",1,1726,,,,,1.0,704
"Hilscher, Jens",2,743,0.0,305,,,1.0,704
"Hilton, Spence",2,743,,,,,1.0,704
"Hines, James R.",2,743,0.014365054243043344,117,,,1.0,704
"Hinnerich, Mia",0,2582,,,,,1.0,704
"Hirose, Yasuo",0,2582,,,,,1.0,704
"Hirshleifer, David",5,96,0.010137837760064458,144,,,3.0,97
"Hirtle, Beverly J.",1,1726,,,,,3.0,97
"Hjalmarsson, Erik",5,96,,,,,3.0,97
"Hjalmarsson, Randi",1,1726,,,,,1.0,704
"Ho, Chienwei",1,1726,,,,,1.0,704
"Ho, Taikuang",1,1726,,,,,1.0,704
"Ho, Wai Ming",2,743,,,,,1.0,704
"Hoberg, Gerard",1,1726,,,,,2.0,256
"Hochberg, Yael V.",2,743,0.0,305,,,1.0,704
"Hodges, Charles W.",2,743,,,,,1.0,704
"Hodges, Stewart",1,1726,,,,,1.0,704
"Hodrick, Robert J.",4,185,,,,,2.0,256
"Holden, Craig W.",2,743,,,,,1.0,704
"Holderness, Clifford G.",2,743,,,,,2.0,256
"Hollifield, Burton",2,743,,,,,2.0,256
"Holmén, Martin",2,743,,,,,1.0,704
"Holod, Dmytro",1,1726,,,,,1.0,704
"Holthausen, Cornelia",1,1726,,,,,1.0,704
"Hong, Dong",2,743,0.0,305,,,1.0,704
"Hong, Gwangheon",1,1726,,,,,1.0,704
"Hong, Harrison",9,8,0.19534667264574285,15,,,6.0,8
"Hong, Yongmiao",2,743,,,,,1.0,704
"Honig, Adam",1,1726,,,,,2.0,256
"Honohan, Patrick",0,2582,,,,,1.0,704
"Horel, Guillaume",3,352,0.0006710598256165185,272,,,1.0,704
"Horneff, Wolfram J.",3,352,,,,,1.0,704
"Hotchkiss, Edith SHWALB",2,743,,,,,1.0,704
