node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
ANTONY THOMPSON,2,3522,1.82900875188004E-08,3658,5.03137631202837E-05,4116,1,1618,,
AR RADHAKRISHNAN,2,3522,0,4217,0.0003182391,3134,1,1618,,
ASHLEY HUBKA,1,4821,0,4217,0.002340154,1516,1,1618,,
"ASQUITH, PAUL",19,591,0.0009709156,957,0.0116351025,511,,,2,170
ATINDRA BARUA,2,3522,5.22573929108582E-09,4031,0.0010230551,2264,1,1618,,
AVI WHOL,3,2665,1.91322417293845E-07,3244,0.000292104,3185,1,1618,,
"Aadland, David M.",3,2665,7.99127755214228E-06,2460,2.11679321453244E-05,4445,1,1618,,
"Abaffy, József",4,2252,,,,,,,1,544
"Abarbanell, Jeffery S.",3,2665,7.86407936723223E-06,2467,3.13334201756399E-05,4299,1,1618,,
"Abate, James A.",3,2665,,,,,1,1618,,
"Abbott, Ashok",2,3522,1.04514785821716E-08,3808,4.42549911944845E-06,4780,1,1618,,
"Abel, Andrew B.",13,948,4.8670663992084E-05,2145,0.0149663374,411,8,190,,
"Abhyankar, Abhay H.",3,2665,0,4217,0.0006635223,2600,,,1,544
"Abramitzky, Ran",2,3522,5.62771923655396E-09,3987,7.78385110566246E-05,3887,1,1618,,
"Abreu, Dilip",2,3522,0,4217,0.0024596612,1469,1,1618,,
"Acemoglu, Daron",4,2252,1.58514091829603E-07,3285,0.0005627421,2722,3,668,,
"Acerbi, Carlo",6,1775,0.0045825339,199,1.00890574092517E-06,4996,3,668,,
"Acharya, Viral V.",91,16,0.0136625979,32,0.0938630638,25,18,36,5,16
"Ackert, Lucy F.",5,1955,0.0005735771,1279,5.33271985571298E-05,4087,,,1,544
"Adam, Klaus",11,1124,0.0004712698,1391,0.0003425121,3086,1,1618,1,544
"Adam, Tim R.",25,396,0.0006437222,1219,0.0198217401,318,4,483,2,170
"Adam-Müller, Axel F.A.",5,1955,3.12834605426911E-05,2212,0.0027395234,1393,2,958,,
"Adams, Mike B.",9,1348,0.0011467153,869,2.70408208677243E-05,4338,,,1,544
"Adams, Renée Birgit",38,173,0.0047599853,186,0.0227568501,275,1,1618,2,170
"Adams, Robert M.",2,3522,0,4217,0.0002632111,3266,2,958,,
"Adler, Michael",3,2665,3.56419305416929E-07,3107,0.0003294979,3112,1,1618,,
"Admati, Anat R.",4,2252,3.65801750376008E-07,3087,0.0068785499,774,3,668,,
"Adolfson, Malin",3,2665,0,4217,5.28787771918178E-05,4098,1,1618,,
"Aerts, Marc Goov",2,3522,8.1289277861335E-09,3858,3.28218372695553E-05,4273,1,1618,,
"Affleck-Graves, John F.",2,3522,2.67441724163792E-07,3161,0.0012573671,2093,1,1618,,
"Agarwal, Sumit",26,377,0.0045606562,200,0.0013440993,2028,1,1618,2,170
"Agarwal, Vikas",11,1124,0.0003178537,1625,0.0026914206,1410,5,367,,
"Agbetsiafa, Douglas K.",2,3522,0.000095584,2001,0.000023801,4384,1,1618,,
"Agell, Jonas",3,2665,1.09740525112802E-07,3325,8.9266462522896E-07,5015,1,1618,,
"Aggarwal, Rajesh K.",19,591,0.0005859995,1264,0.0125868026,476,9,159,,
"Aggarwal, Reena",16,737,0.0001614615,1860,0.011747757,504,4,483,2,170
"Aghion, Philippe",7,1622,0.0023803144,463,0.0033040962,1245,4,483,,
"Agnew, Julie Richardson",2,3522,1.59044239293916E-09,4210,0.0012683715,2071,1,1618,,
"Agrawal, Anup",5,1955,1.14044718273196E-05,2387,0.0005250939,2789,2,958,,
"Aguiar, Mark",7,1622,6.61131152635964E-05,2084,0.003122212,1293,4,483,,
"Aguiar-Conraria, Luís",4,2252,,,,,,,1,544
"Ahlin, Christian R.",1,4821,0,4217,8.62232256773345E-05,3849,1,1618,,
"Ahmed, Anwer S.",1,4821,0,4217,0.0002770031,3216,1,1618,,
"Ahn, Dong Hyun",2,3522,4.30355000442362E-09,4120,0.0006963427,2558,1,1618,,
"Ahn, HeeJoon",3,2665,0,4217,0.0010870713,2220,,,1,544
"Ahn, Seoungpil",8,1480,0.0003795717,1553,0.0037271847,1161,2,958,1,544
"Ahn, Seung Chan",2,3522,0,4217,7.6636844663987E-05,3905,,,1,544
"Airaudo, Marco",2,3522,1.21933916792003E-08,3757,2.8605864548751E-08,5199,1,1618,,
"Aisen, Ari",3,2665,,,,,,,1,544
"Aitken, Michael J.",3,2665,7.86127426415828E-06,2468,1.07973982949061E-06,4990,1,1618,,
"Aivazian, Varouj A.",2,3522,,,,,,,1,544
"Aizenman, Joshua",6,1775,0.0020016757,549,0.0007086203,2533,3,668,,
"Akdoĝu, Evrim",2,3522,3.22253922950292E-08,3524,0.0020917283,1615,1,1618,,
"Akerlof, George A.",2,3522,1.23640991627091E-05,2368,7.49914951030854E-06,4689,2,958,,
"Akhigbe, Aigbe O.",2,3522,,,,,,,2,170
"Aksoy, Yunus",2,3522,1.82900875188004E-08,3658,0.000000011,5209,1,1618,,
"Aktas, Nihat",3,2665,7.62733888341665E-07,2928,0.0020704344,1640,1,1618,,
"Al-muharrami, Saeed M.",2,3522,0,4217,2.46841017876008E-08,5202,,,1,544
"Alawode, Abayomi A.",3,2665,2.39121731063231E-05,2276,0.001189165,2137,1,1618,,
"Albanese, Claudio",15,800,0.0011278443,875,0.0007573588,2455,2,958,1,544
"Albuquerque, Rui",7,1622,5.4222498748345E-07,3003,0.009444847,618,6,291,,
"Alderson, Michael J.",4,2252,4.50085778831081E-06,2575,0.0010478951,2249,,,1,544
"Alegría, Carlos Manuel",3,2665,,,,,1,1618,,
"Alencar, Leonardo S.",2,3522,2.66569979419306E-07,3164,2.27336194543404E-05,4407,1,1618,,
"Alesina, Alberto F.",1,4821,0,4217,0.0024137589,1488,1,1618,,
"Alessie, Rob J.M.",2,3522,7.31603500752015E-09,3899,1.92736629113801E-05,4486,1,1618,,
"Alevy, Jonathan E.",8,1480,0.0006368608,1223,2.70162538523103E-06,4868,,,1,544
"Alexander, Carol O.",5,1955,2.19481050225605E-07,3209,0.000005913,4714,,,1,544
"Alexander, Gordon J.",22,487,0.0013052887,774,0.0114293565,520,4,483,4,29
"Alexander, S.",2,3522,,,,,,,1,544
"Alford, Andrew W.",2,3522,2.29540598360945E-06,2693,0.0044078287,1054,2,958,,
"Ali, Ashiq",2,3522,4.30355000442362E-09,4120,6.80997705401065E-05,3970,1,1618,,
"Allayannis, George",9,1348,0.0004056187,1460,0.0024531452,1474,4,483,,
"Allen, Franklin",42,140,0.0073284664,102,0.0185648494,338,14,63,2,170
"Allen, Jeffrey W.",1,4821,0,4217,0.0003357192,3094,1,1618,,
"Allen, Linda",41,147,0.0039129378,255,0.0094036907,621,4,483,2,170
"Allen, William A.",3,2665,3.78272264593371E-08,3476,8.96351098282004E-06,4651,1,1618,,
"Allen, William T.",4,2252,0,4217,0.0041673435,1104,2,958,,
"Allsopp, Christopher J.",4,2252,0.0012066566,816,2.58575096866258E-06,4871,1,1618,,
"Allsopp, Louise",1,4821,0,4217,1.61487854380533E-07,5126,1,1618,,
"Almazan, Andres",23,448,0.0016558967,652,0.0099065918,586,11,102,,
"Almeida, Heitor V.",87,21,0.0052892234,153,0.1381479913,8,7,234,7,5
"Almgren, Robert F.",3,2665,1.33600285396889E-07,3303,0.0008399112,2392,1,1618,,
"Alsleben, Christoph",2,3522,,,,,1,1618,,
"Alston, Lee J.",2,3522,5.8426431628495E-07,2979,5.56459030037159E-05,4054,1,1618,,
"Alti, Aydoǧan",26,377,0.0007972647,1079,0.0391288386,120,5,367,2,170
"Altman, Edward I.",23,448,0.0101806925,53,0.0129415192,463,9,159,,
"Altunbaş, Yener",6,1775,0.0001457598,1882,9.62708079475387E-05,3806,1,1618,,
"Alvarez, Fernando E.",4,2252,1.87312757873881E-07,3263,0.0049449777,979,2,958,,
"Amador, Manuel",3,2665,7.45076215219493E-06,2481,0.0008464482,2384,2,958,,
"Amato, Jeffery D.",2,3522,4.5725218797001E-09,4089,1.70644324204855E-05,4528,1,1618,,
"Ambrose, Brent William",22,487,0.0015048069,702,0.0013433529,2030,,,2,170
"Amel, Dean F.",3,2665,,,,,1,1618,,
"Amemiya, Takeshi",3,2665,5.31021238120917E-06,2539,0.0008062448,2416,1,1618,,
"Amenc, Noël",4,2252,2.77674113114481E-06,2653,9.6921718240199E-05,3794,1,1618,,
"Ameriks, John",3,2665,2.84892227286814E-05,2237,0.0004186822,2974,1,1618,,
"Amihud, Yakov",58,54,0.0116960691,42,0.0493228223,88,26,11,,
"Amilon, Henrik",2,3522,7.31603500752015E-09,3899,4.45617577238723E-06,4773,1,1618,,
"Amin, Kaushik I.",2,3522,3.4086072194128E-08,3503,0.0005845357,2695,1,1618,,
"Amir, Eli",3,2665,1.21933916792003E-08,3757,0.0001152347,3691,1,1618,,
"Amit, Raphael Raffi",31,274,0.0025849245,426,0.0128484161,468,,,1,544
"Ammann, Manuel",2,3522,5.62771923655396E-09,3987,2.25385410859212E-05,4418,1,1618,,
"Ammer, John",3,2665,8.17674500840488E-08,3385,0.0007730692,2438,2,958,,
"Amoako-Adu, Ben",1,4821,0,4217,0.0004464331,2908,1,1618,,
"Anand, Amber",2,3522,0,4217,0.0004655578,2875,1,1618,,
"Anari, Ali",22,487,0.0004890557,1376,0.0007996697,2428,,,1,544
"Andersen, Leif B.G.",1,4821,0,4217,3.4667729350787E-06,4814,1,1618,,
"Andersen, Torben G.",6,1775,0.000507179,1349,0.0042279508,1094,3,668,,
"Anderson, Christopher W.",18,635,0.0020781542,528,0.0010738008,2228,3,668,1,544
"Anderson, Evan W.",6,1775,0.000063375,2097,0.0014474647,1976,1,1618,1,544
"Anderson, Gary A.",3,2665,1.64811777641938E-08,3681,1.70994458838775E-06,4931,1,1618,,
"Anderson, Kirsten",3,2665,3.11009344066125E-08,3541,0.001263561,2085,1,1618,,
"Anderson, Richard G.",1,4821,0,4217,0.0007361778,2476,1,1618,,
"Anderson, Robert M.",2,3522,2.56061225263205E-06,2676,0.0007710263,2441,2,958,,
"Anderson, Ronald W.",3,2665,5.07852033929428E-07,3014,0.0053707305,926,2,958,,
"Andersson, Magnus",10,1239,0.0013422238,750,9.77209163666904E-05,3788,,,1,544
"Andrade, Gregor",3,2665,3.32451898051895E-07,3127,0.0020616767,1647,1,1618,,
"Andreani, Ettore",3,2665,,,,,1,1618,,
"Andreasen, Jesper",2,3522,2.0445498285554E-06,2720,0.0005985667,2673,1,1618,,
"Andres, Christian",3,2665,2.60728411229582E-06,2664,1.44427014879668E-05,4568,1,1618,,
"Andrews, Donald W.K.",2,3522,6.09669583960013E-09,3967,0.0001082407,3726,1,1618,,
"Andricopoulos, Ari D.",3,2665,,,,,,,1,544
"Andrés, Javier",1,4821,0,4217,1.63564131034454E-06,4936,1,1618,,
"Ang, Andrew",91,16,0.0098042886,60,0.1114117822,13,12,87,5,16
"Ang, James",5,1955,0.0001255242,1935,0.0004477699,2905,2,958,,
"Angel, James J.",4,2252,1.91322417293845E-07,3244,0.0011069862,2201,2,958,,
"Angeletos, George Marios",4,2252,5.04458288961733E-05,2138,0.0004817433,2852,2,958,,
"Angeloni, Ignazio",1,4821,0,4217,6.07405793970824E-06,4709,1,1618,,
"Anglin, Paul M.",3,2665,3.13544357465149E-08,3531,3.94551060710261E-07,5078,1,1618,,
"Angrist, Joshua D.",1,4821,0,4217,0.0003227703,3126,1,1618,,
"Annaert, Jan",5,1955,2.82814998503636E-05,2239,0.0001721763,3502,1,1618,1,544
"Antecol, Heather",3,2665,3.1296371976614E-08,3537,0.0001185175,3668,1,1618,,
"Antell, Jan",3,2665,0.0001912046,1803,0.0001027448,3758,,,1,544
"Antoniou, Antonios",2,3522,,,,,,,1,544
"Antweiler, Werner",5,1955,0.000059541,2111,0.0015614799,1914,1,1618,,
"Aoki, Kosuke",2,3522,1.46320700150403E-08,3705,1.4422848001378E-05,4576,1,1618,,
"Aoki, Masahiko",1,4821,0,4217,0.0011756396,2143,1,1618,,
"Apel, Mikael",8,1480,0.0005294528,1333,5.08180268611923E-06,4747,,,1,544
"Apilado, Vincent P.",1,4821,,,,,,,1,544
"Arad, Ruth W.",2,3522,0,4217,0.0005594897,2731,1,1618,,
"Aragon, George O.",14,859,0.0003824823,1512,0.0067504189,790,,,1,544
"Arbatskaya, Maria",1,4821,0,4217,0.000178227,3472,1,1618,,
"Arellano, Manuel",3,2665,1.7544376020688E-07,3267,3.98776453408704E-05,4216,1,1618,,
"Arend, Richard J.",2,3522,9.56083841566092E-05,1999,2.2608361794463E-06,4893,1,1618,,
"Arikan, Asli M.",3,2665,6.41015794902103E-06,2505,0.0059984034,857,1,1618,,
"Arin, Kerim Peren",2,3522,1.46320700150403E-08,3705,9.51799944282068E-08,5171,1,1618,,
"Arlen, Jennifer H.",2,3522,5.22573929108582E-09,4031,0.0006204881,2654,1,1618,,
"Armstrong, Vaughn S.",2,3522,2.46437786530056E-07,3175,0.0001337493,3627,1,1618,,
"Arnold, Glen C.",2,3522,2.28626093985005E-08,3614,0.001092808,2216,1,1618,,
"Arnold, Ivo J.M.",3,2665,3.56419305416929E-07,3107,0.0003294979,3112,1,1618,,
"Arnold, Tom",2,3522,7.31603500752015E-09,3899,6.44783708438483E-05,3995,1,1618,,
"Arnott, Richard J.",3,2665,3.13544357465149E-08,3531,3.94551060710261E-07,5078,1,1618,,
"Arnott, Robert D.",3,2665,0.0002346642,1733,0.000003423,4823,1,1618,,
"Arora, Navneet",1,4821,0,4217,0.0015629121,1911,1,1618,,
"Arping, Stefan",20,554,0.003057849,357,0.002593459,1433,1,1618,1,544
"Arslanalp, Serkan",12,1034,0.0001211272,1943,0.0033546802,1238,,,1,544
"Artis, Michael J.",3,2665,5.64759897203893E-07,2990,3.54944159690925E-06,4806,1,1618,,
"Arzac, Enrique R.",3,2665,6.70636542356014E-09,3939,0.0027933081,1376,1,1618,,
"Ashcraft, Adam B.",13,948,0.0008194154,1060,0.007065177,765,4,483,1,544
"Ashenfelter, Orley C.",2,3522,4.7859062340861E-08,3445,0.0010071368,2279,1,1618,,
"Asparouhova, Elena",3,2665,5.41028462968711E-08,3431,0.0001821958,3443,1,1618,,
"Asquith, Daniel",4,2252,1.90472544613323E-07,3251,0.0019564707,1687,1,1618,,
"Assarsson, Bengt",3,2665,1.09740525112802E-07,3325,8.9266462522896E-07,5015,1,1618,,
"Assoé, Kodjovi",5,1955,0.0005793673,1271,9.10403929328276E-05,3824,2,958,,
"Aste, Tomaso",3,2665,0,4217,7.5359584296824E-07,5039,,,1,544
"Atack, Jeremy",1,4821,0,4217,8.62232256773345E-05,3849,1,1618,,
"Atanasov, Vladimir",22,487,0.0030866856,353,0.0044089359,1053,3,668,1,544
"Athanassakos, George",5,1955,0.0005735771,1279,5.33271985571298E-05,4087,,,1,544
"Athey, Susan",5,1955,5.34014161533084E-06,2538,0.0018834121,1735,3,668,,
"Atiase, Rowland K.",2,3522,1.21933916792003E-08,3757,4.67588290834296E-07,5069,1,1618,,
"Atkeson, Andrew G.",2,3522,1.84226243848786E-08,3654,0.0006876667,2578,1,1618,,
"Atoian, Rouben",1,4821,0,4217,4.10072039168569E-05,4202,1,1618,,
"Attanasio, Orazio P.",4,2252,0.0003650184,1564,0.0034945171,1207,3,668,,
"Attari, Mukarram",8,1480,1.73345397127425E-05,2330,0.0019459013,1699,1,1618,2,170
"Attig, Najah",16,737,0.0012345164,796,0.0048238989,989,,,1,544
"Au, Andrea S.",10,1239,0.0003185179,1619,0.0034742062,1210,,,1,544
"Audrino, Francesco",1,4821,0,4217,0.000034161,4259,,,1,544
"Auerbach, Alan J.",5,1955,0.000027197,2248,0.0020658683,1644,3,668,,
"Auernheimer, Leonardo",1,4821,0,4217,0.000000125,5145,1,1618,,
"Ausubel, Lawrence M.",3,2665,7.57344546033367E-07,2930,0.0013199913,2050,1,1618,,
"Avellaneda, Marco M.",10,1239,0.0007698326,1104,0.0005756227,2710,4,483,,
"Avery, Robert B.",6,1775,5.34331842513525E-07,3009,0.0060009306,856,4,483,,
"Avouyi-Dovi, Sanvi",9,1348,0.0010566073,907,1.96618485430349E-05,4475,,,1,544
"Avramov, Doron",29,302,0.0023174326,476,0.0360746555,139,3,668,5,16
"Axelson, Ulf",21,523,0.0005041993,1355,0.0238576136,254,7,234,1,544
"Ayadi, Mohamed A.",7,1622,0.0007444756,1166,0.0007950013,2429,,,1,544
"Ayers, Benjamin C.",2,3522,0,4217,0.0018160485,1759,1,1618,,
"Ayotte, Kenneth M.",7,1622,2.18746387442459E-05,2290,0.0058702681,878,3,668,,
"Azoulay, Pierre",1,4821,0,4217,0.0001238026,3651,1,1618,,
"Aït-Sahalia, Yacine",9,1348,0.0008644401,1032,0.001860221,1745,3,668,2,170
"Aşçıoğlu, Aslı",2,3522,4.8773566716801E-09,4075,4.44577520954028E-05,4174,1,1618,,
"Aǧca, Şenay",5,1955,0.0001634873,1856,0.0011529176,2166,2,958,,
B CHAN,1,4821,0,4217,4.83486125567019E-05,4132,1,1618,,
BARRY JOHNSTON,2,3522,0,4217,0.0001049389,3744,1,1618,,
BEN DE PRISCO,2,3522,5.62771923655396E-09,3987,0.000003254,4840,1,1618,,
BEN ROSS,2,3522,0,4217,0.0026457147,1420,1,1618,,
"BHATTACHARYA, SUDIPTO",10,1239,0.0002701868,1683,0.0029674296,1321,6,291,,
BILL AHEARN,3,2665,2.53271155506214E-05,2263,0.0003183405,3132,1,1618,,
BIRGIT UHLENBROCK,1,4821,0,4217,0.000015656,4548,1,1618,,
BOB ELSASSER,2,3522,4.9925909227143E-08,3433,0.0001748145,3481,1,1618,,
BONNIE CLARK MOSKOWITZ,2,3522,0,4217,0.0045291294,1039,1,1618,,
"BORCHERDING, THOMAS E.",3,2665,3.1296371976614E-08,3537,0.0001185175,3668,1,1618,,
BORIS HOFFMAN,3,2665,1.77333167540052E-06,2743,1.1228148413772E-05,4606,1,1618,,
BPS MURTHI,2,3522,0,4217,0.0004655578,2875,1,1618,,
BRAD EFFRON,3,2665,5.31021238120917E-06,2539,0.0008062448,2416,1,1618,,
BRAD MCPHAIL,4,2252,2.58181629938603E-05,2258,0.0015764332,1894,1,1618,,
BRIAN HEALY,2,3522,0,4217,0.000179883,3450,1,1618,,
BRIAN SLINGERLAND,2,3522,6.09669583960013E-09,3967,0.0002723184,3234,1,1618,,
BRITT TUNICK,2,3522,6.65094091592741E-09,3942,0.0009828793,2302,1,1618,,
BRUCE FOERSTER,4,2252,6.00237903102068E-06,2521,0.0017032631,1813,2,958,,
BRUNO DUPIRE,3,2665,0,4217,0.0003664426,3041,3,668,,
BRUNO HUSSON,3,2665,7.57344546033367E-07,2930,0.0013199913,2050,1,1618,,
BRYAN LINCOLN,2,3522,1.46320700150403E-08,3705,0.0010177291,2268,1,1618,,
BRYAN TAYLOR,3,2665,2.43867833584005E-08,3582,2.43441803569046E-06,4879,1,1618,,
"Bacchetta, Philippe",5,1955,0.0002155247,1765,0.0005867048,2693,2,958,,
"Bacidore, Jeffrey M.",7,1622,2.30851095759957E-05,2283,0.0035352035,1199,1,1618,1,544
"Back, Kerry",23,448,0.000622368,1236,0.0080609223,702,13,77,1,544
"Backman, Michael",2,3522,8.1540947452237E-09,3852,0.0004423253,2916,1,1618,,
"Backus, David K.",4,2252,5.50112950547201E-06,2535,0.0026882384,1414,2,958,,
"Bae, Youngsoo",2,3522,0,4217,1.42356102224542E-05,4578,,,1,544
"Baele, Lieven",10,1239,0.0003890362,1483,0.000962443,2313,2,958,1,544
"Bagella, Michele",9,1348,0.0002410133,1719,0.0006121653,2664,,,1,544
"Bai, Jushan",2,3522,0,4217,0.0024872242,1461,1,1618,,
"Bailey, Warren",29,302,0.0014563875,718,0.0291762068,194,9,159,1,544
"Baird, Douglas G.",6,1775,7.25711623619121E-06,2484,0.005015642,966,2,958,,
"Bajari, Patrick",5,1955,0.0013484929,749,0.0004718327,2868,3,668,,
"Bajo-Rubio, Oscar",1,4821,0,4217,1.63564131034454E-06,4936,1,1618,,
"Baker, George P.",5,1955,1.49528533773847E-06,2786,0.0039211939,1139,3,668,,
"Baker, Malcolm P.",61,48,0.0042250116,227,0.115356499,12,12,87,3,53
"Bakke, Tor Erik",2,3522,6.06728430692337E-07,2961,0.0005614564,2727,1,1618,,
"Baks, Klaas P.",2,3522,1.04514785821716E-08,3808,0.001350956,2024,1,1618,,
"Bakshi, Gurdip S.",28,325,0.0016965478,640,0.0097114079,601,6,291,1,544
"Balakrishnan, Narayanaswamy",1,4821,,,,,,,1,544
"Balakrishnan, Ramji",3,2665,2.53271155506214E-05,2263,0.0003183405,3132,1,1618,,
"Balduzzi, Pierluigi",8,1480,1.85117503675264E-05,2315,0.0043888586,1056,4,483,,
"Baldwin, Carliss Y.",4,2252,1.12945581835093E-06,2859,0.0027766492,1384,2,958,,
"Balfoussia, Hiona",3,2665,3.65801750376008E-08,3489,1.5294486890056E-07,5135,,,1,544
"Bali, Turan G.",64,44,0.0117866,39,0.0151191069,408,,,5,16
"Ball, Clifford A.",8,1480,0.0001245444,1936,0.0019158972,1714,3,668,,
"Ball, Laurence M.",4,2252,7.62920507699163E-05,2050,5.29746259408767E-06,4723,2,958,,
"Ball, Ray",3,2665,1.18142972844103E-05,2378,0.002062713,1646,2,958,,
"Ballestra, Luca Vincenzo",2,3522,,,,,,,1,544
"Balvers, Ronald J.",7,1622,0.0007656482,1113,9.70308378085388E-05,3792,,,1,544
"Balyeat, R. Brian",1,4821,,,,,1,1618,,
"Bamber, Linda Smith",2,3522,1.21933916792003E-08,3757,4.67588290834296E-07,5069,1,1618,,
"Bandi, Federico M.",7,1622,0.0003826875,1501,0.000464138,2882,2,958,1,544
"Banerjee, Abhijit V.",7,1622,0.0011530002,845,0.0065042908,814,2,958,,
"Banerjee, Anindya",3,2665,5.64759897203893E-07,2990,3.54944159690925E-06,4806,1,1618,,
"Banerjee, Prithviraj S.",11,1124,0.0020279403,543,0.0018051303,1766,,,1,544
"Banerjee, Priyodorshi",2,3522,0.0003824823,1511,7.52782101693256E-05,3922,,,1,544
"Banerjee, Suman",7,1622,2.85691463334998E-05,2235,0.0016470802,1847,2,958,1,544
"Banerji, Sanjay",6,1775,0.0001429496,1891,0.0008122647,2413,,,1,544
"Bankman, Joseph",2,3522,3.26899569230642E-08,3519,0.0017362728,1796,1,1618,,
"Bansal, Ravi",24,425,0.0005029758,1357,0.0261136024,227,7,234,1,544
"Bao, Jack",3,2665,1.37175656391003E-08,3737,0.0004306759,2954,1,1618,,
"Baptista, Alexandre M.",11,1124,0.0002458915,1714,0.004215939,1095,4,483,2,170
"Bar-Isaac, Heski",3,2665,9.07681882976657E-07,2898,0.0002241409,3340,2,958,,
"Barandiarán, Edgardo",2,3522,2.24246093405841E-07,3193,0.000648109,2615,1,1618,,
"Barber, Brad M.",22,487,0.0007531128,1156,0.0166012914,371,7,234,1,544
"Barberis, Nicholas C.",55,73,0.0032704708,326,0.0736248401,39,22,21,1,544
"Barceló, Cristina",2,3522,1.46320700150403E-08,3705,3.86212862668465E-05,4226,1,1618,,
"Barclay, Michael J.",13,948,0.000003082,2629,0.0134502792,450,12,87,,
"Bardenhewer, Martin M.",1,4821,0,4217,0.0001127219,3712,1,1618,,
"Bareket, Moshe",1,4821,0,4217,0.0015629121,1911,1,1618,,
"Barigozzi, Francesca",2,3522,1.46320700150403E-08,3705,5.53641323733211E-08,5183,1,1618,,
"Barkoulas, John T.",1,4821,0,4217,1.01597452288131E-05,4621,,,1,544
"Barkume, Anthony J.",2,3522,0.000000015,3694,0.0004373539,2940,1,1618,,
"Barnes, Michelle L.",14,859,0.0007854153,1089,0.0021386872,1600,,,1,544
"Barnett, William A.",2,3522,0.0001133962,1967,9.48739389403394E-07,5003,1,1618,,
"Barone-Adesi, Giovanni",13,948,0.0005760178,1273,0.0007490842,2462,6,291,2,170
"Barro, Robert T.",6,1775,0.0003652244,1562,0.0109371758,545,3,668,,
"Barros, Carlos P.",2,3522,0,4217,0.0001050575,3742,,,1,544
"Barry, Christopher B.",4,2252,3.44774651450474E-06,2618,0.0005012969,2829,2,958,,
"Barsky, Robert B.",3,2665,0.0005470548,1309,6.38296019501234E-05,4004,2,958,,
"Bartholomew, Philip F.",2,3522,6.65094091592741E-09,3942,1.52640911700572E-05,4556,1,1618,,
"Bartram, So¨hnke M.",51,88,0.0233108713,13,0.012799928,471,2,958,3,53
