node,x,y
"Boehmer, Ekkehart",-940.0,1956.0
"Bohn, Henning",2054.0,1310.0
"Bollerslev, Tim",905.31,-397.12
"Bomfim, Antúlio N.",1603.6,-1495.3
"Bonaccorsi di Patti, Emilia",1551.4,-209.68
"Bondarenko, Oleg",308.6,-1784.3
"Bongini, Paola",1131.4,154.22
"Boni, Leslie",-1666.4,1819.7
"Bonime, Seth D.",-262.23,-264.42
"Boone, Peter D.",-1157.7,-1019.0
"Boot, Arnoud W. A.",1075.6,-1205.4
"Booth, Geoffrey Geoffrey",1428.6,-983.99
"Booth, James R.",-1246.7,102.55
"Booth, Laurence D.",-94.951,890.94
"Borjas, George J.",-1525.6,1269.3
"Borokhovich, Kenneth A.",-824.67,1462.6
"Bossaerts, Peter",237.4,-1773.7
"Bossone, Biagio",-679.0,-1886.0
"Bottazzi, Laura",2008.6,-1104.3
"Boudoukh, Jacob",96.515,-903.11
"Bovenberg, Arij Lans",87.395,-1518.7
"Brandt, Michael W.",761.48,-307.49
"Brav, Alon",504.85,760.72
"Breach, Alasdair",-1170.4,-932.99
"Brennan, Michael J.",-1557.4,629.68
"Brenner, Menachem",434.82,306.02
"Breuer, Peter",381.0,2024.0
"Brewer, Elijah",-1231.1,1321.0
"Bricker, Robert J.",-789.06,1525.0
"Brickley, James A.",1323.3,-1342.4
"Bris, Arturo",-1648.4,-662.32
"Britten-Jones, Mark",632.6,-1478.3
"Brockman, Paul D.",96.395,-1688.7
"Brooks, Chris S.",1650.7,-73.513
"Brown, David T.",-830.0,-237.0
"Brown, Gregory W.",-1164.4,664.61
"Brumm, Harold J.",161.0,1973.0
"Brunner, Allan D.",1945.0,-1971.0
"Brunnermeier, Markus K.",-723.4,-1631.3
"Bryant, John L.",1069.0,-1988.0
"Bunch, David S.",-587.4,1819.7
"Buraschi, Andrea",850.35,-1120.4
"Burch, Timothy R.",-1859.0,-934.0
"Burkart, Mike",-93.706,1157.3
"Busaba, Walid Y.",135.81,786.62
"Busse, Jeffrey A.",72.395,1728.3
"Cagetti, Marco",302.05,-1339.4
"Cai, Hongbin",1083.8,947.31
"Cai, Jun",-1540.3,1592.5
"Calvo, Guillermo A.",1988.0,307.0
"Campa, José Manuel",-1376.6,-1705.7
"Campbell, John Y.",-866.9,307.08
"Campbell, Rachel A.J.",1519.7,-617.51
"Campello, Murillo",-1827.0,-1427.0
"Cantillo, Miguel",1905.4,-396.68
"Cantor, Richard",-680.0,-1954.0
"Cao, Charles Q.",737.15,311.91
"Cao, H. Henry",-845.89,1123.9
"Caporale, Tony",-750.6,-1807.7
"Caprio, Gerard Jr",211.38,469.91
"Carey, Mark",-694.36,-1137.4
"Carhart, Mark M.",534.93,548.39
"Carkovic, Maria",-1076.3,1042.6
"Carling, Kenneth",1550.7,1320.5
"Carow, Kenneth A.",284.0,681.0
"Carpenter, Jennifer N.",473.6,512.64
"Carpentieri, Andrea",908.94,1525.0
"Carr, Peter P.",909.18,157.76
"Carter, Mary Ellen",1795.4,-260.68
"Cason, Timothy N.",-1825.0,1412.0
"Cesari, Riccardo",902.29,-802.42
"Cetorelli, Nicola",1803.4,1762.3
"Chacko, George C.",519.38,210.98
"Chakrabarti, Rajesh",2019.0,-730.0
"Chakravarty, Sugato",2038.0,35.0
"Chalmers, John M.R.",-402.85,725.42
"Chami, Ralph",698.6,1802.7
"Chan, Kalok",-345.08,1191.4
"Chan, Louis Kuo Chi",-479.84,-1171.9
"Chan, Yue-Cheong",1908.6,1088.7
"Chance, Don M.",269.13,-1127.8
"Chang, Eric C.",1183.1,1219.9
"Chapman, David A.",-1491.4,-1155.3
"Charemza, Wojciech W.",-1383.4,-1240.3
"Chaudhry, Mukesh K.",1457.0,-85.647
"Chen, Gongmeng",1703.9,-413.04
"Chen, Hsiulang",-546.53,-1145.2
"Chen, Hsuanchi",805.22,1022.0
"Chen, Joseph",119.68,-47.159
"Chen, Sheng-Syan",534.35,-1257.0
"Chen, Zhiwu",730.91,239.8
"Cheng, Joseph W.",1248.3,1193.7
"Chernov, Mikhail",696.33,461.6
"Chiang, Raymond C.",-423.64,1071.8
"Chidambaran, Nemmara K.",-450.27,-1263.5
"Chiesa, Gabriella",-1679.0,1973.0
"Choe, Hyuk",657.89,275.96
"Choi, James J.",-991.3,656.72
"Chordia, Tarun",923.91,-649.96
"Chow, Yingfoon",-1375.3,-1093.5
"Chowdhry, Bhagwan",994.13,1039.2
"Christie, William Gary",598.95,-548.05
"Christie-David, Rohan A.",1420.3,-135.0
"Christoffersen, Susan E.K.",548.83,658.99
"Chrystal, K. Alec",991.4,-1841.7
"Chui, Michael",1592.3,969.55
"Chun, Rodney M.",551.0,1990.0
"Chung, Dennis",167.6,-1699.3
"Chung, Y. Peter",-410.57,1215.3
"Châtelain, Jean Bernard",918.99,1116.8
"Ciccotello, Conrad S.",848.67,430.15
"Claessens, Stijn",-209.63,958.43
"Clare, Andrew D.",1687.3,-135.45
"Clark, Jeffrey A.",1881.6,765.68
"Clark, Peter Bentley",-1406.7,-1002.4
"Claus, James",-1795.6,-1824.7
"Clayton, Matthew J.",-138.4,1632.7
"Clubb, Colin D.B.",-1632.4,1462.7
"Coe, Patrick J.",1355.4,-1705.7
"Cogley, Timothy W.",-272.0,-1886.0
"Cohen, Randolph B.",388.74,823.06
"Cole, Rebel A.",1219.6,52.482
"Coleman, William Oliver",1820.0,86.0
"Coles, Jeffrey L.",-69.697,392.18
"Collin-Dufresne, Pierre",-244.12,-984.79
"Concetta Chiuri, Maria",1081.3,308.53
"Conrad, Jennifer S.",-685.38,789.37
"Conroy, Robert M.",559.94,1474.0
"Consigli, Giorgio",2028.0,919.0
"Constantinides, George M.",-1661.0,715.0
"Cooley, Thomas F.",589.4,1643.3
"Cooper, Rick A.",-236.27,-1399.5
"Corbett, Jenny",134.6,-1852.3
"Core, John E.",-469.51,937.14
"Cornell, Bradford",-681.24,714.67
"Cornelli, Francesca",-359.36,1395.6
"Cornett, Marcia Millon",-1211.1,164.96
"Corrado, Charles J.",-652.08,-935.48
"Corvoisier, Sandrine",1651.6,-1580.3
"Corwin, Shane A.",528.99,-525.32
"Cotter, James F.",-1630.4,1207.7
"Cotter, John",-694.0,18.0
"Coughenour, Jay F.",119.74,-1307.5
"Coutant, Sophie",-1343.3,1524.5
"Coval, Joshua D.",-862.09,1051.1
"Covitz, Daniel M.",-279.41,-321.49
"Cowan, Arnold Richard",-1468.6,-1535.7
"Cremers, K. J. Martijn",1979.0,-560.0
"Croitoru, Benjamin",-576.26,1140.5
"Crosby, Mark",-772.6,1915.3
"Crouhy, Michel G.",-1587.7,323.55
"Cuesta, Rafael A.",736.4,1881.3
"Cummins, J. David",-385.64,-179.6
"Cuoco, Domenico",1707.4,-1416.7
"Cybo-Ottone, Alberto",-619.4,-1563.3
"Cyree, Ken B.",-1021.1,1593.0
"Cysne, Rubens Penha",1226.4,-1416.7
"D'Avolio, Gene",1222.0,2024.0
"D'Mello, Ranjan",-1386.4,-1784.3
"D'Souza, Julia M.",1636.6,-1818.3
"Da Rin, Marco",-357.17,-581.0
"Dahlquist, Magnus",-1298.6,-1620.7
"Dai, Qiang",-1649.6,-1671.7
"Daines, Robert M.",332.0,-1920.0
"Dalmazzo, Alberto",1488.3,714.55
"Dammon, Robert M.",1099.5,-90.729
"Dann, Larry Y.",-347.88,776.45
"Daníelsson, Jón",1530.3,221.55
"Daouk, Hazem",1059.6,377.01
"Das, Ashish",977.41,-419.48
"Das, Sanjiv Ranjan",490.24,292.02
"Datta, Sudip",-1185.6,-42.178
"David Hillier, David",-1582.6,249.32
"David, Alexander",1382.0,-1954.0
"Davidson, Wallace N.",-130.89,-545.96
"Davies, Sally M.",-347.1,-327.0
"Davis, E. Philip",862.73,1246.6
"Davis, James L.",-707.67,-1376.4
"Dawkins, Mark C.",-1130.0,1956.0
"Day, Theodore E.",-164.06,-1399.0
"De Bandt, Olivier",874.38,1174.2
"De Frutos, María Ángeles",1667.4,521.32
"De Jong, Abe",-1053.3,243.6
"De Nicoló, Gianni",-1437.4,1751.7
"De Roon, Frans A.",-997.01,113.79
"De Stefano, Michael",-205.4,-1733.3
"De Vries, Casper G.",1493.7,283.49
"DeAngelo, Harry",606.84,-1103.6
"DeAngelo, Linda Elizabeth",637.89,-1063.6
"DeLong, Gayle L.",-401.0,1973.0
"DeLong, James Bradford",1376.0,-1784.0
"DeYoung, Robert E.",-400.76,-433.1
"Dechow, Patricia M.",-1172.9,-1203.4
"Degryse, Hans",-1114.4,-1546.3
"Del Negro, Marco",1589.4,640.32
"Deli, Daniel N.",95.639,-1239.4
"Demetriades, Panicos O.",-1291.1,1185.0
"Demirgüç-Kunt, Asli",-151.63,905.21
"Dempsey, Michael J.",-1800.0,409.0
"Denis, David J.",-1119.0,-796.34
"Denis, Diane Kowalski",-1130.8,-724.57
"Dennis, Patrick J.",940.6,1734.7
"Dennis, Steven A.",-1131.4,1452.9
"Desai, Hemang",1409.1,-319.37
"Detragiache, Enrica",-527.86,37.028
"Devereux, Michael B.",131.6,1632.7
"Dhillon, Upinder S.",-818.45,-143.52
"Diamond, Douglas W.",348.93,18.38
"Dichev, Ilia D.",-191.6,1728.3
"Diebold, Francis X.",834.07,-376.24
"Diether, Karl B.",1241.7,1524.5
"Dietsch, Michel",-686.52,-743.9
"Dinç, I. Serdar",693.0,69.0
"Dittmar, Robert F.",195.08,-781.63
"Djankov, Simeon",-283.29,992.56
"Doherty, Neil A.",-379.6,-100.91
"Donaldson, Thomas J.",-520.6,-1484.7
"Doukas, John A.",-220.75,532.81
"Drake, Leigh M.",-1576.4,-1291.3
"Drudi, Francesco",496.4,-1790.7
"Duan, Jinchuan",-1661.4,-509.32
"Duca, John V.",-1910.0,936.0
"Duffee, Gregory R.",-1841.0,511.0
"Duffie, J. Darrell",1533.7,79.487
"Dufour, Alfonso",1329.7,375.46
"Dumas, Bernard",1211.4,-1031.8
"Dunbar, Craig G.",2062.0,-1903.0
"Dunfee, Thomas W.",-449.4,-1495.3
"Dupont, Dominique Y.",1470.0,-1886.0
"Durham, J. Benson",-1808.0,1157.0
"Dutkowsky, Donald H.",-1385.6,-1450.7
"Dutta, Shantanu",-1384.1,759.96
"Dybvig, Philip H.",1450.9,1661.0
"Eades, Kenneth M.",487.73,1473.5
"Easley, David A.",345.68,-314.47
"Easterly, William R.",-1580.6,538.32
"Ebens, Heiko",880.77,-328.45
"Eberhart, Allan C.",-223.4,53.712
"Ebrahim, Muhammed Shahid",-0.66474,-713.02
"Eckbo, B. Espen",-1085.6,-593.79
"Edelen, Roger M.",-436.12,657.44
"Eichengreen, Barry J.",-1799.0,-373.0
"Eijffinger, Sylvester C.W.",1458.9,-481.04
"Einarsson, Tor",-1670.6,470.32
"Ellis, Katrina",228.89,-334.34
"Elton, Edwin J.",1431.3,851.0
"Elyasiani, Elyas",-336.4,-1614.3
"Engel, Charles",-999.05,-387.39
"Engle, Robert F.",1305.6,443.61
"Englund, Peter",-923.39,-1205.0
"Esho, Neil",1749.9,-787.04
"Espinosa-Vega, Marco A.",-612.41,533.43
"Estrella, Arturo",-138.0,-1971.0
"Esty, Benjamin C.",1573.0,1973.0
"Evanoff, Douglas D.",611.4,-1722.7
"Evans, Lynne",-909.29,468.39
"Evans, Martin D.D.",2036.0,-33.0
"Faccio, Mara",-257.81,1101.8
"Faig, Miquel",-1078.4,1802.7
"Fama, Eugene F.",-744.27,-1314.5
"Fan, Joseph",-281.66,947.27
"Fang, Lily",-1192.4,432.93
"Farinha, Luísa A.",141.74,1208.5
"Farrell, Kathleen A.",-1006.6,1677.3
"Faugeron-Crouzet, Anne Marie",1263.7,-899.54
"Faust, Jon",1899.4,674.32
"Favero, Carlo A.",339.81,980.46
"Fazylov, Otabek",-944.89,561.59
"Fenn, George W.",-925.4,-1801.3
"Ferguson, Charles",-1023.0,1123.2
"Fernando, Chitru S.",-413.67,-1325.4
"Fernández-Ruiz, Jorge",-487.0,-1869.0
"Ferri, Giovanni",1054.7,255.35
"Ferson, Wayne E.",-1172.4,-321.39
"Field, Laura Casares",1117.6,1361.6
"Finn, Mary G.",742.0,2024.0
"Fischer, Stanley",-1509.4,527.68
"Fisher, Eric O’n N.",-1454.4,1258.7
"Flandreau, Marc R.",-1806.0,103.0
"Flannery, Mark J.",-402.19,-336.44
"Flavell, Richard B.",571.73,-1331.5
"Fleming, Jeff",-1521.1,-804.04
"Fleming, Michael J.",525.0,-1937.0
"Florentsen, Bjarne",401.6,-1631.3
"Focarelli, Dario",996.01,-911.4
"Fong, Waiming",-400.48,1141.5
"Forbes, Kristin J.",-330.4,1802.7
"Foresi, Silverio",694.65,1350.8
"Frame, W. Scott",-1333.7,527.55
"Franks, Julian R.",278.33,1411.6
"Franses, Philip Hans",661.61,1103.0
"Fraser, Donald R.",1345.6,222.61
"Freixas, Xavier",-1251.7,-526.45
"French, Kenneth R.",-672.06,-1314.0
"Frey, Rüdiger",1875.6,-1529.3
"Friedman, Eric J.",-1121.0,-969.65
"Frino, Alex",-336.4,-1801.3
"Frittelli, Marco",-1498.6,-719.68
"Froot, Kenneth A.",1527.3,374.55
"Fukuta, Yuichi",812.6,-1818.3
"Fulghieri, Paolo",2003.6,-1614.3
"Fullenkamp, Connel",627.4,1813.3
"Fuller, Kathleen P.",774.73,-1263.5
"Fung, Alexander Kwok Wah",438.94,-175.04
"Fung, William",1975.6,-1189.3
"Gai, Prasanna",1555.7,1031.5
"Galai, Dan",-1552.1,385.96
"Gallant, A. Ronald",238.49,-835.57
"Gambera, Michele",1874.6,1751.7
"Gangopadhyay, Shubhashis",-1033.4,-1461.3
"Garden, Kaylee A.",-1239.1,-1314.0
"Garella, Paolo Giorgio",-466.12,1.1494
"Garmaise, Mark J.",1998.0,1633.0
"Geman, Hélyette",855.84,109.61
"Gemmill, Gordon",-1608.6,-583.68
"George, Thomas J.",1761.4,929.32
"Germain, Laurent",1195.6,-774.07
"Gertner, Robert H.",312.77,62.298
"Gervais, Simon",687.66,576.73
"Ghysels, Eric",730.59,390.95
"Gibson, M. Troy",71.395,-1603.7
"Gillan, Stuart L.",503.66,-741.79
"Gilliland, Erik",1206.8,-173.62
"Gilson, Stuart C.",34.988,-1093.2
"Giordano, Raffaela",567.6,-1801.3
"Glass, J. Colin",-1092.9,1130.3
"Glasserman, Paul",-1337.6,1898.3
"Gleason, Kimberly C.",33.567,-666.76
"Glorfeld, Louis",1456.6,-745.99
"Gobbi, Giorgio",1622.6,-220.32
"Godbout, Lise",-97.674,-849.45
"Goddard, John A.",-1008.9,1253.2
"Goldberg, Lawrence G.",-789.6,-1450.7
"Goldreich, David",-403.38,1452.9
"Goldstein, Michael A.",1144.4,-525.61
"Goldstein, Robert S.",-252.66,-913.45
"Gomes, Armando",2047.0,-1529.0
"Gompers, Paul A.",437.31,759.09
"Gong, Liutang",-192.6,-1807.7
"Gong, Ning",1378.7,1660.5
"Goodacre, Alan",1660.9,1593.0
"Goodfriend, Marvin S.",-1098.0,-1869.0
"Gordy, Michael B.",1200.0,-1920.0
"Gorton, Gary B.",-857.36,1327.6
"Goyal, Vidhan K.",-1296.1,-804.04
"Graham, John R.",-100.17,217.51
"Grande, Giuseppe",-86.395,1802.7
"Grauer, Robert R.",1831.6,238.68
"Green, Christopher J.",-1372.7,391.55
"Green, T. Clifton",143.6,1717.7
"Greene, Jason T.",-471.83,150.82
"Grenadier, Steven R.",1683.0,-1886.0
"Griep, Clifford",-276.6,-1722.7
"Grier, Kevin B.",-679.4,-1818.3
"Griffin, John M.",-233.13,313.91
"Griffiths, Mark D.",-178.2,-55.713
"Grinblatt, Mark S.",705.41,-75.48
"Gromb, Denis",-104.62,1229.2
"Gropp, Reint E.",1580.4,-1569.7
"Gross, David B.",1751.4,1252.3
"Grossman, Herschel I.",669.4,-1552.7
"Grossman, Richard S.",-1781.0,579.0
"Gruber, Martin J.",1468.0,900.35
"Grullon, Gustavo",155.22,-389.46
"Grundy, Bruce D.",-384.02,-965.1
"Guay, Wayne R.",-449.38,866.76
"Guiso, Luigi",-529.22,-36.493
"Guo, Rejin",193.29,838.42
"Gupta, Anurag",1661.4,-1042.7
"Gupta, Atul",-1766.6,-1348.7
"Gârleanu, Nicolae",1605.9,79.96
"Géczy, Christopher C.",482.32,685.02
"Haaf, Katharina",-1258.6,1745.3
"Habib, Michel A.",84.41,616.42
"Hadlock, Charles J.",-723.44,-303.13
"Haldane, Andrew G.",1627.9,1032.0
"Hales, Jeffrey",368.33,-475.01
"Hall, Anthony D.",-165.27,1422.5
"Hamilton, James D.",1476.4,1745.3
"Hammes, Wolfgang",-1701.6,-1756.7
"Hancock, Diana G.",-241.44,-300.54
"Hanka, Gordon",1141.7,1293.5
"Hansen, Lars Peter",351.35,-1376.0
"Hansen, Robert S.",-1624.6,45.32
"Hardouvelis, Gikas A.",-1031.6,-1365.7
"Harford, Jarrad",-416.9,799.31
"Harper, Joel T.",935.6,-1750.3
"Harris, Jeffrey H.",585.15,-477.96
"Harris, Robert S.",524.33,1411.6
"Hartzell, Jay C.",-1208.4,721.93
"Harvey, Campbell R.",-68.597,138.22
"Hasan, Iftekhar",-597.97,-637.02
"Hasbrouck, Joel",949.53,-220.44
"Hassan, M. Kabir",1870.6,-1835.3
"Hatch, Brian C.",-531.26,185.26
"Hatheway, Frank M.",793.1,373.45
"Hau, Harald",1040.0,1191.0
"Haubrich, Joseph G.",-1422.4,-526.32
"Haushalter, David David",337.0,-1852.0
"Hausman, Daniel M.",-1801.0,647.0
"Hazlett, Thomas Winslow",315.6,-1461.3
"Hearth, Douglas",1506.0,-782.65
"Heaton, James B.",547.56,832.59
"Heaton, John C.",-584.4,-1750.3
"Hebb, Gregory M.",1301.6,279.93
"Hedvall, Kaj",1041.7,1592.5
"Heffernan, Shelagh A.",-878.0,-1869.0
"Hellmann, Thomas F.",-356.68,-653.55
"Hemler, Michael L.",341.97,-1119.4
"Hendershott, Patric H.",-874.01,-1241.6
"Hendershott, Terrence",1778.6,153.68
"Henry, Peter Blair",2047.0,-254.0
"Hermalin, Benjamin E.",587.4,1558.3
"Hermes, Niels",-547.26,1344.5
"Hertzel, Michael G.",-135.76,355.47
"Heston, Steven L.",1898.6,1564.7
"Hewins, Robin David",608.33,-1393.4
"Hill, Amelia M.",-407.6,-1790.7
"Hirshleifer, David",-793.11,1071.2
"Ho, Kim Wai",485.05,-1220.4
"Hodges, Charles W.",-395.96,140.94
"Hodrick, Robert J.",77.531,154.31
"Hoeberichts, Marco M.",1386.7,-481.51
"Hoggarth, Glenn",359.25,1133.6
"Holmström, Bengt R.",-1662.6,997.32
"Holthausen, Cornelia",867.4,-1654.7
"Hong, Harrison",140.5,-126.06
"Hooker, Mark A.",1569.0,-1954.0
"Horiuchi, Akiyoshi",-1494.4,1666.7
"Hotchkiss, Edith SHWALB",-9.6158,-1035.8
"Houston, Joel F.",-831.9,-384.28
"Hovakimian, Armen",-1440.4,850.68
"Howe, John S.",1790.6,1955.7
"Hrycay, Mark",-738.38,-1080.1
"Hsieh, David A.",1904.4,-1178.7
"Hu, Jie",-945.95,-40.211
"Hu, Yen Ting",320.03,902.11
"Huang, Charles",-1303.1,-1093.0
"Huang, Ming",1875.6,-1359.3
"Huang, Roger D.",-1468.1,1593.0
"Huberman, Gur",1631.4,1898.3
"Hudgins, Sylvia C.",-718.4,-1461.3
"Hughes, Joseph P.",-922.66,-1032.4
"Huisman, Ronald",1591.9,-617.04
"Huizinga, Harry P.",-140.08,979.88
"Humphrey, David Burras",-1361.3,28.487
"Hunter, William Curt",1702.4,-549.68
"Huson, Mark R.",611.41,-646.76
"Hutton, Amy P.",-1123.7,-1240.0
"Huybens, Elisabeth",-665.18,624.83
"Hvidkjaer, Soeren",344.78,-361.24
"Hwang, Chuan Yang",1832.6,918.68
"Hwang, Soosung",-128.67,1360.6
"Hübner, Georges",-1884.0,-781.0
"Ibáñez, Alfredo",1630.7,1167.5
"Ihrig, Jane E.",1468.7,511.46
"Ikenberry, David L.",1713.4,351.32
"Indro, Daniel C.",-1347.7,238.55
"Inglis, Michael",-1753.6,929.32
"Ioffe, Ioulia D.",1050.0,2007.0
"Ireland, Peter N.",-1868.0,732.0
"Isakov, Dušan",428.6,1768.7
"Isik, Ihsan",1799.4,-1824.7
"Iskandar-Datta, Mai E.",-1116.2,-31.807
"Jackson, Patricia",277.35,1023.1
"Jackwerth, Jens Carsten",826.4,-1188.6
"Jacob, John",1565.4,-1807.7
"Jacobson, Tor",1587.3,1258.6
"Jacques, Kevin T.",756.77,-926.83
"Jadresic, Esteban",-1884.0,-509.0
"Jagannathan, Murali",428.62,-919.39
"Jagannathan, Ravi",-893.6,-1705.7
"Jain, Prem C.",1589.4,-1722.7
"James, Christopher M.",-762.26,-366.48
"Jappelli, Tullio",-566.35,-100.39
"Jarrow, Robert A.",737.35,766.6
"Jayaraman, Narayanan",1198.7,1071.8
"Jayaratne, Jith",1187.6,-1784.3
"Jean-Baptiste, Eslyn L.",956.55,732.02
"Jegadeesh, Narasimhan",1253.2,722.01
"Jenkinson, Tim J.",1944.6,-101.32
"Jennings, Robert H.",-509.49,102.74
"Jermann, Urban J.",1790.6,1394.7
"Jiang, Christine X.",-1384.3,300.49
"Jin, Li",-34.0,545.0
"Jin, Yan",-1266.4,1887.7
"John, Kose",353.77,406.77
"Johnsen, D. Bruce",107.81,545.49
"Johnson, Herb E.",-658.6,1830.3
"Johnson, Kevin M.",-754.14,818.33
"Johnson, Shane A.",-568.17,251.4
"Johnson, Simon",-1206.9,-982.37
"Johnson, Timothy C.",-1767.0,1293.0
"Jondeau, Eric",-1306.7,1462.6
"Jones, Charles M.",385.44,-554.77
"Jones, Christopher S.",-1801.0,-577.0
"Jones, David S.",-1923.0,-1342.0
"Jordan, Bradford D.",-590.9,-906.72
"Jordan, John S.",-274.27,1558.5
"Jorgensen, Randy D.",-530.66,-860.47
"Jorgenson, Brian",1132.0,427.06
"Jouini, Elys",-1138.4,-1801.3
