node,x,y
"Baker, Malcolm P.",650.6,1649.7
"Bakshi, Gurdip S.",836.25,-584.54
"Balbás, Alejandro",-1307.4,1717.7
"Balduzzi, Pierluigi",203.86,969.41
"Bali, Rakesh",-425.4,-305.32
"Ball, Clifford A.",1769.4,-838.68
"Ball, Laurence M.",157.94,-1263.0
"Balvers, Ronald J.",-3.674,986.55
"Bamber, Linda Smith",1465.4,-1518.7
"Barber, Brad M.",28.381,379.16
"Barberis, Nicholas C.",1189.6,-100.76
"Barclay, Michael J.",185.96,-537.82
"Bardos, Mireille",-49.0,1888.0
"Barron, John M.",817.4,-1688.7
"Baruch, Lev",887.4,1779.3
"Basak, Suleyman",-976.66,-213.17
"Bates, David S.",1426.4,-1603.7
"Battalio, Robert H.",1285.3,174.55
"Baytas, Ahmet",-88.395,1734.7
"Beattie, Vivien A.",415.73,1507.5
"Beatty, Randolph P.",-1147.1,-566.04
"Becchetti, Leonardo",867.94,-1263.0
"Beck, Thorsten",1526.7,-787.51
"Becker, Connie",381.42,636.26
"Beetsma, Roel M.W.J.",593.6,-560.32
"Bekaert, Geert",364.48,854.94
"Bennedsen, Morten",-1380.4,-1512.3
"Benveniste, Lawrence M.",-629.06,1457.0
"Berentsen, Aleksander",448.0,-1784.0
"Berg, Sigbjørn Atle",-1488.4,1496.7
"Bergemann, Dirk",-1287.6,1796.3
"Bergen, Mark E.",411.25,1173.1
"Berger, Allen N.",37.517,-210.47
"Berger, Philip G.",49.937,235.31
"Berger, Tommy",-1042.7,562.0
"Berk, Jonathan B.",-997.84,-763.86
"Berkman, Henk",67.395,-1501.7
"Berkovitch, Elazar",-262.4,1683.7
"Berlin, Mitchell",-805.89,562.49
"Bernardo, Antonio E.",565.78,976.54
"Bertola, Giuseppe",202.99,884.61
"Bertsimas, Dimitris J.",-78.371,882.76
"Bessembinder, Hendrik",-1605.0,392.0
"Bessler, Wolfgang",-350.26,-1137.5
"Bethel, Jennifer E.",-391.47,375.58
"Bettis, J. Carr",906.83,659.08
"Betton, Sandra",-560.06,-730.32
"Betts, Caroline M.",1624.4,-243.68
"Bhargava, Rahul",-270.04,-853.03
"Bhattacharya, Utpal",1322.1,1261.6
"Bhattacharyya, Sugato",693.55,94.296
"Biais, Bruno",1569.6,1683.7
"Billett, Matthew T.",-631.62,-1018.8
"Birchler, Urs W.",-1782.0,-1291.0
"Bittlingmayer, George",-350.6,-1297.7
"Bizer, David S.",1714.4,-1518.7
"Black, Bernard S.",-299.6,-1552.7
"Bloomfield, Robert J.",713.52,422.09
"Blum, Jürg M.",-1806.0,953.0
"Blume, Marshall E.",-800.09,145.61
"Boehm, Thomas P.",-753.27,-1348.5
"Boehmer, Ekkehart",-1705.0,-679.0
"Bohn, Henning",-292.0,-1852.0
"Bollerslev, Tim",1631.4,997.32
"Bolton, Patrick",-241.6,-1382.7
"Bomfim, Antúlio N.",991.6,-1444.3
"Bondarenko, Oleg",1129.4,1259.4
"Bonime, Seth D.",18.715,-271.78
"Boone, Peter D.",-203.95,-1203.4
"Boot, Arnoud W. A.",-555.91,983.78
"Borokhovich, Kenneth A.",-178.67,1411.6
"Bossaerts, Peter",1153.4,1327.6
"Bostic, Raphael W.",243.67,-830.58
"Boubakri, Narjess",-1377.4,-1291.3
"Boudoukh, Jacob",997.52,205.39
"Boudreaux, Donald J.",1616.6,-1444.3
"Boyd, John H.",-749.23,-697.26
"Brandt, Michael W.",508.0,1820.0
"Braun, R. Anton",-1545.6,-1586.7
"Brav, Alon",-102.66,-1015.4
"Breach, Alasdair",-154.65,-1240.0
"Brealey, Richard A.",1834.6,-645.32
"Brennan, Michael J.",348.2,145.38
"Brenner, Menachem",-34.584,93.22
"Brewer, Elijah",-247.09,1131.6
"Bricker, Robert J.",-143.06,1474.0
"Brickley, James A.",1032.3,644.13
"Britten-Jones, Mark",-632.44,323.7
"Broadie, Mark N.",1518.7,-328.51
"Brockman, Paul D.",1184.4,-1586.7
"Brook, Yaron",740.94,1440.0
"Brooks, Chris S.",-746.94,802.32
"Brown, Craig R.",906.61,-1103.0
"Brown, David T.",-1782.0,-1359.0
"Brown, Stephen J.C.",-830.12,-1018.8
"Bruce, Neil",1793.6,1428.7
"Brumm, Harold J.",-1760.0,613.0
"Bruner, Robert F.",-1763.0,-1818.0
"Brunner, Allan D.",1945.0,-1206.0
"Buffie, Edward F.",1452.0,-1835.0
"Bunch, David S.",1843.6,-339.32
"Bunsis, Howard",-1182.7,-628.45
"Burdekin, Richard C.K.",1676.4,-1008.7
"Burkart, Mike",1363.9,-1382.0
"Busse, Jeffrey A.",-64.0,-1325.0
"Bättig, Robert J.",-459.75,-934.33
"Bühler, Wolfgang J.",1188.3,-1223.0
"Cadsby, C. Bram",-422.83,-26.323
"Cakici, Nusret",-159.6,1745.3
"Calem, Paul S.",159.65,-811.42
"Calomiris, Charles W.",1876.0,290.0
"Campbell, Cynthia J.",-961.62,868.21
"Campbell, John Y.",1897.0,-186.0
"Canina, Linda",497.21,545.59
"Canner, Glenn B.",194.7,-865.94
"Cantillo, Miguel",-1052.6,1796.3
"Cao, Charles Q.",782.8,-530.43
"Cao, H. Henry",1087.9,-679.62
"Caporale, Tony",-886.6,-1739.7
"Caprio, Gerard Jr",-123.56,-173.5
"Carey, Mark",731.97,-949.34
"Carleton, Willard T.",337.46,-565.33
"Carow, Kenneth A.",-1416.4,-186.32
"Carpenter, Jennifer N.",192.32,1115.9
"Carpenter, Robert E.",463.11,1055.5
"Carpentieri, Andrea",795.73,-1263.5
"Carr, Peter P.",573.26,359.66
"Carter, David A.",-1629.6,-1671.7
"Carter, Richard B.",-1330.7,1139.6
"Casamatta, Catherine",1498.4,1694.3
"Cason, Timothy N.",-1706.0,1089.0
"Cavalcanti, Ricardo de O.",1235.6,-1512.3
"Cavalluzzo, Ken S.",922.6,1598.7
"Cavalluzzo, Linda C.",851.4,1609.3
"Chakrabarti, Rajesh",-786.0,1837.0
"Chalmers, John M.R.",1246.7,1055.5
"Champ, Bruce",-763.74,-882.61
"Chan, Kalok",344.8,-1075.7
"Chan, Louis Kuo Chi",-1290.7,85.553
"Chance, Don M.",922.52,-85.323
"Chang, Carolyn W.",1440.7,1439.5
"Chang, Chun",-843.24,-697.42
"Chang, Eric C.",598.8,-333.65
"Chang, Fwuranq",1923.0,-1835.0
"Chang, Jack Sk",1477.3,1377.6
"Chang, Saeyoung",-471.0,-1835.0
"Chaplinsky, Susan",416.73,1371.5
"Chapman, David A.",278.55,-426.79
"Charemza, Wojciech W.",775.6,1513.7
"Charoenwong, Charlie",-828.35,1003.8
"Chaudhry, Mukesh K.",-1057.4,121.01
"Chay, Jong Bom",1352.0,-813.38
"Chemmanur, Thomas J.",221.59,442.95
"Chen, Carl R.",1477.9,-141.04
"Chen, Hsuanchi",1120.1,-409.33
"Chen, Sheng-Syan",-772.01,-1156.6
"Chen, Zhiwu",769.1,-604.94
"Cheng, Joseph W.",535.95,-306.92
"Chernov, Mikhail",820.91,-386.34
"Chevalier, Judith A.",-563.6,1728.3
"Chia, Ngee Choon",1782.6,-424.32
"Cho, Myeonghyeon",1917.0,868.0
"Choe, Hyuk",-212.19,386.66
"Choi, Jongmoo Jay",-1305.1,-1365.0
"Choi, Woon Gyu",-1781.0,1293.0
"Chordia, Tarun",277.83,132.94
"Chow, Yingfoon",970.73,1524.5
"Christensen, Bent Jesper",1420.6,-560.32
"Christie, William Gary",159.42,-461.2
"Christie-David, Rohan A.",-1008.0,84.353
"Christopherson, Jon A.",265.63,679.91
"Chu, Kamhon",-1826.0,-1036.0
"Chun, Rodney M.",602.0,1888.0
"Chung, Dennis",1255.6,-1597.3
"Chung, Kee H.",-835.7,1077.9
"Chung, Y. Peter",411.88,-1103.8
"Ciccotello, Conrad S.",647.61,-469.87
"Claessens, Stijn",-158.44,-643.19
"Clare, Andrew D.",-672.43,820.11
"Cleary, Sean W.",-66.0,-509.0
"Click, Reid W.",1289.0,1922.0
"Clouse, James A.",-810.6,1762.3
"Cole, Rebel A.",553.49,-695.31
"Coles, Jeffrey L.",971.31,696.84
"Collins, Sean",-1591.6,181.32
"Conover, C. Mitchell",94.94,1389.0
"Conrad, Jennifer S.",1745.4,1694.3
"Conroy, Robert M.",1460.9,-1008.0
"Cooper, Michael J.",-142.0,1820.0
"Corbett, Jenny",1868.6,-509.32
"Cordella, Tito",262.6,-1767.3
"Core, John E.",1385.3,374.55
"Cornett, Marcia Millon",703.06,-731.03
"Corwin, Shane A.",-622.17,1.2101
"Cosset, Jean Claude",-1448.6,-1280.7
"Coval, Joshua D.",985.56,851.41
"Cover, James Peery",-1704.0,-968.0
"Covitz, Daniel M.",-21.534,-263.36
"Craine, Roger N.",1497.6,-1614.3
"Croitoru, Benjamin",-985.16,-141.57
"Crosby, Mark",1845.4,-1348.7
"Crouhy, Michel G.",-1460.7,680.55
"Crowder, William J.",611.4,-1552.7
"Cummins, J. David",99.283,-256.59
"Cuoco, Domenico",-975.05,-285.39
"Cvitanić, Jakša",1555.3,-390.45
"Cybo-Ottone, Alberto",1675.6,-84.32
"Cyree, Ken B.",-681.06,-1348.0
"D'Auria, Claudio",1278.4,-715.29
"D'Mello, Ranjan",-1539.4,-1427.3
"D'Souza, Julia M.",1398.6,1768.7
"D'Souza, Juliet",-211.29,-448.3
"Dabora, Emil M.",-217.21,459.55
"Dai, Qiang",-1157.4,1163.9
"Daigler, Robert T.",420.6,-1546.3
"Dalmazzo, Alberto",1457.9,28.96
"Daniel, Kent D.",241.1,251.41
"Daouk, Hazem",1408.0,1274.4
"Dare, William H.",919.35,-1189.0
"Dark, Frederick H.",-1367.3,1201.5
"Das, Sanjiv Ranjan",-1480.4,-917.32
"Dasgupta, Sudipto",473.41,199.84
"Datta, Sudip",643.39,-1172.0
"David Hillier, David",-1446.6,-260.68
"Davies, Sally M.",94.174,-144.88
"Davis, E. Philip",1811.6,-934.32
"Davis, George K.",-1418.4,1649.7
"Davis, James L.",-1200.7,-271.45
"Dawkins, Mark C.",1536.6,-1529.3
"De Bandt, Olivier",1740.4,-923.68
"De Roon, Frans A.",-1234.1,1474.0
"De Santis, Giorgio",-1537.6,-430.68
"DeAngelo, Harry",985.94,1389.0
"DeAngelo, Linda Elizabeth",950.33,1326.6
"DeLong, James Bradford",1087.0,-1733.0
"DeYoung, Robert E.",1209.8,-242.66
"Degryse, Hans",-417.4,-1461.3
"Del Angel, Gabriela F.",-961.27,1371.5
"Del Guercio, Diane",1710.6,-169.32
"Demarzo, Peter M.",1785.6,-1529.3
"Demirgüç-Kunt, Asli",-342.86,52.008
"Demsetz, Rebecca S.",59.977,-258.11
"Denis, David J.",843.88,-270.09
"Dennis, Steven A.",519.6,1581.7
"Dermine, Jean",1184.6,1768.7
"Desai, Hemang",-1043.8,484.01
"Detemple, Jérôme B.",532.73,-884.24
"Detragiache, Enrica",319.73,-1178.5
"Detzler, Miranda Lam",-623.0,-1767.0
"Devereux, Michael B.",1695.6,-254.32
"Dewenter, Kathryn L.",925.09,109.12
"Di Giorgio, Giorgio",-1704.0,-305.0
"Di Salvo, R.",1160.5,554.76
"Diamond, Douglas W.",722.19,-66.394
"Dichev, Ilia D.",30.0,1463.0
"Dietsch, Michel",1766.6,1071.7
"Diez-Canedo, Javier Márquez",-924.67,1309.6
"Dimson, Elroy",1823.6,-730.32
"Dinç, I. Serdar",-1806.0,290.0
"Djankov, Simeon",-99.66,-631.39
"Domowitz, Ian",902.05,399.26
"Doukas, John A.",-33.477,-717.56
"Dow, James",-739.4,1751.7
"Drudi, Francesco",1363.4,-1688.7
"Duan, Jinchuan",-1668.6,-600.68
"Duca, John V.",28.0,-883.0
"Duffee, Gregory R.",-1722.0,-1563.0
"Duffie, J. Darrell",-1089.3,1038.5
"Dufour, Alfonso",-1613.6,1286.3
"Dumas, Bernard",919.7,-1009.3
"Dunbar, Craig G.",-1695.0,1888.0
"Dunn, Kenneth B.",1169.0,-470.11
"Dunning, Alison",-984.6,1609.3
"Dupont, Dominique Y.",1538.0,-1767.0
"Dutkowsky, Donald H.",1878.0,1514.0
"Dutta, Shantanu",451.72,1215.3
"Dybvig, Philip H.",981.59,-763.55
"Eades, Kenneth M.",1388.7,-1008.5
"Easley, David A.",715.88,540.41
"Easterwood, John C.",1733.4,79.32
"Eberhart, Allan C.",-722.97,-130.99
"Eckbo, B. Espen",-543.79,-651.25
"Edelen, Roger M.",-1506.0,1888.0
"Eijffinger, Sylvester C.W.",-921.06,-1280.0
"Eisenberg, Theodore",1461.7,300.49
"Eleswarapu, Venkat R.",138.6,-1512.3
"Ellis, Katrina",604.13,435.14
"Ellison, Glenn",-492.4,1717.7
"Elmendorf, Douglas W.",122.33,-1325.4
"Elsas, Ralf",1562.4,1779.3
"Elton, Edwin J.",643.15,223.42
"Elwood, S. Kirk",-713.0,-1274.0
"Elyasiani, Elyas",1866.6,-1444.3
"Engel, Charles",-619.26,1191.5
"Engle, Robert F.",-1542.4,1275.7
"Englund, Peter",-1091.9,598.63
"Erdal, Sina M.",-701.27,1456.5
"Errunza, Vihang R.",189.33,1462.6
"Esty, Benjamin C.",1164.5,-1043.2
"Evans, Charles L.",-1474.4,-1597.3
"Evans, Martin D.D.",1900.0,1004.0
"Faig, Miquel",-1847.0,-1886.0
"Fama, Eugene F.",-1237.3,-209.51
"Fang, Lily",408.96,-836.03
"Fatum, Rasmus",-752.4,-1495.3
"Favero, Carlo A.",-1340.3,-1093.5
"Fenn, George W.",1840.4,1150.3
"Fernández-Ruiz, Jorge",-1235.0,-1767.0
"Ferri, Giovanni",1217.4,600.2
"Ferson, Wayne E.",344.11,698.37
"Fields, L. Paige",-249.53,-984.73
"Figlewski, Stephen",787.01,229.49
"Finn, Mary G.",1456.0,1922.0
"Fishe, Raymond P.H.",-1697.0,1446.0
"Fisher, Jonas D.M.",-1706.0,851.0
"Fisher, Mark",-61.605,-1722.7
"Flannery, Mark J.",136.09,-172.77
"Flavell, Richard B.",-1230.3,-1229.5
"Fleming, Jeff",977.3,-962.13
"Fleming, Michael J.",1659.6,646.68
"Flood, Mark D.",-1088.9,-880.37
"Fluck, Zsuzsanna",1144.0,1854.0
"Foerster, Stephen R.",698.74,1174.5
"Foglia, Antonella",1366.9,-689.62
"Fohlin, Caroline",-968.0,1871.0
"Fong, Waiming",271.98,-1084.1
"Foresi, Silverio",247.87,920.51
"Forsythe, Robert",552.33,-1308.4
"Foucault, Thierry",191.4,-1756.7
"Frank, Murray Z.",-392.45,-90.201
"Franks, Julian R.",802.6,1717.7
"Franses, Philip Hans",274.99,1240.4
"Fraser, Donald R.",-222.16,-913.01
"Freeman, Scott",-834.57,-882.93
"Freixas, Xavier",-1183.7,221.55
"French, Kenneth R.",-1165.1,-209.04
"Fried, Harold O.",-950.27,1507.5
"Friedman, Eric J.",-167.39,-1154.0
"Frino, Alex",1293.1,-404.37
"Froot, Kenneth A.",-168.73,516.17
"Fulghieri, Paolo",183.73,506.49
"Fung, Alexander Kwok Wah",-1225.1,-345.04
"Furfine, Craig H.",-1644.4,-1495.3
"Galai, Dan",-1497.3,742.49
"Gale, Douglas M.",718.16,959.54
"Gandar, John M.",870.05,-1152.4
"Gande, Amar",-87.418,-102.28
"Gangopadhyay, Shubhashis",411.6,-1376.3
"Gao, Bin",858.11,245.53
"García-Marco, Teresa",-862.6,1677.3
"Garella, Paolo Giorgio",391.94,-1178.0
"Garfinkel, Jon A.",-658.1,-1086.6
"Garvey, Gerald T.",330.4,-1620.7
"Geman, Hélyette",1878.6,408.68
"Gersbach, Hans",1954.0,137.0
"Ghali, Khalifa H.",-1763.0,188.0
"Ghosh, Aloke Al",-1303.4,-1682.3
"Ghysels, Eric",787.93,-454.79
"Gillan, Stuart L.",-466.62,1191.2
"Gilles, Christian",9.6048,-1733.3
"Gilliland, Erik",-40.266,1048.5
"Gilson, Ronald J.",-228.4,-1563.3
"Gilson, Stuart C.",1187.9,800.4
"Giordano, Raffaela",1434.6,-1699.3
"Glassman, Debra A.",294.72,630.04
"Gleason, Kimberly C.",-832.71,462.71
"Glen, Jack D.",909.73,468.67
"Goetzmann, William Nelson",-897.2,-990.66
"Goldberg, Lawrence G.",1276.9,-270.79
"Goldreyer, Elizabeth F.",-228.6,-1467.7
"Goldstein, Michael A.",1639.6,1190.7
"Goldstein, Robert S.",1069.0,-1801.0
"Gomes, Armando",381.0,-1852.0
"Gompers, Paul A.",-161.2,-1058.7
"Gong, Ning",923.78,-813.96
"Goodacre, Alan",487.94,1508.0
"Goodfriend, Marvin S.",1877.0,1293.0
"Gorbea, Estela Patiño",-889.06,1372.0
"Gordy, Michael B.",-1027.0,-1801.0
"Gorton, Gary B.",-432.81,602.0
"Graham, John R.",837.61,777.98
"Grauer, Robert R.",-21.395,1547.7
"Gray, Ian",-742.85,-238.87
"Green, Christopher J.",1412.7,929.49
"Green, Richard C.",-1007.6,-691.8
"Green, T. Clifton",715.4,218.42
"Greene, Jason T.",1226.8,131.34
"Grenadier, Steven R.",-408.0,-1767.0
"Grier, Kevin B.",-815.4,-1750.3
"Griffin, John M.",630.62,1299.9
"Griffiths, Mark D.",-1095.9,-1118.4
"Grinblatt, Mark S.",986.09,1001.4
"Gromb, Denis",1328.3,-1444.4
"Guay, Wayne R.",-1512.4,544.68
"Guenther, David A.",1669.6,493.68
"Guiso, Luigi",356.33,-1240.4
"Guo, Lin",502.0,103.0
"Gupta, Anurag",-1228.6,1558.3
"Gupta, Vishal",631.48,358.11
"Géczy, Christopher C.",-94.121,-1086.8
"Gérard, Bruno",-1466.4,-441.32
"HESS, PATRICK J.",-564.4,1649.7
"Habib, Michel A.",-1161.4,1632.7
"Hackethal, Andreas",-1260.7,459.55
"Hadlock, Charles J.",291.81,-152.86
"Hall, Patricia H.",-66.912,-773.07
"Halpern, Paul J.",849.71,1234.8
"Hamao, Yasushi",1378.4,1609.3
"Hancock, Diana G.",-3.4798,-308.03
"Hand, John R.M.",-1219.3,-566.51
"Hanes, Christopher",-1723.0,-900.0
"Hanka, Gordon",401.6,-1631.3
"Hannan, Timothy H.",1171.6,-1665.3
"Hansch, Oliver",-601.53,527.06
"Hansen, Robert S.",-1522.6,827.32
"Harford, Jarrad",-1583.6,555.32
"Hargis, Kent",-1329.4,-118.32
"Harhoff, Dietmar",-1461.4,-696.32
"Harper, Joel T.",170.6,1683.7
"Harris, Jeffrey H.",107.76,-477.58
"Harris, Milton",-1655.6,929.32
"Harris, Robert S.",1425.3,-1070.4
"Hartley, Peter R.",71.0,630.0
"Hartmann, Philipp",961.0,1854.0
"Harvey, Campbell R.",326.83,783.47
"Hasan, Iftekhar",1137.0,-251.1
"Hasbrouck, Joel",1955.0,1429.0
"Hatheway, Frank M.",721.88,-485.52
"Hau, Harald",428.0,375.0
"Haubrich, Joseph G.",-1405.4,1564.7
"Hauser, Shmuel",-1377.3,-1365.5
"Haushalter, David David",388.0,-1699.0
"Hawkins, Jennifer",1639.4,-158.68
"Haynes, Michelle",-1184.6,-1501.7
"Hazlett, Thomas Winslow",-279.4,-1308.3
"He, Jia",-1626.4,-152.32
"Heaton, James B.",1926.0,-1036.0
"Heaton, John C.",-703.4,-1682.3
"Hege, Ulrich",-1216.4,1785.7
"Hellmann, Thomas F.",-216.09,-152.18
"Helwege, Jean",1643.4,878.32
"Hendershott, Patric H.",-1006.0,611.35
"Hendershott, Robert J.",668.73,1439.5
"Hendershott, Terrence",-828.03,257.62
"Henry, Peter Blair",840.0,-1835.0
"Hermes, Niels",-295.6,-1705.7
"Heron, Randall A.",-1487.6,-175.68
"Hersch, Philip L.",-428.99,-398.05
"Hess, Alan C.",995.5,132.92
"Heston, Steven L.",1706.4,-1178.7
"Hewins, Robin David",-1193.7,-1291.4
"Hillion, Pierre",1197.2,1385.0
"Himmelberg, Charles P.",-1141.1,-39.04
"Hirshleifer, David",221.42,205.73
"Hite, Gailen L.",-496.6,-294.68
"Ho, Kim Wai",-857.95,-1169.4
"Hodrick, Laurie Simon",1878.0,-1682.0
"Hoeberichts, Marco M.",-956.67,-1342.4
"Hogan, Kedreth C.",224.94,1525.0
"Holderness, Clifford G.",1102.3,-1359.4
"Holman, Jill Ann",192.0,-1835.0
"Holmström, Bengt R.",-1611.6,1014.3
"Holthausen, Robert W.",1420.9,436.96
"Hong, Harrison",-106.26,655.05
"Hotchkiss, Edith SHWALB",1214.4,868.21
"Houge, Todd",941.73,-508.51
"Houston, Joel F.",222.56,-165.26
"Hovakimian, Armen",-264.48,-306.91
"Huang, Charles",1042.9,1525.0
"Huang, Roger D.",-391.72,-654.14
"Hubbard, R. Glenn",-1213.3,-39.513
"Hughes, Joseph P.",-769.69,687.97
"Huisman, Ronald",-1003.0,-867.65
"Humpage, Owen F.",-1483.0,1820.0
"Humphrey, David Burras",2.7832,-389.74
"Hung, Mao-wei",152.73,1524.5
"Hutchison, Michael M.",-823.6,-1484.7
"Hwang, Soosung",464.6,-1461.3
"Ibáñez, Alfredo",-1378.6,1728.3
"Indro, Daniel C.",-1291.3,-957.51
"Ireland, Peter N.",-1205.0,-1835.0
"Iskandar-Datta, Mai E.",602.88,-1141.8
"Israel, Ronen",-333.6,1694.3
"Ito, Takatoshi",-378.06,1525.0
"Jackwerth, Jens Carsten",-1621.0,1361.0
"Jacob, John",1327.4,1779.3
"Jacobs, Kris",632.0,290.0
"Jaffe, Jeffrey F.",-626.4,1564.7
"Jagannathan, Murali",214.91,-651.75
"Jagannathan, Ravi",-421.98,-159.13
"Jain, Bharat A.",-314.4,1768.7
"Jain, Prem C.",-1087.6,426.6
"James, Christopher M.",265.17,-88.936
"Jaramillo, Carlos Felipe",623.0,-1716.0
"Jarrow, Robert A.",-505.86,-872.99
"Jayaratne, Jith",-244.65,1276.6
"Jean-Baptiste, Eslyn L.",-60.382,1248.9
"Jegadeesh, Narasimhan",1449.6,1598.7
"Jennings, Robert H.",1293.9,103.21
"Jensen, Gerald R.",22.734,1388.5
"Jensen, Henrik",522.4,-549.68
"John, Kose",-50.442,-49.822
"Johnsen, D. Bruce",-1232.6,1643.3
"Johnson, Herb E.",1772.4,-328.68
"Johnson, Robert R.",59.326,1326.6
"Johnson, Shane A.",859.4,-1603.7
"Johnson, Simon",-118.01,-1190.6
"Jones, Charles M.",-565.44,136.56
"Jones, David S.",1953.0,1905.0
"Jones, Jonathan D.",877.77,1106.3
"Jones, Steven L.",-302.72,-434.64
"Jordan, Bradford D.",-396.06,1389.0
"Jordan, John S.",104.85,-1096.5
"Jorgensen, Randy D.",-431.67,1326.6
"Jorgenson, Brian",1371.3,1225.0
"Jorion, Philippe",-970.02,-999.1
"Ju, Nengjiu",137.0,137.0
"Kadapakkam, Palani Rajan",1439.9,589.96
"Kadlec, Gregory B.",1222.6,1123.6
"Kahn, Charles M.",-351.22,739.64
"Kahn, James A.",-510.53,586.92
"Kairys, Joseph P.",1517.7,-634.51
"Kalay, Avner",-1590.6,1150.3
"Kallberg, Jarl G.",-1549.4,1734.7
"Kan, Raymond",-1181.6,1344.6
"Kanago, Bryce E.",-1489.6,1660.3
"Kanatas, George",273.4,1762.3
"Kandel, Eugene",107.97,-536.66
"Kandel, Shmuel",-1376.7,1275.6
"Kane, Edward J.",-199.89,-261.39
"Kang, Jun Koo",-198.69,229.97
"Kaplan, Steven N.",76.395,-1586.7
"Karamanis, Dimitri",1525.4,-481.68
"Karceski, Jason",-1327.3,147.49
"Karels, Gordon V.",-1385.6,606.32
"Karjalainen, Risto",646.38,1051.2
"Karolyi, G. Andrew",674.64,1242.6
"Kashyap, Anil K.",1909.0,1582.0
"Kasirye, Faith",44.418,-1174.3
"Kaul, Aditya",-754.88,-508.74
"Kaul, Gautam",1816.6,1683.7
"Kavajecz, Kenneth A.",1568.4,1201.3
"Kazemi, Hossein B.",-988.1,800.4
"Keating, John W.",-1643.6,-56.68
"Kehr, Carl Heinrich",1358.6,1311.0
"Keim, Donald B.",1942.0,1072.0
"Keloharju, Matti",1050.6,1044.8
"Kempf, Alexander",1624.4,-1688.7
"Kensinger, John W.",-422.01,1133.8
"Khanna, Naveen",-1612.4,-1070.3
"Khanna, Tarun",1219.4,1694.3
"Kho, Bongchan",-173.86,360.47
"Khorana, Ajay",594.48,-256.4
"Kieschnick, Robert L.",897.69,1177.9
"Kiley, Michael T.",-1319.0,1888.0
"Kim, Chang Jin",-643.36,1259.6
"Kim, Chyheesther",-333.0,1854.0
"Kim, Minho",-947.3,367.72
"Kim, Moonchul",1022.2,-323.14
"Kim, Moshe",-1559.6,1507.3
"Kim, Yong Cheol",-265.68,239.64
"Kim, Yong O.",-1620.6,1745.3
"Kini, Omesh",-385.6,1779.3
"Kirby, Chris",1034.3,-914.29
"Kishan, Ruby Pandey",1124.4,1609.3
"Klapper, Leora F.",158.93,921.24
"Kleimeier, Stefanie",-1225.4,-1597.3
"Klein, Peter G.",1016.0,-1869.0
"Klibanoff, Peter",-445.53,206.0
"Klumpes, Paul J.M.",1663.4,-1263.7
"Knoeber, Charles R.",-849.4,-1563.3
"Koch, Timothy W.",-1093.9,71.632
"Koedijk, Kees G.",-1052.4,-830.99
"Kofman, Paul",-1707.6,-226.68
"Kogan, Leonid",-131.58,852.31
"Kole, Stacey R.",-1037.6,-1620.7
"Kooi, Willem J.",-1478.4,-1155.3
"Kopecky, Kenneth J.",-1340.7,-1427.4
"Korn, Olaf",1695.6,-1699.3
"Koskela, Erkki",-1473.4,85.68
"Koski, Jennifer Lynch",596.21,601.92
"Koustas, Zisimos",1049.6,1683.7
"Krahnen, Jan Pieter",1633.6,1768.7
