node,x,y
AYESHA AFTAB,122.05,-36.205
"Aabo, Tom",-178.61,20.247
"Aaronson, Daniel",254.68,-188.9
"Aase, Knut Kristian",157.04,-379.05
"Abadie, Alberto",-6.1014,-188.02
"Abadir, Karim Maher",107.14,16.766
"Abarbanell, Jeffery S.",-143.51,169.27
"Abel, Andrew B.",-5.3513,-60.754
"Abhyankar, Abhay H.",96.833,172.54
"Abou-Zied, Khaled",333.6,98.623
"Abrahamson, Mark",-273.02,92.133
"Abramitzky, Ran",173.12,2.0828
"Abrevaya, Jason",1.1675,-184.51
"Abugri, Benjamin A.",-396.39,157.47
"Acemoglu, Daron",-51.642,56.944
"Acerbi, Carlo",268.97,131.34
"Acharya, Viral V.",-35.987,-30.084
"Ackert, Lucy F.",-126.26,-166.71
"Adam, Alexandre",91.608,-231.13
"Adam, Tim R.",-75.267,17.666
"Adams, Brian J.",-180.86,-253.89
"Adams, John C.",-215.38,-137.5
"Adams, Mike B.",-210.54,24.148
"Adams, Renée Birgit",-118.55,-40.947
"Adcock, Christopher J.",69.067,-151.03
"Adhikari, Ajay",-255.57,-8.3092
"Adkisson, J. Amanda",36.923,121.4
"Admati, Anat R.",22.361,-58.396
"Adolfson, Malin",53.103,169.52
"Adrian, Tobias",13.084,-9.7277
"Afonso, Gara",-195.18,93.603
"Agarwal, Sumit",-25.288,48.986
"Agarwal, Vikas",-40.012,-32.553
"Agarwal, Vineet",171.59,-306.1
"Agell, Jonas",-322.99,-239.23
"Aggarwal, Rajesh K.",-137.19,-28.237
"Aggarwal, Reena",-150.36,-54.083
"Aghion, Philippe",-132.64,-42.337
"Agrawal, Anup",-141.32,-95.228
"Aguerrevere, Felipe L.",-39.314,-125.94
"Aguiar, Mark",-253.76,123.33
"Agus Harjoto, Maretno",150.19,-58.169
"Agénor, Pierre Richard",94.0,817.1
"Ahearne, Alan G.",295.41,17.712
"Ahern, Kenneth R.",-173.11,57.529
"Ahmed, Shaghil",157.09,-335.14
"Ahn, Dong Hyun",10.269,-173.62
"Ahn, HeeJoon",-64.458,233.85
"Ahn, Seoungpil",-38.597,-262.16
"Ahn, SungYoon",211.01,-224.06
"Ai, Hengjie",24.036,41.964
"Aizenman, Joshua",139.56,-347.04
"Akdeniz, Levent",4.7852,119.4
"Akerlof, George A.",-199.17,-84.037
"Akhigbe, Aigbe O.",-215.6,-249.94
"Akimov, Alexandr",162.6,-19.348
"Akram, Qaisar Farooq",61.151,142.51
"Aktas, Nihat",-129.02,-100.99
"Alavi, Arash",84.727,-112.95
"Alañón-Pardo, Ángel",-196.06,-163.26
"Albertazzi, Ugo",199.4,130.01
"Albrecht, Peter",-447.14,178.56
"Albuquerque, Ana Maria",-117.29,-223.27
"Albuquerque, Rui",-40.398,-20.944
"Aldrich, Eric M.",-76.0,175.13
"Alesina, Alberto F.",-52.959,106.92
"Alessandri, Piergiorgio",126.77,-237.95
"Alessandrini, Pietro",-12.656,-336.69
"Alexander, Carol O.",129.59,62.354
"Alexander, Cindy R.",18.058,-110.93
"Alexander, Gordon J.",-106.3,-130.94
"Alexandros Kostakis, Alexandros",23.24,227.9
"Alger, Ingela",66.68,-151.13
"Ali, Ashiq",-159.65,-66.383
"Allayannis, George",-134.83,-117.46
"Allen, Arthur C.",83.843,-57.185
"Allen, Beth E.",48.774,-98.306
"Allen, Franklin",-67.575,-38.54
"Allen, J. M.S.",213.87,-31.949
"Allen, Linda",118.17,-155.98
"Allen, William T.",-70.845,-169.43
"Allen;, David Edmund",-300.99,-199.78
"Almazan, Andres",-48.039,-79.664
"Almeida, Caio",-29.915,60.34
"Almeida, Heitor V.",-73.359,-35.597
"Alpanda, Sami",-62.339,-342.63
"Alper, Koray",119.11,894.27
"Alphonse, Pascal",-289.34,-127.43
"Alsakka, Rasha",-804.75,-156.43
"Altavilla, Carlo",323.39,111.65
"Alti, Aydoǧan",-49.244,-147.89
"Altinkiliç, Oya",-328.38,101.47
"Altissimo, Filippo",228.29,-211.89
"Altman, Edward I.",-141.24,-5.794
"Altunbaş, Yener",284.85,-178.66
"Alvarez, Fernando E.",-41.147,-163.77
"Alworth, Julian S.",-152.4,101.78
"Amato, Jeffery D.",44.36,135.6
"Ambec, Stéfan",-327.34,-49.653
"Ambrose, Brent William",-107.73,84.448
"Amemiya, Takeshi",152.15,-365.8
"Amenc, Noël",27.439,-376.74
"Amihud, Yakov",-50.011,-59.243
"Amit, Raphael Raffi",-116.57,-0.17957
"Ammann, Manuel",46.296,-140.27
"Ammer, John",-35.126,40.952
"Amoako-Adu, Ben",-196.54,240.34
"Amromin, Gene",5.5636,107.03
"Anand, Amber",-155.23,-153.27
"Andersen, Leif B.G.",64.85,-210.85
"Andersen, Torben G.",3.4483,-17.199
"Anderson, Anne Marie",-175.63,61.127
"Anderson, Bing",-354.6,57.53
"Anderson, Christopher W.",-169.23,-84.322
"Anderson, Evan W.",96.518,-24.39
"Anderson, Heather M.",314.71,-143.68
"Anderson, Richard G.",-122.1,258.87
"Anderson, Robert M.",163.2,-121.67
"Anderson, Ronald C.",-124.84,-244.52
"Anderson, Ronald W.",-8.9922,-157.95
"Andrade, Gregor",100.24,-135.28
"Andrade, Sandro C.",-25.281,-69.19
"Andreff, Wladimir",-299.7,-47.702
"Andreou, Panayiotis C.",-43.421,143.85
"Andrews, Donald W.K.",24.998,155.59
"Andrews, Peter",154.74,100.31
"Andries, Natalia",199.42,977.98
"André, Paul",-158.17,140.75
"Andrés, Pablo De",190.67,-137.89
"Ang, Andrew",-0.82717,-52.727
"Ang, James",-169.16,-230.97
"Angel, James J.",-256.68,-20.241
"Angeletos, George Marios",89.93,-105.25
"Angelini, Paolo",-26.443,184.33
"Angerer, Xiaohong",-147.64,-92.23
"Angers, Jean F.",-367.21,-255.75
"Angrist, Joshua D.",-293.01,-20.451
"Annaert, Jan",97.49,133.7
"Ansotegui, Carmen",-51.648,261.9
"Antonelli, Cristiano",-277.56,742.39
"Antràs, Pol",125.23,-61.334
"Antunes, António A.",-219.95,-317.18
"Antão, Paula",-332.59,94.135
"Aoki, Kosuke",302.63,-11.653
"Apilado, Vincent P.",-689.1,-342.95
"Aragon, George O.",-128.64,-119.9
"Aramonte, Sirio",41.471,-273.11
"Ararat, Melsa",37.967,-113.97
"Arce, Óscar J.",240.78,38.505
"Arcot, Sridhar",-188.96,122.23
"Arellano, Manuel",52.52,197.78
"Arena, Marco",-168.45,107.81
"Arena, Matteo P.",-280.72,-167.62
"Ariga, Kenn",-98.85,-402.16
"Arikawa, Yasuhiro",41.004,234.48
"Ariño, áfrica",-137.59,75.04
"Arlen, Jennifer H.",-85.888,-197.47
"Armendáriz, Beatriz",-138.62,89.042
"Armenter, Roc",241.46,-13.422
"Armesto, Michelle T.",10.689,264.02
"Armour, John H.",-139.67,-236.45
"Arnott, Richard J.",-149.19,85.52
"Arping, Stefan",-22.807,123.12
"Arrondel, Luc",112.37,207.85
"Artuç, Erhan",99.859,192.27
"Aruoba, S. Boraǧan",95.005,-39.002
"Asako, Kazumi",-420.38,-166.09
"Ascari, Guido",220.05,-19.608
"Asdrubali, Pierfederico",-468.75,-755.99
"Asem, Ebenezer",-203.44,156.35
"Ashcraft, Adam B.",-23.702,37.019
"Ashenfelter, Orley C.",-223.91,283.81
"Ashton, John K.",376.79,-187.56
"Asker, John",111.94,-58.313
"Asness, Clifford S.",-104.18,89.65
"Asparouhova, Elena",-78.806,-112.69
"Asplund, Marcus",-363.12,-167.45
"Assenmacher, Katrin",-53.369,183.47
"Astic, Fabian",-102.79,191.23
"Atack, Jeremy",-100.0,294.22
"Atanasov, Vladimir",-120.07,1.2047
"Atanasova, Christina V.",-172.51,-233.63
"Atanassov, Julian",-156.88,-81.628
"Athey, Susan",136.27,-200.99
"Atkeson, Andrew G.",88.029,-68.861
"Attanasio, Orazio P.",224.93,175.61
"Attig, Najah",-280.23,-320.36
"Audrino, Francesco",132.02,-153.84
"Auer, Raphael A.",31.033,88.288
"Auerbach, Alan J.",164.65,-40.384
"Augurzky, Boris",720.69,266.45
"Aunon-Nerin, Daniel",-124.59,-95.522
"Aussenegg, Wolfgang",-140.3,180.88
"Autor, David H.",89.187,-34.984
"Autore, Don M.",-169.74,-135.38
"Avery, Robert B.",43.823,87.977
"Avramov, Doron",-14.599,-139.48
"Axelson, Ulf",-58.146,35.39
"Aynaoui, Karim El",196.96,892.24
"Ayotte, Kenneth M.",2.0251,-35.825
"Ayuso, Juan",-284.21,225.15
"Ayyagari, Meghana",-137.39,-53.804
"Azoulay, Pierre",-192.2,138.13
"Aït-Sahalia, Yacine",-40.777,11.401
"Aşçıoğlu, Aslı",-156.81,-280.18
"Aǧca, Şenay",27.231,-141.36
BAILLIE GIFFORD,37.899,305.35
"BAIMAN, STANLEY",-115.48,81.624
BALAZS GAL,159.41,-255.96
"BANZ, ROLF W.",-12.461,-245.87
BART HILDRETH,-150.66,-209.26
BAS WESTERMANN,-154.96,209.04
BECKY BRUNSON,76.723,-210.24
BEN BERENSTEIN,-37.008,-206.09
BENJAMIN KANOVITCH,-281.26,55.625
BENT KROMAND,-178.31,-150.63
BENTLEY MCLEOD,-191.73,-254.89
BERNARD MADOFF,-152.81,-208.83
BERT HUANG,-105.65,185.67
"BHATTACHARYA, SUDIPTO",39.447,-108.36
BILAL ERTUK,-221.35,-285.99
BILL RICHENSTEIN,-113.04,-453.65
BOB DEERE,-227.65,-90.79
BORIS LEISSNER,1035.7,-371.54
BPA ANDREWS,149.84,-92.779
BRAD ASNESS,-199.48,-162.4
BRETT MCDONNELL,-46.573,93.006
BRETT RAYNER,-32.851,240.22
BRIAN HEALY,-97.391,-224.7
BRUNO DUPIRE,59.094,-207.16
BRYANT SEAMAN,-120.05,-215.36
BUNMI FALEYE,140.3,-184.78
"Baba, Naohiko",179.32,127.47
"Babecký, Jan",257.67,-254.37
"Babenko, Ilona",6.3422,-47.166
"Bacchetta, Philippe",49.62,29.773
"Bacidore, Jeffrey M.",-168.14,109.96
"Back, Kerry",-20.281,-111.55
"Backus, David K.",-5.2055,6.6317
"Bacmann, Jean François",-76.118,-396.67
"Bae, Gil",41.921,-246.99
"Bae, Sung C.",-231.97,131.53
"Baecker, Philipp N.",-231.73,-238.6
"Baele, Lieven",39.188,-25.441
"Bagnoli, Mark",-260.34,202.81
"Bagues, Manuel F.",180.61,-96.852
"Baik, Bok",-121.0,-218.15
"Bailey, Warren",-101.97,-74.614
"Baillie, Richard T.",-280.83,47.651
"Bailliu, Jeannine",134.1,-56.432
"Baird, Douglas G.",-103.01,75.249
"Bajari, Patrick",128.37,-380.43
"Bajeux-Besnainou, Isabelle",124.76,-49.628
"Baker, George P.",-34.75,52.15
"Baker, Malcolm P.",-73.748,-55.904
"Bakke, Tor Erik",-52.889,29.328
"Baks, Klaas P.",81.454,-59.163
"Bakshi, Gurdip S.",-18.128,-76.174
"Balachandran, Bala V.",110.49,-138.85
"Balachandran, Balasingham",153.26,-132.97
"Balboa, Marina",-45.861,-234.81
"Balduzzi, Pierluigi",-98.311,7.3793
"Baldwin, Carliss Y.",-65.501,-255.02
"Bali, Turan G.",-10.044,-5.544
"Baliga, Sandeep",-149.59,43.897
"Ball, Clifford A.",-173.39,-85.076
"Ball, Laurence M.",270.15,-139.76
"Ball, Ray",6.2807,-108.5
"Ball, Ryan T.",-289.77,26.756
"Baltagi, Badi H.",-58.489,-331.24
"Baltussen, Guido",25.769,-239.45
"Balvers, Ronald J.",-145.85,76.068
"Balyeat, R. Brian",-149.98,134.93
"Bamber, Linda Smith",-265.74,-111.32
"Bamberg, Günter",704.61,-367.03
"Bandi, Federico M.",62.069,-5.8323
"Bandiera, Oriana",-195.36,-20.365
"Bandler, James",-216.26,218.59
"Banerjee, Abhijit V.",7.3059,77.921
"Banerjee, Anurag Narayan",617.15,598.38
"Banerjee, Shantanu",-91.849,42.645
"Banerjee, Snehal",61.961,-9.7849
"Banerjee, Suman",-153.78,-134.01
"Banerji, Sanjay",26.973,-102.81
"Banker, Rajiv D.",-335.1,82.151
"Bansal, Naresh",-211.48,-425.14
"Bansal, Ravi",4.9605,0.7809
"Bao, Jack",59.089,-152.7
"Baptista, Alexandre M.",58.09,-50.475
"Baquero, Guillermo",169.14,-189.41
"Bar-Isaac, Heski",105.79,-80.062
"Bar-Yosef, Sasson",-210.92,58.55
"Barabanov, Sergey S.",-302.07,-100.56
"Barabas, György",763.59,237.47
"Baran, Lindsay C.",-160.44,156.3
"Baranchuk, Nina",-3.4471,-138.02
"Barber, Brad M.",-58.699,-101.37
"Barberis, Nicholas C.",1.747,-63.129
"Barclay, Michael J.",-91.519,-30.316
"Bargeron, Leonce L.",-140.52,-123.2
"Barinov, Alexander",100.86,-199.72
"Barkley, Tom",-133.71,-149.54
"Barlevy, Gadi",149.47,219.19
"Barnea, Amir",-131.02,-80.078
"Barniv, Ran R.",173.57,-81.307
"Barone-Adesi, Giovanni",-184.6,94.491
"Barontini, Roberto",-136.06,-176.46
"Barras, Laurent",-9.7775,-115.24
"Barrieu, Pauline M.",-78.776,236.59
"Barron, John M.",145.18,-278.37
"Barry, Christopher B.",-6.0409,-269.73
"Barsky, Robert B.",-28.329,-246.83
"Barth, James R.",-180.42,-151.81
"Bartlett, Robert V.",-183.57,140.39
"Bartolini, Leonardo",242.46,-334.59
"Bartram, So¨hnke M.",-48.439,-30.401
"Barucci, Emilio",32.524,218.23
"Baruch, Lev",188.37,7.6576
"Baruch, Shmuel",-33.237,-141.29
"Barzuza, Michal",-253.1,-64.315
"Basak, Suleyman",35.577,-20.411
"Basile, Achille",76.417,-285.7
"Basistha, Arabinda",-40.652,150.84
"Bassett, Gilbert W.",-107.85,250.4
"Bassett, William F.",-90.675,129.32
"Bastos, João A.",1011.6,-303.39
"Basu, Devraj",-38.978,-199.64
"Basu, Nilanjan",101.94,-186.17
"Basu, Parantap",719.13,521.68
"Bates, David S.",2.5918,5.4225
"Bates, Thomas W.",-52.962,-73.099
"Bates, Timothy M.",121.82,-13.493
"Battalio, Robert H.",-79.441,-115.76
"Batteau, Pierre",-71.312,293.51
"Battese, George E.",-324.34,-203.39
"Bauer, Gregory H.",69.216,-13.69
"Bauer, Thomas K.",632.39,137.33
"Bauguess, Scott W.",-95.783,-191.56
"Baum, Christopher F.",-119.62,179.53
"Bauman, Christine C.",-297.43,107.14
"Bauwens, Luc",-39.083,105.37
"Bayar, Onur",86.01,12.441
"Bayer, Patrick J.",179.22,-118.83
"Bayoumi, Tamim A.",143.06,193.12
"Bazdresch, Santiago",-260.43,40.575
"Bean, Charles R.",331.47,-41.396
"Beauchamp, Jonathan P.",-256.19,114.66
"Beaver, William H.",-35.631,-185.88
"Bebchuk, Lucian A.",-109.18,-41.66
"Bebczuk, Ricardo",-256.46,-105.17
"Beber, Alessandro",-32.393,-13.996
"Bech, Morten L.",-210.78,-42.867
"Becher, David A.",-149.96,-145.48
"Bechmann, Ken L.",-34.452,-229.09
"Becht, Marco",-47.153,-13.378
"Beck, Thorsten",-101.2,-8.1258
"Becker, Bo",-150.66,-22.726
"Becker, Christoph",191.67,-215.77
"Becker, Randy A.",83.133,-135.41
"Becker, Thomas A.",97.51,-7.4589
"Bedendo, Mascia",177.95,-192.54
"Beechey, Meredith J.",106.24,105.99
"Beer, Christian",3.9563,169.44
"Begley, Joy O.Y.",-330.65,-165.93
"Behr, Patrick",26.803,130.61
"Beilharz, Hans Jörg",190.69,252.13
"Beine, Michel",-96.453,224.54
"Bekaert, Geert",27.091,-35.452
"Belcredi, Massimo",-323.44,-203.88
"Belke, Ansgar H.",-31.488,276.8
"Bellini, Fabio",1014.2,654.01
"Bellofiore, Riccardo",-253.37,601.04
"Bellucci, Andrea",-81.813,-221.25
"Belo, Frederico",-50.281,-217.64
"Beltran, Daniel O.",281.13,140.64
"Beltratti, Andrea E.",-184.64,81.591
"Ben-Abdallah, Ramzi",179.46,-213.88
"Ben-Akiva, Moshe E.",93.907,235.13
"Ben-Ameur, Hatem",-41.171,-328.67
"Ben-Shahar, Omri",-243.73,-209.78
"Benartzi, Shlomo",-45.05,-229.0
"Benati, Luca",213.65,57.696
"Benczúr, Péter",-122.93,152.56
"Beneish, Messod Daniel",-172.0,-14.971
"Beneš, Jaromír",243.59,27.794
"Benfratello, Luigi",23.31,62.506
"Bengtsson, Ola",-13.288,23.484
"Benhabib, Jess",323.66,197.26
"Benigno, Pierpaolo",163.36,-195.81
"Benjamin, Daniel J.",-8.128,169.31
"Benjamin, David",-292.9,-304.7
"Benmelech, Efraim",-71.617,-7.2611
"Bennardo, Alberto",-323.37,-95.527
"Bennedsen, Morten",-128.51,-7.6869
"Bennett, Paul",-126.12,-100.19
"Bennett, Rosalind L.",166.63,-71.189
"Benson, David F.",-179.53,-38.237
"Benson, Karen Leigh",-79.325,196.43
"Benston, George J.",-183.61,-58.134
"Benth, Fred Espen",-65.61,326.41
"Beny, Laura Nyantung",-249.91,-17.893
"Benzoni, Luca",-28.958,-41.847
"Benítez-Silva, Hugo",751.97,-731.61
"Bera, Anil K.",-249.05,-28.827
"Berardi, Andrea",46.395,-233.85
"Berardi, Michele",358.86,-36.967
"Berben, Robert Paul",155.31,-224.07
"Bercovitz, Janet E.L.",-306.35,36.155
"Berentsen, Aleksander",171.48,-279.05
"Berg, Sigbjørn Atle",80.176,-264.04
"Berger, Allen N.",-23.887,-5.583
"Berger, David W.",51.039,7.6092
"Berger, Helge",260.16,-176.02
"Bergin, Paul R.",263.77,-213.48
"Berglof, Erik",-112.61,63.849
"Berglund, Tom",75.638,-55.772
"Bergman, Mats A.",268.19,187.81
"Bergman, Nittai K.",-70.724,-115.73
"Bergstresser, Daniel",-135.25,-82.139
"Berk, Jan Marc",88.532,-302.06
"Berk, Jonathan B.",-32.285,-50.664
"Berkman, Henk",-104.36,-160.74
"Berkowitz, Jeremy",14.456,-266.12
"Berlin, Mitchell",-59.335,84.644
"Bernanke, Ben S.",49.374,-253.19
"Bernard, Andrew B.",154.98,93.794
"Bernardo, Antonio E.",-32.332,-95.8
"Berndt, Antje",-17.603,22.128
"Bernhardt, Dan",-24.501,-134.5
"Bernheim, B. Douglas",78.484,-206.37
"Bernile, Gennaro",-85.815,-132.58
"Bernstein, Asaf",-379.72,-66.793
"Berrada, Tony",64.054,-84.773
"Bertocco, Giancarlo",-305.7,664.77
"Bertrand, Marianne",-118.11,-11.071
"Berzins, Janis",-279.29,-21.797
"Beshears, John",38.911,-196.73
"Bessembinder, Hendrik",-91.361,-75.763
"Bessler, Wolfgang",-23.923,-179.14
"Bester, C. Alan",-18.724,58.474
"Bester, Helmut",-156.12,-304.09
"Betancourt, Roger R.",-319.39,132.24
"Bethel, Jennifer E.",-39.111,-134.39
"Bettis, J. Carr",-227.35,-63.646
"Betton, Sandra",39.081,-130.21
"Betts, Caroline M.",178.1,-121.47
"Beugelsdijk, Sjoerd",190.73,214.37
"Bhagat, Sanjai",-165.72,-126.24
"Bhamra, Harjoat S.",-15.205,-37.333
"Bhansali, Vineer",49.425,-118.15
"Bharath, Sreedhar T.",-58.217,-61.335
"Bhattacharya, Utpal",-93.53,-54.095
"Bhattacharyya, Sugato",-63.939,-86.964
"Bhaumik, Sumon Kumar",89.462,14.481
"Biais, Bruno",9.7511,-19.728
"Bianchi, Michele Leonardo",246.51,-275.64
"Bianchi, Robert J.",-281.92,-87.73
"Białkowski, Jȩdrzej",-109.96,-220.48
"Biener, Christian",-342.24,226.13
"Bierens, Herman J.",10.425,-291.35
"Bierman, Harold",-44.953,-219.99
"Bigelli, Marco",-303.86,-228.23
"Bikker, Jaap",238.08,136.14
"Bikker, Jacob A.",203.12,210.97
"Bilbiie, Florin O.",-32.384,220.06
"Bilias, Yannis",63.091,99.489
"Billett, Matthew T.",-263.49,-66.721
"Billings, Mary Brooke",-312.58,-123.82
"Billingsley, Randall S.",-259.03,-180.65
"Billio, Monica",71.13,185.22
"Billon, Steve",244.61,1036.2
"Bils, Mark",-97.149,-171.47
"Bindseil, Ulrich",-2.6889,106.68
"Birchler, Urs W.",129.21,275.57
"Bird, Ron G.",-173.08,227.24
"Birge, John R.",59.682,9.3269
"Bizjak, John M.",-137.45,-3.7737
"Björk, Tomas",88.258,-13.592
"Bjørnskov, Christian",188.78,-291.32
"Black, Bernard S.",-116.16,-14.184
"Black, Harold A.",175.95,96.443
"Black, Lamont K.",19.304,60.773
"Blackwell, David W.",-123.67,-238.77
"Blair, David C.",-0.84054,-189.19
"Blalock, Garrick",-111.46,-242.03
"Blanc-Brude, Frédéric",-289.62,-202.22
"Blanchard, Olivier Jean",39.011,30.435
"Blanchet, José H.",67.278,137.36
"Blanco, Roberto",-249.98,134.6
"Blazenko, George W.",-255.58,-137.54
"Bleaney, Michael Francis",155.47,200.73
"Blinder, Alan S.",314.17,-40.277
"Bliss, Richard T.",-55.991,102.04
"Bliss, Robert R.",-64.109,111.67
"Blix, Magnus",230.95,-54.767
"Bloom, Nicholas",37.403,180.8
"Bloomfield, Robert J.",-81.123,-14.045
"Blouin, Jennifer L.",-163.03,-33.424
"Bluedorn, John C.",-311.19,141.11
"Blum, Jürg M.",-35.255,155.51
"Blume, Marshall E.",-19.94,72.639
"Bo, Hong",-16.442,-345.37
"Boco, Hervé",119.38,-252.41
"Bodderas, Mareike",-379.88,181.55
"Bodenhorn, Howard N.",-46.538,106.45
"Bodnaruk, Andriy",-90.07,-11.27
"Bodurtha, James N.",-216.26,-207.14
"Boehme, Rodney D.",-50.314,15.749
"Boehmer, Ekkehart",-66.037,-95.814
"Bofondi, Marcello",261.06,-178.75
"Bohl, Martin T.",-170.93,-201.91
"Bohn, Jeffrey R.",-116.95,73.18
"Boivin, Jean",215.95,167.53
"Boldin, Michael",120.5,-206.51
"Boldin, Robert J.",-325.83,-142.67
"Boldrin, Michele",175.1,88.999
"Bollen, Nicolas P.B.",-64.83,-105.59
"Bollerslev, Tim",-3.378,18.647
"Bolliger, Guido",-264.3,49.284
"Bolster, Paul J.",8.3664,186.46
"Bolt, Wilko",139.22,-234.31
"Bolton, Patrick",-48.917,-9.232
"Boman, Anders",104.1,138.08
"Bonaccorsi di Patti, Emilia",-73.449,-379.52
"Bonaimé, Alice Adams",-68.305,-327.95
"Bond, Philip",-54.281,-8.0698
"Bond, Stephen R.",-139.12,-205.3
"Bondarenko, Oleg",26.449,49.111
"Bonfim, Diana",-185.28,-189.38
"Bongaerts, Dion",92.724,-5.7475
"Bonhomme, Stéphane",103.4,195.73
"Boni, Leslie",-87.985,-220.43
"Bonini, Stefano",-192.55,-1.4685
"Bonomo, Susanne",-92.178,186.17
"Bonser-Neal, Catherine",-85.596,-348.16
"Boone, Audra L.",12.28,-156.17
"Boot, Arnoud W. A.",-25.315,-21.774
"Booth, Geoffrey Geoffrey",83.033,-209.43
"Booth, James R.",-14.65,-181.87
"Booth, Laurence D.",-130.81,-140.46
"Booth, Lenachua",-212.63,-222.25
"Bordo, Michael David",-154.06,67.142
"Borgersen, Trond Arne",782.95,369.47
"Borio, Claudio",3.0092,109.06
"Borisov, Alexander",-130.17,82.371
"Borisova, Ginka",-398.64,-21.571
"Born, Patricia H.",-322.21,-294.19
"Borokhovich, Kenneth A.",-255.01,-36.652
"Bortoli, Luke Gareth",-324.52,-65.899
"Bortolotti, Bernardo",-154.32,-66.415
"Borzekowski, Ron",252.76,-220.57
"Bos, Jaap W.B.",103.38,-237.44
"Boschi, Melisso",-307.5,-41.223
"Bossaerts, Peter",28.524,-67.076
"Bostic, Raphael W.",97.769,182.62
"Bottazzi, Laura",-100.28,38.537
"Bouakez, Hafedh",140.38,250.6
"Boubaker, Sabri",-330.38,-89.904
"Boubakri, Narjess",-174.51,-145.64
"Boudoukh, Jacob",44.672,-61.031
"Bougheas, Spiros",-323.75,145.49
"Boulatov, Alex",-31.928,-161.41
"Bourreau, Marc",-61.449,-321.56
"Boutchkova, Maria K.",-183.53,-211.77
"Bouwman, Christa H.S.",-35.016,1.7018
"Bova, Francesco",-107.74,106.47
"Bovenberg, Arij Lans",-1.0217,73.9
"Bover, Olympia",158.32,28.57
"Bowdler, Christopher",-182.29,-346.29
"Bowen, Peter Geoffrey",85.173,-38.21
"Bowen, Robert M.",-341.17,42.81
"Bowman, David",5.6489,182.08
"Bowman, Robert G.",133.04,332.25
"Boyd, John H.",-174.33,27.758
"Boyer, Brian H.",75.706,-87.061
"Boyer, Pierre C.",261.34,-98.575
"Boylan, Richard T.",-265.5,-225.09
"Boyle, Glenn W.",42.724,142.23
"Boyle, Phelim P.",81.207,-137.71
"Boyson, Nicole M.",-39.471,-129.25
"Boz, Emine",106.98,76.775
