node,x,y
"Cleary, Sean W.",-1715.0,732.0
"Click, Reid W.",1034.0,-1852.0
"Clouse, James A.",-453.58,545.15
"Clyde, Paul S.",4.5964,722.46
"Cole, Rebel A.",964.5,962.54
"Coles, Jeffrey L.",-677.67,1428.6
"Collins, Sean",1009.4,-1620.7
"Conley, Timothy G.",155.41,-186.36
"Conover, C. Mitchell",1402.3,323.55
"Conrad, Jennifer S.",-1552.6,-379.68
"Cooley, Thomas F.",776.4,-1603.7
"Cooper, Michael J.",164.0,1769.0
"Cordella, Tito",-1622.6,-1637.7
"Core, John E.",1130.3,-1206.4
"Cornell, Bradford",1637.6,-16.32
"Cornett, Marcia Millon",1007.8,1062.7
"Corrado, Charles J.",-617.6,1575.3
"Corwin, Shane A.",1146.0,1854.0
"Cosset, Jean Claude",-1499.6,861.32
"Cossin, Didier",-499.6,1728.3
"Cothren, Richard",-198.4,1717.7
"Cotter, James F.",566.24,69.048
"Coval, Joshua D.",598.39,1053.1
"Cover, James Peery",-684.0,-1750.0
"Cowen, Tyler",-773.0,1888.0
"Craine, Roger N.",-1477.4,714.68
"Crowder, William J.",-1406.4,1394.7
"Cummins, J. David",357.8,-990.66
"Cuoco, Domenico",-944.6,1660.3
"Cvitanić, Jakša",-943.67,1377.6
"D'Auria, Claudio",1295.4,-630.29
"D'Souza, Juliet",-483.32,-520.17
"Dabora, Emil M.",-965.16,232.43
"Daigler, Robert T.",263.4,-1552.7
"Daley, Lane A.",1493.7,-481.51
"Damodaran, Aswath",1210.2,-1069.9
"Dandapani, Krishnan",-655.39,1226.0
"Daniel, Kent D.",697.71,844.47
"Danzon, Patricia Munch",284.98,-999.1
"Dare, William H.",-100.65,-1189.0
"Dark, Frederick H.",1371.9,-1212.0
"Das, Sanjiv Ranjan",-137.4,1632.7
"Dasgupta, Sudipto",787.7,941.81
"Datta, Sudip",-1321.3,96.487
"Davidson, Ian R.",746.17,339.9
"Davis, George K.",1811.6,1122.7
"Dawkins, Mark C.",1706.6,-407.32
"Day, Theodore E.",98.974,257.62
"De Roon, Frans A.",1812.4,-481.68
"De Santis, Giorgio",-1537.6,1099.3
"DeAngelo, Harry",-1372.6,-1416.7
"DeAngelo, Linda Elizabeth",-1301.4,-1427.3
"DeYoung, Robert E.",509.32,384.71
"Dechow, Patricia M.",1326.4,1626.3
"Degryse, Hans",879.0,-1852.0
"Del Angel, Gabriela F.",126.73,-1076.5
"Del Guercio, Diane",-1400.4,1173.7
"Demarzo, Peter M.",1768.6,-781.32
"Demirgüç-Kunt, Asli",5.9363,-541.23
"Demsetz, Harold",428.0,-1087.0
"Demsetz, Rebecca S.",458.63,347.6
"Denis, David J.",268.36,1087.6
"Denis, Diane Kowalski",199.77,1072.3
"Dermine, Jean",810.4,1490.3
"Desai, Hemang",1099.6,-1716.3
"Detemple, Jérôme B.",-823.21,805.86
"Detzler, Miranda Lam",-1643.0,-764.0
"Dewenter, Kathryn L.",831.18,-681.37
"Dhillon, Upinder S.",336.73,-1297.5
"Di Giorgio, Giorgio",-1653.0,-1087.0
"Di Salvo, R.",-1185.3,1507.5
"Dichev, Ilia D.",1441.0,1531.0
"Diez-Canedo, Javier Márquez",198.94,-1076.0
"Dimson, Elroy",926.35,-1069.4
"Docking, Diane Scott",375.73,-1161.5
"Domowitz, Ian",-212.33,-204.74
"Doukas, John A.",1144.4,-697.41
"Dow, James",-413.68,605.84
"Dowd, Kevin",1792.4,-1467.7
"Duan, Jinchuan",-1617.6,1490.3
"Duffee, Gregory R.",-1688.0,460.0
"Duffie, J. Darrell",-285.6,-1450.7
"Dumas, Bernard",-319.13,101.51
"Dunbar, Craig G.",1875.0,511.0
"Dunn, Kenneth B.",1758.4,-1280.7
"Dunning, Alison",-1443.6,1626.3
"Dutkowsky, Donald H.",-264.0,-1716.0
"Dutta, Prajit K.",-110.49,-202.47
"Dutta, Shantanu",-415.28,1164.3
"Dybvig, Philip H.",-977.65,532.2
"Dyl, Edward A.",-17.605,1711.3
"Décamps, Jean Paul",263.33,1292.6
"Easley, David A.",-646.49,-729.83
"Easterwood, John C.",1716.4,-549.68
"Eberhart, Allan C.",295.83,183.53
"Eckbo, B. Espen",-1012.0,1192.7
"Eckel, Catherine C.",1190.9,1406.0
"Eckel, Douglas",1118.7,1405.5
"Eckstein, Zvi",-1149.6,-1688.7
"Edelen, Roger M.",636.0,1854.0
"Eisenberg, Theodore",1444.7,895.49
"Eleswarapu, Venkat R.",1657.4,-90.68
"Ellis, Katrina",129.33,1479.6
"Ellison, Glenn",1836.6,-254.32
"Elmendorf, Douglas W.",1398.9,1321.0
"Elsas, Ralf",-749.6,1745.3
"Elton, Edwin J.",250.95,41.103
"Elwood, S. Kirk",-1716.0,-832.0
"Elyasiani, Elyas",1577.6,-1682.3
"Engel, Charles",672.74,-1205.5
"Erdal, Sina M.",939.94,-1212.0
"Erickson, John",651.94,1508.0
"Errunza, Vihang R.",-710.06,-1314.0
"Esty, Benjamin C.",1186.4,441.92
"Evans, Charles L.",-386.4,1632.7
"Evans, Jocelyn D.",1310.9,1123.2
"Evans, Martin D.D.",812.0,-1767.0
"Faff, Robert W.",-310.06,1559.0
"Fama, Eugene F.",-1441.6,1320.3
"Farmer, Roger E.A.",-1652.0,-577.0
"Fatum, Rasmus",1406.6,-1495.3
"Favero, Carlo A.",-1033.2,784.19
"Fenn, George W.",162.6,-1699.3
"Ferri, Giovanni",-1113.1,1508.0
"Ferris, Stephen P.",-546.4,1564.7
"Ferson, Wayne E.",920.52,-387.03
"Fields, L. Paige",-354.96,-739.23
"Figlewski, Stephen",103.66,20.726
"Fishe, Raymond P.H.",-1646.0,647.0
"Fisher, Douglas",404.6,-1648.3
"Fisher, Jonas D.M.",1184.0,-135.0
"Fisher, Mark",-979.6,1745.3
"Flannery, Mark J.",305.42,797.02
"Fleissig, Adrian R.",333.4,-1637.7
"Fleming, Jeff",-286.81,162.21
"Fleming, Michael J.",-448.4,-1529.3
"Flood, Mark D.",-1054.9,343.63
"Fluck, Zsuzsanna",-1712.0,-1546.0
"Foerster, Stephen R.",-1001.3,-542.54
"Foglia, Antonella",1383.9,-604.62
"Fohlin, Caroline",-305.0,-1784.0
"Fooladi, Iraj J.",-1265.1,776.96
"Foresi, Silverio",883.54,255.85
"Forsythe, Robert",-1198.7,578.55
"Foster, F. Douglas",-179.18,116.36
"Foucault, Thierry",-1551.4,-1648.3
"Frank, Murray Z.",64.654,-401.7
"Franks, Julian R.",704.53,620.91
"Fraser, Donald R.",-413.26,-794.26
"Freeman, Charles",-1262.7,306.55
"Freeman, Scott",-682.54,218.44
"Freixas, Xavier",-112.4,-356.32
"French, Kenneth R.",-1370.4,1309.7
"Fried, Harold O.",-1324.3,-124.51
"Fries, Steven M.",-1102.6,773.82
"Frino, Alex",-1239.9,-1033.4
"Froot, Kenneth A.",-956.66,160.83
"Fuhrer, Jeffrey C.",1332.0,1854.0
"Fulghieri, Paolo",-264.26,-646.35
"Fung, William",-455.4,-1699.3
"Furfine, Craig H.",1857.6,952.68
"Gale, Douglas M.",348.12,-650.73
"Galloway, Tina M.",590.77,-878.67
"Gandal, Neil",-1610.6,130.32
"Gandar, John M.",-149.95,-1152.4
"Gande, Amar",299.23,428.12
"Gao, Bin",28.67,4.9931
"Garcia, René",-1340.1,1542.0
"García-Marco, Teresa",1781.6,-1376.3
"Garfinkel, Jon A.",-352.27,-1229.5
"Garvey, Gerald T.",1054.6,1700.7
"Gersbach, Hans",1563.0,-1835.0
"Ghali, Khalifa H.",1195.0,-1784.0
"Ghosh, Aloke Al",1824.6,1462.7
"Ghysels, Eric",1197.0,-1852.0
"Giammarino, Ron M.",-653.35,511.37
"Gilkeson, James H.",1736.6,-322.32
"Gilles, Christian",-908.4,1734.7
"Gilson, Ronald J.",587.6,-1597.3
"Gilson, Stuart C.",-1714.0,1123.0
"Glaeser, Edward",681.26,162.77
"Glassman, Debra A.",993.26,-345.78
"Glen, Jack D.",-160.44,-209.87
"Goetzmann, William Nelson",-928.87,-294.8
"Goldberg, Lawrence G.",594.25,363.93
"Goldreyer, Elizabeth F.",1556.4,-1433.7
"Goldstein, Michael A.",-878.46,-412.05
"Gollier, Christian",-1015.4,-944.07
"Gompers, Paul A.",183.64,613.61
"Gorbea, Estela Patiño",163.33,-1138.4
"Gordon, Roger H.",551.4,-1416.7
"Gorton, Gary B.",-380.42,671.11
"Gosnell, Thomas F.",648.98,303.1
"Graham, John R.",425.87,-538.75
"Grauer, Robert R.",-1710.0,1038.0
"Gray, Ian",177.34,137.49
"Gray, Philip K.",1349.6,-1648.3
"Gray, Stephen F.",1278.4,-1637.7
"Green, Richard C.",-142.0,1012.4
"Green, T. Clifton",177.41,33.639
"Greene, Jason T.",-575.2,-990.66
"Grenadier, Steven R.",-1439.4,34.68
"Griffin, John M.",-1069.4,-417.07
"Griffiths, Mark D.",961.04,754.4
"Grinblatt, Mark S.",686.83,928.62
"Gropper, Daniel M.",-1227.3,232.49
"Gruber, Martin J.",324.24,39.893
"Guay, Wayne R.",-1731.0,-322.0
"Guedes, José Correia",-1210.4,-1580.3
"Guenther, David A.",1652.6,119.68
"Guo, Lin",43.0,-84.0
"Gupta, Atul",-1290.3,912.49
"Gupta, Vishal",164.94,1542.0
"Géczy, Christopher C.",-776.38,1069.6
"Gérard, Bruno",-1466.4,1088.7
"HESS, PATRICK J.",422.84,1167.4
"Habib, Michel A.",1739.4,436.32
"Hackethal, Andreas",-1243.7,442.55
"Hadlock, Charles J.",460.7,787.83
"Hall, Patricia H.",1075.8,-712.74
"Halpern, Paul J.",205.43,-854.66
"Hamao, Yasushi",-916.6,-1552.7
"Hameed, Allaudeen",234.49,766.69
"Hamid, Shahid S.",-642.65,1140.0
"Han, Liming",1021.3,1479.6
"Hancock, Diana G.",1145.2,120.14
"Hand, John R.M.",-1270.3,1235.5
"Hanes, Christopher",-23.0,1786.0
"Hanka, Gordon",983.4,1711.3
"Hannan, Timothy H.",-953.4,-1631.3
"Hansch, Oliver",757.85,-909.5
"Hansen, Gary D.",847.6,-1614.3
"Hansen, Lars Peter",110.22,-258.51
"Harford, Jarrad",-1788.0,-220.0
"Hargis, Kent",1645.6,1224.7
"Harhoff, Dietmar",-1461.4,-696.32
"Harjes, Richard H.",237.37,833.51
"Harris, Jeffrey H.",-113.85,683.64
"Harris, Milton",874.6,-1699.3
"Hartley, Peter R.",-728.0,-135.0
"Hartmann, Philipp",-484.0,-1767.0
"Harvey, Campbell R.",839.8,-363.91
"Hasan, Iftekhar",551.0,453.02
"Hasbrouck, Joel",-1377.0,-1835.0
"Hatheway, Frank M.",300.9,-35.102
"Hau, Harald",-847.0,1157.0
"Hauser, Shmuel",1430.3,578.55
"Hawkins, Jennifer",-1471.6,1184.3
"Haynes, Michelle",-1184.6,-1501.7
"He, Jia",73.605,102.68
"Hege, Ulrich",1877.6,1207.7
"Heinkel, Robert L.",-721.75,532.77
"Helwege, Jean",-1450.6,-804.68
"Hendershott, Robert J.",1110.7,-1280.5
"Heron, Randall A.",536.05,-672.4
"Herrendorf, Berthold",1662.6,-1529.3
"Hersch, Philip L.",-366.55,-348.63
"Hess, Alan C.",905.01,-708.73
"Hillion, Pierre",1821.6,-1699.3
"Himmelberg, Charles P.",1425.9,198.96
"Hingorani, Archana",863.54,-219.6
"Hirschey, Mark John",447.94,-1161.0
"Hirshleifer, David",777.25,810.44
"Hite, Gailen L.",-1539.4,1258.7
"Ho, Teng Suan",158.94,-1212.0
"Ho, Yew Kee",-382.27,1558.5
"Hodrick, Laurie Simon",-1641.0,392.0
"Hodrick, Robert J.",690.17,-363.94
"Hogan, Kedreth C.",-745.67,-1376.4
"Holderness, Clifford G.",626.33,-1342.4
"Hollifield, Burton",-668.57,582.88
"Holman, Jill Ann",-624.0,1820.0
"Holthausen, Robert W.",1165.9,-1144.0
"Hong, Harrison",-971.13,18.136
"Hooker, Mark A.",-1457.6,-1093.7
"Hooton, Jerry L.",-411.49,-882.93
"Hotchkiss, Edith SHWALB",910.6,-1359.3
"Houge, Todd",-618.36,-213.25
"Houston, Joel F.",389.47,801.41
"Howe, John S.",1476.9,-311.04
"Hsieh, David A.",-526.6,-1688.7
"Huang, Roger D.",-1034.4,987.61
"Hubbard, R. Glenn",1353.7,198.49
"Hughes, Joseph P.",362.13,543.05
"Hughson, Eric N.",1739.4,-1008.7
"Huisman, Ronald",-969.01,356.35
"Humpage, Owen F.",1509.0,-1750.0
"Humphrey, David Burras",1135.4,192.2
"Hung, Mao-wei",-782.27,-1314.5
"Hutchison, Michael M.",1335.4,-1484.7
"Ibáñez, Alfredo",1749.4,45.32
"Indro, Daniel C.",392.94,1491.0
"Ireland, Peter N.",410.0,1837.0
"Iskandar-Datta, Mai E.",-1249.1,96.96
"Israel, Ronen",-1574.6,-90.68
"Ito, Takatoshi",1389.9,-1348.0
"Jacobs, Kris",989.0,1854.0
"Jaffe, Jeffrey F.",1736.6,612.68
"Jagannathan, Ravi",57.281,-320.12
"Jain, Bharat A.",-1555.4,1564.7
"Jain, Gautam",-1659.6,-1008.7
"Jain, Prem C.",1028.4,-1705.7
"James, Christopher M.",381.6,880.82
"Jaramillo, Carlos Felipe",-431.0,-203.0
"Jarrow, Robert A.",-742.14,378.86
"Jayaratne, Jith",-1540.4,-1172.3
"Jegadeesh, Narasimhan",-845.4,-1563.3
"Jennings, Robert H.",-508.12,-1018.8
"Jensen, Gerald R.",1365.7,385.49
"Jensen, Henrik",709.4,-821.68
"John, Kose",1200.4,-997.8
"Johnsen, D. Bruce",1810.6,425.68
"Johnson, Robert R.",1437.9,385.96
"Jones, Charles M.",-502.75,294.81
"Jones, Elaine",412.33,-1223.4
"Jones, Jonathan D.",77.575,-882.52
"Jones, Steven L.",-371.17,-464.1
"Jordan, Bradford D.",-220.36,1225.6
"Jordan, Susan D.",-196.26,1157.5
"Jordan, Thomas J.",1606.4,538.32
"Jorion, Philippe",-856.03,-286.38
"Ju, Nengjiu",358.0,-849.0
"Kadapakkam, Palani Rajan",-997.67,-1342.4
"Kadlec, Gregory B.",808.35,1123.6
"Kahn, Charles M.",-309.73,808.87
"Kairys, Joseph P.",1538.6,1683.7
"Kalay, Avner",13.639,1208.6
"Kale, Jayant R.",1171.0,1142.9
"Kallal, Hédi D.",756.65,165.77
"Kallberg, Jarl G.",-1311.4,-1665.3
"Kalra, Raman",-1588.4,-1019.3
"Kamara, Avraham",1403.0,1769.0
"Kan, Raymond",-1143.6,-253.4
"Kanago, Bryce E.",1740.4,1133.3
"Kanatas, George",1786.4,1745.3
"Kandel, Eugene",-132.2,653.52
"Kandel, Shmuel",1139.3,-1478.4
"Kane, Edward J.",154.8,418.32
"Kang, Jun Koo",483.84,-62.103
"Kaplan, Steven N.",-1439.4,-1342.3
"Karamanis, Dimitri",845.4,-1433.7
"Karceski, Jason",-562.53,-104.74
"Karels, Gordon V.",-1300.6,-889.68
"Karjalainen, Risto",358.93,-780.63
"Karolyi, G. Andrew",-1025.4,-474.39
"Kashyap, Anil K.",-1712.0,324.0
"Kasirye, Faith",-925.27,1575.5
"Katz, Eliakim",1695.6,-1087.3
"Kaufman, Herbert M.",1559.6,-1155.3
"Kaul, Gautam",-1481.4,-390.32
"Kavajecz, Kenneth A.",-523.0,154.0
"Kazemi, Hossein B.",-954.1,-746.6
"Keating, John W.",583.4,1711.3
"Keim, Donald B.",-239.93,-155.22
"Kelly, Morgan S.",-1712.0,-645.0
"Kempf, Alexander",-1605.6,-260.68
"Kensinger, John W.",1255.1,-829.37
"Keown, Arthur J.",1304.3,-866.0
"Khanna, Naveen",-1715.0,-1223.0
"Kho, Bongchan",357.76,-146.14
"Khorana, Ajay",930.8,409.13
"Kiefer, Nicholas M.",-699.06,-729.93
"Kieschnick, Robert L.",149.06,-903.3
"Kim, Chang Jin",648.64,-1137.4
"Kim, Chyheesther",347.0,-1784.0
"Kim, Kenneth A.",-131.6,-1654.7
"Kim, Moonchul",-683.44,-406.59
"Kim, Moshe",-1559.6,-872.68
"Kim, Yong Cheol",495.55,-116.51
"Kim, Yong O.",-1382.6,-1654.7
"Kini, Omesh",-1626.6,1575.3
"Kirby, Chris",-352.29,204.04
"Klapper, Leora F.",828.7,244.11
"Klein, Peter G.",710.0,-1835.0
"Klibanoff, Peter",-394.14,377.64
"Knetter, Michael M.",-1386.4,-1104.3
"Knez, Peter J.",-772.6,-1654.7
"Knoeber, Charles R.",-1461.4,306.68
"Kocherlakota, Narayana R.",1093.4,1626.3
"Koedijk, Kees G.",-1018.4,393.01
"Koehl, Pierre François",226.73,1354.5
"Kofman, Paul",1794.4,1558.3
"Kolari, James W.",-454.71,-848.71
"Kole, Stacey R.",763.48,-121.93
"Kopecky, Kenneth J.",1393.7,640.49
"Korn, Olaf",-1534.4,-271.32
"Koski, Jennifer Lynch",1256.7,511.46
"Kothare, Meeta",1919.0,103.0
"Kothari, SP P.",-802.65,-1137.4
"Koustas, Zisimos",-1126.4,1666.7
"Kovenock, Dan J.",170.51,-594.39
"Krahnen, Jan Pieter",-678.4,1734.7
"Krigman, Laurie",-537.01,806.16
"Krishnaswami, Sudha",1420.9,62.96
"Krokfors, Svante",1499.7,1150.5
"Kroner, Kenneth F.",997.62,1333.9
"Kroszner, Randall S.",661.94,-1280.0
"Kuipers, David R.",-264.38,1282.9
"Kumar, Alok",-996.4,-267.84
"Kumar, P. C.",-1034.3,-1280.5
"Kumar, Raman",240.46,1215.4
"Kwan, Clarence C.Y.",-1647.0,-16.0
"Kwan, Sabrina",216.4,1694.3
"Kwast, Myron L.",-981.0,1820.0
"Kyle, Albert S.",-1474.4,-186.32
"Körting, Timm",-1532.6,-685.68
"LIN, JI CHAI",1621.9,-617.04
"La Porta, Rafael",-434.67,-32.045
"LaPlante, Michele",1258.6,-1563.3
"Lagunoff, Roger D.",1662.4,793.32
"Lai, Gene C.",1056.9,1542.0
"Laidler., David E.W.",984.6,-1546.3
"Lajeri, Fatma",881.6,1479.7
"Lakonishok, Josef",-501.48,-58.86
"Lamont, Owen A.",-467.28,360.52
"Lamoureux, Christopher G.",279.4,-379.68
"Lando, David",-716.35,306.71
"Lang, Larry",1095.7,-641.07
"Lang, William W.",391.72,573.42
"Larcker, David F.",1093.7,-1144.5
"Lasser, Dennis J.",373.33,-1359.4
"Lauterbach, Beni",1195.1,-0.24098
"Laviola, Sebastiano",1355.8,-552.5
"LeCompte, Richard L.B.",-1218.1,912.96
"Leach, J. Chris",-1142.4,7.9335
"Leach, Robert T.",357.33,1428.6
"Leal, Ricardo Pereira Câmara",1449.6,-237.32
"Lee, BongSoo",431.34,1095.8
"Lee, Charles",-1102.1,-617.04
"Lee, Darrell E.",1182.9,-1280.0
"Lee, Inmoo",1021.0,1140.0
"Lee, Soonjae",571.29,-522.64
"Lee, Wayne Y.",320.73,1490.5
"Lee, Winson",551.25,-817.21
"Lee, Yitsung",1586.3,-679.45
