node,x,y
"Alizadeh, Sassan",-203.07,-183.62
"Allayannis, George",-119.51,-190.15
"Allen, Franklin",-65.92,-144.76
"Allen, Jeffrey W.",-20.875,-389.87
"Allen, Linda",95.303,-200.58
"Allen, William A.",133.39,-260.38
"Almazan, Andres",30.953,-125.84
"Almeida, Heitor V.",-65.269,-376.69
"Altig, David E.",156.1,173.18
"Altinkiliç, Oya",9.3275,-229.03
"Altman, Edward I.",13.023,-170.6
"Altunbaş, Yener",-309.13,-331.89
"Alvarez, Fernando E.",-196.26,-179.63
"Amable, Bruno",-239.43,-40.536
"Amato, Amedeo",1013.4,-661.68
"Ambrose, Brent William",-44.254,24.683
"Amemiya, Takeshi",-217.69,-306.77
"Amihud, Yakov",-103.72,-186.75
"Amin, Kaushik I.",-235.96,-48.579
"Amin, Magdi",82.973,-248.61
"Ammer, John",-132.44,63.34
"Amoako-Adu, Ben",-266.45,-411.67
"Anand, Bharat N.",99.379,-122.46
"Anandarajan, Asokan A.",276.23,-217.73
"Andersen, Leif B.G.",-277.63,-129.2
"Andersen, Torben G.",-159.17,-156.53
"Anderson, Christopher W.",37.772,103.17
"Anderson, Gary A.",905.17,777.03
"Anderson, Richard G.",149.67,-171.57
"Anderson, Ronald C.",-96.278,-425.46
"Anderson, Ronald W.",4.1286,-202.6
"Andrade, Gregor",-229.36,-42.662
"Andreasen, Jesper",-241.78,-142.2
"Ang, Andrew",-173.2,-178.08
"Ang, James",-11.537,-284.36
"Angel, James J.",-23.212,-277.48
"Angelini, Paolo",16.628,-285.77
"Angeloni, Ignazio",-330.52,41.118
"Annaert, Jan",-353.98,-181.43
"Anshuman, V. Ravi",-157.42,-223.91
"Ané, Thierry",-297.72,24.581
"Aoki, Masahiko",140.73,-128.92
"Appleyard, Melissa M.",-303.74,-412.65
"Appleyard, Tony R.",-723.42,249.56
"Arachi, Giampaolo",168.3,-267.82
"Aragon, George O.",-75.368,268.6
"Aranson, Peter H.",-64.075,143.31
"Arestis, Philip",-761.67,-879.45
"Arnold, Tom",-47.759,-393.99
"Arora, Ashish",137.93,-174.82
"Arping, Stefan",-448.56,-66.25
"Arya, Anil",-185.12,-420.5
"Arzac, Enrique R.",-160.84,-381.47
"Asad, Talal",-62.411,-546.18
"Atanasova, Christina V.",-94.065,2.6983
"Athanasoulis, Stefano G.",-232.04,6.0227
"Athey, Susan",-281.84,-279.0
"Attanasio, Orazio P.",-285.76,23.791
"Ausubel, Lawrence M.",-26.985,52.225
"Avard, Stephen L.",-297.64,-370.49
"Avellaneda, Marco M.",-234.89,-117.69
"Avery, Robert B.",106.32,-89.252
"Avkiran, Necmi Kemal",640.6,-902.32
"Avouyi-Dovi, Sanvi",-132.92,-442.5
"Avramov, Doron",-157.8,-191.44
"Axelson, Ulf",-16.092,-240.16
"Aziz, Andrew R.",-472.96,76.695
"Aït-Sahalia, Yacine",-156.99,-128.16
"BAIMAN, STANLEY",-32.361,-442.92
BEATRICE RUBINI,152.93,-201.06
BEN WAISBREN,-34.215,-335.42
BENGT LUCKE,227.43,2.9732
BENJAMIN SAHEL,-345.34,-221.71
BERNARD COMPAIJEN,-422.48,-383.57
BERNARD MIRAT,-49.745,21.929
BERNARDO PAASCHE,-202.78,168.43
BERT SCHOONBEEK,85.056,288.04
BERTRAND VILLENEUVE,90.992,-265.59
BHARATH KUMAR,-365.3,-343.25
BHARATHRAM THOTHADRI,-50.92,-394.69
"BHATTACHARYA, SUDIPTO",1.1242,-43.121
BILL ATKINSON,40.361,15.85
BILL RUDNICK,-160.92,-340.91
BO HILER,-150.65,-360.56
"BOEHMER, ROBERT G.",148.37,-417.06
BRIAN MCTIGUE,-244.12,-311.13
"BROOKS, LEROY D.",299.84,39.533
BRUCE FOERSTER,-3.4919,-83.914
"Babbel, David F.",-75.499,30.49
"Bacchetta, Philippe",-243.86,99.181
"Bacidore, Jeffrey M.",-54.196,-233.35
"Back, Kerry",-150.94,-111.76
"Backus, David K.",-152.0,-143.96
"Bacmann, Jean François",-249.68,-208.65
"Badrinath, Swaminathan G.",-105.38,-264.15
"Bae, Sangkun",48.267,581.93
"Baer, Herbert L.",185.07,-172.32
"Bagella, Michele",156.85,-105.0
"Bagliano, Fabio Cesare",271.67,-155.59
"Bagnoli, Mark",131.96,-179.31
"Bagwell, Kyle W.",-286.34,-43.573
"Bai, Jushan",-224.09,-46.627
"Bailey, Warren",-156.94,-186.05
"Baillie, Richard T.",-4.4397,116.84
"Baird, Douglas G.",-228.5,-286.21
"Baker, Alan R.H.",901.78,-267.96
"Baker, George P.",95.198,-283.15
"Baker, Malcolm P.",-86.122,-145.84
"Baks, Klaas P.",-111.53,-156.21
"Bakshi, Gurdip S.",-131.39,-141.53
"Balachandran, Bala V.",-80.915,-142.09
"Balbás, Alejandro",908.06,838.65
"Balduzzi, Pierluigi",-167.74,-175.35
"Baldwin, Carliss Y.",37.924,-296.37
"Balke, Nathan S.",-89.368,242.36
"Ball, Clifford A.",-149.67,-202.97
"Ball, Laurence M.",-47.862,114.9
"Ball, Ray",-172.39,-266.77
"Baltagi, Badi H.",12.301,-420.42
"Baltensperger, Ernst",-314.38,127.93
"Balvers, Ronald J.",-294.84,-205.92
"Bamber, E. Michael",237.7,-301.14
"Bamber, Linda Smith",-83.444,-1.2988
"Bamberg, Günter",-361.44,-116.99
"Bandi, Federico M.",-179.64,-67.714
"Bandyopadhyay, Taradas",471.25,-695.33
"Banerjee, Abhijit V.",166.66,-221.41
"Banerjee, Ajeyo",579.26,-82.635
"Bangia, Anil",-256.91,-291.27
"Bansal, Ravi",-195.97,-119.07
"Baptista, Alexandre M.",-297.44,-174.38
"Bar-Hillel, Maya",-237.47,-338.64
"Bar-Yosef, Sasson",51.827,-353.67
"Baranoff, Etti G.",-320.6,-937.68
"Barber, Brad M.",-68.763,-167.44
"Barberis, Nicholas C.",-88.803,-104.63
"Barca, Fabrizio",78.196,-53.011
"Barclay, Michael J.",-98.423,-255.13
"Barlevy, Gadi",-117.62,-382.01
"Barnea, Amir",-305.78,-174.28
"Barnett, William A.",98.686,-144.17
"Barnhill, Theodore M.",5.0698,-455.35
"Barone-Adesi, Giovanni",-291.63,-83.024
"Barro, Robert T.",-132.89,-292.28
"Barron, John M.",-735.63,881.82
"Barros, Pedro Pita",291.47,266.05
"Barry, Christopher B.",24.32,-163.25
"Barsky, Robert B.",-40.152,142.93
"Barth, James R.",121.34,-55.699
"Barth, Mary E.",0.37912,-323.15
"Bartolini, Leonardo",238.76,-44.908
"Bartov, Eli L.I.",-297.15,-330.42
"Baruch, Lev",-16.459,-223.03
"Baruch, Shmuel",88.778,-205.93
"Barut, Yasar N.",-259.93,71.316
"Basak, Gopal K.",5.3227,-241.55
"Basak, Suleyman",-77.807,-142.4
"Basu, Sudipta",-101.6,8.0039
"Basu, Susanto",-87.121,141.95
"Batchelor, Roy A.",265.46,287.21
"Bates, David S.",-225.25,-149.64
"Bateson, Richard D.",297.97,-375.55
"Battalio, Robert H.",-63.197,-261.17
"Bauer, Gregory H.",-160.11,-84.754
"Baums, Theodor",121.64,28.442
"Baxter, Marianne",-127.34,-373.79
"Bayless, Mark E.",170.36,-294.13
"Bayoumi, Tamim A.",-293.6,270.15
"Bean, Charles R.",-305.76,131.26
"Bear, Larry Alan",60.086,90.74
"Beattie, Vivien A.",-653.43,175.41
"Beatty, Randolph P.",-105.24,-9.5054
"Beaudry, Paul",217.41,-300.15
"Beaulieu, Joseph",-189.28,129.81
"Beaver, William H.",-30.338,-267.66
"Bebchuk, Lucian A.",-0.84792,-119.62
"Becchetti, Leonardo",154.59,-89.477
"Becht, Marco",91.427,-0.56312
"Beck, Thorsten",-35.466,-103.44
"Becker, Gary S.",295.59,-7.6582
"Beetsma, Roel M.W.J.",389.94,-771.04
"Beim, David O.",29.265,-58.242
"Beja, Avraham",47.567,-254.36
"Bekaert, Geert",-120.45,-141.45
"Belay, Halefom",849.4,-914.68
"Bell, Leonie",221.45,-178.88
"Beltratti, Andrea E.",1108.6,339.68
"Benartzi, Shlomo",-133.28,-109.09
"Bencivenga, Valerie R.",-45.478,17.329
"Bennedsen, Morten",-40.269,-30.657
"Bennett, James A.",-159.66,16.697
"Bennett, Paul",207.42,-20.63
"Benston, George J.",-26.227,-164.66
"Benveniste, Lawrence M.",-7.8012,-129.92
"Benzoni, Luca",-167.96,-98.751
"Berentsen, Aleksander",-237.54,65.673
"Berg, Joyce E.",-120.55,-404.18
"Berga, Dolors",635.7,258.63
"Bergeijk, Peter A G Van",-313.01,258.72
"Bergen, Mark E.",-72.058,37.742
"Berger, Allen N.",38.031,-94.836
"Berger, Philip G.",-45.135,-354.13
"Berger, Tommy",947.61,-746.99
"Berglof, Erik",50.137,-125.44
"Berglund, Tom",-24.31,-19.715
"Bergstresser, Daniel",-107.47,-223.82
"Bergstrom, Theodore C.",103.69,-473.69
"Bergström, Clas",-41.678,36.516
"Berk, Jan Marc",-258.39,190.15
"Berk, Jonathan B.",-107.49,-203.38
"Berkman, Henk",-488.42,836.83
"Berkovitch, Elazar",-74.337,-46.381
"Berkowitz, Jeremy",-61.775,-358.68
"Berlin, Mitchell",99.876,-176.09
"Bernanke, Ben S.",189.1,-286.52
"Bernard, Andrew B.",46.272,-164.09
"Bernardo, Antonio E.",-126.64,-165.24
"Bernhardt, Dan",-228.24,-548.42
"Bernheim, B. Douglas",205.5,-33.476
"Berrada, Tony",-324.04,-140.48
"Bertola, Giuseppe",134.6,-83.696
"Bertrand, Marianne",-92.744,-5.7841
"Bertsimas, Dimitris J.",-204.17,-170.48
"Bessembinder, Hendrik",-115.78,-214.38
"Bessler, Wolfgang",140.16,-194.42
"Bethel, Jennifer E.",71.27,-316.26
"Bettis, J. Carr",-56.145,-229.97
"Betton, Sandra",-43.597,-200.22
"Betts, Caroline M.",115.53,240.48
"Bewley, Ronald A.",-392.44,91.544
"Bhagat, Sanjai",30.037,-371.1
"Bharath, Sreedhar T.",74.417,-169.7
"Bhattacharya, Utpal",-62.664,-256.25
"Bhattacharyya, Sugato",11.885,-109.85
"Bhojraj, Sanjeev",155.03,-267.01
"Biais, Bruno",-28.007,-169.63
"Bichsel, Robert",233.48,-80.696
"Bierman, Harold",-127.66,-324.37
"Bierwag, Gerald O.",-174.69,34.032
"Bigelli, Marco",110.16,-256.24
"Bikker, Jacob A.",598.6,-994.32
"Billett, Matthew T.",-14.265,-126.03
"Billingsley, Randall S.",-18.927,-441.49
"Binder, Michael",-133.67,-527.11
"Birchler, Urs W.",20.941,-21.252
"Birinyi, Laszlo",-248.11,-257.85
"Bischoff, Charles W.",920.6,-925.32
"Bisignano, Joseph",166.97,-34.606
"Bisière, Christophe",65.819,-326.98
"Bittlingmayer, George",-104.12,-6.771
"Bizjak, John M.",-69.253,-313.62
"Bjønnes, Geir Høidal",154.54,-291.75
"Black, Harold A.",76.516,-511.78
"Black, Sandra E.",122.65,-77.762
"Blackwell, David W.",-129.05,-271.23
"Blair, Bevan J.",-236.12,-167.81
"Blake, Christopher R.",-246.22,-83.054
"Blanchard, Olivier Jean",-67.777,-3.1802
"Blass, Asher A.",111.47,-198.63
"Bliss, Richard T.",126.23,-262.65
"Bliss, Robert R.",-33.311,-147.68
"Bloomfield, Robert J.",-151.69,-68.77
"Blum, Jürg M.",87.433,-47.651
"Blume, Marshall E.",-125.19,-234.86
"Blumenthal, Tuvia",255.81,-210.09
"Blundell, Richard W.",136.79,-19.348
"Boatright, John R.",-28.767,-545.03
"Bodnar, Gordon M.",-100.99,-201.28
"Bodurtha, James N.",42.872,-311.81
"Boebel, Richard B.",-180.07,83.9
"Boehm, Thomas P.",57.13,-417.37
"Boehme, Rodney D.",5.0323,-79.92
"Boehmer, Beatrice",103.89,42.298
"Boehmer, Ekkehart",58.144,-135.26
"Boeschoten, Willem C.",56.63,295.1
"Bohn, Henning",-349.0,409.0
"Boldin, Michael",148.31,86.124
"Bollen, Kenneth Alan",-237.74,477.79
"Bollen, Nicolas P.B.",-166.07,-267.44
"Bollerslev, Tim",-175.09,-161.51
"Bolliger, Guido",-243.32,-341.63
"Bollinger, Christopher R.",-327.72,-39.175
"Bolster, Paul J.",-348.21,-87.027
"Bolton, Patrick",3.8602,-91.826
"Bomfim, Antúlio N.",352.83,-186.96
"Bonaccorsi di Patti, Emilia",111.95,-48.481
"Bond, Philip",-123.6,48.782
"Bondarenko, Oleg",-310.08,-165.16
"Bongini, Paola",214.19,-134.88
"Boni, Leslie",-876.4,-350.32
"Bonime, Seth D.",70.895,-87.275
"Bonin, John P.",88.673,32.575
"Bonnisseau, Jean Marc",-319.53,-22.47
"Boone, Peter D.",-14.096,-64.44
"Boot, Arnoud W. A.",-5.3156,-88.462
"Booth, Geoffrey Geoffrey",-135.32,16.641
"Booth, James R.",12.775,-241.53
"Booth, Laurence D.",-33.896,-295.94
"Bordo, Michael David",-165.23,310.54
"Borenstein, Severin",131.69,-211.52
"Borensztein, Eduardo R.",-17.571,166.42
"Borio, Claudio",105.2,86.922
"Borjas, George J.",509.01,600.51
"Borokhovich, Kenneth A.",-154.2,-306.12
"Borrmann, Jörg",53.008,-47.038
"Bosch, Jean Claude",563.56,-157.7
"Boschen, John F.",-21.439,102.54
"Bose, Subir",-313.83,-32.797
"Bossaerts, Peter",-236.56,-142.35
"Bossone, Biagio",38.687,-32.128
"Bottazzi, Laura",-804.4,1029.7
"Boudoukh, Jacob",-134.29,-108.07
"Bouwman, Christa H.S.",73.948,-20.306
"Bovenberg, Arij Lans",317.73,-771.51
"Boyd, John H.",73.255,-67.039
"Boyle, Phelim P.",-8.5147,-338.85
"Brace, Alan",-288.12,-121.89
"Bradley, Michael D.",-111.19,-95.147
"Brakman, Steven",125.86,97.101
"Branch, Ben S.",13.898,-308.03
"Brander, James A.",97.588,-161.82
"Brandt, Michael W.",-163.93,-170.12
"Branson, William H.",-152.65,169.72
"Brau, James C.",88.154,-211.24
"Braun, R. Anton",-460.67,31.456
"Brav, Alon",-86.853,-173.38
"Breach, Alasdair",-9.0283,-67.198
"Brealey, Richard A.",74.117,-153.88
"Breeden, Douglas T.",-232.66,-21.109
"Breen, William J.",-56.388,-327.51
"Brennan, Joseph Gerard",48.396,180.61
"Brennan, Michael J.",-109.57,-101.75
"Brenner, Menachem",-147.6,-233.07
"Breuer, Janice Boucher",305.55,166.42
"Breuer, Peter",-186.19,-341.97
"Brewer, Elijah",79.613,-133.16
"Brick, Ivan E.",-356.27,-231.43
"Bricker, Robert J.",-181.63,-288.59
"Brickley, James A.",-41.44,-227.97
"Bris, Arturo",-49.536,-68.868
"Britten-Jones, Mark",-159.03,-88.693
"Broaddus, J. Alfred",-76.333,119.15
"Broadie, Mark N.",-211.4,-111.61
"Brockman, Paul D.",999.4,-500.68
"Brodt, Abraham I.",815.15,586.22
"Brooks, Chris S.",-305.2,-69.069
"Broussard, John Paul",-225.79,143.27
"Brown, David P.",34.969,-15.367
"Brown, David T.",-10.041,-171.81
"Brown, Eleanor P.",92.395,-479.34
"Brown, Gregory W.",-69.814,-167.09
"Brown, Keith C.",-21.486,-78.541
"Brown, Lawrence D.",-195.35,-25.146
"Brown, Stephen J.C.",-130.24,-203.55
"Brumm, Harold J.",-268.8,550.87
"Brunner, Allan D.",15.907,90.119
"Brunnermeier, Markus K.",-102.48,-64.235
"Bryan, Michael F.",-315.06,113.18
"Bryant, John L.",-158.56,-17.303
"Bryant, Richard R.",-131.09,112.6
"Brülhart, Marius",-456.2,-108.35
"Buch, Claudia M.",80.843,30.279
"Bullard, James B.",141.16,182.65
"Bunch, David S.",-280.67,-231.06
"Buraschi, Andrea",-95.981,-46.189
"Burch, Timothy R.",-19.571,-103.97
"Burgelman, Robert A.",85.358,-12.618
"Burkart, Mike",-46.712,-107.16
"Burke, Simon P.",-414.15,-79.758
"Busaba, Walid Y.",-8.2064,-139.64
"Buser, Stephen A.",-128.41,-66.496
"Bushee, Brian J.",-259.16,-6.0095
"Busse, Jeffrey A.",-146.73,-240.24
"Butler, Alexander W.",-121.17,-314.25
"Butler, John Sibley",20.273,-289.82
"Byrd, John W.",-101.95,-520.04
"Bøhren, Øyvind",6.4143,-260.19
"Bühler, Wolfgang J.",38.358,-78.374
"Bütler, Monika",74.568,88.081
CARLENE PALIA,-185.6,2.4404
CARLO RIZZO,184.29,-145.29
CAROL SIMON,-111.13,139.48
CECIL QUILLEN,3.6842,-333.9
CECILE SRODES,-234.14,-274.31
CEM KARACADAG,204.38,-198.64
CHARLES WEBSTER,-12.727,101.02
CHIP THOMAS,-54.651,-38.902
CHRIS ALLEN,-139.28,-257.7
CHRIS CORNWELL,321.41,-159.68
CHRIS HAYDEN,-49.427,-269.07
CHRIS MCGHEE,-303.72,-196.22
CHRISTEL RENDU,140.06,-30.535
CHRISTIAN HENRY,-83.891,-297.77
CHRISTIAN WULFF,70.741,62.878
CHRISTINE P RIES,147.01,29.384
CHUN-CHI WU,-209.5,150.55
CLAUS NIEMANN,89.875,-215.5
CLEMENT DWYER,-299.52,-216.52
CONNOR KEATING,-284.53,-382.69
CONSTANTINE THANNASOULAS,-199.76,-485.82
CRAIG FITHIAN,-286.21,-69.978
CURTIS HUNTER,108.02,-324.92
CYNTHIA VON SKANSEN,-225.03,-1.308
"Caballero, Ricardo J.",-115.3,21.969
"Caballé, Jordi",788.75,172.62
"Cadenillas, Abel",-276.23,-18.837
"Cagetti, Marco",-260.78,-149.77
"Cai, Hongbin",-22.336,-268.05
"Cai, Jun",-161.28,-263.76
"Calem, Paul S.",186.71,-119.92
"Callen, Jeffrey Lawrence",331.75,-117.6
"Calomiris, Charles W.",-0.4003,-198.57
"Calveras, Aleix",125.88,1.6384
"Calvo, Guillermo A.",42.997,81.979
"Campa, José Manuel",-56.04,-176.35
"Campbell, John Y.",-116.17,-132.72
"Campbell, Rachel A.J.",-220.8,-286.63
"Campello, Murillo",69.813,-208.95
"Cantillo, Miguel",-14.734,-112.17
"Canton, Erik J.F.",-289.26,219.44
"Cantor, Richard",-898.0,-557.0
"Canzoneri, Matthew B.",-43.959,122.05
"Cao, Charles Q.",-111.97,-166.77
"Cao, H. Henry",-136.06,-117.93
"Caplan, Dennis H.",-163.1,15.331
"Caporale, Tony",-163.36,104.72
"Caprio, Gerard Jr",69.148,-120.0
"Caprio, Lorenzo",103.88,-220.46
"Carey, Mark",63.808,-152.35
"Carhart, Mark M.",-111.95,-211.9
"Carkovic, Maria",-40.025,31.018
"Carleton, Willard T.",47.485,-11.405
"Carlin, Wendy",119.23,-120.97
"Carling, Kenneth",5.9904,83.02
"Carlson, John A.",-691.43,822.61
"Carlson, Murray",-163.56,-361.42
"Carmel, Jonathan",-211.5,-284.59
"Carney, William J.",-162.18,-344.93
"Carow, Kenneth A.",-311.0,708.0
"Carpenter, Jennifer N.",-87.57,-168.71
"Carpentieri, Andrea",151.03,-74.696
"Carr, Peter P.",-161.72,-75.088
"Carrasco, Marine",-246.45,-243.29
"Carrieri, Francesca",-229.17,-242.33
"Carroll, Christopher D.",119.63,-215.58
"Carter, Mary Ellen",-220.4,-348.5
"Carty, Lea V.",172.85,-139.17
"Casares, Miguel",-159.86,175.91
"Cason, Timothy N.",-202.84,-261.48
"Cassiman, Bruno",98.265,-153.99
"Cavallo, Alexander",318.79,-90.075
"Caves, Richard E.",-10.956,-28.32
"Cecchetti, Stephen G.",-183.17,27.362
"Cesari, Riccardo",164.67,-165.06
"Cetorelli, Nicola",16.396,-93.292
"Ceuster, Marc D.",-420.44,-261.96
"Chacko, George C.",-121.82,-111.75
"Chakrabarti, Rajesh",-234.1,-157.63
"Chakravarty, Sugato",-199.41,-265.63
"Chalmers, John M.R.",-92.958,-264.56
"Chamberlain, Gary E.",-249.39,-172.87
"Chambers, Marcus J.",-355.57,-298.38
"Chami, Ralph",47.837,-391.58
"Champion, Bob",-145.81,-362.59
"Chan, Kalok",-140.76,-201.76
"Chan, Kam C.",14.317,-399.01
"Chan, Louis Kuo Chi",-106.78,-214.81
"Chan, Suhan",49.559,-351.12
"Chan, Yue-Cheong",38.551,-239.67
"Chan, Yukshee",79.236,45.02
"Chance, Don M.",-100.79,-222.03
"Chandler, James A.",-188.27,-330.75
"Chang, Cyril F.",369.06,705.09
"Chang, Eric C.",-48.846,-290.16
"Chang, P. H.Kevin",-150.37,-438.85
"Chang, Roberto",316.52,-120.45
"Chao, John C.",-278.15,-273.13
"Chaplinsky, Susan",-116.8,-256.36
"Chapman, David A.",-141.59,-149.36
"Charemza, Wojciech W.",972.75,-327.71
"Chari, Anusha",-140.78,14.482
"Chari, Varadarajan V.",-30.884,-29.78
"Chau, Nancy",-50.927,-546.11
"Chaudhry, Mukesh K.",232.31,-26.808
"Chemla, Gilles",6.9155,-24.052
"Chemmanur, Thomas J.",46.17,-150.41
"Chen, Andrew H.Y.",-352.68,-243.26
"Chen, Carl R.",167.9,288.75
"Chen, Gongmeng",432.33,937.55
"Chen, Hsiulang",-94.36,-233.1
"Chen, Hsuanchi",-14.454,-171.74
"Chen, Joseph",-137.69,-130.79
"Chen, Sheng-Syan",-462.32,-133.56
"Chen, Yehning",47.326,-262.83
"Chen, Zhiwu",-118.46,-133.24
"Cheng, Joseph W.",-126.21,-64.772
"Chernov, Mikhail",-185.33,-139.81
"Chevalier, Judith A.",-34.76,-139.77
"Chiang, Raymond C.",2.9433,-319.93
"Chiappori, Pierre André",171.4,-5.5018
"Chib, Siddhartha",-257.7,-230.16
"Chidambaran, Nemmara K.",-67.853,-125.91
"Chiesa, Gabriella",-894.0,-419.0
"Childs, Paul D.",-60.021,200.9
"Chinn, Menzie David",191.48,274.32
"Chirinko, Robert S.",13.792,25.382
"Cho, In Koo",69.85,50.5
"Choe, Hyuk",-160.17,-277.24
"Choi, James J.",-46.378,-208.63
"Chordia, Tarun",-130.27,-180.74
"Chow, Gregory C.",255.56,-107.15
"Chow, Yingfoon",-690.13,-474.44
"Chowdhry, Bhagwan",-172.7,-116.31
"Christensen, Bent Jesper",-188.28,-342.36
"Christensen, Peter Ove",40.835,27.976
"Christiano, Lawrence J.",-92.888,-11.279
"Christie, William Gary",-74.406,-236.08
"Christie-David, Rohan A.",246.09,-62.569
"Christoffersen, Peter F.",-206.84,-219.01
"Christoffersen, Susan E.K.",-143.02,-217.86
"Chrystal, K. Alec",128.63,180.16
"Chui, Michael",3.3973,-305.44
"Chun, Rodney M.",-8.4321,49.886
"Chung, Dennis",1070.6,-511.32
"Chung, Kee H.",216.5,673.57
"Chung, Kim Sau",316.72,-243.93
"Chung, Y. Peter",-150.21,-199.62
"Châtelain, Jean Bernard",-145.2,38.869
"Ciccotello, Conrad S.",-184.7,-275.58
"Claessens, Stijn",-23.985,-145.37
"Clare, Andrew D.",-286.88,-33.777
"Clarida, Richard H.",-118.01,18.207
"Clark, Jeffrey A.",134.98,-50.315
"Clark, Peter Bentley",-18.581,149.32
"Clark, Todd E.",-255.91,-21.016
"Clarke, George R.G.",126.17,-41.089
"Claus, James",-151.43,-217.98
"Clayton, Matthew J.",-148.67,-126.69
"Cleveland, William P.",83.065,-228.35
"Cliff, Michael T.",-244.51,-45.009
"Clubb, Colin D.B.",143.41,-319.43
"Cochrane, John H.",-153.61,-152.75
"Coe, Patrick J.",212.57,93.964
"Coffee, John C.",77.666,-281.72
"Cogley, Timothy W.",31.403,-351.01
"Cohen, Jonathan D.",56.942,-528.3
"Cohen, Randolph B.",-66.331,-107.74
"Cole, Harold L.",-330.88,-40.458
"Cole, Rebel A.",27.54,-270.65
"Coleman, William Oliver",349.14,142.71
"Coles, Jeffrey L.",-65.363,-210.94
"Collin-Dufresne, Pierre",-138.33,-170.28
"Collins, Daniel W.",-318.66,-114.74
"Collins, Michael Cary",57.466,-518.56
"Colwell, David B.",248.61,-116.2
"Concetta Chiuri, Maria",108.38,-108.99
"Connor, Gregory",-329.65,-201.35
"Conrad, Jennifer S.",-109.69,-223.4
"Conroy, Pat",96.666,-318.05
"Conroy, Robert M.",-199.26,-51.176
"Consigli, Giorgio",168.27,0.86117
"Constantinides, George M.",-149.58,-170.13
"Cont, Rama",-323.27,-275.43
"Conway, Patrick J.",-169.56,2.0326
"Cooley, Thomas F.",-115.5,103.03
"Cooper, Ian A.",-42.055,-61.535
"Cooper, Michael J.",-282.35,-68.017
"Cooper, Rick A.",-7.9813,-74.071
"Cooper, Russell W.",240.16,-248.6
"Cooperman, Elizabeth S.",627.03,-211.8
"Corbett, Jenny",55.631,-32.043
"Cordier, Jean",-172.98,-432.66
"Core, John E.",-100.2,-360.78
"Coricelli, Fabrizio",206.45,-187.17
"Corielli, Francesco",-144.2,84.462
"Cornaggia, Kimberly J.",-217.24,-284.62
"Cornell, Bradford",-82.258,-228.01
"Cornelli, Francesca",-39.803,-169.39
"Cornett, Marcia Millon",73.054,-233.38
"Cornish, Selwyn",220.63,354.88
"Corrado, Charles J.",-28.155,185.3
"Correia Da Silva, Luis",68.517,-42.082
"Corvoisier, Sandrine",67.88,22.714
"Corwin, Shane A.",-53.314,-241.21
"Cosci, Stefania",359.38,-191.31
"Cosimano, Thomas F.",-174.5,346.42
