node,x,y
"Andreff, Wladimir",-296.23,100.85
"Andreou, Panayiotis C.",95.054,-19.099
"Andrews, Peter",270.82,-127.32
"Andries, Natalia",859.42,-972.02
"Andritzky, Jochen R.",-190.6,-100.27
"André, Paul",54.197,59.564
"Andrés, Pablo De",984.63,500.82
"Ang, Andrew",-153.12,-15.387
"Ang, James",-206.0,-13.26
"Angeletos, George Marios",35.566,-12.683
"Angelini, Paolo",-6.177,-121.71
"Angerer, Xiaohong",-58.797,-51.538
"Angers, Jean F.",-367.91,-219.77
"Angrist, Joshua D.",97.622,43.289
"Anjos, Fernando",20.777,114.17
"Annaert, Jan",-224.29,-214.22
"Ansotegui, Carmen",-303.88,-234.76
"Antràs, Pol",24.016,4.038
"Antunes, António A.",163.37,-71.514
"Antzoulatos, Angelos Adonis",122.71,-131.89
"Antão, Paula",165.06,-62.431
"Antón, Miguel",-239.15,17.226
"Aoki, Kosuke",213.48,-117.36
"Apilado, Vincent P.",-629.1,437.05
"Aragon, George O.",-164.19,72.774
"Aramonte, Sirio",-330.95,12.966
"Araújo, Aloísio P.",-168.97,-112.12
"Arce, Óscar J.",111.8,-213.66
"Arcot, Sridhar",-67.497,-205.2
"Arellano, Manuel",-218.3,-254.01
"Arena, Matteo P.",-172.64,247.05
"Argimón, Isabel",151.21,-145.07
"Arikawa, Yasuhiro",-68.86,-316.95
"Arlen, Jennifer H.",-41.365,-154.76
"Armenter, Roc",-191.76,-360.31
"Armesto, Michelle T.",-304.47,-244.32
"Armour, John H.",113.6,-74.861
"Armstrong, Christopher S.",3.9586,-8.0011
"Arnott, Richard J.",-153.37,167.75
"Arora, Navneet",-283.15,39.197
"Arping, Stefan",-206.29,-146.89
"Arrondel, Luc",-163.34,-260.21
"Artuç, Erhan",-131.13,-332.37
"Asako, Kazumi",-83.411,-385.8
"Ascari, Guido",159.92,-37.389
"Asem, Ebenezer",150.68,186.83
"Ashcraft, Adam B.",-27.072,-56.023
"Ashenfelter, Orley C.",-400.0,-232.72
"Asker, John",57.599,-45.889
"Asmild, Mette",-592.84,781.76
"Asness, Clifford S.",-286.33,-45.48
"Asparouhova, Elena",-90.831,64.676
"Asplund, Marcus",-149.7,-330.95
"Assenmacher, Katrin",117.56,48.61
"At, Christian",-136.31,-119.44
"Atack, Jeremy",215.15,-129.53
"Atanasov, Vladimir",-133.09,-34.458
"Atanasova, Christina V.",-297.89,-25.013
"Atanassov, Julian",-25.949,14.458
"Athey, Susan",41.731,347.33
"Atkeson, Andrew G.",-188.23,-114.98
"Attanasio, Orazio P.",5.6712,-89.878
"Attig, Najah",131.69,272.61
"Audrino, Francesco",-42.192,161.08
"Auer, Raphael A.",-94.026,-149.37
"Auerbach, Alan J.",-262.49,-72.834
"Augurzky, Boris",-329.31,686.45
"Autor, David H.",35.944,-54.188
"Autore, Don M.",-130.51,142.2
"Avery, Robert B.",-15.917,-101.11
"Avouyi-Dovi, Sanvi",33.566,-95.053
"Avramov, Doron",-78.89,78.288
"Axelson, Ulf",-108.98,-88.153
"Aynaoui, Karim El",702.92,-161.91
"Ayotte, Kenneth M.",-77.148,-91.16
"Aysun, Uluc",-223.22,-506.19
"Ayuso, Juan",45.57,-137.96
"Ayyagari, Meghana",-69.762,-4.9238
"Azofra, Valentín",941.84,458.11
"Azoulay, Pierre",128.21,40.515
"Aït-Sahalia, Yacine",-211.34,31.107
"Aǧca, Şenay",-179.29,270.07
BAILLIE GIFFORD,31.628,-639.18
"BAIMAN, STANLEY",10.806,-89.928
BALAZS GAL,-369.1,148.91
BARBARA RHODES,95.531,292.12
BART HILDRETH,-75.379,190.06
BAS WESTERMANN,101.01,-58.204
BEN BERENSTEIN,46.149,7.3225
BENJAMIN KANOVITCH,-355.81,6.6473
BENTLEY MCLEOD,-149.33,-225.04
BERT HUANG,-325.67,105.93
"BHATTACHARYA, SUDIPTO",-172.06,-69.944
BORIS LEISSNER,-44.257,918.46
BPA ANDREWS,-294.2,-65.396
BRAD BLAYLOCK,-259.78,250.84
BRADLEY TURNER,892.32,-342.12
BRETT GODDARD,-313.5,67.55
BRETT MCDONNELL,-234.11,-72.792
BRETT RAYNER,-95.626,291.09
BRUNO DUPIRE,-330.84,-9.7944
BRYANT SEAMAN,-71.461,160.76
BUNMI FALEYE,-309.48,-102.93
"Baba, Naohiko",44.698,-49.265
"Babecký, Jan",-231.46,-364.88
"Babenko, Ilona",-149.88,-49.774
"Bacchetta, Philippe",-172.18,-180.96
"Bach, Christian",-302.4,-199.23
"Bachmeier, Lance J.",-802.26,-131.54
"Back, Kerry",-100.73,70.36
"Backus, David K.",-133.3,-78.487
"Badrinath, Swaminathan G.",-640.38,1043.9
"Bae, Sung C.",-361.75,33.248
"Baecker, Philipp N.",-360.46,-37.128
"Baele, Lieven",-157.3,-65.148
"Baert, Stijn",-479.85,273.67
"Bagnoli, Mark",27.32,258.89
"Bagues, Manuel F.",-339.9,54.814
"Bai, Jennie",-268.83,-53.618
"Baik, Bok",24.901,85.698
"Bailey, Warren",-86.806,55.077
"Baillie, Richard T.",-298.51,164.6
"Bailliu, Jeannine",-7.5281,-140.65
"Baird, Douglas G.",-192.42,-106.7
"Bajari, Patrick",-399.09,243.33
"Bajeux-Besnainou, Isabelle",-270.55,104.67
"Bajo, Emanuele",-362.03,163.86
"Baker, George P.",-77.684,-97.843
"Baker, Malcolm P.",-115.7,11.243
"Bakke, Tor Erik",-183.11,18.252
"Baks, Klaas P.",-246.94,126.18
"Bakshi, Gurdip S.",-156.46,50.029
"Balachandran, Balasingham",107.6,23.013
"Balakrishnan, Karthik",-205.77,-81.525
"Balasubramnian, Bhanu",110.84,5.318
"Balasuriya, Jiayi",-270.86,-125.77
"Balboa, Marina",-92.454,165.27
"Balduzzi, Pierluigi",-111.32,96.375
"Bali, Turan G.",-166.42,25.53
"Baliga, Sandeep",18.072,-63.775
"Ball, Clifford A.",-264.69,122.1
"Ball, Eric",2.6131,-94.607
"Ball, Laurence M.",-369.11,-205.65
"Ball, Ray",-13.369,47.234
"Ball, Ryan T.",-234.37,192.27
"Baltagi, Badi H.",98.738,244.67
"Baltussen, Guido",-183.44,190.73
"Balvers, Ronald J.",-273.36,104.56
"Bamber, Linda Smith",-54.683,229.6
"Bamberg, Günter",-203.08,-417.79
"Bandi, Federico M.",-241.64,-3.5139
"Bandiera, Oriana",-241.45,-16.942
"Bandler, James",195.42,85.263
"Banerjee, Abhijit V.",14.752,-112.7
"Banerjee, Anurag Narayan",-614.78,122.59
"Banerjee, Snehal",-211.92,-24.17
"Banerji, Sanjay",-154.41,-116.7
"Bank, Steven A.",-178.48,-221.95
"Banker, Rajiv D.",-337.76,-160.89
"Banko, John C.",-125.76,257.49
"Banks, James",102.72,-161.87
"Bannister, Geoffrey J.",-300.25,-196.02
"Bansal, Ravi",-185.61,0.36085
"Bao, Jack",-108.44,-16.576
"Baptista, Alexandre M.",-191.86,65.948
"Baquero, Guillermo",-321.43,99.941
"Bar-Isaac, Heski",-17.452,-69.096
"Barabanov, Sergey S.",-117.48,197.06
"Barabas, György",-286.41,657.47
"Baran, Lindsay C.",109.68,105.7
"Baranchuk, Nina",-99.376,-30.394
"Barber, Brad M.",-115.29,47.833
"Barberis, Nicholas C.",-131.54,23.727
"Barbiellini Amidei, Federico",-49.41,-224.41
"Barclay, Michael J.",-161.03,38.312
"Bargeron, Leonce L.",4.6011,33.694
"Barinov, Alexander",-239.95,161.6
"Barkley, Tom",-132.66,118.11
"Barlevy, Gadi",82.716,-75.869
"Barman, R. B.",-112.79,-202.54
"Barnea, Amir",-42.081,13.023
"Barniv, Ran R.",-234.13,-172.81
"Barone, Guglielmo",-88.77,-279.32
"Barone-Adesi, Giovanni",-327.37,-26.371
"Barontini, Roberto",39.948,-80.44
"Barras, Laurent",-167.65,44.447
"Barro, Robert T.",-266.44,-91.733
"Barron, John M.",-302.16,-226.5
"Barry, Christopher B.",-47.441,-157.75
"Barry, Thierno Amadou",72.839,-90.266
"Barth, James R.",21.474,-94.866
"Barth, Mary E.",-221.62,167.42
"Bartlett, Joseph W.",-262.1,-58.636
"Bartlett, Robert V.",108.84,82.586
"Bartolini, Leonardo",-340.63,5.1933
"Barton, Jan",-8.2156,275.06
"Bartram, So¨hnke M.",-66.932,1.2597
"Baruch, Lev",-340.04,-1.1486
"Baruch, Shmuel",-31.704,68.837
"Barzuza, Michal",-275.82,-44.105
"Basak, Suleyman",-189.45,-5.1439
"Basistha, Arabinda",-234.56,340.72
"Bassett, William F.",28.074,-67.428
"Basso, Henrique S.",-26.84,-208.02
"Bastos, João A.",-68.361,986.61
"Basu, Devraj",-203.05,122.48
"Basu, Nilanjan",-252.68,98.861
"Basu, Parantap",-603.23,160.44
"Basu, Sudipta",-100.43,292.07
"Basu, Susanto",-219.14,-332.42
"Bates, Brandon J.",-345.22,110.79
"Bates, David S.",-174.11,66.952
"Bates, Thomas W.",-97.931,-5.8603
"Battalio, Robert H.",-97.584,80.307
"Batteau, Pierre",-457.94,37.984
"Battese, George E.",177.33,-184.48
"Bauer, Gregory H.",-93.417,135.61
"Bauer, Thomas K.",-417.61,557.33
"Bauguess, Scott W.",-105.89,138.59
"Baule, Rainer",-283.08,-212.15
"Baum, Christopher F.",-319.18,43.585
"Bauwens, Luc",-129.75,-158.18
"Bayar, Onur",-110.32,136.56
"Bayer, Patrick J.",-84.448,-244.56
"Bazdresch, Santiago",-232.33,149.92
"Beardsell, Mark",-314.62,-133.59
"Beauchamp, Jonathan P.",-315.08,-160.28
"Beaver, William H.",-102.65,168.03
"Bebchuk, Lucian A.",-110.13,-26.676
"Beber, Alessandro",-177.87,-14.107
"Bech, Morten L.",56.955,-42.88
"Becher, David A.",-127.75,1.7209
"Bechmann, Ken L.",-110.52,169.76
"Becht, Marco",-132.67,-50.388
"Beck, Thorsten",-22.995,-54.361
"Becker, Bo",-100.15,-12.359
"Becker, Christoph",-272.52,248.47
"Becker, Randy A.",-135.61,189.68
"Becker, Thomas A.",-239.92,46.607
"Becker, Torbjörn",20.977,-178.98
"Bedard, Jean C.",117.2,206.67
"Bedendo, Mascia",40.49,-246.63
"Beechey, Meredith J.",-269.67,-168.05
"Beer, Christian",-59.311,-223.15
"Begley, Joy O.Y.",-302.6,-210.22
"Behr, Patrick",28.065,-189.63
"Beilharz, Hans Jörg",-82.734,-353.46
"Beine, Michel",-133.34,-267.6
"Bekaert, Geert",-136.21,-37.64
"Belcredi, Massimo",218.26,-80.224
"Belke, Ansgar H.",-36.432,-271.0
"Bellucci, Andrea",-69.654,-178.41
"Belo, Frederico",-208.8,33.098
"Belongia, Michael T.",259.35,-125.8
"Beltran, Daniel O.",90.302,-247.1
"Beltratti, Andrea E.",-269.65,-512.09
"Ben-Abdallah, Ramzi",-290.58,245.93
"Ben-Ameur, Hatem",-332.63,210.52
"Ben-David, Itzhak",-4.5795,-103.25
"Ben-Rephael, Azi",9.8866,166.35
"Ben-Shahar, Omri",62.399,-157.09
"Bena, Jan",-116.65,183.54
"Benartzi, Shlomo",-258.73,113.04
"Bencivenga, Valerie R.",-164.53,-176.23
"Benczúr, Péter",-285.72,136.67
"Beneš, Jaromír",92.076,-234.58
"Bengtsson, Ola",-89.131,-56.081
"Benhabib, Jess",-275.22,-326.9
"Benigno, Gianluca",218.17,73.18
"Benigno, Pierpaolo",105.28,-169.48
"Benjamin, Daniel J.",-146.96,-154.47
"Benmelech, Efraim",-82.941,-29.19
"Bennardo, Alberto",-228.91,-223.13
"Bennedsen, Morten",-105.04,-73.393
"Bennett, Paul",-53.156,87.845
"Bens, Daniel A.",-67.711,265.91
"Benson, David F.",-177.41,-92.378
"Benson, Karen Leigh",-339.68,-256.18
"Benston, George J.",22.344,-18.784
"Benth, Fred Espen",-485.15,34.352
"Beny, Laura Nyantung",-279.2,-11.189
"Benzoni, Luca",-108.82,8.8206
"Bera, Anil K.",-226.15,130.28
"Berardi, Andrea",-197.82,185.63
"Berardi, Michele",503.43,206.49
"Berben, Robert Paul",115.89,-187.64
"Bercovitz, Janet E.L.",-348.4,-111.23
"Berentsen, Aleksander",-565.82,-106.35
"Berg, Sigbjørn Atle",-23.51,-141.07
"Bergemann, Dirk",-196.45,177.26
"Berger, Allen N.",-51.131,-72.497
"Berger, David W.",-86.096,-83.667
"Berger, Helge",106.28,-212.95
"Berger, Philip G.",-93.193,259.4
"Berger, Tino",-247.93,351.94
"Bergin, Paul R.",236.19,-126.48
"Berglof, Erik",-110.08,-120.61
"Berglund, Tom",37.158,-62.273
"Bergman, Mats A.",-482.25,-93.988
"Bergman, Nittai K.",-88.667,-14.036
"Bergstresser, Daniel",-162.57,14.689
"Berk, Jan Marc",-209.47,-271.84
"Berk, Jonathan B.",-146.29,16.905
"Berkman, Henk",-27.263,106.41
"Berlin, Mitchell",7.8068,7.772
"Bernanke, Ben S.",-38.126,118.07
"Bernard, Andrew B.",113.9,-69.741
"Bernardo, Antonio E.",-60.737,1.3281
"Berndt, Antje",-203.21,2.6717
"Bernhardt, Dan",16.65,14.629
"Bernile, Gennaro",-9.3643,43.372
"Bernoth, Kerstin",152.76,112.86
"Bernstein, Asaf",-432.99,-40.024
"Berrada, Tony",-180.35,71.516
"Bertocchi, Graziella",-50.149,-245.2
"Bertomeu, Jeremy",42.141,144.18
"Bertrand, Marianne",-38.836,-30.982
"Bertrand, Philippe",-328.25,78.115
"Beshears, John",-84.814,158.34
"Bessembinder, Hendrik",-94.993,52.896
"Bessler, Wolfgang",-229.67,114.52
"Bester, C. Alan",-210.34,1.2167
"Bester, Helmut",115.32,-153.77
"Bethel, Jennifer E.",-8.47,-21.584
"Bettis, J. Carr",-247.78,-49.13
"Betton, Sandra",-211.58,61.442
"Betts, Caroline M.",-356.69,-81.872
"Beugelsdijk, Sjoerd",-144.2,-324.71
"Bhagat, Sanjai",-86.359,-122.06
"Bhamra, Harjoat S.",-164.4,-9.7644
"Bhansali, Vineer",-216.27,54.978
"Bharath, Sreedhar T.",-87.082,-17.928
"Bhattacharya, Utpal",-62.351,20.372
"Bhattacharyya, Sugato",-81.031,-10.786
"Bhaumik, Sumon Kumar",217.39,-128.11
"Biais, Bruno",-154.91,-47.995
"Bianchi, Francesco",227.04,87.448
"Bianchi, Michele Leonardo",-461.55,-119.54
"Bianchi, Robert J.",-171.41,-228.4
"Białkowski, Jȩdrzej",-365.48,153.27
"Biener, Christian",-456.09,-137.7
"Bienz, Carsten",-38.569,-159.28
"Bierman, Harold",45.283,77.707
"Biffis, Enrico",-356.72,-13.855
"Bikker, Jaap",-442.57,28.337
"Bikker, Jacob A.",229.57,-145.85
"Bilbiie, Florin O.",250.67,261.54
"Bilias, Yannis",-42.887,-145.13
"Billett, Matthew T.",-100.66,102.7
"Billings, Mary Brooke",109.38,-89.249
"Billingsley, Randall S.",-261.38,171.95
"Billon, Steve",904.61,-913.78
"Bils, Mark",-254.65,38.827
"Bilson, John F.O.",85.35,41.002
"Bindseil, Ulrich",-126.45,-165.33
"Binswanger, Johannes",-301.91,-188.61
"Birchler, Urs W.",236.42,37.583
"Bird, Ron G.",-441.16,-143.94
"Birge, John R.",-233.06,-44.964
"Birru, Justin",-28.526,170.73
"Birz, Gene",-549.23,69.943
"Bisin, Alberto",-121.48,-143.06
"Bisière, Christophe",54.996,-31.741
"Bizjak, John M.",-182.63,-44.766
"Björk, Tomas",-242.77,-10.156
"Bjørnskov, Christian",217.31,-208.83
"Black, Bernard S.",-122.51,-46.718
"Black, Harold A.",75.844,-47.507
"Black, Lamont K.",-18.53,-135.79
"Blackwell, David W.",50.32,148.07
"Blair, David C.",-213.09,108.3
"Blalock, Garrick",-145.31,163.46
"Blanc-Brude, Frédéric",173.89,-29.098
"Blanchard, Olivier Jean",-90.122,-139.96
"Blanchet, José H.",-166.63,-153.48
"Blanco, Roberto",82.864,-203.4
"Blazenko, George W.",-125.23,280.74
"Blenman, Lloyd P.",187.31,171.03
"Blinder, Alan S.",235.85,-47.793
"Bliss, Richard T.",-87.638,183.01
"Bliss, Robert R.",49.339,3.2007
"Blix, Magnus",104.65,44.067
"Bloom, Nicholas",-231.46,-95.769
"Bloomfield, Robert J.",-88.355,98.406
"Blouin, Jennifer L.",-167.77,85.959
"Bluedorn, John C.",-388.03,71.346
"Blum, Jürg M.",78.504,-186.07
"Blume, Marshall E.",-124.34,163.33
"Boco, Hervé",-346.1,-111.27
"Bodderas, Mareike",-427.71,-198.62
"Bodenhorn, Howard N.",27.253,-59.122
"Bodie, Zvi",-263.92,-193.17
"Bodnaruk, Andriy",-54.475,-25.095
"Bodurtha, James N.",-78.623,233.08
"Boehmer, Ekkehart",-68.684,37.111
"Boero, Gianna",-87.639,-356.72
"Bofondi, Marcello",-100.37,-247.56
"Boguth, Oliver",-168.75,62.272
"Boivin, Jean",-108.37,-225.1
"Bolder, David Jamieson",17.178,180.14
"Boldin, Michael",-291.38,152.48
"Boldrin, Michele",-362.79,-94.667
"Bollaert, Helen",-376.0,-23.473
"Bollen, Nicolas P.B.",-148.35,11.085
"Bollerslev, Tim",-179.22,-18.421
"Bolliger, Guido",89.919,-168.74
"Bolster, Paul J.",-335.12,21.838
"Bolt, Wilko",50.013,-224.64
"Bolton, Patrick",-111.15,-49.689
"Bom, Pedro R.D.",-36.403,-175.84
"Boman, Anders",43.226,-188.68
"Bonaccorsi di Patti, Emilia",36.246,-324.82
"Bonaimé, Alice Adams",-383.49,-14.295
"Bond, Philip",-123.58,-37.665
"Bond, Stephen R.",-56.641,-174.67
"Bondarenko, Oleg",-224.1,17.919
"Bonfim, Diana",21.6,-73.616
"Bongaerts, Dion",-177.48,-53.422
"Bonhomme, Stéphane",-307.34,-206.1
"Boni, Leslie",37.29,78.168
"Bonini, Stefano",-208.4,84.026
"Bonomo, Marco Antonio",-256.64,-1.7386
"Bonomo, Susanne",5.8424,-216.09
"Bonser-Neal, Catherine",-402.31,45.848
"Boone, Audra L.",-34.204,111.34
"Boot, Arnoud W. A.",-59.889,-47.265
"Booth, Geoffrey Geoffrey",33.642,103.62
"Booth, James R.",-78.147,142.55
"Booth, Laurence D.",20.847,-66.285
"Booth, Lenachua",91.697,3.5288
"Bordo, Michael David",9.1628,81.455
"Borgersen, Trond Arne",722.95,249.47
"Borio, Claudio",115.12,-12.357
"Borisov, Alexander",-67.354,-135.24
"Borisova, Ginka",-12.038,110.84
"Borokhovich, Kenneth A.",38.495,96.344
"Bortolotti, Bernardo",-61.146,-72.984
"Borzekowski, Ron",-85.283,131.6
"Bos, Jaap W.B.",120.96,-98.564
"Bosch, Oliver",-13.831,-93.216
"Boschen, John F.",78.573,36.32
"Boschi, Melisso",-226.42,-178.0
"Bossaerts, Peter",-181.71,13.53
"Bostic, Raphael W.",72.142,-201.52
"Bottazzi, Laura",-101.48,-146.74
"Bouakez, Hafedh",57.916,266.95
