node,x,y
"Ahn, Dong Hyun",34.477,-15.383
"Aitken, Michael J.",-378.95,-761.37
"Aiyagari, S. Rao",-385.67,138.8
"Akerlof, George A.",-261.53,239.13
"Akhigbe, Aigbe O.",-476.34,795.24
"Al-Jazzaf, Mahdy I.",79.655,117.83
"Al-Suhaibani, Mohammad I.",162.1,-291.7
"Alexander, Gordon J.",111.09,-10.918
"Alford, Andrew W.",66.183,121.21
"Algert, Peter",-152.13,-138.37
"Aliber, Robert Z.",-193.93,219.03
"Alizadeh, Sassan",337.61,-209.77
"Allayannis, George",-125.84,-187.21
"Allaz, Blaise",52.839,-225.83
"Allen, Franklin",22.363,13.017
"Allen, Jeffrey W.",10.499,14.821
"Allen, Linda",263.49,44.682
"Alm, James R.",49.771,569.5
"Almeida, Alvaro Santos",166.6,-310.39
"Altinkiliç, Oya",17.325,68.941
"Altman, Edward I.",-21.058,0.82604
"Altonji, Joseph G.",88.298,-234.73
"Altunbaş, Yener",380.62,490.44
"Altuǧ, Sumru G.",-290.36,-144.21
"Alvarez, Fernando E.",264.33,-55.09
"Amato, Amedeo",334.4,-883.68
"Amel, Dean F.",-284.18,1.5692
"Amihud, Yakov",57.775,-68.668
"Amin, Kaushik I.",177.98,-61.355
"Amin, Magdi",-78.524,108.19
"Ammer, John",-534.53,-150.43
"Anand, Bharat N.",-150.01,-149.83
"Andersen, Torben G.",39.027,-137.95
"Anderson, Christopher W.",12.3,36.383
"Anderson, Richard G.",-5.8009,308.73
"Anderson, Robert M.",-176.58,530.96
"Anderson, Ronald C.",214.39,48.747
"Anderson, Ronald W.",71.213,60.128
"Andrade, Gregor",-85.332,-11.667
"Ang, James",-70.373,119.17
"Angbazo, Lazarus A.",-113.31,8.2706
"Angel, James J.",123.2,-88.4
"Angelini, Paolo",-181.65,-46.197
"Angeloni, Ignazio",467.89,305.91
"Anglin, Paul M.",167.18,168.33
"Anshuman, V. Ravi",74.518,103.19
"Antle, Rick",273.93,13.267
"Anton, James J.",-79.135,142.12
"Antunovich, Peter",-60.778,193.39
"Ané, Thierry",35.001,-334.46
"Aoki, Masahiko",-85.804,-321.88
"Appleyard, Tony R.",-566.42,470.56
"Aragon, George O.",-89.551,142.48
"Aranson, Peter H.",-272.52,-171.39
"Armstrong, Jeff S.",-332.27,-89.953
"Arnold, Tom",89.487,27.735
"Arnott, Richard J.",-18.724,-251.28
"Arshadi, Nasser",-255.51,-78.51
"Arya, Anil",198.01,176.1
"Ashman, Thomas D.",301.69,1.4332
"Asquith, Daniel",11.122,25.276
"Atack, Jeremy",-271.01,-162.31
"Atanasova, Christina V.",285.4,-15.668
"Athanasoulis, Stefano G.",-11.392,-207.09
"Athanassopoulos, Antreas D.",-194.91,79.373
"Ausubel, Lawrence M.",29.268,140.61
"Avellaneda, Marco M.",298.16,-50.383
"Avery, Christopher N.",-142.17,-156.74
"Avery, Robert B.",-169.01,-8.0749
"Avkiran, Necmi Kemal",933.64,-225.39
"Avramov, Doron",163.67,-168.82
"Axelson, Ulf",-133.12,-142.84
"Ayer, John D.",73.898,199.18
"Ayres, Frances L.",110.14,-383.64
"Azariadis, Costas",-242.22,11.465
"Aziz, Andrew R.",-330.08,571.77
"Aït-Sahalia, Yacine",104.92,-87.775
BEN WAISBREN,-7.1275,182.36
BENJAMIN SAHEL,295.2,-161.63
BERNARD BECK,-142.7,239.14
BERND ZUGENBUHLER,-225.88,269.18
BETTY STROCK BAGNANI,-139.89,88.576
BHARATHRAM THOTHADRI,64.02,187.95
"BHATTACHARYA, SUDIPTO",-57.904,26.379
"BICKSLER, JAMES L.",52.762,142.52
BILL ATKINSON,-143.53,-106.73
BILL LEWELLEN,10.654,146.97
BILL RUDNICK,-13.928,217.71
BILL WITTE,-118.82,389.27
BLAIR CORKRAN,252.06,31.63
BO HILER,254.33,23.016
BOB VIRGIL,257.33,81.36
BRETT DREY,-268.79,-177.12
BRIAN STUART,62.327,359.73
"BROOKS, LEROY D.",835.83,-441.83
BRUCE FOERSTER,-103.75,-63.236
BRUNO DUPIRE,60.573,-223.93
BYRON CHAPMAN,-48.233,360.68
"Bacidore, Jeffrey M.",84.017,-106.2
"Back, Kerry",78.13,-78.466
"Backus, David K.",116.91,-96.118
"Baer, Herbert L.",-156.94,-40.069
"Baer, Werner",-361.81,251.24
"Bagella, Michele",-225.45,-82.786
"Bagliano, Fabio Cesare",-272.92,53.323
"Bagnoli, Mark",-93.782,-120.63
"Bagwell, Kyle W.",136.13,199.1
"Bai, Jushan",-360.01,156.09
"Bailey, Martin J.",-283.69,-152.32
"Bailey, Warren",60.937,-103.73
"Baillie, Richard T.",-359.12,30.367
"Baird, Douglas G.",-145.17,-84.42
"Baker, Alan R.H.",-718.22,266.04
"Baker, George P.",-20.101,105.03
"Baker, Malcolm P.",-43.167,-57.335
"Bakshi, Gurdip S.",41.193,-80.603
"Balbás, Alejandro",232.38,-116.63
"Balduzzi, Pierluigi",-34.597,-132.77
"Baldwin, Carliss Y.",129.29,171.53
"Bali, Rakesh",145.49,4.2446
"Balistreri, Edward J.",119.84,498.47
"Balke, Nathan S.",-77.056,271.12
"Ball, Clifford A.",39.015,-96.885
"Ball, Laurence M.",14.273,-331.14
"Ball, Ray",194.72,-48.086
"Baltensperger, Ernst",-275.86,350.58
"Balvers, Ronald J.",287.01,42.618
"Bamber, E. Michael",-40.328,-247.06
"Bamber, Linda Smith",3.1607,-86.862
"Bandopadhyaya, Arindam",754.98,26.691
"Banerjee, Abhijit V.",-157.69,-36.644
"Banerjee, Ajeyo",-551.74,-500.63
"Bansal, Ravi",87.887,-187.75
"Barber, Brad M.",0.048781,-76.095
"Barber, John",129.36,113.29
"Barberis, Nicholas C.",-29.248,-90.109
"Barclay, Michael J.",24.807,-19.987
"Bardos, Mireille",1006.0,114.0
"Barkai, Haim",-497.63,-107.85
"Barlevy, Gadi",269.1,-21.493
"Barnea, Amir",-190.56,-143.05
"Barnett, William A.",-128.97,-112.05
"Barone-Adesi, Giovanni",163.78,-148.21
"Barrett, W. Brian",-48.226,-230.6
"Barron, John M.",-722.63,892.82
"Barros, Pedro Pita",339.03,707.86
"Barry, Christopher B.",-73.835,-63.65
"Barsky, Robert B.",100.46,346.49
"Barth, James R.",-115.25,118.61
"Barth, Mary E.",-74.72,-218.35
"Bartov, Eli L.I.",238.8,121.6
"Baruch, Lev",-32.486,-124.94
"Baruch, Shmuel",58.466,168.27
"Basak, Gopal K.",152.24,-225.15
"Basak, Suleyman",97.203,-95.725
"Basu, Sudipta",77.801,-194.44
"Batchelor, Roy A.",380.52,811.79
"Bates, David S.",97.46,-139.98
"Bateson, Richard D.",398.38,59.327
"Battalio, Robert H.",81.766,-64.459
"Bauer, Gregory H.",121.1,-151.8
"Baums, Theodor",-28.361,245.64
"Bayless, Mark E.",-263.88,1.1905
"Baytas, Ahmet",-803.4,761.68
"Beattie, Vivien A.",-496.43,396.41
"Beatty, Randolph P.",-37.445,31.088
"Beaudry, Paul",-155.0,375.63
"Beaver, William H.",-15.693,-184.9
"Bebchuk, Lucian A.",-85.556,-31.873
"Becchetti, Leonardo",-228.86,-70.221
"Becht, Marco",-43.943,97.119
"Beck, Thorsten",-148.04,175.67
"Becker, Connie",132.71,-105.9
"Becsi, Zsolt",-268.43,4.0005
"Beetsma, Roel M.W.J.",-113.25,287.79
"Beim, David O.",-139.32,-68.574
"Bekaert, Geert",19.664,-92.049
"Benartzi, Shlomo",70.868,92.776
"Bencivenga, Valerie R.",-137.88,108.16
"Bennedsen, Morten",-105.26,48.268
"Bennett, Rosalind L.",-342.99,1.8934
"Benston, George J.",-5.5898,30.133
"Benveniste, Lawrence M.",-99.381,-43.535
"Berentsen, Aleksander",-316.84,193.11
"Berg, Sigbjørn Atle",-187.43,76.677
"Bergemann, Dirk",50.54,70.312
"Bergen, Mark E.",-203.25,-70.483
"Berger, Allen N.",-116.55,6.4321
"Berger, Philip G.",-41.584,-88.71
"Berger, Tommy",120.37,342.16
"Berglof, Erik",-162.23,-89.002
"Bergström, Clas",-85.117,-184.06
"Berk, Jonathan B.",79.651,-47.415
"Berkman, Henk",158.19,-156.91
"Berkovitch, Elazar",-5.0704,-55.102
"Berkowitz, Jeremy",-427.42,-163.95
"Berlin, Mitchell",-93.612,3.1767
"Bernanke, Ben S.",-133.4,76.579
"Bernard, Andrew B.",-124.73,-173.26
"Bernardo, Antonio E.",49.568,32.36
"Bernhardt, Dan",-105.34,-208.86
"Bernheim, B. Douglas",-83.605,-118.2
"Bernholz, Peter",-323.96,-98.138
"Bertola, Giuseppe",-126.48,-48.438
"Bertrand, Marianne",-101.56,-188.21
"Bertsimas, Dimitris J.",135.73,-89.948
"Bessembinder, Hendrik",101.05,-75.886
"Bessler, Wolfgang",-107.63,134.94
"Bester, Helmut",-164.0,297.73
"Bethel, Jennifer E.",-12.819,23.977
"Betker, Brian L.",-193.34,-83.508
"Bettis, J. Carr",52.585,-88.356
"Betton, Sandra",-0.26336,-51.621
"Betts, Caroline M.",-372.37,244.6
"Bewley, Ronald A.",-288.38,-387.5
"Bhagat, Sanjai",-19.14,104.63
"Bhargava, Rahul",205.94,216.15
"Bhattacharya, Utpal",84.858,25.962
"Bhattacharyya, Sugato",-6.9305,6.3814
"Bhidé, Amar V.",108.09,184.04
"Biais, Bruno",70.551,31.576
"Bick, Avi",294.32,-99.284
"Bickel, Peter J.",-24.523,-212.04
"Biddle, Gary C.",228.95,-40.853
"Bierman, Harold",90.701,-168.39
"Bierwag, Gerald O.",-68.221,-242.09
"Billett, Matthew T.",-59.804,-15.782
"Binder, Michael",-264.66,348.42
"Birchler, Urs W.",-131.88,75.603
"Bisignano, Joseph",-200.36,114.61
"Bisière, Christophe",138.24,-167.92
"Bittlingmayer, George",-25.679,-204.51
"Bizer, David S.",-137.07,-50.7
"Bizjak, John M.",68.476,48.409
"Black, Bernard S.",-106.19,-105.09
"Black, Fischer",-73.207,-133.29
"Black, Harold A.",263.07,-560.83
"Blackwell, David W.",89.74,85.499
"Blake, Christopher R.",137.96,-108.61
"Blanchard, Olivier Jean",-111.75,29.458
"Blazenko, George W.",200.07,-246.33
"Blaško, Matej",-58.023,225.53
"Blinder, Alan S.",-204.86,281.86
"Bliss, Robert R.",149.91,-61.546
"Bloomfield, Robert J.",75.032,-148.56
"Blum, Jürg M.",-278.24,-125.98
"Blume, Marshall E.",-67.6,-80.158
"Board, John L.G.",154.21,-25.319
"Bodnar, Gordon M.",-63.75,-124.76
"Boebel, Richard B.",-88.029,-177.31
"Boehm, Thomas P.",362.46,-576.58
"Boehmer, Beatrice",2.6935,248.28
"Boehmer, Ekkehart",-28.155,106.21
"Bohn, Henning",257.0,426.0
"Bohn, James G.",-136.9,202.88
"Boldin, Michael",-361.49,-13.583
"Bollen, Kenneth Alan",592.03,-636.14
"Bollerslev, Tim",-31.198,-127.91
"Bolton, Patrick",-81.256,49.099
"Bomfim, Antúlio N.",-423.71,-214.69
"Bonaccorsi di Patti, Emilia",-205.19,14.387
"Bond, Stephen R.",-11.995,133.44
"Bondarenko, Oleg",-0.9241,-267.38
"Boni, Leslie",17.419,155.21
"Bonime, Seth D.",-134.03,13.634
"Bonnier, Karl Adam",-9.8859,265.96
"Bonser-Neal, Catherine",271.26,-300.95
"Boone, Peter D.",-109.27,-2.4176
"Boot, Arnoud W. A.",-96.344,-6.8662
"Booth, James R.",202.65,-53.951
"Booth, Laurence D.",142.57,-250.12
"Bordo, Michael David",-173.98,17.199
"Borokhovich, Kenneth A.",16.841,-218.31
"Borrmann, Jörg",-134.71,-101.16
"Bortolotti, Bernardo",50.395,146.29
"Bos, Ted",65.743,139.53
"Bosch, Jean Claude",-567.44,-575.7
"Bose, Subir",-21.911,-243.49
"Bossaerts, Peter",57.153,-155.81
"Bostic, Raphael W.",-187.35,-28.616
"Boubakri, Narjess",38.182,85.708
"Boudoukh, Jacob",7.1659,-19.349
"Boudreaux, Donald J.",-244.57,-225.78
"Boutchkova, Maria K.",83.328,135.36
"Bouwman, Christa H.S.",-177.8,66.066
"Bowen, Robert M.",39.988,-143.51
"Bowers, James W.",54.431,169.36
"Bowman, Robert G.",202.08,-217.59
"Boyd, John H.",-106.87,40.479
"Boyer, Benoit",121.92,209.21
"Boyle, Phelim P.",104.37,-200.28
"Bozewicz, Jane",-61.6,-273.81
"Bradley, Michael D.",125.43,34.317
"Bradshaw, Mark T.",-34.546,-252.14
"Brakman, Steven",-395.37,-326.01
"Branch, Ben S.",-64.752,106.31
"Brander, James A.",-47.277,99.253
"Brandt, Michael W.",105.27,-114.71
"Branstetter, Lee G.",-183.22,-190.6
"Braun, R. Anton",-243.33,-115.49
"Brav, Alon",11.725,-50.547
"Breach, Alasdair",-107.82,2.7847
"Brealey, Richard A.",73.426,57.213
"Brean, Donald J.S.",-23.242,-301.37
"Breeden, Douglas T.",183.58,-128.72
"Breedon, Francis",150.36,-5.2205
"Brennan, Michael J.",47.84,-17.264
"Brenner, Menachem",24.497,-170.46
"Brewer, Elijah",-115.61,37.999
"Brick, Ivan E.",20.025,115.16
"Bricker, Robert J.",0.62225,-217.58
"Brickley, James A.",94.703,32.182
"Britten-Jones, Mark",76.509,38.012
"Broaddus, J. Alfred",-319.41,127.34
"Broadie, Mark N.",167.38,-63.717
"Brockman, Paul D.",-544.6,-859.68
"Brodt, Abraham I.",204.59,-263.25
"Brook, Yaron",-15.935,160.42
"Brooks, Chris S.",-0.62507,-310.5
"Brous, Peter ALAN",-3.4931,212.19
"Brown, Craig R.",-41.184,-108.67
"Brown, David P.",-136.75,-152.76
"Brown, David T.",-42.265,24.855
"Brown, Keith C.",81.56,-156.29
"Brown, Lawrence D.",39.265,-211.98
"Brown, Robert L.",889.62,-168.07
"Brown, Stephen J.C.",56.559,-101.58
"Brown, Ward",184.76,-300.06
"Browne, Sid",171.4,-116.5
"Bruce, Neil",394.07,125.81
"Brumm, Harold J.",665.2,-605.13
"Bruner, Robert F.",-41.259,119.96
"Brunner, Allan D.",-284.54,-46.461
"Bryant, John L.",-191.13,-91.403
"Bryant, Richard R.",-251.63,223.0
"Buch, Claudia M.",-324.21,-109.16
"Buchanan, James M.",-242.61,-342.68
"Buffie, Edward F.",-861.0,546.0
"Bullard, James B.",-165.82,-258.88
"Bunch, David S.",125.36,-213.25
"Bunsis, Howard",-86.911,-73.562
"Buraschi, Andrea",135.24,-188.8
"Burch, Timothy R.",-112.88,126.96
"Burdekin, Richard C.K.",-296.54,-58.226
"Burghof, Hans Peter",-291.47,204.75
"Burgstahler, David C.",197.24,97.479
"Burguet, Roberto",34.118,139.8
"Burkart, Mike",-50.416,-24.252
"Burke, Jim",-172.33,37.457
"Burke, Simon P.",-26.985,-374.83
"Burnside, Craig Craig",-171.29,-150.13
"Busaba, Walid Y.",-264.7,5.5229
"Buser, Stephen A.",76.254,-40.981
"Busse, Jeffrey A.",10.363,-198.15
"Butler, Richard J.",-236.22,-115.48
"Byers, Steven S.",45.533,172.0
"Byrd, John W.",226.0,195.25
"Bättig, Robert J.",138.73,-299.39
"Bénabou, Roland",186.02,125.83
"Bøhren, Øyvind",78.153,41.68
"Bühler, Wolfgang J.",189.52,-132.55
"Bütler, Monika",-180.63,191.98
CARL MOODY,174.15,-15.813
CECILE BOYER,-136.9,-196.05
CECILE SRODES,-60.535,-187.61
CHARLESDE BARTOLOME,72.206,522.25
CHRIS BRUCE,50.131,127.62
CHRIS CORNWELL,-3.2256,143.95
CHRIS GOOD,11.675,-290.51
CHRIS HAYDEN,78.935,89.481
CHRISTIAN WULFF,-10.357,247.47
CHRISTINE P RIES,-361.08,1.5494
CHRISTOPHER VAZ,246.61,112.0
CLAUDIA DZIOBEK,-158.1,88.891
CLAUS NIEMANN,-132.1,-104.1
CONSTANTINE THANNASOULAS,310.17,204.68
CRAIG GUSTAFFSON,188.63,7.452
CURTIS HUNTER,-147.13,-199.21
CYNTHIA ALEXANDER,-160.4,-52.639
"Caballero, Ricardo J.",-241.53,-33.071
"Cadenillas, Abel",292.19,-131.01
"Cadsby, C. Bram",108.07,53.993
"Cagan, Phillip",-460.51,-218.13
"Cakici, Nusret",-874.6,772.32
"Calem, Paul S.",-136.64,-24.745
"Callahan, Tyrone W.",193.92,3.121
"Calomiris, Charles W.",-18.947,36.63
"Calveras, Aleix",-221.95,167.76
"Calvo, Guillermo A.",-221.29,-322.8
"Camerer, Colin F.",79.652,130.79
"Cameron, Trudy Ann",155.66,-162.93
"Campbell, Cynthia J.",130.61,34.334
"Campbell, Jeffrey R.",-198.2,285.55
"Campbell, John Y.",-13.09,-59.013
"Canina, Linda",51.61,-133.55
"Cannari, Luigi",-287.11,-30.625
"Canner, Glenn B.",-198.88,-7.3401
"Canova, Fabio",-273.34,-110.44
"Cantillo, Miguel",-63.391,-10.207
"Canton, Erik J.F.",-20.046,412.96
"Cantor, Richard",-68.742,88.959
"Cao, Charles Q.",45.126,-47.663
"Cao, H. Henry",97.71,-50.329
"Cao, Melanie",95.479,-204.23
"Capeci, John",-250.96,-205.26
"Caplan, Dennis H.",100.37,-188.16
"Caporale, Tony",-178.16,231.42
"Capozza, Dennis R.",-70.407,146.17
"Caprio, Gerard Jr",-88.258,50.843
"Caprio, Lorenzo",48.336,245.07
"Carey, Mark",-62.708,4.6214
"Carhart, Mark M.",148.28,-91.483
"Carkovic, Maria",-166.05,161.25
"Carleton, Willard T.",40.853,2.0004
"Carlson, John A.",-697.68,962.38
"Carlson, Murray",186.58,71.18
"Carmel, Jonathan",-97.427,169.42
"Carmona, René A.",214.53,-171.83
"Carow, Kenneth A.",170.42,217.84
"Carpenter, Jennifer N.",49.202,-46.668
"Carpenter, Robert E.",-308.74,-45.539
"Carpentieri, Andrea",-220.48,-97.049
"Carr, Jack L.",860.21,187.85
"Carr, Peter P.",110.26,-96.215
"Carrasco, Marine",215.13,57.817
"Carter, David A.",-118.86,169.95
"Carter, Richard B.",-30.292,-307.21
"Carty, Lea V.",10.468,149.97
"Casamatta, Catherine",69.235,84.828
"Casamatta, Georges",176.59,136.74
"Casares, Miguel",-183.87,255.43
"Cason, Timothy N.",177.31,-21.772
"Cass, David",88.022,198.94
"Cassiman, Bruno",-150.99,-68.725
"Castellino, Onorato",-82.867,156.41
"Cavalcanti, Ricardo de O.",-251.57,-16.062
"Cavalluzzo, Ken S.",-252.41,-57.466
"Cavalluzzo, Linda C.",-243.69,-90.4
"Caves, Richard E.",-145.78,-2.0169
"Cecchetti, Stephen G.",-206.36,-26.019
"Chakrabarti, Rajesh",132.13,-55.669
"Chalmers, John M.R.",44.733,-0.57986
"Chalmers, Keryn G.",449.43,-181.23
"Chamberlain, Gary E.",-62.86,87.862
"Chamberlain, Sandra L.",-92.802,-179.65
"Chambers, Marcus J.",147.04,786.28
"Champ, Bruce",-214.56,86.104
"Chan, Kalok",64.676,-89.336
"Chan, Kam C.",-27.541,-111.48
"Chan, Louis Kuo Chi",60.13,26.886
"Chan, Suhan",-105.81,-190.13
"Chan, Yukshee",-170.37,141.61
"Chance, Don M.",124.81,-58.618
"Chang, Carolyn W.",-36.814,-246.98
"Chang, Chun",-141.48,-29.375
"Chang, Cyril F.",291.52,-165.41
"Chang, Eric C.",125.61,-5.8447
"Chang, Fwuranq",-170.87,273.37
"Chang, Ganlin",202.83,-9.328
"Chang, Jack Sk",-60.178,-240.53
"Chang, Roberto",-277.13,194.06
"Chang, Saeyoung",-20.671,-182.89
"Chang, Yuanchen",72.367,-396.62
"Chaplinsky, Susan",-34.645,79.057
"Chapman, David A.",86.067,6.3421
"Charemza, Wojciech W.",-647.25,206.29
"Chari, Varadarajan V.",-146.27,6.2773
"Charoenwong, Charlie",322.62,-52.589
"Charupat, Narat",139.44,-176.85
"Chatterjea, Arkadev",11.737,155.21
"Chaudhry, Mukesh K.",907.9,-468.26
"Chaudhury, Mohammed M.",-213.84,-84.388
"Chay, Jong Bom",137.84,-114.57
"Chemla, Gilles",79.82,160.49
"Chemmanur, Thomas J.",-19.336,20.187
"Chen, Andrew H.Y.",-62.503,-160.14
"Chen, Baizhu",131.08,-136.54
"Chen, Carl R.",480.94,943.96
"Chen, Hsuanchi",-29.981,-27.524
"Chen, NaiFu",144.18,-166.74
"Chen, Sheng-Syan",87.567,-318.35
"Chen, Yehning",172.54,-42.026
"Chen, Zhiwu",21.014,-84.456
"Cheng, Joseph W.",123.78,-19.131
"Cheng, Minder",10.373,-233.3
"Cheon, Youngsoonsusan",222.57,45.037
"Chernov, Mikhail",112.35,-118.48
"Cheung, Yin-Wong",-437.69,89.759
"Chevalier, Judith A.",-28.316,4.4795
"Chia, Ngee Choon",-649.16,-29.588
"Chiappori, Pierre André",-48.282,241.27
"Chidambaran, Nemmara K.",11.214,-230.03
"Chiesa, Gabriella",-136.3,144.23
"Chirinko, Robert S.",-260.26,40.866
"Cho, In Koo",-215.16,-115.8
"Cho, Myeonghyeon",131.05,-54.636
"Choe, Hyuk",58.952,-59.626
"Choi, Dosoung",250.99,-154.41
"Choi, Jongmoo Jay",-214.86,307.64
"Choi, Seungmook",178.81,-238.59
"Choi, Stephen",-199.63,-191.03
"Choi, Woon Gyu",-237.05,23.478
"Choi, Yunjeong",297.46,-152.48
"Chordia, Tarun",75.665,-77.9
"Chow, Yingfoon",91.873,-738.44
"Chowdhry, Bhagwan",80.649,3.1384
"Chriss, Neil A.",120.29,-191.05
"Christensen, Bent Jesper",41.665,-137.79
"Christensen, Peter Ove",-189.5,108.51
"Christiano, Lawrence J.",-244.75,72.839
"Christie, Andrew A.",70.125,-123.09
"Christie, William Gary",45.146,-25.4
"Christie-David, Rohan A.",867.08,-395.04
"Christopherson, Jon A.",105.75,-6.7791
"Chrystal, K. Alec",443.26,665.79
"Chrétien, Stéphane",-4.082,202.52
"Chu, Kamhon",782.31,217.82
"Chun, Rodney M.",-219.71,88.008
"Chung, Dennis",-473.4,-870.32
"Chung, Heetaik",67.855,252.21
"Chung, Kee H.",203.2,-105.37
"Chung, Kim Sau",-61.214,-366.34
"Chung, Y. Peter",66.004,-100.83
"Ciccotello, Conrad S.",60.1,-162.18
"Claessens, Stijn",-59.941,-58.934
"Clare, Andrew D.",30.515,-275.98
"Clark, Truman A.",225.52,-48.787
"Clarkson, Peter M.",254.9,-189.96
"Clayton, Matthew J.",231.64,-18.817
"Cleary, Sean W.",84.645,-131.73
"Cleveland, William P.",-99.984,93.45
"Click, Reid W.",-189.71,-71.025
"Cliff, Michael T.",-158.19,-114.67
"Clouse, James A.",-41.599,193.65
"Coase, Ronald H.",-271.41,-320.63
"Cochrane, John H.",22.153,-80.686
"Cockburn, John",-140.79,-179.97
"Cole, Rebel A.",-73.894,44.462
"Coles, Jeffrey L.",54.706,-22.034
"Collins, Daniel W.",44.271,149.64
"Collins, Michael Cary",407.54,-544.56
"Collins, Sean",11.407,308.25
"Comment, Robert",101.19,34.118
"Conley, Timothy G.",25.197,171.37
"Connolly, Robert A.",166.39,-213.84
"Connor, Gregory",133.41,50.802
"Conover, C. Mitchell",232.16,-277.59
"Conrad, Jennifer S.",68.011,-40.873
"Conroy, Pat",-69.728,-184.71
"Conroy, Robert M.",181.18,26.922
"Constantinides, George M.",42.409,-129.2
"Cont, Rama",299.41,-152.0
"Cook, Douglas O.",229.59,165.55
"Cooper, Ian A.",79.205,53.241
"Cooper, Leslie M.",-26.543,-245.17
"Cooper, Michael J.",72.811,-11.215
"Cooper, Russell W.",-238.92,27.646
"Cooperman, Elizabeth S.",-503.97,-629.8
"Corbett, Jenny",-146.46,55.537
"Cordella, Tito",-36.911,-50.086
"Core, John E.",20.773,88.92
"Corielli, Francesco",-61.521,274.57
"Cornelli, Francesca",8.9679,72.618
"Cornett, Marcia Millon",-48.374,39.8
"Corrado, Charles J.",39.607,306.2
"Corwin, Shane A.",73.068,-1.4174
"Cosci, Stefania",-377.42,37.502
"Cosset, Jean Claude",42.09,79.355
"Cosslett, Stephen R.",74.613,254.8
"Cotter, James F.",3.0871,-248.71
"Coughenour, Jay F.",609.03,-36.136
"Courteau, Lucie",114.46,212.88
"Coval, Joshua D.",86.756,18.067
"Cover, James Peery",-831.0,618.0
"Covitz, Daniel M.",-135.26,0.8075
"Cowan, Arnold Richard",-0.34895,-119.58
"Cowen, Tyler",-128.99,119.7
"Cox, Don R.",-186.64,-306.32
"Craine, Roger N.",258.49,-142.86
"Crane, Dwight B.",-105.54,-78.311
"Crespí, Rafel",-202.45,-148.98
"Crew, Nicholas",138.53,-177.32
"Croitoru, Benjamin",114.37,82.823
"Crosby, Mark",-233.12,-320.7
"Croson, Rachel T.A.",17.164,-192.27
"Crouhy, Michel G.",-144.67,-894.45
"Croushore, Dean",-185.13,211.8
"Crowder, William J.",-461.77,-134.16
"Crucini, Mario J.",-66.498,273.66
"Cukierman, Alex",33.913,363.7
"Cumby, Robert E.",-65.256,-244.61
"Cummins, J. David",-132.6,48.802
"Cunningham, Elizabeth J.",-54.059,-393.67
"Cuny, Charles J.",80.578,-88.567
"Cuoco, Domenico",159.67,-130.41
"Curran, Christopher",-295.1,-129.47
"Cuthbertson, Keith",301.73,215.35
"Cvitanić, Jakša",193.3,-67.414
"Cybo-Ottone, Alberto",-104.86,-38.448
"Cyree, Ken B.",321.01,-529.95
"D'Auria, Claudio",-141.12,2.1963
"D'Mello, Ranjan",103.3,71.32
"D'Souza, Julia M.",-501.28,-561.47
"D'Souza, Juliet",59.862,115.1
DANIEL DUMAS DE RAULY,312.4,-111.91
DANIEL KLEIN,292.0,-94.069
DARIN CLAY,-127.61,47.1
DAVID BARKER,-91.217,-155.27
DAVID BOOTH,52.357,-143.08
DAVID CHRISTOPHERSON,-231.98,-124.49
DAVID FORBES,152.31,237.37
DAVID FORD,-42.528,198.5
DAVID HARVEY,-78.896,-182.51
DAVID HEIKE,134.96,107.81
