node,x,y
"Aguiar, Mark",16.884,146.65
"Aguiar-Conraria, Luís",-268.65,363.77
"Agusman, Agusman",525.35,-759.0
"Agénor, Pierre Richard",1127.9,-529.04
"Ahearne, Alan G.",-334.99,171.9
"Ahlin, Christian R.",225.79,-156.17
"Ahmed, Shaghil",28.99,303.36
"Ahmed, Shaista",263.07,-44.957
"Ahn, Dong Hyun",-179.14,0.70073
"Ahn, HeeJoon",-215.64,-265.5
"Ahn, Seoungpil",15.962,142.0
"Ahn, Seung Chan",-320.48,39.289
"Ahn, SungYoon",140.32,429.06
"Airaudo, Marco",250.81,331.34
"Aizenman, Joshua",164.8,177.58
"Akdoĝu, Evrim",85.572,123.77
"Akerlof, George A.",-106.09,140.99
"Akhigbe, Aigbe O.",160.38,96.729
"Akram, Qaisar Farooq",-88.547,194.61
"Aksoy, Yunus",297.39,395.01
"Aktas, Nihat",-136.43,-77.391
"Alavi, Arash",-127.24,99.338
"Albanese, Claudio",-277.73,-134.65
"Albuquerque, Rui",-60.879,75.37
"Alegría, Carlos Manuel",258.26,-8.393
"Alessandrini, Pietro",-269.51,286.81
"Alevy, Jonathan E.",842.52,708.36
"Alexander, Carol O.",-214.97,-138.27
"Alexander, Cindy R.",-65.832,175.82
"Alexander, Gordon J.",-9.4393,65.465
"Alexandros Kostakis, Alexandros",-320.37,-33.213
"Ali, Ashiq",29.462,1.8945
"Alizadeh, Amir H.",1103.3,1004.6
"Allayannis, George",-82.291,-101.1
"Allen, Arthur C.",-70.166,-197.21
"Allen, Beth E.",-132.65,-186.14
"Allen, Franklin",-13.388,-17.054
"Allen, J. M.S.",155.11,142.41
"Allen, Linda",13.223,-24.222
"Allen, William T.",20.895,85.265
"Allen;, David Edmund",-137.75,270.35
"Allsopp, Christopher J.",276.6,201.97
"Allsopp, Louise",-442.63,220.1
"Almazan, Andres",4.0891,-54.229
"Almeida, Caio",-168.93,44.629
"Almeida, Heitor V.",-28.267,7.8703
"Almgren, Robert F.",-110.89,123.2
"Alpanda, Sami",-119.68,-263.78
"Alphonse, Pascal",-248.26,-161.9
"Alsleben, Christoph",-620.15,773.68
"Altavilla, Carlo",247.79,196.82
"Alti, Aydoǧan",10.356,-44.841
"Altman, Edward I.",-41.022,50.878
"Altunbaş, Yener",231.44,-6.0734
"Alvarez, Fernando E.",43.055,-194.63
"Alworth, Julian S.",116.71,-65.985
"Amato, Jeffery D.",37.35,162.87
"Ambrose, Brent William",148.35,9.0469
"Amemiya, Takeshi",-105.39,137.48
"Amenc, Noël",-225.28,-311.72
"Amihud, Yakov",-36.054,-20.361
"Amin, Kaushik I.",-137.1,160.25
"Amit, Raphael Raffi",62.408,-15.105
"Ammer, John",5.5216,71.462
"Amromin, Gene",118.54,22.439
"Andersen, Leif B.G.",-208.47,-108.22
"Andersen, Torben G.",-110.58,78.529
"Anderson, Anne Marie",-113.23,-180.52
"Anderson, Bing",-253.01,-16.337
"Anderson, Christopher W.",-125.27,-78.723
"Anderson, Evan W.",-122.79,100.03
"Anderson, Gary A.",-121.45,300.42
"Anderson, Heather M.",-318.63,196.3
"Anderson, Kirsten",-87.476,-175.23
"Anderson, Richard G.",265.79,-106.07
"Anderson, Robert M.",-176.53,187.15
"Anderson, Ronald C.",-60.156,-207.48
"Anderson, Ronald W.",-121.19,75.407
"Andrade, Gregor",19.496,155.27
"Andrade, Sandro C.",-87.436,33.499
"Andreff, Wladimir",151.86,-153.47
"Andres, Christian",275.9,-82.608
"Andrews, Donald W.K.",-51.882,211.44
"Andrews, Peter",187.8,-77.153
"Andricopoulos, Ari D.",978.99,382.35
"Andrikopoulos, Andreas",-1037.0,1152.0
"Andrés, Javier",-11.762,375.17
"Andrés, Pablo De",196.97,36.069
"Ang, Andrew",-70.651,46.901
"Ang, James",7.7894,172.12
"Angel, James J.",-65.965,-153.38
"Angelelli, Enrico",1233.9,-382.04
"Angeletos, George Marios",-64.107,143.71
"Angelini, Paolo",11.573,215.86
"Angeloni, Ignazio",-101.34,376.09
"Angerer, Xiaohong",-80.136,-59.844
"Annaert, Jan",181.4,-14.153
"Ansotegui, Carmen",275.6,3.3036
"Antecol, Heather",-56.014,233.15
"Antell, Jan",285.45,-687.93
"Antonelli, Cristiano",843.56,-80.003
"Antoniou, Antonios",690.73,-970.51
"Antràs, Pol",-96.484,166.93
"Antunes, António A.",-8.5503,-328.92
"Antweiler, Werner",-80.651,-133.97
"Antão, Paula",149.83,-267.03
"Aoki, Kosuke",-68.178,341.78
"Aoki, Masahiko",-8.4157,188.86
"Apilado, Vincent P.",-89.07,488.03
"Arad, Ruth W.",49.418,-155.83
"Aragon, George O.",-8.106,-116.18
"Aramonte, Sirio",7.945,193.22
"Ararat, Melsa",120.9,-35.536
"Arbatskaya, Maria",223.61,33.668
"Arellano, Manuel",-190.72,298.36
"Arena, Marco",119.19,68.689
"Arena, Matteo P.",-126.31,-248.37
"Arend, Richard J.",-144.52,-291.26
"Ariga, Kenn",-23.946,-332.78
"Arin, Kerim Peren",463.99,-133.59
"Ariño, áfrica",90.424,-112.88
"Arlen, Jennifer H.",-11.243,-185.77
"Armendáriz, Beatriz",132.02,13.831
"Armenter, Roc",110.95,202.47
"Armesto, Michelle T.",-336.1,-123.99
"Armour, John H.",-135.09,-200.21
"Arnold, Glen C.",-248.23,0.28322
"Arnold, Ivo J.M.",47.266,-162.0
"Arnott, Robert D.",-379.53,176.09
"Arping, Stefan",-135.72,-146.74
"Arquette, Gregory C.",172.78,268.17
"Aruoba, S. Boraǧan",-142.46,117.56
"Asaftei, Gabriel",-604.0,-822.0
"Ascari, Guido",-81.096,280.26
"Asdrubali, Pierfederico",-803.67,1130.6
"Asem, Ebenezer",74.295,-220.52
"Ashcraft, Adam B.",105.3,-3.047
"Ashenfelter, Orley C.",235.78,231.39
"Ashton, John K.",332.37,-16.006
"Asness, Clifford S.",-227.75,-42.96
"Asparouhova, Elena",-159.68,-135.81
"Asplund, Marcus",114.54,288.48
"Assenmacher, Katrin",56.954,201.32
"Astic, Fabian",54.929,-237.02
"Atack, Jeremy",229.48,117.59
"Atanasov, Vladimir",-17.056,-127.14
"Atanasova, Christina V.",-294.05,25.075
"Atanassov, Julian",-0.8564,-115.95
"Athey, Susan",54.848,92.386
"Atkeson, Andrew G.",-147.69,142.84
"Attanasio, Orazio P.",-144.03,249.28
"Attig, Najah",-275.27,-250.3
"Auer, Raphael A.",35.814,136.13
"Auerbach, Alan J.",-268.44,12.248
"Augurzky, Boris",637.12,152.51
"Aunon-Nerin, Daniel",-93.393,25.298
"Aussenegg, Wolfgang",-208.53,-200.11
"Ausubel, Lawrence M.",-173.83,-145.25
"Autore, Don M.",-187.57,-182.44
"Avellaneda, Marco M.",-295.35,-99.656
"Avery, Robert B.",145.8,25.79
"Avouyi-Dovi, Sanvi",153.93,238.31
"Avramov, Doron",-97.791,-60.512
"Axelson, Ulf",24.321,-37.622
"Ayotte, Kenneth M.",25.042,33.248
"Ayyagari, Meghana",87.16,-59.935
"Aït-Sahalia, Yacine",-106.95,7.0065
"Aşçıoğlu, Aslı",-214.96,-182.65
"Aǧca, Şenay",-39.89,-128.44
BAILLIE GIFFORD,-299.85,-159.07
BALAZS GAL,148.01,224.32
"BANZ, ROLF W.",-55.852,-228.86
BART HILDRETH,4.1838,-189.59
BAS WESTERMANN,49.347,-265.04
BECKY BRUNSON,20.31,173.78
BEN DE PRISCO,226.5,71.121
BENT KROMAND,119.67,-44.76
BERNARD MADOFF,-230.42,-27.578
"BHATTACHARYA, SUDIPTO",5.2301,-92.305
BILAL ERTUK,27.381,-264.9
BILL AHEARN,-221.89,-87.643
BILL RICHENSTEIN,472.03,595.95
BOB DEERE,-232.3,-7.521
BOB ELSASSER,-288.04,27.684
"BORCHERDING, THOMAS E.",90.952,184.73
BORIS HOFFMAN,-67.6,349.05
BPA ANDREWS,-165.47,157.61
BRAD ASNESS,-220.69,-65.766
BRAD EFFRON,-159.64,94.413
BRAD MCPHAIL,13.285,97.644
BRIAN HEALY,-161.9,143.8
BRUCE FOERSTER,-137.39,-150.07
BRUNO DUPIRE,-251.67,-9.8954
BRUNO HUSSON,-202.8,-107.72
BUNMI FALEYE,36.254,-256.59
"Baba, Naohiko",27.166,149.32
"Babecký, Jan",331.14,-134.65
"Babenko, Ilona",-118.3,28.038
"Bacchetta, Philippe",-36.823,133.59
"Bacidore, Jeffrey M.",-216.52,-133.88
"Back, Kerry",-109.3,20.197
"Backus, David K.",-31.993,65.661
"Backé, Peter",-995.4,1067.7
"Bacmann, Jean François",-116.56,-349.98
"Bae, Gil",-195.84,-90.805
"Baele, Lieven",71.802,66.719
"Bagues, Manuel F.",-273.96,-113.05
"Bailey, Warren",-67.327,-25.753
"Bailliu, Jeannine",-207.16,117.29
"Baird, Douglas G.",-205.32,-28.889
"Bajari, Patrick",-56.909,203.81
"Bajeux-Besnainou, Isabelle",164.32,-268.26
"Bajo-Rubio, Oscar",55.364,363.95
"Baker, Edward",958.61,587.01
"Baker, George P.",56.788,-49.236
"Baker, Malcolm P.",-31.815,2.2817
"Bakke, Tor Erik",-157.74,-185.57
"Baks, Klaas P.",-128.61,-148.81
"Bakshi, Gurdip S.",-112.31,-8.5407
"Balachandran, Bala V.",-246.53,-75.898
"Balachandran, Balasingham",-120.04,236.87
"Balakrishnan, Ramji",-236.86,-16.494
"Balduzzi, Pierluigi",-162.35,-12.298
"Baldwin, Carliss Y.",-207.67,-153.04
"Balfoussia, Hiona",-344.2,-132.22
"Bali, Turan G.",-48.267,-28.464
"Baliga, Sandeep",34.711,-125.52
"Ball, Clifford A.",43.531,48.636
"Ball, Laurence M.",-160.31,377.36
"Ball, Ray",-139.0,59.18
"Ballestra, Luca Vincenzo",185.94,982.96
"Balvers, Ronald J.",-201.81,75.305
"Balyeat, R. Brian",-118.35,-231.71
"Bamber, Linda Smith",102.73,144.52
"Bamberg, Günter",913.05,54.632
"Bandi, Federico M.",6.0175,108.97
"Banerjee, Abhijit V.",127.36,73.498
"Banerjee, Prithviraj S.",46.633,67.38
"Banerjee, Shantanu",-64.544,-111.84
"Banerjee, Snehal",-22.162,143.82
"Banerjee, Suman",-141.06,-103.51
"Banerji, Sanjay",44.481,-37.241
"Bansal, Naresh",-522.7,-68.261
"Bansal, Ravi",-93.454,77.105
"Bao, Jack",-158.65,-102.59
"Baptista, Alexandre M.",-68.744,117.37
"Baquero, Guillermo",-283.44,-85.958
"Bar-Isaac, Heski",105.89,-123.42
"Bar-Yosef, Sasson",0.092621,-162.68
"Barabanov, Sergey S.",187.35,-142.16
"Barabas, György",725.45,281.59
"Baranchuk, Nina",-8.834,-111.17
"Barber, Brad M.",-83.19,-26.421
"Barberis, Nicholas C.",-73.504,15.411
"Barbosa, Andreza",-32.615,-327.97
"Barceló, Cristina",222.34,-197.86
"Barclay, Michael J.",-99.279,5.6001
"Bargeron, Leonce L.",-116.69,-6.0027
"Barinov, Alexander",-229.44,122.83
"Barniv, Ran R.",34.435,206.55
"Barone-Adesi, Giovanni",-188.77,79.511
"Barontini, Roberto",26.549,75.205
"Barras, Laurent",-161.89,-210.85
"Barrieu, Pauline M.",-284.5,-194.21
"Barron, John M.",258.02,67.316
"Barros, Carlos P.",274.18,-128.98
"Barry, Christopher B.",50.789,-177.38
"Barsky, Robert B.",20.851,-129.07
"Barth, James R.",125.06,-22.854
"Bartolini, Leonardo",-342.7,-93.417
"Bartram, So¨hnke M.",-9.9812,-36.998
"Bartzsch, Nikolaus",277.28,-6.3886
"Barucci, Emilio",-246.56,178.37
"Baruch, Lev",-171.16,-235.24
"Baruch, Shmuel",-101.34,-5.8919
"Basak, Suleyman",-23.905,19.804
"Basile, Achille",203.42,-73.847
"Basistha, Arabinda",-162.37,168.89
"Bassett, Gilbert W.",-251.29,193.59
"Bassett, William F.",153.96,-14.828
"Basu, Devraj",-43.649,96.727
"Basu, Nilanjan",-149.21,-194.47
"Basu, Susanto",169.84,253.04
"Bates, David S.",-155.4,15.057
"Bates, Thomas W.",-34.047,-52.272
"Bates, Timothy M.",-61.141,-210.09
"Batini, Nicoletta",115.96,-252.51
"Battalio, Robert H.",-91.706,-32.458
"Bauer, Gregory H.",-150.6,85.059
"Bauer, Keldon J.",-553.67,1004.6
"Bauer, Rob M.M.J.",417.73,1087.5
"Bauer, Thomas K.",785.6,203.47
"Bauguess, Scott W.",-195.27,-138.64
"Baum, Christopher F.",110.18,-194.18
"Bauman, Christine C.",21.898,-292.98
"Baur, Dirk G.",304.59,-27.631
"Bauwens, Luc",-173.59,-115.69
"Bayar, Onur",-123.54,158.53
"Bayer, Patrick J.",29.959,221.01
"Bayoumi, Tamim A.",-137.57,281.69
"Bean, Charles R.",207.62,209.73
"Beaver, William H.",85.388,-24.67
"Bebchuk, Lucian A.",-11.543,-5.5844
"Bebczuk, Ricardo",63.421,-179.89
"Beber, Alessandro",-159.9,1.7598
"Beccalli, Elena",-1112.0,-150.0
"Becerra, Manuel",-1063.6,-811.68
"Becher, David A.",-47.108,-137.47
"Becht, Marco",25.773,20.444
"Beck, Thorsten",56.739,-23.911
"Becker, Bo",33.621,-3.8176
"Becker, Christoph",-89.248,-286.48
"Becker, Gary S.",111.67,-153.48
"Becker, Ralf",-266.46,259.39
"Becker, Randy A.",-185.46,-120.46
"Bedendo, Mascia",-396.67,-126.35
"Beechey, Meredith J.",10.797,187.52
"Beetsma, Roel M.W.J.",-41.375,306.34
"Beggs, Alan W.",-112.36,350.2
"Begley, Joy O.Y.",72.923,-274.85
"Behr, Patrick",101.32,-173.3
"Beijnen, Christine",-1009.4,-738.32
"Beilharz, Hans Jörg",273.94,171.36
"Beine, Michel",327.96,-481.54
"Bekaert, Geert",-42.017,37.512
"Bekdache, Basma",-342.58,74.879
"Belke, Ansgar H.",478.18,-69.718
"Bell, Adrian R.",-151.99,-308.44
"Bellini, Fabio",-479.83,267.09
"Bellofiore, Riccardo",814.63,-157.96
"Belo, Frederico",-189.68,166.69
"Beltratti, Andrea E.",-14.557,-215.76
"Ben Omrane, Walid",-282.14,-93.828
"Ben-Abdallah, Ramzi",-291.82,148.54
"Ben-Akiva, Moshe E.",-114.29,-354.42
"Ben-Ameur, Hatem",-245.23,203.85
"Benartzi, Shlomo",-172.64,-100.66
"Benati, Luca",120.54,140.96
"Benczúr, Péter",-206.81,146.37
"Beneish, Messod Daniel",49.503,-74.793
"Benesh, Gary A.",94.371,187.15
"Benfratello, Luigi",114.92,-52.422
"Bengtsson, Ola",22.689,-127.53
"Benigno, Pierpaolo",122.28,211.22
"Benjamin, Daniel J.",164.76,178.84
"Benjamin, David",-315.55,247.73
"Benmelech, Efraim",-5.0346,-0.82245
"Bennardo, Alberto",221.74,74.464
"Bennedsen, Morten",78.51,37.901
"Bennett, Paul",-107.32,-54.681
"Bennett, Rosalind L.",161.1,29.833
"Benson, Karen Leigh",-242.14,169.12
"Benston, George J.",40.624,-43.565
"Benth, Fred Espen",-351.14,54.761
"Benzoni, Luca",-30.393,47.314
"Benítez-Silva, Hugo",-413.59,158.46
"Ber, Hedva",-219.29,-89.015
"Bera, Anil K.",-173.06,156.68
"Berardi, Michele",99.831,341.26
"Berentsen, Aleksander",-144.22,290.64
"Berg, Joyce E.",-57.214,-220.15
"Berg, Nathan",812.29,648.17
"Berger, Allen N.",55.741,-8.4799
"Berger, David W.",-11.253,90.432
"Berger, Helge",300.92,113.06
"Bergin, Paul R.",87.411,-329.7
"Berglund, Tom",-237.91,25.377
"Bergman, Nittai K.",-4.7081,16.898
"Bergman, Yaacov Z.",117.08,-117.34
"Bergstresser, Daniel",26.258,-50.905
"Berk, Jonathan B.",-84.087,19.211
"Berkelaar, Arjan B.",-486.28,-269.13
"Berkman, Henk",-49.402,81.837
"Berkovitch, Elazar",151.21,94.581
"Berkowitz, Jeremy",-285.91,-53.482
"Berlemann, Michael",404.6,0.39753
"Berlin, Mitchell",126.14,-57.114
"Bernal, Oscar",260.36,-482.65
"Bernanke, Ben S.",202.64,5.4887
"Bernard, Andrew B.",56.918,113.24
"Bernardo, Antonio E.",-33.796,-40.917
"Berndt, Antje",-117.33,81.536
"Bernhardt, Dan",-46.154,-57.184
"Bernheim, B. Douglas",-202.61,85.674
"Bernier, Gilles",-217.68,73.236
"Bernile, Gennaro",-169.07,-46.06
"Berrada, Tony",-165.36,88.981
"Berry, Steven T.",219.51,47.415
"Bertocchi, Marida",-833.08,962.88
"Bertocco, Giancarlo",762.3,-94.23
"Bertola, Giuseppe",170.77,-71.166
"Bertrand, Marianne",30.254,-4.572
"Berzins, Janis",81.632,-156.38
"Beshears, John",-229.57,-78.053
"Bessembinder, Hendrik",-94.152,-23.409
"Bessler, Wolfgang",122.76,6.4346
"Bester, C. Alan",-47.572,154.56
"Bester, Helmut",19.295,104.77
"Betancourt, Roger R.",119.75,257.08
"Bethel, Jennifer E.",33.542,-101.0
"Betton, Sandra",-72.246,-135.08
"Betzer, André",-242.95,76.785
"Bhagat, Sanjai",149.33,79.602
"Bhamra, Harjoat S.",-93.258,19.954
"Bhansali, Vineer",-216.31,21.299
"Bharath, Sreedhar T.",-19.526,-20.447
"Bhattacharya, Amar",124.95,28.96
"Bhattacharya, Joydeep",235.48,128.78
"Bhattacharya, Utpal",-18.451,-31.446
"Bhattacharyya, Sugato",-19.348,-10.522
"Bhaumik, Sumon Kumar",151.08,18.49
"Bhojraj, Sanjeev",-170.72,-53.338
"Biais, Bruno",-72.233,-71.424
"Bianchi, Michele Leonardo",-332.43,-22.916
"Bianchi, Robert J.",87.553,171.04
"Białkowski, Jȩdrzej",-203.12,43.207
"Bick, Avi",-273.71,-46.965
"Bielecki, Tomasz R.",-337.39,-150.12
"Bierbrauer, Michael",-400.55,-71.675
"Bierens, Herman J.",-282.13,-42.653
"Bierman, Harold",-208.3,30.912
"Bierut, Beata K.",171.49,221.31
"Bigelli, Marco",-60.118,-291.45
"Bikhchandani, Sushil",-175.18,108.55
"Bikker, Jacob A.",328.99,-25.695
"Bilbiie, Florin O.",207.99,142.37
"Billett, Matthew T.",-42.072,-131.99
"Billings, Mary Brooke",98.754,-218.42
"Billingsley, Randall S.",-283.43,-191.09
"Billio, Monica",199.03,13.269
"Bils, Mark",-37.684,129.33
"Binay, Murat M.",-59.589,-292.77
"Binder, Michael",66.18,323.09
"Bindseil, Ulrich",80.629,-33.989
"Birchler, Urs W.",174.76,38.697
"Bird, Ron G.",-181.4,55.18
"Birge, John R.",-148.54,-38.028
"Bizjak, John M.",-74.569,-117.43
"Björk, Tomas",-160.67,99.568
"Black, Bernard S.",-12.296,-52.001
"Black, Lamont K.",143.57,-43.371
"Blackwell, David W.",-184.92,-153.7
"Blair, David C.",50.992,-62.643
"Blake, Christopher R.",-147.12,-207.42
"Blalock, Garrick",-219.08,99.815
"Blanchard, Olivier Jean",4.238,109.58
"Blanchet-Scalliet, Christophette",-99.124,245.7
"Blanco, Roberto",215.49,-163.67
"Blazenko, George W.",-276.02,63.838
"Bleakley, Hoyt",-53.475,165.4
"Bleaney, Michael Francis",-148.02,-315.72
"Blinder, Alan S.",199.18,273.97
"Bliss, Robert R.",79.321,-98.688
"Blix, Magnus",132.32,-216.02
"Blomgren-Hansen, Niels",210.57,6.6025
"Bloomfield, Robert J.",-154.76,19.813
"Blouin, Jennifer L.",-217.77,-145.28
"Blum, Jürg M.",120.89,-86.871
"Blume, Marshall E.",-207.02,-98.112
"Blundell, Richard W.",-321.64,67.371
"Blythe, Stephen E.",-189.68,121.07
"Bo, Hong",125.9,-245.08
"Board, Simon A.",-183.92,214.4
"Boco, Hervé",-62.961,-272.85
"Bodie, Zvi",-36.851,-273.36
"Bodnaruk, Andriy",-5.2935,-39.622
"Bodurtha, James N.",-70.618,209.34
"Boehme, Rodney D.",-68.49,-88.959
"Boehmer, Beatrice",-218.05,9.8836
"Boehmer, Ekkehart",-84.919,-36.177
"Bohl, Martin T.",-83.367,146.57
"Bohn, Jeffrey R.",21.773,-152.44
"Boháček, Radim",194.16,113.54
"Boivin, Jean",-143.99,333.22
"Boldin, Robert J.",-239.59,182.43
"Boldrin, Michele",34.816,316.76
"Bollen, Nicolas P.B.",-28.646,-1.2817
"Bollerslev, Tim",-63.897,68.484
"Bolliger, Guido",113.64,132.08
"Bolster, Paul J.",-32.252,-267.45
"Bolt, Wilko",-1080.6,-727.68
"Bolton, Patrick",5.8828,15.326
"Boman, Anders",89.179,190.23
"Bonaccorsi di Patti, Emilia",110.19,39.686
"Bond, Eric W.",122.45,-264.28
"Bond, Philip",8.0671,34.82
"Bond, Stephen R.",70.348,152.73
"Bondarenko, Oleg",-87.809,105.04
"Bonfim, Diana",12.125,-211.28
"Bongaerts, Dion",32.211,-103.6
"Boni, Leslie",-138.74,-138.63
"Bonin, John P.",245.92,57.547
"Bonomo, Susanne",-277.86,68.561
"Bonser-Neal, Catherine",-294.71,152.49
"Boone, Audra L.",-71.209,-83.12
"Boot, Arnoud W. A.",31.194,4.8875
"Booth, Geoffrey Geoffrey",16.281,75.26
"Booth, James R.",34.891,53.137
"Booth, Laurence D.",-90.356,104.39
"Bordo, Michael David",-303.67,299.75
"Borghesi, Richard A.",9.5331,-268.1
"Borio, Claudio",-206.5,16.126
"Born, Patricia H.",-190.06,-353.0
"Borokhovich, Kenneth A.",-85.411,-206.03
"Bortoli, Luke Gareth",173.95,-151.8
"Bortolotti, Bernardo",2.6916,-60.903
"Borzekowski, Ron",161.51,8.2526
"Bos, Jaap W.B.",144.27,-25.318
"Boschi, Melisso",190.8,20.38
"Bossaerts, Peter",-131.3,43.785
"Bottazzi, Laura",38.109,-68.3
"Boubaker, Sabri",-251.68,-155.42
"Boubakri, Narjess",-137.62,-274.85
"Boudoukh, Jacob",-54.007,29.429
"Bougheas, Spiros",-79.847,332.64
"Boulatov, Alex",-151.25,-36.344
"Boumosleh, Anwar",47.912,-234.42
"Bourgeon, Jean Marc",1193.9,-676.04
"Boutchkova, Maria K.",21.969,-207.23
"Bouwman, Christa H.S.",37.537,-9.5014
"Bova, Francesco",93.503,-71.528
"Bovenberg, Arij Lans",120.3,93.486
"Bover, Olympia",182.76,89.092
"Bowen, Peter Geoffrey",-30.131,-165.83
"Bowman, David",-262.01,12.003
"Bowman, Robert G.",6.2533,-435.62
"Boyd, John H.",86.638,-13.024
"Boyer, Brian H.",-35.852,183.05
"Boyer, M. Martin",137.22,-2.1729
"Boylan, Richard T.",57.013,-264.05
"Boyle, Glenn W.",244.62,45.102
"Boyle, Phelim P.",-183.53,26.281
"Boyson, Nicole M.",-94.721,-167.14
"Boz, Emine",23.638,165.61
"Bradbury, Michael E.",55.07,181.21
"Bradford, William D.",-112.29,-198.65
"Bradley, Daniel J.",-79.695,-82.823
"Bradley, Michael D.",-135.49,82.298
"Braggion, Fabio",115.05,100.54
"Branch, Ben S.",-165.24,-179.9
"Brander, James A.",43.458,-130.42
"Brandt, Michael W.",-85.229,15.751
"Branger, Nicole",-294.82,147.41
"Bratton, William W.",-190.06,66.954
"Brau, James C.",-196.05,-142.41
"Braun, Matías",-2.5263,-17.839
"Braun, R. Anton",-263.21,-252.11
"Brav, Alon",-71.645,2.7879
"Brav, Omer",-136.12,-14.662
"Brayton, Flint",133.11,317.73
"Brealey, Richard A.",-150.55,72.112
"Breitung, Jörg",202.9,-84.072
"Bremer, Marc",-652.27,-949.51
"Bremer, Ronald H.",-310.05,97.7
"Brennan, Michael J.",-73.013,-14.137
"Brennan, Timothy J.",29.61,-222.49
"Brenner, Menachem",-128.9,-6.9631
"Bresnahan, Timothy F.",-153.72,137.41
