node,x,y
"Avery, Robert B.",151.73,-171.69
"Avouyi-Dovi, Sanvi",271.9,-196.24
"Avramov, Doron",-33.525,37.331
"Axelson, Ulf",114.9,0.25063
"Ayers, Benjamin C.",-114.21,104.83
"Ayotte, Kenneth M.",102.9,-15.52
"Ayyagari, Meghana",18.017,-125.84
"Aït-Sahalia, Yacine",2.8101,76.118
"Aşçıoğlu, Aslı",-212.04,48.216
"Aǧca, Şenay",-86.091,-79.975
"BANZ, ROLF W.",-184.44,101.62
BECKY BRUNSON,-141.65,-65.035
BEN DE PRISCO,-246.49,186.71
BENT KROMAND,108.42,-115.15
BERNARD MADOFF,26.29,187.21
"BHATTACHARYA, SUDIPTO",-21.151,-136.71
BILAL ERTUK,-173.63,-187.85
BILL AHEARN,-187.8,80.366
BILL RICHENSTEIN,-385.88,73.551
BOB DEERE,6.5181,188.27
BOB ELSASSER,67.647,218.04
"BORCHERDING, THOMAS E.",-217.65,-115.89
BORIS HOFFMAN,371.17,29.532
BPS MURTHI,-194.53,-57.722
BRAD ASNESS,-24.988,184.27
BRAD EFFRON,107.67,134.99
BRAD MCPHAIL,-96.552,46.605
BRIAN HEALY,-61.662,174.73
BRUCE FOERSTER,121.59,108.68
BRUNO DUPIRE,-28.201,187.55
BRUNO HUSSON,-151.34,-19.982
BRYAN LINCOLN,64.889,154.63
BRYAN TAYLOR,-240.49,-249.01
"Bacchetta, Philippe",150.29,-18.744
"Bacidore, Jeffrey M.",154.28,24.18
"Back, Kerry",-16.995,-3.3977
"Backman, Michael",-120.55,-159.04
"Backus, David K.",-29.861,-21.873
"Backé, Peter",1235.4,648.32
"Bacmann, Jean François",-251.65,225.26
"Bae, Gil",158.88,-123.4
"Bae, Youngsoo",365.49,63.868
"Baele, Lieven",121.01,-197.15
"Bagella, Michele",138.82,-227.7
"Bailey, Warren",-13.312,-19.83
"Bailliu, Jeannine",180.63,148.02
"Baird, Douglas G.",-42.834,-90.211
"Bajari, Patrick",143.98,-176.75
"Bajo-Rubio, Oscar",353.88,-201.01
"Baker, George P.",204.82,-6.8295
"Baker, Malcolm P.",44.29,14.361
"Bakke, Tor Erik",56.537,190.93
"Baks, Klaas P.",-87.61,139.41
"Bakshi, Gurdip S.",-3.4053,45.792
"Balachandran, Bala V.",-22.16,-206.35
"Balachandran, Balasingham",-37.753,242.43
"Balakrishnan, Ramji",-200.94,-34.018
"Balduzzi, Pierluigi",63.99,-92.473
"Baldwin, Carliss Y.",-10.417,-146.18
"Balfoussia, Hiona",105.71,349.83
"Bali, Turan G.",-3.7841,1.4918
"Baliga, Sandeep",-98.98,-177.59
"Ball, Clifford A.",-75.47,-25.691
"Ball, Laurence M.",377.01,-200.33
"Ball, Ray",-82.583,44.416
"Ballestra, Luca Vincenzo",1023.9,-140.04
"Balvers, Ronald J.",185.66,91.82
"Balyeat, R. Brian",-100.64,189.9
"Bamberg, Günter",-686.95,594.63
"Bandi, Federico M.",-58.525,-118.12
"Banerjee, Abhijit V.",-45.295,-170.83
"Banerjee, Anindya",375.78,-171.5
"Banerjee, Prithviraj S.",96.651,105.81
"Banerjee, Shantanu",83.386,64.468
"Banerjee, Suman",36.608,92.121
"Banerji, Sanjay",53.61,60.949
"Bankman, Joseph",101.65,159.85
"Bansal, Naresh",883.86,531.72
"Bansal, Ravi",89.389,26.294
"Bao, Jack",28.43,210.78
"Baptista, Alexandre M.",-109.47,16.463
"Bar-Isaac, Heski",12.143,-173.5
"Bar-Yosef, Sasson",-75.57,-107.34
"Barandiarán, Edgardo",169.79,-122.3
"Barber, Brad M.",6.6638,43.166
"Barberis, Nicholas C.",27.843,48.578
"Barbosa, Andreza",-360.94,83.739
"Barceló, Cristina",-33.212,-323.16
"Barclay, Michael J.",87.09,49.366
"Bargeron, Leonce L.",47.432,91.596
"Barkoulas, John T.",384.43,22.396
"Barnes, Michelle L.",41.328,-151.94
"Barnett, William A.",430.75,-22.502
"Barone-Adesi, Giovanni",-115.7,115.68
"Barontini, Roberto",-131.7,108.42
"Barrieu, Pauline M.",-277.36,1.3189
"Barro, Robert T.",153.75,88.488
"Barron, John M.",1134.3,-362.45
"Barros, Carlos P.",551.73,1119.5
"Barry, Christopher B.",230.28,-56.984
"Barsky, Robert B.",204.6,-43.514
"Bartholomew, Philip F.",270.52,81.984
"Bartolini, Leonardo",89.578,-414.9
"Bartram, So¨hnke M.",42.764,-40.003
"Bartzsch, Nikolaus",219.7,-250.81
"Barucci, Emilio",208.87,243.48
"Baruch, Shmuel",-51.571,10.005
"Basak, Suleyman",33.409,-21.461
"Basile, Achille",292.38,95.766
"Basistha, Arabinda",209.77,13.864
"Bassett, Gilbert W.",150.92,209.47
"Basu, Devraj",-137.08,-6.8202
"Basu, Susanto",362.66,-104.88
"Bates, David S.",-36.666,99.65
"Bates, Thomas W.",-73.866,-11.551
"Bates, Timothy M.",194.32,73.935
"Batini, Nicoletta",327.1,40.44
"Battaglini, Marco",189.82,164.22
"Battalio, Raymond C.",79.351,210.07
"Battalio, Robert H.",21.863,21.882
"Bauer, Gregory H.",-165.05,152.16
"Bauer, Keldon J.",-161.16,225.6
"Bauguess, Scott W.",-204.31,3.5479
"Baum, Christopher F.",260.75,-109.05
"Bauman, Christine C.",88.72,279.57
"Baumann, Ursel",82.319,-212.54
"Baur, Dirk G.",18.991,-376.75
"Bauwens, Luc",-139.72,166.09
"Bayoumi, Tamim A.",233.91,-214.18
"Bean, Charles R.",195.62,-276.38
"Beaver, William H.",-67.378,-134.46
"Bebchuk, Lucian A.",73.083,2.0388
"Bebczuk, Ricardo",234.45,38.308
"Beber, Alessandro",-154.67,65.303
"Beccalli, Elena",-96.0,-1042.0
"Becchetti, Leonardo",164.69,-210.15
"Becerra, Manuel",-1089.6,348.32
"Becher, David A.",-2.539,-62.894
"Becht, Marco",-57.562,-202.91
"Beck, Thorsten",57.346,-96.942
"Becker, Bo",96.856,-0.57468
"Becker, Gary S.",-30.086,-227.74
"Becker, Ralf",385.1,46.202
"Beetsma, Roel M.W.J.",286.99,-77.98
"Beggs, Alan W.",-169.6,-340.41
"Behr, Patrick",-40.083,-210.82
"Beirlant, Jan",1155.4,568.32
"Bekaert, Geert",47.663,4.1258
"Bekdache, Basma",-148.15,-232.21
"Belke, Ansgar H.",489.83,-19.731
"Bell, Adrian R.",-257.47,-145.92
"Bellini, Fabio",-138.81,508.1
"Bellofiore, Riccardo",666.63,471.04
"Belongia, Michael T.",396.28,59.128
"Beltratti, Andrea E.",-144.72,-133.98
"Ben Omrane, Walid",-48.456,244.76
"Ben-Akiva, Moshe E.",-46.193,341.38
"Benartzi, Shlomo",45.997,151.72
"Benati, Luca",176.85,-139.13
"Benediktsdóttir, Sigrídur",5.4331,203.33
"Beneish, Messod Daniel",-37.49,-91.228
"Benesh, Gary A.",24.78,256.01
"Benet, Bruce A.",-896.67,-262.45
"Benfratello, Luigi",120.94,-128.44
"Benhabib, Jess",259.28,-116.08
"Benigno, Pierpaolo",292.25,-45.221
"Benjamin, David",180.89,358.25
"Benmelech, Efraim",100.54,5.7309
"Bennardo, Alberto",7.3544,-287.12
"Bennedsen, Morten",77.893,-120.1
"Bennett, Paul",-75.688,12.993
"Bennett, Rosalind L.",220.07,-21.746
"Bens, Daniel A.",-117.52,52.966
"Benson, Karen Leigh",-214.11,218.38
"Benston, George J.",88.982,-12.076
"Benth, Fred Espen",-284.46,-97.212
"Bentolila, Samuel",-35.41,-281.35
"Benzoni, Luca",55.341,7.7841
"Benítez-Silva, Hugo",-91.119,-423.04
"Ber, Hedva",223.09,-4.1434
"Berentsen, Aleksander",340.52,-28.057
"Berg, Joyce E.",-193.43,-64.382
"Berg, Nathan",-277.73,-275.71
"Bergendahl, Göran",332.71,-86.159
"Berger, Allen N.",80.492,-93.116
"Berger, Helge",296.0,1.3405
"Berger, Philip G.",-134.62,-131.89
"Bergin, Paul R.",415.86,-89.303
"Berglof, Erik",8.0107,-229.09
"Berglund, Tom",-63.964,134.88
"Bergman, Nittai K.",75.779,-14.32
"Bergman, Yaacov Z.",-17.48,-186.98
"Bergstresser, Daniel",77.459,33.007
"Berk, Jonathan B.",35.977,44.634
"Berkman, Henk",-116.35,102.55
"Berkovitch, Elazar",153.28,-63.368
"Berkowitz, Jeremy",-194.59,118.92
"Berkowitz, Michael K.",37.801,260.61
"Berlemann, Michael",385.88,90.171
"Berlin, Mitchell",158.81,-186.12
"Bernanke, Ben S.",164.59,-91.304
"Bernard, Andrew B.",-182.14,43.433
"Bernardo, Antonio E.",72.037,37.523
"Berndt, Antje",-92.126,43.454
"Bernhardt, Dan",8.9291,-56.161
"Bernheim, B. Douglas",221.2,64.2
"Bernier, Gilles",-65.067,149.89
"Bernile, Gennaro",-96.391,97.712
"Berrada, Tony",-198.67,158.99
"Berry, Steven T.",138.58,-256.3
"Berry, Tammy L.",53.693,-176.45
"Bertocchi, Marida",465.12,975.18
"Bertocco, Giancarlo",614.3,534.77
"Bertola, Giuseppe",184.26,-185.37
"Bertrand, Marianne",77.712,-58.488
"Berzins, Janis",185.7,-52.758
"Bessembinder, Hendrik",-74.681,14.442
"Bessen, James E.",226.81,37.528
"Bessler, David A.",259.87,-36.161
"Bessler, Wolfgang",-9.657,-175.29
"Bester, C. Alan",74.839,189.19
"Bester, Helmut",106.99,117.82
"Betancourt, Roger R.",327.24,26.905
"Bethel, Jennifer E.",-161.99,69.342
"Betker, Brian L.",-151.2,84.475
"Betzer, André",-31.41,195.4
"Bhamra, Harjoat S.",90.52,75.768
"Bhanot, Karan",166.84,92.661
"Bhansali, Vineer",49.443,166.82
"Bharath, Sreedhar T.",47.167,-27.274
"Bhattacharya, Amar",124.48,-139.19
"Bhattacharya, Joydeep",312.46,-203.95
"Bhattacharya, Utpal",16.25,-36.814
"Bhattacharyya, Sugato",69.246,-28.731
"Bhaumik, Sumon Kumar",119.38,-162.97
"Bhojraj, Sanjeev",79.5,107.86
"Biais, Bruno",25.988,-78.241
"Bianchi, Michele Leonardo",-331.31,123.69
"Białkowski, Jȩdrzej",-105.8,159.14
"Bick, Avi",-111.21,172.18
"Bielecki, Tomasz R.",-234.57,203.18
"Bierbrauer, Michael",-352.84,3.0575
"Bierens, Herman J.",-158.61,150.21
"Bierut, Beata K.",-155.43,-241.93
"Bigelli, Marco",-169.78,-232.78
"Biggs, Tyler",77.376,-230.08
"Bikhchandani, Sushil",-124.44,-27.365
"Bilbiie, Florin O.",217.28,-216.02
"Billett, Matthew T.",22.899,98.498
"Billi, Roberto M.",251.08,-116.94
"Billings, Mary Brooke",-221.3,-3.138
"Billio, Monica",-8.7101,-301.52
"Bils, Mark",171.05,72.942
"Binay, Murat M.",286.81,52.783
"Binder, Michael",370.39,-77.633
"Bindseil, Ulrich",110.84,-194.09
"Birchler, Urs W.",169.74,-176.16
"Bird, Ron G.",-154.31,52.113
"Birge, John R.",-101.21,177.48
"Bizjak, John M.",-48.986,53.745
"Björk, Tomas",335.03,565.33
"Black, Bernard S.",3.873,-55.143
"Black, Lamont K.",113.2,-159.89
"Blackwell, David W.",-115.54,214.32
"Blair, David C.",121.2,-149.99
"Blake, Christopher R.",168.23,172.47
"Blanchard, Olivier Jean",144.76,-30.84
"Blanchet-Scalliet, Christophette",-194.34,229.79
"Blazenko, George W.",-162.26,165.68
"Bleakley, Hoyt",112.92,128.35
"Bleaney, Michael Francis",-258.5,-133.99
"Blejer, Mario I.",77.331,-266.54
"Blinder, Alan S.",179.88,-288.02
"Bliss, Robert R.",142.17,-75.064
"Blitzer, Charles R.",-5.7254,-343.22
"Blomgren-Hansen, Niels",192.04,-155.24
"Blouin, Jennifer L.",-11.738,145.79
"Blum, Jürg M.",153.26,-141.84
"Blume, Marshall E.",81.682,72.932
"Blundell, Richard W.",207.77,-153.73
"Blythe, Stephen E.",57.753,197.18
"Blöchlinger, Andreas",-195.12,48.272
"Bo, Hong",-234.12,-108.49
"Board, John L.G.",142.94,112.64
"Board, Simon A.",-93.685,-271.63
"Bodie, Zvi",69.629,79.403
"Bodnar, Gordon M.",-55.396,212.67
"Bodnaruk, Andriy",25.793,-65.613
"Boehme, Rodney D.",55.897,-35.584
"Boehmer, Beatrice",75.165,149.82
"Boehmer, Ekkehart",-27.067,-2.0875
"Boeri, Tito",-933.67,-482.45
"Bohl, Martin T.",126.53,106.7
"Bohn, Jeffrey R.",172.12,-37.749
"Boháček, Radim",203.57,-199.02
"Boivin, Jean",241.13,-57.21
"Boldin, Robert J.",239.5,194.98
"Boldrin, Michele",-39.028,-344.73
"Bollen, Nicolas P.B.",-54.411,-97.984
"Bollerslev, Tim",-80.524,-51.141
"Bolliger, Guido",-199.1,92.61
"Bolton, Patrick",72.295,-44.253
"Bonaccorsi di Patti, Emilia",72.461,-126.9
"Bond, Eric W.",-181.15,-244.49
"Bond, Philip",24.061,-38.1
"Bond, Stephen R.",272.42,-72.134
"Bondarenko, Oleg",99.885,243.76
"Bonfiglioli, Alessandra",251.23,-68.445
"Bonin, John P.",69.463,-326.25
"Boone, Audra L.",-59.264,24.893
"Boot, Arnoud W. A.",45.643,-65.595
"Booth, Geoffrey Geoffrey",-40.689,-99.676
"Booth, James R.",-1.3117,-162.88
"Booth, Laurence D.",-68.252,-65.581
"Booth, Lenachua",-101.64,-208.25
"Bordo, Michael David",215.76,-195.9
"Borenstein, Severin",181.45,-83.995
"Borensztein, Eduardo R.",46.152,-243.31
"Borghesi, Richard A.",-178.52,-163.62
"Borio, Claudio",41.279,-224.64
"Born, Patricia H.",-170.23,313.67
"Bortoli, Luke Gareth",310.69,20.171
"Bortolotti, Bernardo",14.108,-67.572
"Borzekowski, Ron",140.78,-172.14
"Bos, Jaap W.B.",143.57,-138.49
"Bossaerts, Peter",-38.031,-38.773
"Bottazzi, Laura",127.83,3.32
"Boubaker, Sabri",-136.76,-201.96
"Boubakri, Narjess",197.98,229.8
"Boudoukh, Jacob",35.484,39.229
"Bougheas, Spiros",284.78,-152.88
"Boulatov, Alex",-145.13,-44.871
"Boumosleh, Anwar",-124.62,221.66
"Bourgeon, Jean Marc",1143.9,1080.0
"Boutchkova, Maria K.",126.85,156.92
"Boutillier, Michel",148.58,-381.12
"Bouwman, Christa H.S.",83.909,-126.52
"Bover, Olympia",36.345,-251.44
"Bowdler, Christopher",42.891,-681.62
"Bowman, David",421.72,-42.624
"Bowman, Robert G.",423.07,776.77
"Boyd, John H.",118.47,-89.818
"Boyd, Naomi E.",-106.67,276.33
"Boyer, Brian H.",121.56,26.126
"Boyer, M. Martin",86.378,127.98
"Boyle, Glenn W.",-181.41,57.906
"Boyle, Phelim P.",-33.07,135.35
"Boyson, Nicole M.",130.09,177.58
"Bradford, William D.",-77.977,-159.03
"Bradley, Daniel J.",-26.998,61.005
"Bradley, Michael D.",-80.155,-33.202
"Brady, Brooks",-462.74,415.9
"Brainard, William C.",107.93,-180.29
"Brander, James A.",147.19,-73.183
"Brandt, Michael W.",25.384,29.187
"Branger, Nicole",-65.171,-274.49
"Branstetter, Lee G.",-250.62,-62.874
"Bratton, William W.",-123.98,-4.688
"Brau, James C.",-82.041,-64.537
"Braun, Matías",89.97,-22.482
"Braun, R. Anton",78.428,-236.2
"Brav, Alon",29.856,11.458
"Bravo, Jorge M.",977.94,-440.04
"Brayton, Flint",400.26,62.628
"Brealey, Richard A.",181.63,39.588
"Breitung, Jörg",217.42,-218.77
"Bremer, Marc",1041.7,739.49
"Bremer, Ronald H.",-56.625,304.71
"Brennan, Michael J.",-7.9211,2.6573
"Brenner, Menachem",-79.014,71.048
"Bresnahan, Timothy F.",92.132,-206.97
"Breuer, Wolfgang",-951.4,-342.32
"Brevoort, Kenneth P.",182.88,-156.63
"Brewer, Elijah",107.26,-183.74
"Brick, Ivan E.",73.193,-44.877
"Brickley, James A.",59.664,123.24
"Bris, Arturo",2.1941,-28.602
"Brisley, Neil",83.042,175.84
"Brissimis, Sophocles N.",286.32,-118.86
"Broadie, Mark N.",55.304,69.018
"Brock, Philip L.",-57.436,-472.08
"Brockman, Paul D.",151.78,219.23
"Broda, Christian",213.79,-1.1893
"Brommundt, Bernd",39.324,315.19
"Brooks, Chris S.",91.244,182.91
"Brooks, Robert D.",-138.01,-78.173
"Brophy, David J.",107.12,135.65
"Brough, Tyler J.",-11.64,222.05
"Brounen, Dirk",-106.75,-204.96
"Brown, Craig R.",-189.04,125.79
"Brown, David T.",10.559,-57.087
"Brown, Gregory W.",47.488,-43.479
"Brown, Jeffrey",75.578,72.917
"Brown, Keith C.",-0.30254,75.403
"Brown, Lawrence D.",-190.96,-26.551
"Brown, Martin",107.02,-140.92
"Brown, Philip R.",182.28,5.8269
"Brown, Stephen J.C.",-62.249,52.843
"Brown, William O.",-167.08,-178.41
"Browning, Martin J.",375.29,16.194
"Broz, J. Lawrence",281.13,26.299
"Bruche, Max",196.23,-201.61
"Bruner, Robert F.",-164.57,-9.7415
"Brunnermeier, Markus K.",65.694,-25.515
"Brunnermeier, Smita B.",210.5,14.657
"Brusco, Sandro",-35.656,-250.65
"Buch, Claudia M.",292.51,-55.76
"Buckle, Mike J.",-188.24,185.38
"Buckley, Adrian",-26.434,236.6
"Buell, Samuel W.",-191.85,12.362
"Buiter, Willem H.",338.27,-128.5
"Bulir, Ales",64.936,-221.69
"Bullard, James B.",268.78,-148.77
"Bulow, Jeremy I.",-121.39,-164.61
"Bun, Maurice J.G.",62.041,193.56
"Buraschi, Andrea",24.125,11.753
"Burch, Timothy R.",-98.491,49.597
"Burda, Michael",-461.27,801.76
"Burdekin, Richard C.K.",-159.18,-264.08
"Burhop, Carsten",-169.44,251.16
"Burkart, Mike",23.849,-87.34
"Burkart, Oliver",824.98,202.69
"Burkhardt, Thomas",-144.78,172.57
"Burnell, Stephen J.",-263.08,-314.79
"Burns, Natasha",6.4206,-57.164
"Burnside, Craig Craig",177.37,60.84
"Burstein, Ariel Tomás",422.37,-26.434
"Busaba, Walid Y.",116.13,-3.4575
"Buser, Stephen A.",101.15,23.164
"Bushman, Robert M.",-76.864,-176.98
"Busse, Jeffrey A.",-29.174,144.55
"Butler, Alexander W.",5.4108,32.086
"Butler, Alison",-180.67,-22.115
