node,x,y
"Chung, Y. Peter",-870.2,-468.95
"Ciccotello, Conrad S.",-215.67,432.86
"Claessens, Stijn",-38.419,667.73
"Clare, Andrew D.",1081.3,1513.6
"Clark, Peter Bentley",-131.67,1530.6
"Claus, James",-1621.4,1683.7
"Cleary, Sean W.",-1817.0,-696.0
"Clouse, James A.",1858.4,1269.3
"Cole, Rebel A.",-1398.3,895.49
"Coleman, William Oliver",-1104.0,-1716.0
"Coles, Jeffrey L.",623.17,1016.1
"Collin-Dufresne, Pierre",-926.76,1179.4
"Conover, C. Mitchell",1199.9,1440.0
"Conrad, Jennifer S.",-188.06,-1246.0
"Conroy, Robert M.",-1209.7,561.55
"Cooley, Thomas F.",-5.6048,-1569.7
"Cooper, Michael J.",-1757.0,579.0
"Cooper, Rick A.",-1338.7,1224.6
"Corbett, Jenny",1847.4,-1688.7
"Cordella, Tito",1962.6,272.68
"Core, John E.",-811.75,-341.21
"Cornelli, Francesca",1694.4,1116.3
"Corrado, Charles J.",589.36,-833.65
"Corwin, Shane A.",-1063.3,-780.54
"Cotter, James F.",-1613.6,1337.3
"Cotter, John",683.0,-696.0
"Coutant, Sophie",305.73,1490.5
"Coval, Joshua D.",801.98,685.12
"Cover, James Peery",1968.0,-560.0
"Covitz, Daniel M.",451.77,275.97
"Cowan, Arnold Richard",1608.4,-838.68
"Craine, Roger N.",1820.6,-492.32
"Croitoru, Benjamin",-627.26,1191.5
"Crosby, Mark",-1333.6,1847.3
"Crouhy, Michel G.",-1528.7,1411.6
"Crowder, William J.",1325.4,-549.83
"Cummins, J. David",555.53,343.37
"Cuoco, Domenico",-1556.6,-634.68
"Cybo-Ottone, Alberto",292.4,-1535.7
"Cyree, Ken B.",984.94,-1365.0
"Cysne, Rubens Penha",614.4,-1365.7
"D'Auria, Claudio",1465.7,130.49
"D'Mello, Ranjan",1803.4,-22.68
"D'Souza, Julia M.",-1661.4,-1767.3
"D'Souza, Juliet",1141.9,-100.87
"Dabora, Emil M.",1215.7,991.6
"Dahlquist, Magnus",1712.6,1581.7
"Dai, Qiang",-1191.4,1163.9
"Daigler, Robert T.",-55.395,1666.7
"Daines, Robert M.",468.0,-1852.0
"Dalmazzo, Alberto",1474.9,1049.0
"Dammon, Robert M.",-627.88,1059.3
"Daouk, Hazem",-212.54,-704.97
"Das, Ashish",213.67,-1245.9
"Das, Sanjiv Ranjan",-1531.4,-407.32
"Datta, Sudip",1262.4,-416.18
"David Hillier, David",-351.4,1581.7
"David, Alexander",-607.0,-1869.0
"Davidson, Wallace N.",-675.23,-688.26
"Davies, Sally M.",432.72,397.0
"Davis, E. Philip",1862.6,-1444.3
"Davis, James L.",-673.67,1394.6
"Day, Theodore E.",-1303.1,1287.0
"De Bandt, Olivier",1791.4,-1433.7
"De Jong, Abe",-1036.3,345.6
"De Roon, Frans A.",-980.01,215.79
"De Stefano, Michael",-1582.4,-713.32
"DeAngelo, Harry",1512.9,1185.0
"DeAngelo, Linda Elizabeth",1477.3,1122.6
"DeLong, Gayle L.",-1421.0,1922.0
"DeLong, James Bradford",1104.0,-1767.0
"DeYoung, Robert E.",293.13,363.0
"Dechow, Patricia M.",1071.1,-1169.4
"Degryse, Hans",1707.6,-1172.3
"Del Guercio, Diane",1455.6,1649.7
"Del Negro, Marco",1164.4,-1518.7
"Demarzo, Peter M.",861.4,1711.3
"Demetriades, Panicos O.",-951.06,-1331.0
"Demirgüç-Kunt, Asli",-32.676,745.51
"Dempsey, Michael J.",-1749.0,-781.0
"Demsetz, Rebecca S.",503.81,412.87
"Denis, David J.",-476.36,1327.6
"Dennis, Steven A.",1794.6,782.68
"Dermine, Jean",-1654.4,-475.32
"Desai, Hemang",-920.38,1367.9
"Detemple, Jérôme B.",-742.27,373.76
"Detragiache, Enrica",1390.7,-90.513
"Detzler, Miranda Lam",-130.0,-1818.0
"Devereux, Michael B.",1763.6,-1087.3
"Dhillon, Upinder S.",795.61,-1130.7
"Di Giorgio, Giorgio",1543.0,-1835.0
"Diamond, Douglas W.",-629.3,-338.61
"Dichev, Ilia D.",-1585.6,-1008.7
"Diebold, Francis X.",81.247,-1271.7
"Dietsch, Michel",67.281,-543.38
"Dimson, Elroy",-1559.4,-1699.3
"Dinç, I. Serdar",-1857.0,-118.0
"Djankov, Simeon",-0.60247,602.32
"Domowitz, Ian",-1588.4,-1257.3
"Doukas, John A.",-134.74,552.81
"Dow, James",1929.6,1258.7
"Drudi, Francesco",-642.6,-1722.7
"Duan, Jinchuan",-1215.6,273.6
"Duca, John V.",470.0,-390.0
"Duffee, Gregory R.",284.0,-1852.0
"Duffie, J. Darrell",-1123.3,1038.5
"Dufour, Alfonso",-1593.4,1547.7
"Dumas, Bernard",1871.4,198.32
"Dunbar, Craig G.",1603.0,1939.0
"Dunn, Kenneth B.",-733.14,1070.5
"Dunning, Alison",-1579.6,572.32
"Dupont, Dominique Y.",892.0,-1835.0
"Durham, J. Benson",-1774.0,1276.0
"Dutkowsky, Donald H.",1538.4,-5.6804
"Dutta, Shantanu",888.35,-1291.0
"Dybvig, Philip H.",-754.66,565.48
"Eades, Kenneth M.",-1246.3,623.49
"Easterly, William R.",-1493.4,-798.32
"Easterwood, John C.",-1683.6,-549.68
"Ebens, Heiko",83.974,-1210.0
"Eberhart, Allan C.",222.57,-383.36
"Ebrahim, Muhammed Shahid",-513.24,-520.49
"Eckbo, B. Espen",-191.35,1005.5
"Edelen, Roger M.",-652.03,201.46
"Eijffinger, Sylvester C.W.",-1278.1,-311.04
"Einarsson, Tor",318.4,-1705.7
"Ellis, Katrina",775.73,211.04
"Ellison, Glenn",1547.6,1717.7
"Elton, Edwin J.",1341.1,1329.6
"Elyasiani, Elyas",-1564.6,-1603.7
"Engel, Charles",987.45,-934.35
"Engle, Robert F.",-1664.6,1558.3
"Englund, Peter",-1125.9,445.63
"Errunza, Vihang R.",1566.3,663.55
"Esho, Neil",150.33,1598.6
"Espinosa-Vega, Marco A.",1666.6,1343.7
"Estrella, Arturo",2004.0,613.0
"Esty, Benjamin C.",1028.7,-431.28
"Evans, Lynne",-1116.3,-1262.9
"Faig, Miquel",-1898.0,817.0
"Fama, Eugene F.",-710.27,1456.5
"Fang, Lily",-866.04,421.97
"Fatum, Rasmus",1729.6,578.68
"Favero, Carlo A.",-1340.3,-583.51
"Fenn, George W.",1913.6,-917.32
"Fernando, Chitru S.",299.08,-837.79
"Fernández-Ruiz, Jorge",-827.0,1854.0
"Ferri, Giovanni",-30.616,1225.2
"Ferson, Wayne E.",-146.24,-126.75
"Field, Laura Casares",1273.6,126.93
"Fields, L. Paige",1411.7,596.46
"Figlewski, Stephen",265.28,733.25
"Finn, Mary G.",-1876.0,-1767.0
"Fischer, Stanley",-1564.6,-787.68
"Fisher, Eric O’n N.",1758.6,51.68
"Fisher, Jonas D.M.",-1757.0,1021.0
"Flannery, Mark J.",383.42,406.48
"Flavell, Richard B.",-1298.3,130.49
"Fleming, Jeff",1366.9,1576.0
"Fleming, Michael J.",1778.6,-1614.3
"Flood, Mark D.",1138.3,1118.3
"Fluck, Zsuzsanna",90.0,1905.0
"Focarelli, Dario",1783.6,-1342.3
"Foerster, Stephen R.",1512.6,-1546.3
"Foglia, Antonella",1502.3,68.553
"Fong, Waiming",-859.95,-610.69
"Foresi, Silverio",-451.9,1158.0
"Forsythe, Robert",158.94,-1348.0
"Foucault, Thierry",1891.4,283.32
"Frame, W. Scott",-356.67,1445.6
"Franks, Julian R.",1162.3,-1342.4
"Franses, Philip Hans",-863.26,-752.18
"Fraser, Donald R.",1387.6,664.61
"Freeman, Scott",1049.3,1011.5
"Freixas, Xavier",-672.06,-1331.0
"French, Kenneth R.",-638.06,1457.0
"Fried, Harold O.",113.25,-716.96
"Friedman, Eric J.",644.35,-1291.0
"Frino, Alex",1769.4,-1756.7
"Froot, Kenneth A.",1227.4,919.21
"Fulghieri, Paolo",423.55,-12.409
"Fung, Alexander Kwok Wah",-1276.1,1474.0
"Fung, William",1941.6,-1206.3
"Galai, Dan",-1565.3,1473.5
"Gale, Douglas M.",-412.73,476.42
"Gambera, Michele",667.6,1717.7
"Gande, Amar",302.73,-273.98
"Gangopadhyay, Shubhashis",1584.6,-271.32
"Gao, Bin",271.17,806.01
"García-Marco, Teresa",-1329.4,-1699.3
"Garden, Kaylee A.",-100.06,1440.0
"Garella, Paolo Giorgio",1462.9,-90.04
"Garmaise, Mark J.",-1776.0,-254.0
"Garvey, Gerald T.",1341.7,1.456
"Geman, Hélyette",-411.96,215.82
"George, Thomas J.",632.6,-1546.3
"Gervais, Simon",-292.76,702.46
"Ghali, Khalifa H.",-1168.0,-1869.0
"Ghysels, Eric",-135.87,361.62
"Gillan, Stuart L.",729.59,-515.33
"Gilliland, Erik",-993.12,-1171.8
"Gilson, Stuart C.",-1255.3,-175.51
"Giordano, Raffaela",-571.4,-1733.3
"Glasserman, Paul",1947.6,-152.32
"Gleason, Kimberly C.",-505.18,-576.75
"Glorfeld, Louis",-774.65,-1257.0
"Gobbi, Giorgio",-1012.4,-1478.3
"Goetzmann, William Nelson",1668.6,-1257.3
"Goldberg, Lawrence G.",244.05,289.69
"Goldreich, David",1765.6,1105.7
"Goldstein, Michael A.",-980.6,766.39
"Goldstein, Robert S.",-859.38,1154.6
"Gomes, Armando",-180.0,-1886.0
"Gompers, Paul A.",-1039.6,-508.79
"Gong, Liutang",-1671.4,-67.32
"Gong, Ning",-781.12,493.51
"Goodacre, Alan",-889.06,1508.0
"Goodfriend, Marvin S.",1928.0,-1274.0
"Gordy, Michael B.",282.0,1888.0
"Gorton, Gary B.",1019.6,1310.6
"Graham, John R.",-306.93,-154.52
"Grauer, Robert R.",-1432.4,-135.32
"Gray, Ian",210.22,-474.76
"Green, Christopher J.",1480.7,861.49
"Green, Richard C.",1287.4,447.2
"Green, T. Clifton",242.48,664.48
"Greene, Jason T.",-271.4,-866.32
"Grenadier, Steven R.",1751.0,-1835.0
"Griep, Clifford",-1653.6,-702.68
"Grier, Kevin B.",1851.4,-226.68
"Griffin, John M.",-72.55,131.99
"Griffiths, Mark D.",114.87,1045.0
"Grinblatt, Mark S.",684.45,784.53
"Gromb, Denis",-1374.7,289.55
"Grossman, Richard S.",1925.0,545.0
"Gruber, Martin J.",1377.6,1379.0
"Grullon, Gustavo",-1457.6,1694.3
"Grundy, Bruce D.",-938.83,1038.3
"Guay, Wayne R.",-815.3,-267.82
"Guenther, David A.",1193.6,1649.7
"Guiso, Luigi",1427.3,-152.45
"Guo, Lin",570.0,18.0
"Guo, Rejin",1544.7,-1399.5
"Gupta, Anurag",-973.6,-1552.7
"Géczy, Christopher C.",-1066.1,-576.6
"HESS, PATRICK J.",1817.4,1762.3
"Habib, Michel A.",918.64,1174.6
"Hackethal, Andreas",779.33,1428.6
"Hadlock, Charles J.",466.81,553.87
"Hall, Patricia H.",-71.318,522.34
"Halpern, Paul J.",1451.3,-1087.4
"Hammes, Wolfgang",1783.4,1184.3
"Hancock, Diana G.",477.02,239.69
"Hanes, Christopher",-1774.0,307.0
"Hanka, Gordon",1317.6,69.61
"Hannan, Timothy H.",595.4,-1722.7
"Hansch, Oliver",519.52,-563.24
"Hansen, Robert S.",-1675.6,-872.68
"Harford, Jarrad",-826.95,-196.4
"Harper, Joel T.",-1580.4,-1427.3
"Harris, Jeffrey H.",1128.1,307.34
"Harris, Robert S.",-1174.1,623.96
"Hartmann, Philipp",-93.0,1905.0
"Hartzell, Jay C.",1853.6,-407.32
"Harvey, Campbell R.",-222.58,-171.41
"Hasan, Iftekhar",213.26,-610.84
"Hasbrouck, Joel",-703.52,851.03
"Hatheway, Frank M.",-189.42,355.91
"Haubrich, Joseph G.",-351.4,-1597.3
"Hauser, Shmuel",-1203.1,-447.04
"Haushalter, David David",-1448.0,-1767.0
"Hawkins, Jennifer",1384.4,1660.3
"Haynes, Michelle",1722.4,385.32
"Hazlett, Thomas Winslow",1532.4,521.32
"Hearth, Douglas",-738.01,-1207.6
"Heaton, James B.",-284.0,1922.0
"Heaton, John C.",775.6,1785.7
"Hedvall, Kaj",-1457.3,691.49
"Hellmann, Thomas F.",428.93,-242.18
"Helwege, Jean",1643.4,1031.3
"Hemler, Michael L.",-488.98,-776.11
"Hendershott, Patric H.",-1040.0,458.35
"Hendershott, Terrence",-845.03,-116.38
"Henry, Peter Blair",1979.0,-764.0
"Hermalin, Benjamin E.",-1418.6,1150.3
"Hermes, Niels",1081.4,1847.3
"Hersch, Philip L.",968.24,-236.75
"Heston, Steven L.",1774.4,657.32
"Hewins, Robin David",-1261.7,68.553
"Hill, Amelia M.",1840.6,-1767.3
"Hillion, Pierre",673.4,1225.4
"Himmelberg, Charles P.",-478.06,-1246.0
"Hirshleifer, David",1996.0,-492.0
"Ho, Kim Wai",453.61,-1086.0
"Hodrick, Laurie Simon",-1726.0,239.0
"Hodrick, Robert J.",-199.41,-332.28
"Hoeberichts, Marco M.",-1313.7,-373.45
"Hogan, Kedreth C.",1601.9,725.96
"Holderness, Clifford G.",713.15,416.27
"Holmström, Bengt R.",-1662.6,708.32
"Holthausen, Robert W.",-772.23,-402.67
"Hong, Harrison",-363.06,-440.48
"Horiuchi, Akiyoshi",1803.6,1666.7
"Hotchkiss, Edith SHWALB",-1183.1,-175.04
"Houge, Todd",-401.27,-32.506
"Houston, Joel F.",407.53,500.73
"Hovakimian, Armen",1721.6,-101.32
"Howe, John S.",1518.6,1870.7
"Hrycay, Mark",-1111.6,1.3894
"Hsieh, David A.",1870.4,-1195.7
"Hu, Jie",781.26,-1010.4
"Huang, Charles",5.9402,-243.04
"Huang, Ming",-1507.4,1224.7
"Huang, Roger D.",-210.29,1148.2
"Hubbard, R. Glenn",-550.27,-1246.5
"Huberman, Gur",832.4,-1756.7
"Hughes, Joseph P.",236.03,456.18
"Huisman, Ronald",1168.9,1173.6
"Huizinga, Harry P.",27.997,699.56
"Humpage, Owen F.",-1041.0,1871.0
"Humphrey, David Burras",508.01,165.22
"Hung, Mao-wei",1529.7,725.49
"Huson, Mark R.",847.29,-439.21
"Hutchison, Michael M.",1658.4,589.32
"Hutton, Amy P.",1107.6,-1120.0
"Huybens, Elisabeth",886.22,847.01
"Hwang, Chuan Yang",561.4,-1535.7
"Hwang, Soosung",90.605,-1495.3
"Hübner, Georges",1992.0,1412.0
"Ihrig, Jane E.",-1115.8,960.01
"Indro, Daniel C.",-151.06,-1382.0
"Inglis, Michael",1393.6,1802.7
"Ireland, Peter N.",-1834.0,171.0
"Isakov, Dušan",-64.395,1751.7
"Iskandar-Datta, Mai E.",1331.8,-405.81
"Israel, Ronen",-1642.6,895.32
"Jackwerth, Jens Carsten",-635.6,1541.3
"Jacob, John",-1732.6,-1756.7
"Jacobs, Kris",870.0,-373.0
"Jacobson, Tor",-1333.7,425.55
"Jacques, Kevin T.",1232.3,-849.33
"Jaffe, Jeffrey F.",614.6,1632.7
"Jagannathan, Murali",1020.4,-528.07
"Jain, Bharat A.",-1108.6,1796.3
"Jain, Prem C.",-876.36,1310.6
"James, Christopher M.",369.62,569.07
"Jaramillo, Carlos Felipe",402.0,-1240.0
"Jarrow, Robert A.",1092.1,45.009
"Jayaratne, Jith",-258.36,1310.6
"Jean-Baptiste, Eslyn L.",-604.09,457.45
"Jensen, Gerald R.",1127.7,1439.5
"Jermann, Urban J.",1178.6,-1614.3
"Jin, Yan",1876.4,-141.68
"John, Kose",198.3,-160.03
"Johnsen, D. Bruce",874.62,1231.9
"Johnson, Herb E.",106.4,1745.3
"Johnson, Kevin M.",-260.27,-1246.5
"Johnson, Robert R.",1164.3,1377.6
"Johnson, Shane A.",-1071.3,1242.5
"Johnson, Simon",680.99,-1241.6
"Jondeau, Eric",342.33,1428.6
"Jones, Charles M.",-1131.4,-655.07
"Jones, Christopher S.",-1733.0,1480.0
"Jones, David S.",406.0,-1920.0
"Jones, Steven L.",1029.6,-79.125
"Jordan, Bradford D.",656.96,-832.54
"Jordan, John S.",1413.8,-841.5
"Jorgensen, Randy D.",682.7,-761.1
"Jorgenson, Brian",-257.07,-628.94
"Jorion, Philippe",1597.4,-1246.7
"Jouini, Elys",1548.4,-1756.7
"Kadlec, Gregory B.",-621.28,134.92
"Kahn, Charles M.",904.2,-726.61
"Kahn, James A.",1043.7,1242.5
"Kairys, Joseph P.",55.734,1524.5
"Kallal, Hédi D.",1619.6,-1767.3
"Kan, Raymond",-1215.6,-916.4
"Kandel, Eugene",1122.2,254.99
"Kandel, Shmuel",-1427.7,-1257.4
"Kane, Edward J.",1650.4,-90.68
"Kang, Jun Koo",19.56,105.31
"Kaniel, Ron",-271.34,630.46
"Karceski, Jason",-80.121,-1171.8
"Karels, Gordon V.",1589.4,215.32
"Karjalainen, Risto",-380.44,542.23
"Karolyi, G. Andrew",1441.4,-1535.7
"Kashyap, Anil K.",-1797.0,1344.0
"Kasirye, Faith",1353.4,-919.29
"Kaul, Aditya",-108.04,-893.04
"Kavajecz, Kenneth A.",-956.65,834.6
"Kazemi, Hossein B.",-1022.1,-1035.6
"Kehr, Carl Heinrich",-280.17,-693.76
"Keim, Donald B.",1976.0,-1614.0
"Keloharju, Matti",709.71,863.4
"Kensinger, John W.",659.52,-490.67
"Khanna, Naveen",256.4,1813.3
"Khanna, Tarun",1797.4,-311.68
"Kho, Bongchan",-50.639,239.12
"Khorana, Ajay",-594.12,-132.5
"Kieschnick, Robert L.",1414.7,-1025.5
"Kiley, Michael T.",1792.0,1939.0
"Kim, Chang Jin",915.23,-935.93
"Kim, Jin Kyoung",-591.6,-716.31
"Kim, Minho",-648.8,-583.31
"Kim, Moonchul",-320.75,152.86
"Kim, Moshe",560.29,108.46
"Kim, Yong Cheol",29.907,158.3
