node,x,y
"Amihud, Yakov",-42.554,45.465
"Ammann, Manuel",-478.01,-460.07
"Amromin, Gene",-131.64,284.41
"Anand, Bharat N.",207.98,107.52
"Andersen, Torben G.",-40.792,128.56
"Anderson, Anne Marie",-213.13,169.74
"Anderson, Axel",266.64,-44.768
"Anderson, Christopher W.",-122.26,81.132
"Anderson, Elizabeth Scott",214.14,359.73
"Anderson, Evan W.",-302.53,80.441
"Anderson, Gary A.",-314.33,-749.75
"Anderson, Heather M.",-209.79,328.62
"Anderson, Kirsten",-146.64,182.67
"Anderson, Richard G.",-631.65,-169.4
"Anderson, Ronald C.",-125.67,97.953
"Anderson, Ronald W.",-149.68,20.412
"Andrade, Gregor",-0.9993,344.41
"Andreasen, Jesper",27.81,310.67
"Andrews, Peter",162.46,-84.717
"Andricopoulos, Ari D.",-234.76,46.705
"Andrés, Javier",81.591,-220.44
"Ang, Andrew",4.1995,129.17
"Ang, James",-129.06,149.09
"Angel, James J.",-166.42,129.34
"Angelini, Paolo",49.664,-81.473
"Angeloni, Ignazio",148.73,-82.192
"Anolli, Mario",114.63,-28.573
"Ansari, Asim",218.55,54.211
"Anthony, Joseph H.",-42.126,347.45
"Antoniou, Antonios",849.37,876.17
"Antweiler, Werner",-59.179,220.7
"Aoki, Kosuke",86.103,-97.347
"Aoki, Masahiko",-20.772,-87.215
"Arachi, Giampaolo",-222.47,-48.229
"Aragon, George O.",208.43,451.85
"Aragó, Vicent",226.67,-534.07
"Aranson, Peter H.",99.821,-170.96
"Argandoña, Antonio",621.48,357.44
"Arikan, Asli M.",-73.728,-9.0054
"Arnold, Tom",-146.77,-1.3803
"Arnott, Richard J.",-199.92,127.79
"Arnott, Robert D.",-165.22,230.85
"Arora, Ashish",206.66,92.731
"Arora, Navneet",173.15,206.91
"Arping, Stefan",571.14,479.33
"Aruoba, S. Boraǧan",722.63,701.91
"Aruǧaslan, Onur",152.3,9.3339
"Asad, Talal",376.0,116.56
"Ashcraft, Adam B.",126.23,-79.712
"Asness, Clifford S.",69.364,165.61
"Atanasova, Christina V.",288.62,943.93
"Athey, Susan",174.08,62.598
"Attanasio, Orazio P.",257.53,1.6149
"Attari, Mukarram",208.37,93.515
"Auerbach, Alan J.",80.3,208.43
"Austria, Myrna S.",320.04,693.87
"Ausubel, Lawrence M.",55.656,-64.937
"Avellaneda, Marco M.",48.754,264.7
"Avery, Robert B.",-57.529,-80.831
"Avramov, Doron",-38.686,128.04
"Axelson, Ulf",68.859,117.59
"Aydoǧdu, Murat",-252.85,184.87
"Ayers, Benjamin C.",110.86,46.45
"Ayuso, Juan",134.89,-17.834
"Ayyagari, Meghana",117.2,131.61
"Aït-Sahalia, Yacine",-75.63,13.115
B HOUVARDAS,-379.83,12.905
"BAIMAN, STANLEY",63.448,296.18
BASIL PETROU,-67.86,-229.18
BEATRICE RUBINI,210.85,29.068
BENGT LUCKE,-233.93,-91.501
BENNY GOODMAN,107.85,14.237
BERNARD MIRAT,-85.617,286.93
BERT SCHOONBEEK,230.07,-306.43
BERTH SMOLUK,-257.27,-203.37
BERTRAND VILLENEUVE,31.32,285.71
BHARATH KUMAR,204.38,-17.613
"BHATTACHARYA, SUDIPTO",123.33,78.379
"BICKSLER, JAMES L.",-194.79,35.512
BILL ATKINSON,-156.85,166.14
BILL HOOD,-70.202,-250.75
BILL HORACE,-70.424,414.32
BILL JACKSON,-272.35,-156.38
BJOERN CHRISTENSEN,-175.57,-143.41
"BOEHMER, ROBERT G.",-175.59,362.55
BRANSON KWOK,111.68,278.31
"BROOKS, LEROY D.",138.54,401.13
BRUCE FOERSTER,69.948,156.21
BRUNO HUSSON,0.2026,305.49
BUD GIBSON,-187.9,104.76
"Babbel, David F.",37.414,-68.812
"Bacchetta, Philippe",-42.904,-199.0
"Bacidore, Jeffrey M.",-132.63,100.04
"Back, Kerry",82.283,122.3
"Backus, David K.",55.014,185.52
"Badrinath, Swaminathan G.",-75.485,150.19
"Bae, Sangkun",271.71,-377.4
"Baek, Jaeseung",-70.757,-17.887
"Baer, Herbert L.",94.678,-70.855
"Baglioni, Angelo",249.33,1.6207
"Bagwell, Kyle W.",157.84,193.2
"Bai, Jushan",142.02,136.2
"Bailey, Warren",-25.591,53.917
"Baird, Douglas G.",140.21,131.09
"Baker, George P.",-15.65,260.12
"Baker, Malcolm P.",-6.7047,108.86
"Bakshi, Gurdip S.",-41.962,80.292
"Balachandran, Bala V.",-57.401,174.33
"Balbás, Alejandro",-314.38,-651.09
"Balduzzi, Pierluigi",10.177,191.9
"Baldwin, Carliss Y.",130.35,216.95
"Baliga, Sandeep",118.68,-32.382
"Balke, Nathan S.",-123.73,-287.07
"Ball, Clifford A.",-178.01,117.83
"Ball, Laurence M.",62.765,-134.7
"Ball, Ray",4.7235,262.93
"Baltagi, Badi H.",164.32,-28.502
"Bamber, E. Michael",-108.43,390.34
"Bamber, Linda Smith",-94.017,277.59
"Bamberg, Günter",-275.86,210.93
"Bandi, Federico M.",81.913,28.496
"Bandyopadhyay, Taradas",-572.75,-750.33
"Banerjee, Abhijit V.",143.53,54.38
"Banerji, Sanjay",232.28,109.76
"Bange, Mary M.",55.061,160.55
"Bangia, Anil",127.17,-212.46
"Bansal, Ravi",-43.69,84.435
"Baptista, Alexandre M.",-204.57,177.58
"Barajas, Adolfo",-58.38,-200.56
"Barber, Brad M.",-60.554,154.78
"Barberis, Nicholas C.",43.395,89.118
"Barclay, Michael J.",-84.215,167.14
"Barlevy, Gadi",122.72,-178.2
"Barnea, Amir",69.351,-37.622
"Barnea, Emanuel",146.58,-202.5
"Barnes, Colleen",-122.42,-177.16
"Barnett, William A.",339.42,-10.127
"Barnhill, Theodore M.",-240.22,41.54
"Barr, David G.",923.88,936.01
"Barrett, W. Brian",153.48,47.834
"Barrios, Víctor E.",676.52,291.78
"Barro, Robert T.",33.082,0.54407
"Barros, Pedro Pita",187.96,-167.94
"Barry, Christopher B.",24.423,196.95
"Barsky, Robert B.",143.86,-125.54
"Barth, James R.",44.722,-7.2477
"Bartholdy, Jan",-127.68,-58.977
"Bartolini, Leonardo",174.99,-93.386
"Bartov, Eli L.I.",-296.36,163.53
"Baruch, Shmuel",-188.22,158.19
"Barut, Yasar N.",217.28,-87.339
"Basak, Gopal K.",44.888,179.95
"Basak, Suleyman",-110.77,185.15
"Bass, Richard F.",107.18,71.586
"Bassett, William F.",-62.071,-131.98
"Basu, Sudipta",-26.299,300.97
"Basu, Susanto",148.36,-121.88
"Bates, David S.",39.574,122.46
"Bates, Thomas W.",26.018,13.563
"Battalio, Robert H.",-100.05,81.752
"Bauer, Gregory H.",72.152,146.8
"Bauer, Paul W.",-36.876,-145.12
"Bauer, Wolfgang",-64.181,-11.061
"Baum, Christopher F.",-331.67,264.02
"Baumberger, Jörg",-507.26,-374.19
"Baxter, B. J.C.",-161.51,-74.128
"Bayoumi, Tamim A.",23.134,-259.83
"Bean, Charles R.",70.225,-195.26
"Beatty, Randolph P.",-17.935,228.87
"Beaudry, Paul",277.4,-72.277
"Beaulieu, Joseph",-43.446,-267.01
"Beaver, William H.",-152.9,59.892
"Bebchuk, Lucian A.",33.849,36.602
"Beber, Alessandro",-152.17,171.79
"Beccalli, Elena",-17.631,-260.56
"Becchetti, Leonardo",-127.62,-82.327
"Becher, David A.",-145.46,18.414
"Bechmann, Ken L.",-151.65,231.13
"Becht, Marco",-178.22,247.64
"Beck, Thorsten",0.12793,-2.1425
"Becker, Gary S.",-74.814,450.62
"Beine, Michel",187.39,167.99
"Beja, Avraham",-62.227,247.0
"Bekaert, Geert",17.621,86.44
"Benartzi, Shlomo",70.489,261.14
"Benati, Luca",94.988,-11.862
"Bencivenga, Valerie R.",-221.19,-131.19
"Benhabib, Jess",324.83,-235.4
"Benmelech, Efraim",-135.26,-35.901
"Bennett, James A.",-100.99,256.12
"Bennett, Paul",234.93,-49.558
"Benrud, Erik",246.8,168.63
"Bens, Daniel A.",73.547,231.42
"Benston, George J.",-20.807,11.68
"Bental, Benjamin",207.09,-147.11
"Benveniste, Lawrence M.",27.699,83.107
"Benzoni, Luca",-46.6,115.19
"Berentsen, Aleksander",539.45,577.83
"Berg, Andrew G.",651.77,3.4721
"Berg, Joyce E.",-256.77,181.54
"Berga, Dolors",332.49,362.24
"Bergen, Mark E.",40.644,-96.803
"Berger, Allen N.",-11.73,-54.08
"Berger, Philip G.",149.78,160.39
"Berglof, Erik",74.109,-54.176
"Berglund, Tom",133.17,136.2
"Bergstresser, Daniel",50.447,142.29
"Bergstrom, Theodore C.",90.429,412.82
"Berk, Jonathan B.",21.979,65.924
"Berkman, Henk",-259.74,84.08
"Berkovec, James A.",8.0518,-232.24
"Berkovitch, Elazar",-69.975,144.97
"Berkowitz, Dan",-226.57,173.35
"Berkowitz, Jeremy",-110.44,-23.862
"Berlin, Mitchell",16.793,-61.023
"Berliner, L. Mark",-53.739,-9.2918
"Bernanke, Ben S.",-134.96,-101.77
"Bernard, Andrew B.",-54.483,260.22
"Bernardo, Antonio E.",-51.255,152.73
"Bernhardt, Dan",38.643,50.957
"Bertaut, Carol C.",53.455,285.91
"Bertola, Giuseppe",162.9,-24.216
"Bertoneche, Marc L.",8.0428,297.68
"Bertrand, Marianne",-90.342,249.13
"Bessembinder, Hendrik",-45.484,121.67
"Bethel, Jennifer E.",-47.493,329.75
"Bhabra, Harjeet Singh",-232.74,-38.638
"Bhagat, Sanjai",-180.24,206.4
"Bhamra, Harjoat S.",78.493,217.31
"Bharadwaj, Anu",-84.852,211.16
"Bharath, Sreedhar T.",-70.595,-83.5
"Bhattacharya, Utpal",2.2548,24.632
"Bhattacharyya, Sugato",73.117,159.55
"Bhidé, Amar V.",126.92,67.012
"Bhojraj, Sanjeev",-257.38,-15.248
"Biais, Bruno",-19.492,143.91
"Bianchi, Marcello",583.89,948.57
"Bichsel, Robert",-200.79,-148.63
"Bick, Avi",-139.38,-88.414
"Bierman, Harold",-39.586,286.18
"Bierwag, Gerald O.",137.09,338.15
"Bigelli, Marco",-196.15,-23.807
"Billett, Matthew T.",-67.923,65.271
"Biloski, Alan J.",-87.608,274.65
"Bils, Mark",250.91,234.1
"Binder, John J.",23.836,-166.74
"Bindseil, Ulrich",279.34,-28.33
"Birchler, Urs W.",-190.89,-157.09
"Bird, Ron G.",114.42,205.86
"Bisin, Alberto",-98.038,-53.423
"Bisière, Christophe",-195.92,316.2
"Bitler, Marianne P.",-137.31,-163.4
"Bittlingmayer, George",-295.12,-105.68
"Bizjak, John M.",-115.33,98.424
"Bjønnes, Geir Høidal",177.42,-31.204
"Black, Harold A.",-127.05,-88.121
"Black, Sandra E.",8.4794,-150.37
"Blackburn, McKinley L.",109.07,413.87
"Blackstock, Rob",927.42,433.98
"Blake, Christopher R.",-160.01,151.15
"Blanchard, Olivier Jean",89.668,44.809
"Blanco, Juan M.",665.8,290.92
"Blass, Asher A.",168.07,49.09
"Blazenko, George W.",325.2,106.06
"Blinder, Alan S.",116.88,-79.987
"Bliss, Robert R.",-33.563,-23.582
"Block, Stanley B.",85.071,324.63
"Bloomfield, Robert J.",98.414,153.64
"Blum, Andrew",67.625,275.63
"Blum, Jürg M.",-68.943,-71.578
"Blume, Marshall E.",61.741,184.72
"Blundell, Richard W.",195.51,-114.3
"Board, John L.G.",-298.58,154.87
"Boatright, John R.",369.41,154.37
"Bodenhorn, Howard N.",-37.794,-149.62
"Bodnar, Gordon M.",60.964,65.726
"Bodurtha, James N.",35.789,284.63
"Boebel, Richard B.",-219.23,282.56
"Boehm, Thomas P.",-123.91,-89.961
"Boehme, Rodney D.",-87.429,39.989
"Boehmer, Beatrice",-115.63,116.68
"Boehmer, Ekkehart",-114.42,119.64
"Boeschoten, Willem C.",100.25,-200.47
"Bohn, Jeffrey R.",271.58,173.3
"Boileau, Martin",-125.08,321.46
"Boivin, Jean",-190.05,-163.9
"Boldin, Michael",264.87,-118.29
"Bollen, Nicolas P.B.",-75.623,156.62
"Bollerslev, Tim",37.975,57.891
"Bolliger, Guido",56.176,55.5
"Bollinger, Christopher R.",-295.21,120.98
"Bolster, Paul J.",-204.42,-46.042
"Bolton, Patrick",62.233,24.936
"Bomfim, Antúlio N.",149.02,-78.655
"Bonaccorsi di Patti, Emilia",-44.533,-134.64
"Bond, Philip",84.655,-15.228
"Bondarenko, Oleg",-208.96,69.455
"Bonham, Carl S.",88.925,-246.98
"Bonime, Seth D.",6.2277,-133.85
"Bookstaber, Richard",-66.707,248.36
"Boot, Arnoud W. A.",-17.76,-4.4254
"Booth, Geoffrey Geoffrey",-83.488,-104.73
"Booth, James R.",-142.61,79.841
"Booth, Laurence D.",-189.62,145.14
"Boquist, John A.",-247.12,32.596
"Bordo, Michael David",156.72,-168.85
"Borenstein, Severin",208.82,101.73
"Borensztein, Eduardo R.",240.03,83.079
"Borio, Claudio",15.291,-219.67
"Bortolotti, Bernardo",-185.77,138.24
"Borzekowski, Ron",-87.331,-207.99
"Bos, Jaap W.B.",-218.0,310.22
"Boschen, John F.",373.37,-358.02
"Bossaerts, Peter",-130.87,60.888
"Bostic, Raphael W.",-69.621,-170.27
"Boubakri, Narjess",112.24,156.85
"Boudoukh, Jacob",-91.633,165.02
"Boulatov, Alex",37.162,212.96
"Bourghelle, David",-125.59,203.44
"Bover, Olympia",154.49,-119.14
"Bowers, Helen M.",137.1,108.57
"Boyd, John H.",0.74911,-52.426
"Boyer, Carol Marie",-202.16,133.41
"Boyle, Glenn W.",-124.96,-42.28
"Boyle, Phelim P.",95.967,204.82
"Bradley, Daniel J.",-24.74,219.82
"Bradley, Michael D.",72.243,125.89
"Brady, Brooks",-139.65,-186.24
"Brailsford, Timothy J.",-193.35,340.0
"Brakman, Steven",33.23,-230.71
"Brandt, Michael W.",-33.589,85.32
"Branson, William H.",346.99,16.567
"Brau, James C.",-64.886,184.78
"Braun, R. Anton",432.72,112.48
"Brav, Alon",-2.9,136.68
"Brealey, Richard A.",-64.943,4.1295
"Breeden, Douglas T.",64.512,-34.877
"Breitung, Jörg",-118.89,-220.58
"Brennan, Michael J.",-40.69,104.5
"Brenner, Menachem",-12.669,-24.067
"Breuer, Janice Boucher",213.47,200.92
"Breuer, Peter",97.583,-62.259
"Brevoort, Kenneth P.",-69.398,-212.96
"Brewer, Elijah",100.26,-65.714
"Brick, Ivan E.",-120.32,358.31
"Brickley, James A.",-139.75,17.757
"Brigo, Damiano",226.54,-161.93
"Bris, Arturo",13.329,84.912
"Britten-Jones, Mark",-155.65,163.95
"Broadie, Mark N.",56.07,8.5855
"Brockman, Paul D.",188.07,167.15
"Brookman, Jeffrey T.",203.61,712.39
"Brooks, Chris S.",-265.4,331.42
"Brown, David T.",-63.196,30.174
"Brown, Eleanor P.",188.96,360.44
"Brown, Gregory W.",-17.858,82.706
"Brown, Keith C.",-39.383,212.6
"Brown, Lawrence D.",139.57,216.78
"Brown, Robert L.",-162.41,357.86
"Brown, Stephen J.C.",-43.956,35.024
"Brown, William O.",-68.778,334.84
"Browning, Martin J.",193.59,30.066
"Brunello, Giorgio",594.68,882.16
"Brunnermeier, Markus K.",-24.446,157.6
"Brunnermeier, Smita B.",-107.72,293.96
"Brunt, Liam",239.53,150.87
"Brusco, Sandro",-376.71,4.3419
"Bryan, Michael F.",249.47,-126.13
"Bryant, John L.",53.045,-49.763
"Brülhart, Marius",628.12,465.59
"Buch, Claudia M.",-71.796,-111.8
"Buckley, Adrian",129.5,-33.823
"Buijink, Willem F.J.",-11.052,333.23
"Bulan, Laarni T.",-174.01,-65.508
"Bullard, James B.",-528.02,858.69
"Buraschi, Andrea",-124.3,118.12
"Burch, Timothy R.",-82.5,205.45
"Burdett, Kenneth",731.5,600.93
"Burgelman, Robert A.",206.81,116.58
"Burgstahler, David C.",-185.07,190.07
"Burkart, Mike",46.301,41.758
"Burton, M. Diane",200.61,286.34
"Busaba, Walid Y.",29.094,110.37
"Buser, Stephen A.",163.71,77.522
"Bushee, Brian J.",-113.77,319.29
"Busse, Jeffrey A.",-114.21,85.868
"Butler, Alexander W.",-50.234,-15.134
"Butler, John Sibley",-211.85,93.805
"Byard, Donal",-261.62,37.804
"Byrd, John W.",-247.42,183.51
"Byun, Jinho",23.355,232.57
"Bénabou, Roland",114.66,-241.45
"Bénassy, Jean Pascal",150.19,-49.691
"Bénassy-Quéré, Agnès",270.09,236.54
"Bøhren, Øyvind",-83.31,-124.54
"Bühler, Wolfgang J.",-154.3,253.79
CARLO RIZZO,151.94,-87.8
CAROL SIMON,39.103,-191.21
CECIL QUILLEN,101.54,258.26
CHANDRA DAS,73.601,341.21
CHANDRASEKHAR REDDY GOKHUL,-190.13,76.536
CHANGYONG RHEE,33.548,-345.46
CHRISTEL RENDU,-65.013,-151.79
CHRISTIAN HENRY,157.64,139.44
CHRISTOPHER QUICK,117.37,234.2
CINDY LEE,-28.545,-99.955
CLAUS PARUM,-97.661,-30.521
CLIFFORD LEE,168.26,36.218
CLIFTON EXELEY,-111.82,-218.85
CLINT MCCULLY,-394.66,-1.062
CONNIE HELFAT,165.98,244.17
CONNOR KEATING,-57.735,-258.83
CORRINE SELLARS,-190.31,349.88
CRAIG WRIGHT,-34.482,-113.34
CYNTHIA VON SKANSEN,-258.23,78.333
"Caballero, Ricardo J.",89.49,0.3995
"Caballé, Jordi",255.03,433.83
"Cable, John R.",-239.02,124.19
"Cabral, Luís M.B.",-2.3807,-75.03
"Cadenillas, Abel",-80.802,11.496
"Cagetti, Marco",-86.973,281.69
"Cai, Hongbin",-35.196,331.09
"Cai, Jun",11.426,211.39
"Caiazza, Stefano",-248.28,-138.12
"Calantone, Roger J.",-14.484,352.56
"Calcagno, Riccardo",138.98,253.28
"Calem, Paul S.",-33.195,-104.2
"Callaghan, Sandra Renfro",62.175,268.86
"Callahan, Tyrone W.",-21.131,3.6746
"Calomiris, Charles W.",-11.385,-14.745
"Cameron, Stephen V.",-286.78,119.94
"Camp, Graeme",-259.05,72.828
"Campa, José Manuel",28.203,47.27
"Campbell, Jeffrey R.",371.15,-15.533
"Campbell, John Y.",25.389,108.34
"Campbell, Terry L.",-149.31,24.776
"Campello, Murillo",-30.174,67.717
"Candelon, Bertrand",247.95,272.2
"Canhoto, Ana Isabel",331.03,83.125
"Cannavan, Damien",-89.787,266.48
"Cannella, Bert",-258.76,152.34
"Canner, Glenn B.",148.62,-23.226
"Canova, Fabio",13.219,-191.39
"Cantillo, Miguel",209.8,16.441
"Cantor, Richard",133.78,-1.4943
"Cao, Charles Q.",76.385,182.66
"Cao, H. Henry",-49.543,154.97
"Cao, Melanie",255.86,24.435
"Capozza, Dennis R.",263.38,-52.557
"Caprio, Gerard Jr",14.29,-27.813
"Caprio, Lorenzo",169.76,42.612
"Carare, Alina",-227.53,-241.53
"Carbó, Santiago",664.74,374.06
"Carey, Mark",-31.432,-50.465
"Carhart, Mark M.",-14.036,148.13
"Carkovic, Maria",99.488,-54.22
"Carletti, Elena",125.29,20.596
"Carlin, Thomas A.",155.84,-167.62
"Carlin, Wendy",102.87,68.576
"Carling, Kenneth",291.94,-325.9
"Carlson, John A.",97.874,314.56
"Carlson, Murray",8.1215,132.4
"Carlstrom, Charles T.",409.57,-254.3
"Carpenter, Jennifer N.",-31.752,65.737
"Carpenter, Seth B.",-211.11,-296.6
"Carr, Peter P.",-100.59,22.247
"Carroll, Christopher D.",98.622,-40.384
"Carstens, Agustín G.",144.5,-292.74
"Carter, David A.",-62.738,311.3
"Carter, Mary Ellen",121.13,151.09
"Caruana, Guillermo",203.02,-12.891
"Casamatta, Catherine",88.674,152.28
"Case, Brad",-133.61,-232.3
"Castellano, Rosella",-253.37,-132.13
"Castro, Rui",-217.77,-175.35
"Caudill, Steven B.",972.61,492.22
"Cauley, Stephen Day",115.83,186.55
"Cavallo, Alexander",329.86,246.49
"Cavalluzzo, Ken S.",-182.04,222.82
"Caves, Richard E.",134.43,-43.811
"Cebenoyan, A. Sinan",-106.47,-72.16
"Cecchetti, Stephen G.",3.956,-37.216
"Celentani, Marco",142.03,68.521
"Cerasi, Vittoria",257.32,30.911
"Cesari, Riccardo",-221.1,-59.624
"Cespa, Giovanni",241.02,145.75
"Cestone, Giacinta",125.92,90.224
"Cetorelli, Nicola",26.018,-60.615
"Chacko, George C.",-33.448,159.81
"Chade, Hector",174.36,215.83
"Chakrabarty, Bidisha",-71.463,316.4
"Chakravarty, Sugato",-84.584,138.08
"Chalmers, John M.R.",-15.154,176.32
"Chamberlain, Gary E.",196.25,196.19
"Chami, Ralph",163.88,247.03
"Chan, Janus",-69.211,475.45
"Chan, Kalok",30.391,156.24
"Chan, Konan",131.9,409.61
"Chan, Louis Kuo Chi",22.082,80.602
"Chan, Suhan",232.89,-13.826
"Chan, Wesley C.",46.056,131.08
"Chan, Yeung Lewis",-34.258,245.93
"Chan-Lau, Jorge Antonio",797.71,-14.263
"Chance, Don M.",199.66,257.09
"Chang, Saeyoung",168.99,637.12
"Chang, Shaochi",161.82,279.26
"Chao, John C.",-119.98,273.29
"Chaplinsky, Susan",-57.592,204.4
"Chapman, David A.",-48.621,165.87
"Chappell, Henry W.",-11.791,-291.46
"Chari, Anusha",24.898,67.127
"Chari, Varadarajan V.",75.719,-208.62
"Charles, Kerwin Kofi",246.92,-88.896
"Charupat, Narat",61.84,337.2
"Chatterjee, Kalyan",202.97,-48.443
"Chatterjee, Santanu",-688.38,271.93
"Chatterjee, Sris",-183.78,148.31
"Chau, Nancy",377.01,106.83
"Chaudhuri, Kausik",288.25,-1.5421
"Chemla, Gilles",154.33,61.277
"Chemmanur, Thomas J.",-86.72,121.74
"Chen, An Sing",453.62,-651.09
"Chen, Andrew H.Y.",2.3626,363.58
"Chen, Honghui",165.91,225.13
"Chen, Hsiulang",-42.668,188.46
"Chen, Hsuanchi",-172.02,125.3
"Chen, Joseph",47.416,118.1
"Chen, Long",-99.925,68.074
"Chen, Mark A.",-75.308,100.02
"Chen, Sheng-Syan",168.76,272.69
"Chen, Zhiwu",-191.65,112.27
"Chernov, Mikhail",-35.036,242.7
"Cheung, Yin-Wong",159.03,-13.51
"Chevalier, Judith A.",19.844,141.57
"Chiappori, Pierre André",231.21,115.78
"Chib, Siddhartha",-84.244,341.22
"Chidambaran, Nemmara K.",0.52966,156.33
"Chiesa, Gabriella",-314.18,134.47
"Childs, Paul D.",-148.64,229.44
"Chirinko, Robert S.",-23.908,-42.572
"Chiyachantana, Chiraphol N.",-236.7,4.9443
"Cho, Jang Ok",176.2,320.45
"Cho, Seonghoon",270.5,-8.5789
"Choi, James J.",71.199,98.918
"Choi, Seungmook",327.97,610.25
"Choi, Woon Gyu",34.177,-253.03
"Chordia, Tarun",-64.854,126.87
"Chourdakis, Kyriakos",-256.47,267.54
"Chow, Gregory C.",-260.33,-152.65
"Chowdhry, Bhagwan",-104.14,138.29
"Christensen, Bent Jesper",112.31,159.06
"Christensen, Jens H.E.",234.05,-40.957
"Christiano, Lawrence J.",65.393,-76.543
"Christie, William Gary",-118.47,129.06
"Christie-David, Rohan A.",-335.29,-248.48
"Christoffersen, Peter F.",-22.513,37.347
"Christoffersen, Susan E.K.",61.914,104.07
"Christophe, Stephen E.",-80.318,265.8
"Chrystal, K. Alec",191.18,-229.44
"Chui, Michael",158.75,-16.786
"Chung, Kee H.",-58.46,207.45
"Chung, Kim Sau",306.28,-129.58
"Chung, Y. Peter",-29.222,249.31
"Chuwonganant, Chairat",-56.822,208.68
"Châtelain, Jean Bernard",90.536,-106.88
"Ciccone, Antonio",319.09,-22.096
"Ciccotello, Conrad S.",-266.87,26.52
"Cichello, Michael S.",-150.94,5.5698
"Ciliberto, Federico",-178.81,-49.234
"Claessens, Stijn",-8.9978,2.2048
"Clarida, Richard H.",125.13,-7.5733
