node,x,y
"Abugri, Benjamin A.",331.39,76.458
"Acemoglu, Daron",3.935,82.75
"Acerbi, Carlo",-235.96,-351.42
"Acharya, Viral V.",-49.933,21.395
"Ackert, Lucy F.",-155.07,-132.84
"Adam, Alexandre",104.21,-194.51
"Adam, Tim R.",29.684,-113.22
"Adams, Brian J.",158.4,62.694
"Adams, John C.",66.545,45.172
"Adams, Mike B.",67.24,-158.8
"Adams, Renée Birgit",-61.35,27.275
"Adcock, Christopher J.",-98.359,103.94
"Adhikari, Ajay",4.3206,170.81
"Adkisson, J. Amanda",18.646,-237.01
"Admati, Anat R.",-88.824,-83.699
"Adolfson, Malin",-204.46,160.03
"Adrian, Tobias",-81.302,12.37
"Afonso, Gara",102.89,117.15
"Agarwal, Sumit",-3.443,56.168
"Agarwal, Vikas",-78.152,-74.968
"Agarwal, Vineet",265.05,74.225
"Agell, Jonas",-300.18,210.68
"Aggarwal, Rajesh K.",-98.141,-110.4
"Aggarwal, Reena",13.453,-45.826
"Aghion, Philippe",-23.824,60.553
"Agrawal, Anup",35.075,-22.057
"Aguerrevere, Felipe L.",-22.862,-109.34
"Aguiar, Mark",38.538,239.1
"Agus Harjoto, Maretno",-147.8,-226.57
"Agusman, Agusman",285.68,-682.24
"Agénor, Pierre Richard",-2.5233,737.33
"Ahearne, Alan G.",-376.35,100.83
"Ahern, Kenneth R.",-13.436,-190.74
"Ahmed, Shaghil",-168.58,308.66
"Ahmed, Shaista",250.17,-57.537
"Ahn, Dong Hyun",-42.101,-156.23
"Ahn, HeeJoon",-336.94,-101.93
"Ahn, Seoungpil",54.835,-211.11
"Ahn, SungYoon",-348.69,82.811
"Ai, Hengjie",-57.265,-140.14
"Aizenman, Joshua",-42.967,329.11
"Akdeniz, Levent",-232.3,-100.04
"Akerlof, George A.",101.32,-72.64
"Akhigbe, Aigbe O.",-129.73,-264.94
"Akimov, Alexandr",86.656,-203.74
"Akram, Qaisar Farooq",-229.96,85.795
"Aktas, Nihat",-101.07,-89.428
"Alavi, Arash",93.585,-28.994
"Alañón-Pardo, Ángel",91.616,26.887
"Albertazzi, Ugo",-335.68,103.07
"Albrecht, Peter",288.86,287.96
"Albuquerque, Ana Maria",-156.94,-184.64
"Albuquerque, Rui",-72.358,-35.577
"Aldrich, Eric M.",78.37,155.36
"Alesina, Alberto F.",62.598,82.566
"Alessandri, Piergiorgio",-234.28,116.05
"Alessandrini, Pietro",25.219,269.16
"Alexander, Carol O.",-256.37,-95.859
"Alexander, Cindy R.",-125.01,6.8655
"Alexander, Gordon J.",-95.553,-118.85
"Alexandros Kostakis, Alexandros",-231.38,178.17
"Alger, Ingela",111.76,-98.291
"Ali, Ashiq",-80.984,-137.89
"Aliaga-Díaz, Roger",1168.6,-202.32
"Alizadeh, Amir H.",-663.67,937.55
"Allayannis, George",-39.387,24.302
"Allen, Arthur C.",-198.37,-62.879
"Allen, Beth E.",-59.567,89.002
"Allen, Franklin",-23.841,-17.097
"Allen, J. M.S.",132.15,-171.17
"Allen, Linda",128.88,12.563
"Allen, William T.",-76.747,83.041
"Allen;, David Edmund",46.013,-295.31
"Almazan, Andres",-48.244,-19.425
"Almeida, Caio",-194.36,-21.293
"Almeida, Heitor V.",-5.6188,-34.274
"Alpanda, Sami",-179.28,-291.44
"Alper, Koray",-77.538,762.48
"Alphonse, Pascal",-258.22,-148.05
"Alsakka, Rasha",-813.77,-490.19
"Altavilla, Carlo",-351.2,244.63
"Alti, Aydoǧan",-50.763,-121.95
"Altinkiliç, Oya",-343.43,-75.094
"Altissimo, Filippo",61.506,274.92
"Altman, Edward I.",-152.26,-34.94
"Altunbaş, Yener",-326.27,179.68
"Alvarez, Fernando E.",-112.82,-124.21
"Alworth, Julian S.",65.508,115.33
"Amato, Jeffery D.",-169.78,136.17
"Ambec, Stéfan",194.37,-144.12
"Ambrose, Brent William",69.72,73.499
"Amemiya, Takeshi",295.99,-191.25
"Amenc, Noël",246.75,-181.55
"Amihud, Yakov",-44.071,-32.697
"Amit, Raphael Raffi",47.417,-4.2802
"Ammann, Manuel",1.4944,-152.49
"Ammer, John",-113.49,38.825
"Amoako-Adu, Ben",204.76,-260.28
"Amromin, Gene",76.712,77.49
"An, Yunbi",-859.06,719.96
"Anand, Amber",-48.366,73.562
"Andersen, Leif B.G.",-135.24,-201.36
"Andersen, Torben G.",-140.17,-26.537
"Anderson, Anne Marie",-92.587,-185.1
"Anderson, Bing",-193.25,101.23
"Anderson, Christopher W.",-125.04,-116.13
"Anderson, Evan W.",-174.65,-3.4556
"Anderson, Heather M.",-350.95,203.07
"Anderson, Richard G.",66.657,276.35
"Anderson, Robert M.",145.29,-96.703
"Anderson, Ronald C.",-177.63,89.852
"Anderson, Ronald W.",47.998,66.674
"Andrade, Gregor",29.329,112.45
"Andrade, Sandro C.",-58.357,-8.0399
"Andreff, Wladimir",142.66,119.28
"Andreou, Panayiotis C.",131.03,16.737
"Andrews, Donald W.K.",-274.71,-16.714
"Andrews, Peter",-278.99,54.981
"Andries, Natalia",-685.16,618.41
"Andrikopoulos, Andreas",1277.0,278.0
"André, Paul",53.674,-214.34
"Andrés, Pablo De",124.48,195.42
"Ang, Andrew",-108.35,6.5145
"Ang, James",-71.581,-229.56
"Angel, James J.",-163.83,-176.42
"Angelelli, Enrico",1141.9,-920.04
"Angeletos, George Marios",-187.14,9.2747
"Angelidis, Timotheos",-794.4,-622.32
"Angelini, Paolo",-38.224,-239.61
"Angerer, Xiaohong",50.511,-53.963
"Angers, Jean F.",109.31,-355.07
"Angrist, Joshua D.",-122.81,-238.57
"Annaert, Jan",-209.49,139.2
"Ansotegui, Carmen",185.78,-201.13
"Antonelli, Cristiano",739.56,-471.0
"Antràs, Pol",59.18,-98.434
"Antunes, António A.",222.57,-188.8
"Antão, Paula",265.51,-28.79
"Aoki, Kosuke",-362.08,134.85
"Apilado, Vincent P.",-227.26,-621.69
"Aragon, George O.",11.899,-123.15
"Aramonte, Sirio",-237.95,-155.55
"Ararat, Melsa",120.14,20.817
"Arce, Óscar J.",-181.52,240.25
"Arcot, Sridhar",107.76,-175.13
"Arellano, Manuel",-133.96,233.39
"Arena, Marco",99.296,104.75
"Arena, Matteo P.",-294.11,4.5536
"Ariga, Kenn",-371.7,-168.22
"Arikawa, Yasuhiro",-251.56,215.94
"Arisoy, Yakup Eser",-1079.0,-262.0
"Ariño, áfrica",32.5,113.38
"Arlen, Jennifer H.",103.07,-2.3833
"Armendáriz, Beatriz",6.1273,126.38
"Armenter, Roc",-237.48,198.86
"Armesto, Michelle T.",-257.52,197.01
"Armour, John H.",41.899,-190.64
"Arnott, Richard J.",123.35,-0.3802
"Arping, Stefan",130.79,-50.276
"Arquette, Gregory C.",-13.928,316.18
"Arrondel, Luc",-7.5871,-310.48
"Artuç, Erhan",-300.04,113.72
"Aruoba, S. Boraǧan",-150.5,66.482
"Asaftei, Gabriel",-172.0,1198.0
"Asako, Kazumi",-129.24,348.9
"Ascari, Guido",-139.65,220.81
"Asdrubali, Pierfederico",1104.9,359.96
"Asem, Ebenezer",52.838,206.91
"Ashcraft, Adam B.",29.325,67.269
"Ashenfelter, Orley C.",-368.47,-215.27
"Ashton, John K.",-348.26,305.67
"Asker, John",-204.25,-14.683
"Asness, Clifford S.",-175.55,-167.8
"Asparouhova, Elena",-91.414,-83.221
"Asplund, Marcus",-347.2,146.82
"Assenmacher, Katrin",-267.05,72.113
"Astic, Fabian",5.8509,205.92
"Atack, Jeremy",209.79,217.42
"Atanasov, Vladimir",-7.7505,4.1892
"Atanasova, Christina V.",-11.48,-240.61
"Atanassov, Julian",43.338,-60.013
"Athey, Susan",198.28,59.218
"Atkeson, Andrew G.",-86.686,-115.71
"Attanasio, Orazio P.",16.657,-358.41
"Attig, Najah",9.7394,-369.43
"Audrino, Francesco",-112.1,-227.29
"Auer, Raphael A.",-16.534,127.34
"Auerbach, Alan J.",-192.6,-190.93
"Augurzky, Boris",319.45,716.59
"Aunon-Nerin, Daniel",-5.802,-116.06
"Aussenegg, Wolfgang",-111.47,-275.12
"Autor, David H.",-175.95,-76.942
"Autore, Don M.",-19.193,-154.73
"Avery, Robert B.",98.26,82.393
"Avramov, Doron",-125.35,-42.253
"Axelson, Ulf",28.046,35.704
"Aynaoui, Karim El",-60.944,694.27
"Ayotte, Kenneth M.",13.554,57.999
"Ayuso, Juan",165.27,279.26
"Ayyagari, Meghana",19.86,-25.651
"Azoulay, Pierre",133.18,-172.71
"Aït-Sahalia, Yacine",-147.61,-31.727
"Aşçıoğlu, Aslı",-146.33,-253.71
"Aǧca, Şenay",65.403,-44.028
BAILLIE GIFFORD,-390.71,93.668
"BAIMAN, STANLEY",64.678,-144.88
BALAZS GAL,-280.44,-207.17
"BANZ, ROLF W.",-16.528,-236.14
BART HILDRETH,119.16,-0.77788
BAS WESTERMANN,-339.11,-14.994
BECKY BRUNSON,98.754,130.14
BEN BERENSTEIN,93.912,-107.24
BENJAMIN KANOVITCH,189.85,75.791
BENT KROMAND,81.57,82.7
BENTLEY MCLEOD,18.712,-256.19
BERNARD MADOFF,-169.13,-174.85
BERT HUANG,165.95,118.87
"BHATTACHARYA, SUDIPTO",-162.31,-35.144
BILAL ERTUK,-315.3,-97.911
BILL RICHENSTEIN,-449.04,-27.253
BOB DEERE,-180.13,-162.38
BORIS LEISSNER,605.74,698.46
BPA ANDREWS,-29.722,159.05
BRAD ASNESS,-201.67,-134.67
BRETT MCDONNELL,-171.59,-86.136
BRETT RAYNER,-128.3,-318.13
BRIAN HEALY,-169.3,-190.13
BRUNO DUPIRE,-195.31,-166.13
BRYANT SEAMAN,-18.995,-189.32
BUNMI FALEYE,-253.75,-165.6
"Baba, Naohiko",-58.472,-240.16
"Babecký, Jan",-3.542,351.57
"Babenko, Ilona",-78.439,-102.97
"Bacchetta, Philippe",12.701,-79.555
"Bacidore, Jeffrey M.",-253.59,-76.774
"Back, Kerry",-112.98,-63.429
"Backus, David K.",-81.53,44.553
"Backé, Peter",1058.6,1177.7
"Bacmann, Jean François",261.86,127.45
"Bae, Gil",160.32,-44.395
"Bae, Sung C.",207.53,-102.28
"Baecker, Philipp N.",194.65,46.789
"Baele, Lieven",-120.64,27.57
"Bagnoli, Mark",281.17,-103.31
"Bagues, Manuel F.",149.85,-167.55
"Bai, Ye",18.486,395.55
"Baik, Bok",-167.09,-135.02
"Bailey, Warren",-69.141,-75.526
"Baillie, Richard T.",-304.72,-103.62
"Bailliu, Jeannine",-238.29,-103.41
"Baird, Douglas G.",78.914,49.744
"Bajari, Patrick",331.07,4.5775
"Bajeux-Besnainou, Isabelle",-203.56,-127.31
"Baker, Edward",1019.6,524.01
"Baker, George P.",-14.66,73.656
"Baker, Malcolm P.",-34.949,-20.261
"Bakke, Tor Erik",-60.945,46.237
"Baks, Klaas P.",-125.7,-153.37
"Bakshi, Gurdip S.",-90.686,-70.39
"Balachandran, Bala V.",140.61,-96.742
"Balachandran, Balasingham",134.99,67.827
"Balboa, Marina",-212.22,-26.79
"Balbás, Alejandro",-978.67,257.55
"Balbás, Beatriz",-1015.3,319.49
"Balbás, Raquel",-943.06,319.96
"Balduzzi, Pierluigi",39.049,-77.482
"Baldwin, Carliss Y.",-92.985,135.67
"Bali, Turan G.",-129.99,-26.582
"Baliga, Sandeep",-87.651,79.873
"Ball, Clifford A.",72.565,-52.594
"Ball, Laurence M.",-383.14,-47.304
"Ball, Ray",20.822,-40.259
"Ball, Ryan T.",74.15,-253.19
"Baltagi, Badi H.",-60.057,-294.8
"Baltussen, Guido",-244.84,-65.717
"Balvers, Ronald J.",-230.83,11.24
"Balyeat, R. Brian",112.75,106.58
"Bamber, Linda Smith",-236.54,-34.019
"Bamberg, Günter",614.71,-195.01
"Bandi, Federico M.",-166.72,1.4525
"Bandiera, Oriana",-161.04,-91.702
"Bandler, James",254.64,-90.154
"Banerjee, Abhijit V.",14.606,113.84
"Banerjee, Anurag Narayan",706.7,629.18
"Banerjee, Shantanu",5.5363,43.565
"Banerjee, Snehal",-141.95,-85.525
"Banerjee, Suman",-37.486,-152.25
"Banerji, Sanjay",-89.845,34.728
"Banker, Rajiv D.",220.02,90.703
"Bannier, Christina E.",156.6,-1062.3
"Bansal, Naresh",-267.36,-370.61
"Bansal, Ravi",-95.224,3.3397
"Bao, Jack",80.482,-136.52
"Baptista, Alexandre M.",-155.9,-56.378
"Baquero, Guillermo",-285.66,-153.15
"Bar-Isaac, Heski",-200.0,41.685
"Bar-Yosef, Sasson",-73.648,144.11
"Barabanov, Sergey S.",195.12,10.906
"Barabas, György",362.81,687.28
"Baran, Lindsay C.",-119.48,182.9
"Baranchuk, Nina",-126.74,14.387
"Barber, Brad M.",-69.436,-66.704
"Barberis, Nicholas C.",-88.016,-34.083
"Barbosa, Andreza",-305.14,-238.21
"Barclay, Michael J.",-30.032,-72.826
"Bargeron, Leonce L.",-22.83,-112.96
"Barinov, Alexander",-212.99,108.23
"Barkley, Tom",-149.18,-18.889
"Barlevy, Gadi",-26.348,305.88
"Barnea, Amir",-111.49,-36.992
"Barniv, Ran R.",-193.17,-231.57
"Barone-Adesi, Giovanni",-191.23,-128.16
"Barontini, Roberto",-22.691,-167.6
"Barras, Laurent",-34.953,-104.26
"Barrell, Ray J.",-250.01,219.91
"Barrieu, Pauline M.",31.926,-309.62
"Barron, John M.",-328.82,57.347
"Barry, Christopher B.",-61.051,-237.2
"Barsky, Robert B.",-3.6609,-212.71
"Barth, James R.",87.922,90.814
"Bartlett, Robert V.",-112.54,-248.35
"Bartolini, Leonardo",232.44,-55.796
"Bartram, So¨hnke M.",-42.1,-71.548
"Barucci, Emilio",-58.234,253.19
"Baruch, Lev",212.41,-45.178
"Baruch, Shmuel",-139.18,-83.305
"Barzuza, Michal",157.49,7.5199
"Basak, Suleyman",-79.182,37.266
"Basile, Achille",145.4,-213.7
"Basistha, Arabinda",-268.36,-8.2273
"Bassett, Gilbert W.",-57.896,-328.89
"Bassett, William F.",0.56246,162.49
"Bastos, João A.",581.64,766.61
"Basu, Devraj",10.271,-159.31
"Basu, Nilanjan",78.441,-207.56
"Basu, Parantap",807.9,554.21
"Bates, David S.",-155.71,-63.783
"Bates, Thomas W.",-8.6547,-21.108
"Bates, Timothy M.",84.791,-179.8
"Battalio, Robert H.",-112.87,-70.939
"Batteau, Pierre",244.8,-194.62
"Battese, George E.",45.526,290.59
"Bauer, Gregory H.",-164.78,-52.103
"Bauer, Keldon J.",-339.09,5.6796
"Bauer, Rob M.M.J.",-300.12,-208.43
"Bauer, Thomas K.",231.12,587.51
"Bauguess, Scott W.",63.738,-112.27
"Baum, Christopher F.",-265.17,-110.24
"Bauman, Christine C.",178.58,-210.61
"Baur, Dirk G.",1214.6,37.68
"Bauwens, Luc",-211.09,-42.3
"Bayar, Onur",138.91,-106.47
"Bayer, Patrick J.",-250.0,114.67
"Bayoumi, Tamim A.",259.39,59.768
"Bazdresch, Santiago",117.42,-195.79
"Bean, Charles R.",-252.8,306.71
"Beauchamp, Jonathan P.",-112.62,-263.73
"Beaver, William H.",-82.232,-166.62
"Bebchuk, Lucian A.",22.431,-16.557
"Bebczuk, Ricardo",-235.42,34.12
"Beber, Alessandro",-107.94,-79.579
"Becerra, Manuel",-609.6,-1131.7
"Bech, Morten L.",107.17,40.322
"Becher, David A.",-118.93,-39.239
"Bechmann, Ken L.",9.4796,-194.02
"Becht, Marco",10.202,22.845
"Bechtel, Michael M.",128.6,-1142.3
"Beck, Thorsten",-5.4651,52.174
"Becker, Bo",76.984,-30.911
"Becker, Christoph",158.85,-231.76
"Becker, Ralf",1173.9,-280.04
"Becker, Randy A.",-21.572,-194.59
"Becker, Sascha O.",1172.6,-842.32
"Becker, Thomas A.",-174.3,4.9415
"Bedendo, Mascia",-126.29,-294.97
"Beechey, Meredith J.",-203.0,113.94
"Beer, Christian",-26.264,172.61
"Begley, Joy O.Y.",-186.35,-257.64
"Behr, Patrick",10.542,165.07
"Beijnen, Christine",263.84,182.19
"Beilharz, Hans Jörg",-412.79,68.096
"Beine, Michel",148.71,145.12
"Bekaert, Geert",-107.54,10.914
"Belcredi, Massimo",171.16,-222.91
"Belke, Ansgar H.",-321.61,130.94
"Bellini, Fabio",1161.9,1100.0
"Bellofiore, Riccardo",686.44,-407.61
"Bellucci, Andrea",78.266,143.12
"Belo, Frederico",-214.02,68.063
"Beltran, Daniel O.",-306.08,249.94
"Beltratti, Andrea E.",-233.15,-93.508
"Ben-Abdallah, Ramzi",-311.33,97.001
"Ben-Akiva, Moshe E.",-135.45,-348.89
"Ben-Ameur, Hatem",-177.92,223.62
"Ben-Shahar, Omri",-171.94,-216.83
"Benartzi, Shlomo",-193.56,-113.66
"Benati, Luca",-155.34,247.21
"Benczúr, Péter",162.46,-29.181
"Beneish, Messod Daniel",66.42,43.771
"Beneš, Jaromír",-240.68,200.37
"Benfratello, Luigi",80.034,-79.255
"Bengtsson, Ola",-122.38,-7.4682
"Benhabib, Jess",-215.83,396.03
"Benigno, Gianluca",1281.6,877.68
"Benigno, Pierpaolo",-129.04,229.04
"Benjamin, Daniel J.",133.64,-154.8
"Benjamin, David",-380.44,128.9
"Benmelech, Efraim",-15.212,7.0265
"Bennardo, Alberto",191.88,89.89
"Bennedsen, Morten",24.342,25.277
"Bennett, Paul",-55.749,-108.55
"Bennett, Rosalind L.",-56.331,204.18
"Benson, David F.",64.646,-2.9678
"Benson, Karen Leigh",195.97,-134.06
"Benston, George J.",55.577,27.818
"Benth, Fred Espen",57.694,-308.68
"Beny, Laura Nyantung",143.96,48.653
"Benzoni, Luca",-86.804,-10.711
"Benítez-Silva, Hugo",-545.91,397.79
"Bera, Anil K.",-77.321,-219.81
"Berardi, Andrea",-237.44,-112.89
"Berardi, Michele",-442.41,61.083
"Berben, Robert Paul",-83.474,256.09
"Bercovitz, Janet E.L.",5.3752,218.16
"Berentsen, Aleksander",225.74,-185.23
"Berg, Sigbjørn Atle",-66.659,-278.04
"Berger, Allen N.",-20.506,55.331
"Berger, David W.",-154.29,31.255
"Berger, Helge",-32.6,308.0
"Bergin, Paul R.",-365.62,169.82
"Berglof, Erik",66.124,39.696
"Berglund, Tom",110.72,-83.018
"Bergman, Mats A.",-389.52,-217.56
"Bergman, Nittai K.",-91.073,40.546
"Bergstresser, Daniel",23.408,-76.146
"Berk, Jan Marc",-316.48,-8.8054
"Berk, Jonathan B.",-42.773,-33.03
"Berkelaar, Arjan B.",298.91,-62.302
"Berkman, Henk",-53.618,-148.91
"Berkowitz, Jeremy",46.802,-228.96
"Berlin, Mitchell",4.8741,109.2
"Bernal, Oscar",217.5,226.61
"Bernanke, Ben S.",149.39,-152.05
"Bernard, Andrew B.",203.99,-50.939
"Bernardo, Antonio E.",-17.503,-72.232
"Berndt, Antje",-139.63,13.612
"Bernhardt, Dan",-14.986,-89.794
"Bernheim, B. Douglas",110.52,-164.1
"Bernile, Gennaro",-41.698,57.474
"Bernstein, Asaf",-87.075,-283.88
"Berrada, Tony",36.37,5.9452
"Bertocco, Giancarlo",658.3,-485.23
"Bertrand, Marianne",33.358,24.595
"Berzins, Janis",66.277,-217.66
"Beshears, John",124.48,-32.993
"Bessembinder, Hendrik",-68.723,-80.974
"Bessler, Wolfgang",-155.97,-60.485
"Bester, C. Alan",-123.78,52.851
"Bester, Helmut",147.25,-229.09
"Betancourt, Roger R.",208.36,165.59
"Bethel, Jennifer E.",-86.012,45.723
"Bettis, J. Carr",-175.32,-14.864
"Betton, Sandra",28.975,-147.59
"Betts, Caroline M.",21.831,-278.71
"Beugelsdijk, Sjoerd",-152.46,-399.28
"Bhagat, Sanjai",73.837,46.254
"Bhamra, Harjoat S.",-52.513,-13.961
"Bhansali, Vineer",-168.86,-28.265
"Bharath, Sreedhar T.",-43.558,-41.242
"Bhattacharya, Utpal",-25.47,-14.307
"Bhattacharyya, Sugato",-11.437,-34.066
"Bhaumik, Sumon Kumar",-6.4861,156.2
"Bhojraj, Sanjeev",-91.449,194.17
"Biais, Bruno",-102.41,-50.403
"Bianchi, Michele Leonardo",-69.455,-311.64
"Bianchi, Robert J.",20.428,195.09
"Białkowski, Jȩdrzej",-115.6,-198.55
"Biener, Christian",341.84,23.086
"Bierens, Herman J.",-13.421,-277.7
"Bierman, Harold",136.38,-33.381
"Bigelli, Marco",-299.87,-170.32
"Bikker, Jaap",172.26,218.81
"Bikker, Jacob A.",186.84,263.86
"Bilbiie, Florin O.",-231.81,160.6
"Bilias, Yannis",72.617,-106.87
"Billett, Matthew T.",-92.147,158.77
"Billings, Mary Brooke",157.42,145.56
"Billingsley, Randall S.",-63.58,-259.24
"Billio, Monica",152.99,-204.99
"Billon, Steve",-654.11,658.38
"Bils, Mark",-145.69,69.25
"Bindseil, Ulrich",-102.67,95.273
"Birchler, Urs W.",-259.11,286.31
"Bird, Ron G.",-187.18,-302.7
"Birge, John R.",23.166,-121.47
"Bizjak, John M.",38.108,-19.071
"Björk, Tomas",-103.39,-139.72
"Bjørnskov, Christian",165.37,239.15
"Black, Bernard S.",-14.593,-7.8383
"Black, Harold A.",123.38,219.21
"Black, Lamont K.",-14.181,136.66
"Blackwell, David W.",-200.04,46.118
"Blair, David C.",-162.36,-122.32
"Blake, Christopher R.",192.71,-14.5
"Blalock, Garrick",-227.38,-75.284
"Blanc-Brude, Frédéric",-240.13,-230.36
"Blanchard, Olivier Jean",-48.558,98.322
"Blanchet, José H.",-4.2705,184.61
"Blanco, Roberto",150.21,174.98
"Blazenko, George W.",-71.314,-241.19
"Bleaney, Michael Francis",-337.26,132.4
"Blinder, Alan S.",-83.362,347.98
"Bliss, Richard T.",-202.88,-84.133
"Bliss, Robert R.",-90.109,133.2
"Blix, Magnus",-331.95,32.458
"Bloom, Nicholas",-283.87,75.035
"Bloomfield, Robert J.",-149.8,-35.05
"Blouin, Jennifer L.",56.864,-75.977
"Bluedorn, John C.",255.85,90.849
"Blum, Jürg M.",128.36,83.8
"Blume, Marshall E.",-187.22,8.7695
"Bo, Hong",-88.861,-312.22
"Boco, Hervé",207.91,27.898
"Bodderas, Mareike",343.66,0.51871
"Bodenhorn, Howard N.",-41.331,123.32
"Bodnaruk, Andriy",-64.386,15.767
"Bodurtha, James N.",-67.79,-245.06
"Boehme, Rodney D.",8.6935,5.2989
"Boehmer, Ekkehart",-90.496,-60.024
"Bofondi, Marcello",-56.635,313.25
"Bohl, Martin T.",-52.82,-221.53
"Bohn, Jeffrey R.",89.624,-95.482
"Boivin, Jean",-254.72,243.5
"Boldin, Michael",-34.348,-251.46
"Boldin, Robert J.",-291.48,-144.23
"Boldrin, Michele",-179.98,-262.24
"Bollen, Nicolas P.B.",-16.312,-63.731
"Bollerslev, Tim",-141.66,-15.774
"Bolliger, Guido",26.047,-259.41
"Bolster, Paul J.",33.36,-270.34
"Bolt, Wilko",136.03,175.93
"Bolton, Patrick",-1.2691,4.7427
"Boman, Anders",-277.61,67.573
"Bonaccorsi di Patti, Emilia",-145.77,294.75
"Bonaimé, Alice Adams",202.84,102.78
"Bond, Philip",-9.2343,23.663
"Bond, Stephen R.",-160.38,117.32
"Bondarenko, Oleg",-175.24,10.664
"Bonfim, Diana",132.38,-105.46
"Bongaerts, Dion",-212.4,-1.2041
"Bonhomme, Stéphane",-2.0674,255.28
"Boni, Leslie",4.1692,-178.7
"Bonini, Stefano",92.594,-91.052
"Bonomo, Marco Antonio",-278.4,-1002.3
"Bonomo, Susanne",-293.58,-53.129
"Bonser-Neal, Catherine",246.98,-109.57
"Boone, Audra L.",-22.934,-166.7
"Boot, Arnoud W. A.",-13.778,29.043
"Booth, Geoffrey Geoffrey",54.071,-185.22
"Booth, James R.",-81.469,86.824
"Booth, Laurence D.",1.4545,71.474
"Booth, Lenachua",148.5,-122.77
"Bordo, Michael David",-4.0789,121.53
"Borgersen, Trond Arne",533.05,-685.37
"Borio, Claudio",117.61,-68.181
"Borisov, Alexander",45.079,121.23
"Borisova, Ginka",-21.455,-376.95
"Born, Patricia H.",214.94,-270.88
"Borokhovich, Kenneth A.",100.05,-153.89
