node,x,y
"Breen, William J.",-220.54,150.76
"Brennan, Joseph Gerard",233.84,-121.52
"Brennan, Michael J.",-7.4699,66.163
"Brenner, Menachem",31.679,132.8
"Breuer, Janice Boucher",426.11,-89.081
"Breuer, Peter",-265.47,-74.879
"Brewer, Elijah",-126.7,-79.809
"Brick, Ivan E.",-14.032,350.14
"Bricker, Robert J.",-130.22,219.77
"Brickley, James A.",-146.5,89.597
"Bris, Arturo",-38.397,-2.5165
"Britten-Jones, Mark",-29.333,167.12
"Broaddus, J. Alfred",14.812,-207.99
"Broadie, Mark N.",74.937,81.726
"Brodt, Abraham I.",726.52,720.79
"Brooks, Chris S.",-46.198,315.67
"Broussard, John Paul",-270.36,346.95
"Brown, David P.",-206.33,-63.756
"Brown, David T.",-102.81,18.431
"Brown, Eleanor P.",-437.23,43.633
"Brown, Gregory W.",-111.87,79.906
"Brown, Keith C.",-228.95,122.71
"Brown, Lawrence D.",15.934,228.37
"Brown, Stephen J.C.",-25.852,118.53
"Brumm, Harold J.",874.77,332.95
"Brunner, Allan D.",189.25,-30.263
"Brunnermeier, Markus K.",-48.16,132.22
"Bryan, Michael F.",290.2,216.29
"Bryant, John L.",-16.435,-86.428
"Bryant, Richard R.",31.744,-201.5
"Brülhart, Marius",243.88,296.92
"Buch, Claudia M.",-19.796,-174.18
"Bullard, James B.",31.849,-331.3
"Bunch, David S.",-16.138,263.45
"Buraschi, Andrea",38.323,14.411
"Burch, Timothy R.",-162.81,38.358
"Burgelman, Robert A.",80.148,-86.266
"Burkart, Mike",-48.179,20.761
"Burke, Simon P.",-20.334,409.63
"Busaba, Walid Y.",-87.431,8.0121
"Buser, Stephen A.",36.504,50.966
"Bushee, Brian J.",-220.89,267.3
"Busse, Jeffrey A.",-113.89,151.53
"Butler, Alexander W.",-133.56,-20.97
"Butler, John Sibley",-227.59,141.79
"Byrd, John W.",-401.95,218.18
"Bøhren, Øyvind",-145.9,-9.4464
"Bühler, Wolfgang J.",-48.08,-70.884
"Bütler, Monika",21.23,-211.91
CARLENE PALIA,93.824,-12.004
CARLO RIZZO,-194.35,-149.68
CAROL SIMON,184.73,-106.19
CECIL QUILLEN,118.03,86.987
CECILE SRODES,-189.23,213.28
CEM KARACADAG,49.699,-191.29
CHARLES WEBSTER,168.8,-76.559
CHIP THOMAS,-12.096,-38.287
CHRIS ALLEN,-115.96,174.91
CHRIS CORNWELL,-237.46,-290.88
CHRIS HAYDEN,49.138,64.251
CHRIS MCGHEE,-3.8057,290.72
CHRISTEL RENDU,-89.136,-175.25
CHRISTIAN HENRY,103.33,147.08
CHRISTIAN WULFF,-235.13,-155.38
CHRISTINE P RIES,43.001,-189.06
CHUN-CHI WU,-404.18,159.13
CLAUS NIEMANN,-151.81,-73.14
CLEMENT DWYER,-31.508,296.74
CONNOR KEATING,276.88,73.2
CONSTANTINE THANNASOULAS,-19.9,413.08
CRAIG FITHIAN,103.75,210.97
CURTIS HUNTER,130.87,-80.74
CYNTHIA VON SKANSEN,-255.22,212.25
"Caballero, Ricardo J.",100.54,6.0017
"Caballé, Jordi",432.08,-569.7
"Cadenillas, Abel",100.95,255.1
"Cagetti, Marco",2.3558,271.69
"Cai, Hongbin",-164.78,152.55
"Cai, Jun",-144.74,182.96
"Calem, Paul S.",-56.243,-198.13
"Callen, Jeffrey Lawrence",-333.04,-235.58
"Calomiris, Charles W.",-60.598,9.667
"Calveras, Aleix",32.766,-164.94
"Calvo, Guillermo A.",105.8,-142.65
"Campa, José Manuel",-55.258,45.037
"Campbell, John Y.",-11.018,82.84
"Campbell, Rachel A.J.",130.78,172.88
"Campello, Murillo",-169.04,-39.847
"Cantillo, Miguel",-61.273,-3.1249
"Canton, Erik J.F.",169.77,-317.55
"Canzoneri, Matthew B.",167.58,-58.542
"Cao, Charles Q.",-28.668,84.68
"Cao, H. Henry",-57.634,155.73
"Caplan, Dennis H.",83.537,-29.841
"Caporale, Tony",210.8,142.68
"Caprio, Gerard Jr",-113.7,-86.088
"Caprio, Lorenzo",-205.28,-58.367
"Carey, Mark",-66.574,-71.762
"Carhart, Mark M.",-87.801,138.17
"Carkovic, Maria",76.664,-52.824
"Carleton, Willard T.",-142.37,-116.17
"Carlin, Wendy",-146.84,-113.87
"Carling, Kenneth",103.71,-112.6
"Carlson, John A.",408.61,-853.78
"Carlson, Murray",-69.187,284.41
"Carmel, Jonathan",-188.5,225.55
"Carney, William J.",-167.56,251.49
"Carpenter, Jennifer N.",-40.233,70.777
"Carpentieri, Andrea",67.691,-149.02
"Carr, Peter P.",49.735,59.498
"Carrasco, Marine",29.858,234.7
"Carrieri, Francesca",45.042,199.05
"Carroll, Christopher D.",19.91,-106.49
"Carter, Mary Ellen",-154.64,293.33
"Carty, Lea V.",-45.606,-181.85
"Casares, Miguel",215.48,-142.01
"Cason, Timothy N.",-34.162,219.58
"Cassiman, Bruno",63.887,-48.747
"Cavallo, Alexander",-320.31,-247.31
"Caves, Richard E.",-107.3,-54.02
"Cecchetti, Stephen G.",131.25,38.157
"Cesari, Riccardo",-256.13,-150.69
"Cetorelli, Nicola",-74.34,-54.827
"Ceuster, Marc D.",281.01,-26.567
"Chacko, George C.",-45.804,132.94
"Chakrabarti, Rajesh",-32.845,231.02
"Chakravarty, Sugato",-62.886,205.35
"Chalmers, John M.R.",-152.84,138.39
"Chamberlain, Gary E.",53.892,196.07
"Chambers, Marcus J.",105.08,328.31
"Chami, Ralph",-337.13,-4.7499
"Champion, Bob",-91.391,270.25
"Chan, Kalok",-76.642,147.48
"Chan, Kam C.",-292.09,185.48
"Chan, Louis Kuo Chi",-21.794,127.27
"Chan, Suhan",-307.13,72.432
"Chan, Yue-Cheong",-200.44,19.205
"Chan, Yukshee",-199.59,-152.36
"Chance, Don M.",-84.165,117.71
"Chandler, James A.",-150.63,258.38
"Chang, Cyril F.",-233.94,611.09
"Chang, Eric C.",19.605,13.945
"Chang, P. H.Kevin",177.47,232.28
"Chang, Roberto",-265.48,-277.17
"Chao, John C.",23.539,286.62
"Chaplinsky, Susan",-82.456,167.41
"Chapman, David A.",2.2351,82.185
"Charemza, Wojciech W.",-572.33,477.93
"Chari, Anusha",108.39,131.11
"Chari, Varadarajan V.",17.487,-41.342
"Chau, Nancy",-449.16,-95.098
"Chaudhry, Mukesh K.",-126.08,-306.74
"Chemla, Gilles",-102.12,-79.521
"Chemmanur, Thomas J.",-64.082,-45.959
"Chen, Andrew H.Y.",-39.341,354.07
"Chen, Carl R.",990.25,-535.43
"Chen, Hsiulang",-54.404,146.52
"Chen, Hsuanchi",-115.91,25.412
"Chen, Joseph",-3.3572,107.77
"Chen, Sheng-Syan",182.61,460.6
"Chen, Yehning",-187.3,-33.768
"Chen, Zhiwu",-15.88,74.059
"Cheng, Joseph W.",-214.08,87.648
"Chernov, Mikhail",23.621,112.92
"Chevalier, Judith A.",-106.26,11.57
"Chiang, Raymond C.",-276.24,56.058
"Chiappori, Pierre André",-47.161,-219.52
"Chib, Siddhartha",-59.976,263.55
"Chidambaran, Nemmara K.",-89.694,80.964
"Childs, Paul D.",-426.44,-16.37
"Chinn, Menzie David",402.37,-150.8
"Chirinko, Robert S.",-1.4947,-139.29
"Cho, In Koo",-216.39,-140.8
"Choe, Hyuk",-18.606,236.91
"Choi, James J.",-83.444,123.46
"Chordia, Tarun",-68.306,125.15
"Chow, Gregory C.",112.23,-218.19
"Chow, Yingfoon",686.06,-731.2
"Chowdhry, Bhagwan",-9.6245,160.06
"Christensen, Bent Jesper",-191.24,227.93
"Christensen, Peter Ove",-110.32,-146.67
"Christiano, Lawrence J.",81.105,10.308
"Christie, William Gary",-139.23,106.57
"Christie-David, Rohan A.",-154.6,-300.52
"Christoffersen, Peter F.",-44.748,207.27
"Christoffersen, Susan E.K.",-47.009,156.06
"Chrystal, K. Alec",-39.063,-343.96
"Chui, Michael",-190.84,-125.97
"Chun, Rodney M.",112.17,-68.906
"Chung, Kee H.",-386.5,579.57
"Chung, Kim Sau",348.01,84.445
"Chung, Y. Peter",-55.626,155.02
"Châtelain, Jean Bernard",-144.61,-169.23
"Ciccotello, Conrad S.",-194.88,166.86
"Claessens, Stijn",-81.168,20.491
"Clare, Andrew D.",-25.464,312.66
"Clarida, Richard H.",113.57,87.277
"Clark, Jeffrey A.",-0.72853,-156.5
"Clark, Peter Bentley",-27.581,-248.0
"Clark, Todd E.",143.21,143.23
"Clarke, George R.G.",-54.552,-164.71
"Claus, James",-105.3,160.39
"Clayton, Matthew J.",-67.567,142.65
"Cleveland, William P.",50.913,-49.386
"Cliff, Michael T.",-18.68,278.03
"Clubb, Colin D.B.",-16.383,-204.16
"Cochrane, John H.",-31.179,140.17
"Coe, Patrick J.",197.56,-201.71
"Coffee, John C.",-251.35,-5.903
"Cogley, Timothy W.",217.31,147.1
"Cohen, Jonathan D.",-394.58,-198.7
"Cohen, Randolph B.",-76.716,74.177
"Cole, Harold L.",220.41,99.956
"Cole, Rebel A.",47.973,4.7501
"Coleman, William Oliver",410.84,-128.38
"Coles, Jeffrey L.",-115.79,95.196
"Collin-Dufresne, Pierre",-17.005,110.34
"Collins, Daniel W.",-337.08,112.33
"Collins, Michael Cary",-382.14,281.6
"Colwell, David B.",-198.48,-229.29
"Concetta Chiuri, Maria",17.565,-124.71
"Connor, Gregory",19.293,308.02
"Conrad, Jennifer S.",-89.715,135.74
"Conroy, Pat",-306.67,-4.0055
"Conroy, Robert M.",-89.851,296.84
"Consigli, Giorgio",-163.05,-199.27
"Constantinides, George M.",-13.009,123.95
"Cont, Rama",203.13,140.82
"Conway, Patrick J.",94.124,164.61
"Cooley, Thomas F.",190.53,-11.794
"Cooper, Ian A.",-23.459,-22.877
"Cooper, Michael J.",128.2,180.52
"Cooper, Rick A.",-145.87,-33.019
"Cooper, Russell W.",-113.6,-265.76
"Cooperman, Elizabeth S.",266.82,576.31
"Corbett, Jenny",-1.3292,-103.68
"Cordier, Jean",205.73,184.98
"Core, John E.",-228.39,201.69
"Coricelli, Fabrizio",-12.263,-215.85
"Corielli, Francesco",172.3,-10.245
"Cornaggia, Kimberly J.",-119.97,252.16
"Cornell, Bradford",-21.711,60.649
"Cornelli, Francesca",-98.541,43.941
"Cornett, Marcia Millon",-197.01,-28.496
"Cornish, Selwyn",485.86,-150.01
"Corrado, Charles J.",-417.34,-7.0677
"Correia Da Silva, Luis",-76.182,-117.05
"Corvoisier, Sandrine",-27.455,-172.88
"Corwin, Shane A.",-150.69,110.37
"Cosci, Stefania",-52.848,-381.22
"Cosimano, Thomas F.",353.2,-245.45
"Cosset, Jean Claude",-338.44,-137.22
"Cottarelli, Carlo",-125.37,-454.84
"Cotter, James F.",-208.75,65.941
"Cotter, John",30.605,575.68
"Coughenour, Jay F.",-192.1,130.57
"Coulson, N. Edward",76.794,169.93
"Courchane, Marsha J.",136.38,22.556
"Coutant, Sophie",104.06,34.35
"Coval, Joshua D.",-77.23,116.09
"Covitz, Daniel M.",-92.181,-89.4
"Cowan, Arnold Richard",-196.67,183.16
"Cowen, Tyler",120.16,-164.48
"Cox, John C.",138.12,166.71
"Crack, Timothy Falcon",-246.52,-103.33
"Craig, Ben R.",-172.35,-76.189
"Cramer, J. S.",646.46,816.71
"Cremers, K. J. Martijn",37.28,116.92
"Crespí, Rafel",-137.31,-107.69
"Croitoru, Benjamin",106.1,10.453
"Crosby, Mark",114.79,322.24
"Crouhy, Michel G.",-206.87,-194.0
"Crucini, Mario J.",210.4,-57.288
"Cuesta, Rafael A.",-763.38,-73.066
"Cull, Robert",-5.3871,-95.483
"Cummins, J. David",-149.83,-105.83
"Cuny, Charles J.",-150.18,168.71
"Cuoco, Domenico",35.062,102.82
"Curcuru, Stephanie E.",129.43,133.09
"Cushing, David",30.292,241.65
"Cuthbertson, Keith",23.656,405.77
"Cutler, David M.",-31.918,263.54
"Cvitanić, Jakša",108.48,57.257
"Cybo-Ottone, Alberto",42.617,-47.155
"Cyree, Ken B.",-301.21,236.59
"Cysne, Rubens Penha",168.05,240.66
"D'Amato, Laura",-22.017,-159.99
"D'Avolio, Gene",-126.93,29.104
"D'Mello, Ranjan",-215.38,149.37
"D'Souza, Julia M.",287.12,661.49
DAG INGE FLATRAAKER,133.74,-159.85
DAN MALT,536.61,793.29
